real_name,mass_east:687065.4788_north:1463263.947,mass_east:688128.2578_north:1465335.321,mass_east:688645.4866_north:1467976.518,mass_east:688893.3636_north:1468603.156,mass_east:689018.9478_north:1468771.178,mass_east:689566.2899_north:1468142.227,mass_east:689990.5854_north:1465709.388,mass_east:689998.3193_north:1465052.028,mass_east:690192.1061_north:1469885.689,mass_east:690721.4336_north:1467926.473,mass_east:690862.0289_north:1470112.851,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.98_north:1472953.2,mass_east:692320.9146_north:1470354.661,mass_east:692341.83_north:1473492.4,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.89_north:1473096.06,mass_east:692625.6287_north:1471812.114,mass_east:693237.55_north:1473027.71,mass_east:693307.83_north:1472882.83,mass_east:693883.83_north:1473125.85,mass_east:694377.36_north:1467140.62,mass_east:695371.19_north:1473577.85,mass_east:695655.19_north:1473710.47,mass_east:697897.37_north:1474135.59,mass_east:697934.47_north:1474070.69,mass_east:697994.98_north:1474063.94,mass_east:698119.03_north:1473992.05,mass_east:698174.92_north:1473965.36,mass_east:698193.14_north:1473787.02,mass_east:698366.88_north:1479093,mass_east:698388.54_north:1479093.16,mass_east:698414.01_north:1473663.84,mass_east:698421.15_north:1473650.61,mass_east:698637.1944_north:1479927.937,mass_east:699066.57_north:1473349.55,mass_east:699749.19_north:1478820.01,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.11_north:1479002.79,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.78_north:1475734.54,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.18,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.37_north:1474878.73,mass_east:702482.643_north:1470462.43,mass_east:702518.8983_north:1470461.695,mass_east:702524.6997_north:1464702.711,mass_east:702558.411_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.96,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.349_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.109_north:1468505.821,mass_east:703894.7541_north:1465612.15,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652,mass_east:866800_north:1475343,mass_east:869966.27_north:1447717.22
13,4.19042,6.77919,13.095,15.5383,16.3593,14.5723,7.81974,6.61948,24.182,14.7096,27.572,49.3715,50.9732,61.9566,60.6711,34.1893,65.603,34.4556,31.9364,31.6854,69.6501,65.7531,52.4288,71.0492,70.2662,78.3325,12.754,109.452,122.248,221.243,217.336,214.736,206.638,203.235,193.204,16.7406,16.7078,180.015,179.158,11.2267,154.322,17.4808,13.1444,123.733,6.89627,15.2344,12.0047,119.06,78.9444,112.619,16.0704,95.6398,17.2125,27.9133,34.2476,76.9656,75.838,45.2982,45.1399,6.19599,52.549,82.091,6.51566,14.5576,71.6956,73.1385,56.8519,63.7072,38.4026,38.3751,28.6248,20.637,8.15997,47.7584,12.0004,13.541,0.0107154,0.0111849
14,4.39486,6.77115,11.0965,12.8412,13.5223,13.508,9.29817,8.27023,21.0904,16.0055,25.8858,47.048,50.6744,66.7478,65.7942,39.4591,73.9216,40.0276,38.601,38.4852,83.262,78.789,61.9841,99.2012,99.2363,129.171,22.9741,237.969,265.553,309.751,304.136,300.657,290.038,285.571,273.822,87.2187,87.1945,255.776,254.656,64.937,209.996,88.5201,71.8797,141.793,16.8374,75.399,63.1068,129.049,132.967,128.393,70.015,109.618,66.3662,77.8073,83.6385,76.8768,98.9335,53.4354,53.0623,13.7391,90.0011,80.7082,14.1267,24.9873,83.6966,74.8279,71.6437,60.7239,41.7417,41.6818,34.422,28.1961,15.0898,46.4225,19.4517,21.0326,0.0161173,0.0146477
15,7.81817,12.3562,22.4577,26.2022,27.5034,25.4436,14.3661,12.253,40.3415,26.344,46.7911,73.7164,77.3136,85.1981,86.4349,60.7154,86.7447,61.2467,57.1418,56.7167,84.9472,94.3427,88.4841,108.401,110.484,122.86,22.2746,137.34,136.755,149.143,147.593,146.551,142.57,140.701,134.586,15.2189,15.1955,125.613,125.018,10.7329,104.873,16.3586,12.7803,80.9652,6.78042,14.9367,12.1154,81.0181,67.2439,80.2802,16.317,71.1456,17.9008,28.4074,34.0812,52.9675,61.7623,32.5248,32.4109,5.61328,48.2389,58.3059,5.82693,11.7336,57.1099,54.9958,48.467,46.3686,27.9039,27.8868,21.2433,15.7493,6.83032,34.6973,9.6142,10.7167,0.0162088,0.0153289
16,7.89856,13.1118,26.4176,31.2912,32.8425,28.4671,13.8877,11.4156,46.5542,27.1506,51.5179,83.4786,84.857,95.8107,94.563,59.5525,98.421,59.8759,55.0679,54.5521,99.9656,98.4024,85.0473,102.957,102.866,111.618,15.3776,145.883,153.983,216.93,215.366,214.791,211.278,209.494,202.014,26.8712,26.8688,191.074,190.207,18.1783,153.703,29.3724,22.3902,89.6539,5.40324,25.0492,19.9716,80.6945,74.8594,79.7271,24.5384,64.2434,24.3371,32.9585,37.5243,39.4134,54.8601,23.3836,23.2092,4.32567,45.6471,43.2343,4.47306,8.78716,45.1181,39.5551,36.758,30.1292,17.8346,17.8086,13.8116,10.6277,4.94663,21.1344,6.73419,7.41646,0.00408363,0.00368835
17,9.09301,14.244,24.5187,28.4664,29.9333,28.9715,18.1316,15.7613,45.2833,32.2359,53.9818,89.9509,95.7094,113.924,114.47,75.0621,120.082,75.8831,71.9649,71.5842,123.616,130.507,112.782,155.514,156.86,184.397,32.6507,242.896,248.844,176.438,175.304,171.585,164.863,161.723,162.239,22.3607,22.2576,149.357,148.965,15.4203,113.657,17.8416,13.55,60.8653,11.1831,13.409,10.7181,40.5164,28.6711,35.8756,11.3997,27.1822,10.3105,12.4342,13.7931,24.6711,21.0237,20.2043,19.9598,7.55051,16.346,21.7663,7.58063,11.4536,17.9314,17.5884,13.8232,15.7755,13.7843,13.7501,12.2087,10.8544,6.95762,13.2564,8.22365,8.66213,0.00346403,0.00345379
18,9.57575,14.2781,21.949,24.7862,25.8975,26.3604,19.0693,17.0774,37.6499,30.9476,44.9263,65.7887,70.0707,80.4293,81.3293,64.3273,84.3209,65.0776,63.8098,63.71,86.8087,92.58,85.9715,112.433,114.375,138.451,39.2589,216.577,229.665,185.631,185.119,182.437,178.041,176.003,177.091,25.2942,25.2134,168.805,168.568,17.74,145.049,22.0869,17.0175,98.9603,17.2232,17.4286,14.0499,76.8989,47.8666,69.1182,15.667,55.3722,14.856,19.5273,22.4684,50.3653,42.5476,37.4987,37.1781,12.2499,30.395,47.8177,12.3596,19.2708,39.1981,40.2568,30.5961,36.5523,28.1824,28.1338,23.7711,20.049,11.9099,29.8289,14.5177,15.4708,0.00784562,0.00811108
19,4.74872,6.75083,11.1082,13.5022,14.3871,11.8623,7.32838,6.58223,24.084,11.1774,27.0259,79.1332,80.6687,111.223,106.463,29.485,120.443,29.644,24.8009,24.3511,128.674,117.237,69.9212,123.722,118.596,133.93,9.9896,170.591,184.175,232.332,226.485,225.27,216.998,213.536,195.411,41.9782,42.0651,177.808,176.271,25.3388,128.19,57.3239,39.9985,56.9421,5.28864,52.7817,39.3133,69.1121,190.2,88.0008,62.6684,72.5629,71.9286,112.444,125.288,18.5458,85.6398,11.5146,11.4681,4.30778,114.174,25.2333,4.39675,6.80225,50.2695,28.2079,47.8162,16.0468,10.0369,10.0304,8.704,7.51673,4.59801,11.4135,5.67409,6.03945,0.00502899,0.00398464
20,7.33866,12.1352,22.4979,26.3446,27.7143,26.1352,14.8203,12.5327,41.3492,27.9296,48.5355,76.7217,80.6668,92.3827,92.6466,65.1009,96.2838,65.7298,61.8934,61.4952,99.1548,102.293,93.0278,117.408,118.665,135.118,23.8462,180.082,188.721,199.309,198.906,196.984,193.137,191.172,190.341,30.1019,30.0196,180.508,180.071,20.5343,147.531,27.3195,20.6872,87.121,8.74211,21.5455,17.0816,67.1584,53.3109,62.4788,19.3633,48.9444,18.1603,23.1945,26.1059,37.3627,39.514,26.0662,25.7977,6.28705,31.486,36.3716,6.41858,11.5663,33.1803,30.9677,26.047,25.674,18.4443,18.4053,15.1528,12.4061,6.47469,19.6228,8.3729,9.06869,0.00174018,0.00163817
22,7.39789,11.5473,20.0272,23.1823,24.2996,22.9634,14.1355,12.2667,35.2694,24.6367,40.7397,66.5844,69.4553,83.2944,82.2211,52.7964,88.4414,53.2609,50.5636,50.2994,94.4801,90.7815,75.7948,101.828,101.393,116.366,23.8084,168.55,185.636,264.964,258.343,254.097,241.43,236.094,223.576,48.7741,48.6586,203.038,201.856,33.7279,152.243,44.1053,33.7208,84.5183,9.4675,34.485,27.6275,69.104,67.1801,66.9027,30.1925,53.0713,27.5969,32.7855,35.7605,36.3227,45.1957,25.0417,24.8008,6.87743,39.2127,36.8186,6.98937,11.7772,36.636,32.5386,29.6971,25.9816,18.1572,18.1222,15.0373,12.479,6.94505,19.5748,8.72518,9.37374,0.00459218,0.00429249
23,1.59473,2.57434,5.06099,6.10726,6.4682,5.69205,3.04153,2.58572,10.0697,5.77493,11.6265,26.7987,27.7574,41.3485,38.6769,14.5526,47.4017,14.6749,13.3188,13.1876,57.2298,44.3376,26.6383,48.5724,46.239,56.2649,4.7793,81.8869,87.38,94.524,90.952,90.729,86.9903,85.6089,76.594,102.388,102.66,70.7384,70.1448,76.6102,56.1248,126.125,102.754,34.759,1.75081,112.883,94.4897,46.724,117.898,57.8382,106.087,53.1673,97.8977,99.7347,98.8442,16.7628,61.71,7.60437,7.57005,1.33991,78.6097,24.8483,1.37514,2.57614,43.6394,28.83,42.6096,16.4429,6.3196,6.31594,4.50377,3.26707,1.48908,9.14262,2.01816,2.23025,0.00944798,0.00670208
27,9.60615,15.1599,27.7054,32.2899,33.8212,30.6609,17.2407,14.6985,48.0145,30.926,54.0241,87.9457,90.5395,105.572,104.16,64.9754,110.301,65.3897,61.059,60.6161,114.886,111.537,93.3242,119.367,118.4,128.983,24.0763,159.486,168.905,246.321,247.474,247.309,246.992,246.37,246.153,30.1203,30.0276,239.375,238.939,20.6446,202.229,27.0589,20.5338,112.102,9.27422,21.4603,17.1124,84.8372,61.7699,78.056,19.5826,59.6236,18.6809,24.6156,28.139,44.402,46.8458,29.7762,29.4978,7.04289,35.7604,43.9439,7.21341,12.9873,39.6954,37.4317,30.9495,31.0368,21.714,21.6736,17.7125,14.3861,7.49029,23.6194,9.71747,10.5362,0.00469645,0.00450401
29,7.77889,12.281,22.1328,26.0573,27.4888,25.8509,15.3415,13.2824,42.7343,28.0525,51.2859,93.1119,99.2058,118.548,119.245,71.5978,124.594,72.4075,67.4636,66.9849,127.19,135.535,114.836,159.354,160.189,185.084,29.6555,233.208,238.705,200.857,200.056,197.466,192.858,190.724,191.435,27.3707,27.3133,183.176,182.958,18.9532,160.279,25.9171,20.1616,117.2,17.9689,21.3131,17.3457,86.266,54.2793,75.9102,19.9086,61.1592,19.2413,24.7726,27.9322,64.3333,47.3037,53.1286,52.6594,14.7673,35.4112,56.312,15.2014,26.8727,43.5706,45.6847,34.1997,44.0697,39.4554,39.3789,34.3415,29.2948,16.2688,38.8675,20.7809,22.3551,0.0103877,0.0108022
30,4.12652,6.74231,13.4936,16.3841,17.3934,15.3178,8.09967,6.89086,27.8058,15.7084,32.7183,72.7823,76.2418,102.87,99.6835,42.9233,112.505,43.3537,39.2429,38.8467,122.829,113.936,79.12,131.546,129.086,158.493,14.874,240.437,251.916,169.312,166.757,163.252,156.319,153.435,151.388,24.9274,24.925,141.074,140.676,17.5644,116.466,27.3135,21.9458,82.012,9.70832,24.6037,20.4838,72.3239,60.4179,69.722,25.14,61.7316,25.8436,34.2341,38.2384,50.56,54.7691,36.3453,36.1423,8.2665,46.5109,52.0235,8.57771,16.3289,50.4526,48.3526,43.9825,41.9758,29.711,29.6787,24.3676,19.5779,9.72949,33.4927,13.0529,14.2699,0.0197082,0.0180905
31,6.14656,10.0573,18.4046,21.8035,23.0916,22.243,13.244,11.3915,37.386,25.2188,46.1132,85.1651,92.0487,113.213,114.294,68.9682,120.444,69.9024,65.689,65.2893,123.591,134.698,113.131,167.803,169.614,206.502,28.9736,280.633,287.654,246.232,241.755,238.384,228.842,224.757,218.349,44.6139,44.6433,204.237,203.618,31.6606,174.977,49.8111,39.7765,132.275,18.0427,44.2125,36.4727,116.624,103.021,112.556,43.9771,97.996,43.9853,56.7397,62.9176,80.4484,86.1296,59.7618,59.355,14.7077,73.8005,80.7072,15.1953,28.2314,77.0667,73.2728,65.6002,63.5202,46.9827,46.9154,39.1789,32.1512,16.5746,51.0394,21.8477,23.7449,0.01114,0.0103645
32,7.30438,11.4209,19.8477,23.1973,24.4373,23.4166,14.6709,12.8144,37.5341,26.0804,44.8726,80.8866,85.8442,107.752,106.635,62.8405,115.975,63.5578,60.0777,59.7488,124.075,122.332,98.2964,144.302,143.973,171.751,28.8701,231.648,238.506,169.392,164.804,160.709,151.252,147.419,142.67,28.7274,28.6811,129.613,129.083,19.9633,100.194,28.4682,22.0669,63.2392,13.9019,23.6509,19.1487,49.8719,46.8097,47.1725,22.0373,39.0592,20.9035,25.1889,27.2945,33.4925,33.5716,27.5386,27.2919,10.2759,29.4872,31.4936,10.4023,16.0471,28.8327,27.3941,23.895,24.3328,20.5451,20.5062,18.1774,16.0402,10.0967,20.5387,12.1296,12.8246,0.00683691,0.00680532
33,3.60219,5.5263,8.85486,10.1741,10.6945,10.8288,7.7,6.87736,16.4575,13.0402,20.1856,34.6472,37.3198,47.6558,47.3116,31.156,52.1775,31.621,30.907,30.8612,57.6538,56.279,46.5851,71.0491,71.6017,92.5513,19.6996,182.452,211.146,295.548,291.495,288.665,279.374,275.158,263.233,59.1965,59.2187,243.869,242.611,43.9953,193.442,63.0793,51.2084,123.809,13.429,54.883,45.9035,113.033,112.264,112.382,52.3916,94.8834,50.6901,61.7236,67.3304,64.8713,84.6275,43.9745,43.6717,10.9606,75.1904,68.8244,11.2736,20.0743,71.5046,63.8044,60.7432,51.249,34.3866,34.3381,28.1218,22.8602,12.0835,38.6627,15.6434,16.9431,0.012487,0.0112912
34,11.8238,19.4957,38.5548,46.0729,48.5958,43.1902,23.3296,19.8091,72.2897,44.4114,82.3671,135.787,139.725,155.08,155.35,103.827,157.446,104.752,98.7315,98.1511,153.927,164.696,148.992,181.194,183.512,204.057,41.2755,262.98,264.518,132.52,133.324,128.993,123.057,120.029,126.204,6.60261,6.56201,113.169,113.031,4.26437,76.6076,5.02962,3.67887,33.0957,9.35737,3.69109,2.88137,18.012,10.0802,14.8879,3.17022,10.7786,2.91304,3.7461,4.27738,11.9258,7.73283,11.2511,11.0819,5.57233,5.50089,9.42566,5.51186,7.52092,6.7788,7.09788,5.0028,6.87226,7.12901,7.10703,6.67234,6.30404,4.57377,6.22331,5.10825,5.28514,0.0011684,0.00121983
35,6.07234,9.41556,15.745,18.1322,19.0194,18.6021,12.1986,10.7078,28.1234,20.9984,33.2503,52.9011,55.8841,66.4088,66.2344,46.1313,70.3691,46.6395,44.9833,44.8328,74.2471,74.6028,65.0572,87.2997,87.8464,103.703,24.6196,161.185,177.387,277.589,278.314,277.784,276.062,274.742,272.426,26.289,26.2355,262.339,261.717,17.7868,224.76,26.1603,19.6972,152.475,15.0793,22.2244,17.5282,123.355,113.539,115.696,23.3903,93.1483,25.8223,44.6545,54.4573,76.4776,78.4206,54.5328,54.0882,12.3,68.6637,73.3495,12.7013,23.808,65.3791,62.2888,52.6632,54.4947,40.944,40.8725,33.7383,27.372,13.8815,43.6768,18.3357,19.9642,0.00728579,0.00701362
36,8.859,13.909,23.542,27.0751,28.3865,27.7519,17.5827,15.257,41.8557,30.8455,49.5046,75.8705,80.5593,91.899,93.1125,67.8318,95.5767,68.5238,65.4579,65.1525,96.5112,105.263,96.0766,126.637,128.648,154.152,29.5376,232.626,244.086,189.255,186.612,182.808,175.16,171.921,169.112,23.8762,23.812,156.921,156.406,16.487,125.464,21.7046,16.5809,74.2476,9.47916,17.266,13.8163,57.328,44.1901,53.1922,15.6544,41.8757,14.8123,19.0715,21.5552,32.6971,33.7158,23.2904,23.0603,6.63186,26.5275,31.7902,6.71571,11.1322,28.7451,27.1649,22.6876,22.8534,16.7699,16.7364,13.9782,11.6568,6.55189,17.7557,8.18567,8.78217,0.00332342,0.00319768
