real_name,mass_east:687065.4788_north:1463263.947,mass_east:688128.2578_north:1465335.321,mass_east:688645.4866_north:1467976.518,mass_east:688893.3636_north:1468603.156,mass_east:689018.9478_north:1468771.178,mass_east:689566.2899_north:1468142.227,mass_east:689990.5854_north:1465709.388,mass_east:689998.3193_north:1465052.028,mass_east:690192.1061_north:1469885.689,mass_east:690721.4336_north:1467926.473,mass_east:690862.0289_north:1470112.851,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.98_north:1472953.2,mass_east:692320.9146_north:1470354.661,mass_east:692341.83_north:1473492.4,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.89_north:1473096.06,mass_east:692625.6287_north:1471812.114,mass_east:693237.55_north:1473027.71,mass_east:693307.83_north:1472882.83,mass_east:693883.83_north:1473125.85,mass_east:694377.36_north:1467140.62,mass_east:695371.19_north:1473577.85,mass_east:695655.19_north:1473710.47,mass_east:697897.37_north:1474135.59,mass_east:697934.47_north:1474070.69,mass_east:697994.98_north:1474063.94,mass_east:698119.03_north:1473992.05,mass_east:698174.92_north:1473965.36,mass_east:698193.14_north:1473787.02,mass_east:698366.88_north:1479093,mass_east:698388.54_north:1479093.16,mass_east:698414.01_north:1473663.84,mass_east:698421.15_north:1473650.61,mass_east:698637.1944_north:1479927.937,mass_east:699066.57_north:1473349.55,mass_east:699749.19_north:1478820.01,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.11_north:1479002.79,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.78_north:1475734.54,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.18,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.37_north:1474878.73,mass_east:702482.643_north:1470462.43,mass_east:702518.8983_north:1470461.695,mass_east:702524.6997_north:1464702.711,mass_east:702558.411_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.96,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.349_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.109_north:1468505.821,mass_east:703894.7541_north:1465612.15,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652,mass_east:866800_north:1475343,mass_east:869966.27_north:1447717.22
14,4.72241,7.61284,14.7913,17.6281,18.5786,16.3962,8.77772,7.45135,27.663,16.467,31.5308,59.5789,61.5316,77.4432,75.3055,39.1756,83.1066,39.4961,36.3804,36.072,90.1134,82.7543,62.9817,91.3388,90.1122,105.061,13.9165,159.49,174.499,221.364,213.388,208.267,194.627,189.386,178.101,25.7325,25.6987,161.864,161.008,17.6785,131.601,26.7479,20.4273,96.4916,7.79071,22.6853,18.1373,88.1382,69.1673,84.2526,22.2335,71.8967,22.2164,30.7422,35.4326,57.8803,59.9171,38.0457,37.8676,6.92733,46.3651,60.0673,7.23786,14.7645,54.9082,54.0994,45.1105,47.1574,31.5527,31.5226,24.905,19.1337,8.64377,36.819,12.0572,13.3581,0.0111683,0.0112902
15,4.86919,7.85812,15.2219,18.1138,19.0828,16.8913,9.08177,7.71247,28.3452,17.0187,32.348,59.97,62.114,77.0936,75.4485,40.473,82.2594,40.8143,37.6517,37.3379,87.85,83.3949,64.8361,93.9492,93.1701,110.322,14.4333,169.209,183.937,225.18,216.597,210.285,195.085,189.325,178.194,23.5322,23.5048,160.835,159.958,16.243,129.842,24.4135,18.8027,94.7383,7.96654,20.9023,16.8334,87.5036,67.6568,84.1793,20.8356,72.4944,21.2586,30.3162,35.2779,56.6656,61.1529,36.8888,36.7133,6.96713,47.4351,59.7779,7.25915,14.4952,56.2157,54.6641,46.8076,46.8038,30.5586,30.5297,24.0754,18.5361,8.52319,35.9855,11.7717,13.0085,0.0118218,0.0115345
16,4.70825,7.56916,14.6295,17.4119,18.3454,16.2323,8.74171,7.43136,27.2809,16.3465,31.1248,58.178,60.1969,75.2988,73.4674,38.8141,80.6412,39.1357,36.0775,35.7743,86.8991,81.1273,62.319,90.7825,89.7883,106.045,13.9075,166.769,185.477,221.624,214.532,209.13,196.114,191.12,181.568,26.075,26.0284,166.117,165.324,18.0684,136.923,25.8802,19.9416,98.043,8.06052,21.7984,17.5712,88.2892,67.7362,84.3919,21.3252,71.4368,21.4772,30.0828,34.8456,55.5532,59.652,36.4342,36.2368,7.07576,46.2659,57.912,7.36834,14.5601,54.0857,52.3092,44.554,44.5914,29.596,29.5634,23.4923,18.2713,8.58206,34.298,11.7437,12.9359,0.0110361,0.0107598
17,4.85429,7.72859,14.3671,16.9688,17.8678,16.2424,9.18933,7.86944,26.684,16.83,30.7805,56.8451,59.1713,74.882,73.031,39.3828,80.801,39.7318,36.8948,36.6148,88.242,81.4854,62.5297,91.9099,90.8393,107.578,14.8151,169.294,187.648,224.151,218.003,213.534,201.559,196.694,186.567,27.9733,27.891,169.907,169.019,19.3626,137.173,25.5695,19.4922,99.211,7.97748,20.6487,16.5141,88.678,63.2509,83.5384,19.4107,70.5768,19.1198,26.692,31.1322,58.3263,57.4814,38.5157,38.3284,7.08197,42.7338,59.9049,7.39669,15.0208,53.3528,53.3591,43.3498,46.9385,31.752,31.72,25.1215,19.3584,8.80752,36.812,12.2466,13.5533,0.0102404,0.0103841
18,4.88865,7.84326,14.9558,17.747,18.6937,16.7104,9.13561,7.77754,27.8388,16.9773,31.9005,59.4187,61.6808,77.4613,75.6506,40.1626,83.1471,40.5033,37.3794,37.0691,89.8019,84.0663,64.5884,94.9196,93.9432,111.755,14.3209,177.401,196.148,205.781,199.688,194.381,182.646,178.192,171.295,25.3555,25.2968,157.969,157.345,17.6897,133.35,24.5586,19.0365,97.7067,8.22082,20.7674,16.8237,87.5856,65.4749,83.3746,20.4621,70.7957,20.7724,29.3057,34.0128,56.0291,59.022,37.1246,36.9244,7.27039,45.5734,58.1001,7.57636,14.981,53.8839,52.3959,44.4568,44.9523,30.1805,30.147,24.0497,18.769,8.85169,34.7954,12.105,13.3266,0.010791,0.0104923
19,4.6938,7.56891,14.6888,17.5005,18.4438,16.2947,8.73116,7.41348,27.4813,16.3726,31.3713,59.2267,61.3374,77.0112,75.1465,39.1584,82.5244,39.4855,36.3156,36.001,88.8333,83.1955,63.6077,93.5027,92.5111,109.701,13.7421,169.539,184.602,213.296,205.442,200.012,187.018,182.217,173.106,26.7916,26.7524,159.214,158.509,18.6576,133.186,27.0715,21.0057,96.6405,8.05297,23.0745,18.7055,88.084,69.5064,84.7907,22.7831,72.4117,23.0719,32.1258,37.0222,55.357,61.337,36.1702,35.9779,7.07773,48.4663,58.2642,7.36928,14.5091,55.519,53.1776,46.2428,44.9294,29.4762,29.4445,23.3755,18.1833,8.57202,34.3395,11.71,12.8923,0.0113758,0.0108822
22,4.59557,7.43328,14.5087,17.3112,18.2524,16.1006,8.55402,7.24586,27.281,16.1404,31.1388,59.3611,61.3992,77.7885,75.6289,38.6603,83.7128,38.9732,35.7886,35.4723,91.0265,83.5956,62.95,93.0055,91.6683,107.928,13.2864,164.696,180.423,212.966,205.812,200.013,186.853,181.882,173.363,26.3894,26.3287,158.464,157.736,18.3989,131.154,25.5932,19.8167,95.4479,7.51474,21.6359,17.5018,87.2885,67.3577,83.8701,21.3218,71.7389,21.6519,30.5623,35.4396,55.0548,60.4888,35.5818,35.3976,6.62416,47.2192,58.0795,6.90827,13.8825,55.0432,52.9728,45.7195,44.8108,29.0864,29.0561,22.904,17.6558,8.11993,34.138,11.2129,12.3872,0.0108139,0.0104058
23,4.75643,7.63726,14.6327,17.3849,18.3158,16.3157,8.86193,7.53851,27.3046,16.5178,31.2783,58.5596,60.7859,76.189,74.4659,39.3542,81.6297,39.689,36.5634,36.2527,87.7683,82.6679,63.6519,93.2782,92.3912,109.392,13.8046,165.088,177.87,217.128,208.429,203.096,189.47,184.477,173.943,25.6495,25.6078,159.872,159.129,17.7338,134.303,25.6536,19.7022,99.0195,8.02245,21.5454,17.3248,89.6526,67.4603,85.4226,21.0168,72.5456,21.1278,29.6703,34.4451,57.6439,60.2668,37.8836,37.6931,7.17779,46.214,59.9259,7.49209,15.0015,55.2071,54.0245,45.415,46.5934,31.094,31.0617,24.6506,19.1002,8.86148,36.1079,12.2108,13.4756,0.0114718,0.0112949
27,4.66206,7.56351,14.9319,17.8532,18.8254,16.4682,8.62383,7.29074,28.0812,16.3575,31.9393,61.1232,63.1591,79.8064,77.6602,39.3394,85.734,39.6512,36.31,35.9777,92.7744,85.8707,64.5383,95.9682,94.6258,112.321,13.3215,174.012,188.786,212.192,205.117,200.82,188.568,183.754,173.373,26.0168,25.9824,158.43,157.647,17.891,130.813,26.4711,20.2887,96.6109,7.97334,22.2516,17.8585,87.6114,67.152,83.6301,21.6562,71.342,21.6758,30.1447,34.8359,56.936,59.5855,37.6908,37.5009,7.13819,46.1158,59.084,7.45364,14.9869,54.5433,53.3292,44.9922,46.0868,30.9491,30.917,24.5846,19.0698,8.82545,35.8476,12.1813,13.4479,0.0111939,0.011071
29,4.55184,7.26828,13.9267,16.5858,17.4933,15.6045,8.50802,7.25984,26.4192,15.8901,30.4989,58.2757,60.7111,76.0949,74.5941,38.9028,81.368,39.2484,36.087,35.7748,86.6952,83.0688,63.8558,93.7805,92.8298,109.516,13.8317,172.12,192.009,220.128,214.344,209.221,197.193,192.403,184.206,24.3734,24.3513,168.576,167.798,17.1675,139.687,25.0621,19.8437,101.918,7.90322,21.6654,17.8709,89.5391,62.0756,83.5574,21.3262,69.8957,21.432,28.7602,32.8153,57.6765,56.7791,37.6733,37.4817,6.98061,43.1205,58.9989,7.27921,14.5999,52.4608,52.2346,42.7888,45.7462,30.8062,30.7735,24.317,18.7327,8.59917,35.6872,11.889,13.1404,0.0149755,0.0143806
31,4.61479,7.41991,14.129,16.7654,17.6633,15.8409,8.70414,7.41416,26.3897,16.1982,30.3484,56.3425,58.5863,73.2711,71.707,38.6925,78.4944,39.0391,36.1082,35.8178,84.4039,79.7858,62.0933,90.5944,89.9421,106.965,13.9301,164.29,177.71,221.898,213.058,207.494,192.891,187.415,176.027,27.0084,26.9663,160.368,159.564,18.7383,133.149,27.0014,20.7418,98.8225,7.91123,22.6064,18.1709,90.3543,68.8236,86.3962,21.9271,73.8692,21.9501,30.6581,35.5279,58.3233,61.715,37.9328,37.7479,7.02864,47.5135,61.1014,7.33586,14.7805,56.7026,55.4219,46.8612,47.6387,31.2736,31.2427,24.6337,18.9576,8.68356,36.6862,12.0215,13.2902,0.0113958,0.011159
32,4.8719,7.75937,14.8607,17.6506,18.5926,16.5251,8.9338,7.60946,27.7298,16.6313,31.8022,59.2643,61.669,76.0066,74.7979,39.879,80.7495,40.2082,36.9108,36.5822,84.9971,82.9982,64.7193,93.643,92.7942,109.034,13.8418,167.796,185.407,223.832,215.739,209.395,194.982,189.626,180.294,22.8192,22.8072,164.926,164.167,16.0237,137.463,24.1569,19.1251,98.2096,7.89483,21.1725,17.4711,86.6896,62.725,81.71,21.236,68.7558,21.6457,29.485,33.7015,55.1583,56.8787,36.2321,36.0443,6.98124,44.1014,56.9888,7.27386,14.3895,52.2238,51.1583,43.2081,44.1988,29.6092,29.5778,23.4964,18.2392,8.53894,34.2916,11.7109,12.9085,0.0176071,0.016376
33,4.80324,7.64391,14.4818,17.1757,18.091,16.1592,8.84322,7.54097,27.0019,16.3608,30.9994,58.517,60.8604,76.5383,74.8529,39.1244,82.0579,39.4591,36.2457,35.9251,88.2173,83.3656,64.0906,94.4921,93.6745,110.774,13.4006,159.7,169.924,215.174,206.424,200.36,185.665,180.235,169.605,26.9318,26.8663,154.317,153.542,19.0683,128.304,25.659,19.9712,95.7764,7.90361,21.5413,17.5075,88.2182,66.1937,84.45,20.9988,72.5696,21.2091,29.803,34.6085,57.1975,60.8384,37.19,37.0203,7.12188,46.7903,60.2557,7.43001,14.7152,56.2412,54.9859,46.7935,47.2678,30.97,30.9417,24.4549,18.8846,8.8049,36.4484,12.0989,13.3467,0.0155489,0.0151106
36,4.86811,7.7626,14.5471,17.2027,18.1117,16.3617,9.18733,7.86335,26.9503,16.8688,30.9932,56.8571,59.0785,73.8965,72.2184,39.5504,79.2812,39.9029,37.0872,36.8101,85.7111,80.1475,62.373,90.2467,89.4141,105.743,15.1452,169.863,189.533,223.254,216.28,211.299,198.377,193.271,183.195,27.9172,27.8674,166.724,165.883,19.0591,135.436,27.249,20.7237,98.7133,8.24129,22.3358,17.8427,89.5538,66.9014,85.2328,21.2568,72.6896,21.0304,29.2378,33.9356,58.378,60.2122,38.2266,38.0401,7.1923,45.7535,60.7638,7.49416,14.997,55.5622,54.7947,45.628,47.5243,31.5451,31.5141,24.9019,19.1887,8.80792,36.8691,12.178,13.461,0.0115195,0.0115329
41,4.67909,7.50253,14.2735,16.9393,17.8451,15.969,8.77779,7.48225,26.615,16.2826,30.5319,57.1014,59.2533,74.6162,72.774,38.6409,80.1644,38.9776,36.0234,35.7309,86.8518,80.7291,62.0706,90.774,89.8684,106.184,13.9323,162.18,177.494,211.632,204.073,198.794,185.854,180.986,171.27,27.5581,27.4945,156.734,155.981,19.2974,129.966,26.4056,20.3953,95.6,7.76131,22.0057,17.7701,87.5721,66.5689,83.8305,21.2874,71.7892,21.34,29.8174,34.5643,56.5228,60.1122,36.7797,36.6034,6.87525,46.3388,59.3495,7.17277,14.3977,55.2842,53.9725,45.8101,46.3563,30.4069,30.3775,23.967,18.4583,8.47826,35.7048,11.7242,12.9574,0.0114455,0.011188
43,4.7512,7.58082,14.235,16.8335,17.7202,15.9742,8.92892,7.63465,26.3065,16.3995,30.189,55.582,57.7385,72.7061,70.9362,38.2876,78.2887,38.6212,35.8395,35.5651,85.2294,78.9701,60.7171,89.1862,88.1939,105.214,14.5156,173.068,194.132,216.167,209.059,203.359,190.02,184.902,176.289,26.7912,26.7262,160.767,160.025,18.5126,132.383,25.6206,19.7288,96.3688,8.02339,21.4228,17.2786,88.2381,67.2162,84.6648,20.9613,72.5741,21.2381,30.121,35.0412,56.3227,61.0276,36.575,36.3933,6.99371,47.2241,59.3957,7.28213,14.4486,55.9332,54.2079,46.4703,46.1752,30.1107,30.0808,23.7543,18.3435,8.50773,35.3675,11.7027,12.9155,0.0115653,0.0112482
45,4.51435,7.25794,13.6354,16.1429,17.0083,15.4268,8.6686,7.409,25.4738,15.9869,29.3813,54.7358,56.9956,72.8364,70.9014,37.6246,78.9959,37.9628,35.247,34.9802,87.0648,79.5684,60.2284,90.4978,89.3223,107.61,14.3522,180.958,204.421,229.787,221.499,215.342,200.031,194.075,183.085,30.0081,29.9196,164.644,163.737,20.5582,131.162,27.3114,20.8179,93.3536,7.86038,22.0665,17.6779,84.636,64.2591,80.8506,20.8369,69.1019,20.6284,28.6499,33.1933,54.9942,57.7658,36.2675,36.0902,6.85269,44.4618,57.4076,7.14529,14.375,53.1824,52.088,44.0219,44.9944,29.9165,29.8866,23.6795,18.2999,8.39885,34.8916,11.6274,12.8507,0.0084754,0.00836896
46,4.7235,7.5914,14.551,17.3091,18.2437,16.2612,8.8921,7.57771,27.3035,16.5821,31.3561,58.8784,61.1208,76.6489,74.9031,39.9495,82.1383,40.312,37.2564,36.9547,88.4318,83.2241,64.5171,94.5565,93.9195,112.387,14.4176,185.459,209.065,215.686,210.303,203.99,190.769,185.439,178.992,24.9995,24.9344,161.379,160.622,17.7539,129.274,23.738,18.576,93.2582,7.93205,20.1179,16.4122,84.8535,63.1143,81.124,19.843,69.8501,20.2367,28.7022,33.3885,54.9659,58.7396,35.8104,35.6345,6.91542,45.3109,57.8939,7.19799,14.2036,54.3184,52.9237,45.3327,45.293,29.5589,29.5303,23.3243,18.0195,8.39757,34.773,11.5246,12.7111,0.0126481,0.012148
48,4.58317,7.36462,14.0505,16.6747,17.5649,15.7089,8.60978,7.33296,26.1634,15.9968,29.9898,56.0795,58.2257,73.6973,71.8304,37.8692,79.4575,38.1966,35.3047,35.0189,86.5941,80.0855,60.9547,90.7005,89.6402,107.714,13.8064,179.936,201.188,216.581,208.967,203.079,189.622,184.607,176.196,27.1546,27.0961,161.564,160.861,18.8847,134.702,26.3919,20.409,98.1032,7.76351,22.2378,17.983,90.0442,69.3061,86.5761,21.8477,74.1215,22.1582,31.3026,36.3365,56.7487,62.4902,36.5216,36.3391,6.82586,48.6379,60.0988,7.11611,14.2489,57.0217,54.9509,47.422,46.4901,30.0123,29.9824,23.5987,18.168,8.36159,35.3768,11.5419,12.7503,0.0113085,0.0108945
