real_name,mass_east:687065.4788_north:1463263.947,mass_east:688128.2578_north:1465335.321,mass_east:688645.4866_north:1467976.518,mass_east:688893.3636_north:1468603.156,mass_east:689018.9478_north:1468771.178,mass_east:689566.2899_north:1468142.227,mass_east:689990.5854_north:1465709.388,mass_east:689998.3193_north:1465052.028,mass_east:690192.1061_north:1469885.689,mass_east:690721.4336_north:1467926.473,mass_east:690862.0289_north:1470112.851,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.98_north:1472953.2,mass_east:692320.9146_north:1470354.661,mass_east:692341.83_north:1473492.4,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.89_north:1473096.06,mass_east:692625.6287_north:1471812.114,mass_east:693237.55_north:1473027.71,mass_east:693307.83_north:1472882.83,mass_east:693883.83_north:1473125.85,mass_east:694377.36_north:1467140.62,mass_east:695371.19_north:1473577.85,mass_east:695655.19_north:1473710.47,mass_east:697897.37_north:1474135.59,mass_east:697934.47_north:1474070.69,mass_east:697994.98_north:1474063.94,mass_east:698119.03_north:1473992.05,mass_east:698174.92_north:1473965.36,mass_east:698193.14_north:1473787.02,mass_east:698366.88_north:1479093,mass_east:698388.54_north:1479093.16,mass_east:698414.01_north:1473663.84,mass_east:698421.15_north:1473650.61,mass_east:698637.1944_north:1479927.937,mass_east:699066.57_north:1473349.55,mass_east:699749.19_north:1478820.01,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.11_north:1479002.79,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.78_north:1475734.54,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.18,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.37_north:1474878.73,mass_east:702482.643_north:1470462.43,mass_east:702518.8983_north:1470461.695,mass_east:702524.6997_north:1464702.711,mass_east:702558.411_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.96,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.349_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.109_north:1468505.821,mass_east:703894.7541_north:1465612.15,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652,mass_east:866800_north:1475343,mass_east:869966.27_north:1447717.22
11,18.0381,23.4261,27.4984,28.1101,28.4962,31.1101,27.5002,25.3991,33.9398,35.2262,38.9442,31.7386,32.874,24.0973,26.5712,50.6878,21.4628,50.9753,51.4302,51.4285,17.7236,25.7696,41.6807,26.8821,28.6126,26.1137,35.3723,23.5965,23.1081,27.5796,27.6918,27.6454,27.8364,27.9374,29.0655,6.03302,6.07207,30.0309,30.1417,4.25665,32.5798,8.31087,6.43909,33.9706,29.881,6.69499,5.48958,25.3404,12.6776,21.5938,5.72824,19.3423,5.26367,6.46658,7.33822,30.5681,15.0542,36.16,35.9901,27.1649,10.4488,24.368,27.5528,34.3477,16.3668,19.9739,13.5669,23.8877,31.1868,31.148,32.1258,32.4916,27.7762,26.8921,30.0988,30.6399,0.0267718,0.0350214
12,0.0615773,0.100052,0.139869,0.153708,0.161641,0.209386,0.182368,0.159863,0.2706,0.340112,0.38943,0.362151,0.429351,0.370721,0.429875,0.95692,0.354473,0.984448,1.0696,1.07968,0.296197,0.557766,1.01007,1.03012,1.2097,1.96284,0.545652,16.3595,29.3355,19.5172,17.6522,17.0271,14.9342,14.2912,11.5438,7.70153,7.88527,10.2943,10.1737,6.38665,10.7502,34.5008,34.0578,17.3098,0.0720284,58.7149,56.3207,50.4176,208.922,77.0686,106.133,103.459,155.68,253.863,279.041,27.6708,167.381,7.87004,7.98718,0.089071,266.328,59.5839,0.102333,0.649753,145.636,96.7248,194.789,54.568,10.6486,10.6831,5.21722,2.25556,0.241144,26.0714,0.631901,0.857141,0.153528,0.0740389
13,1.984,2.54227,2.85087,3.14531,3.29279,3.87084,5.35588,5.36272,5.12814,6.47267,6.66348,9.63376,10.6419,12.954,13.1251,13.0756,14.1236,13.4027,15.2102,15.494,15.5513,16.0499,15.9347,21.9453,22.8634,31.1067,14.8095,80.8521,94.8995,150.277,153.594,154.718,159.083,160.65,167.717,36.1219,36.2071,172.53,172.953,27.1598,177.851,43.696,36.139,171.024,17.6987,40.6554,34.3308,159.965,108.212,149.718,41.7269,136.862,42.7306,57.2038,64.956,131.876,114.309,88.6072,88.2716,15.3645,86.2923,134.624,16.0167,33.017,114.296,121.469,95.3844,113.501,75.1603,75.1024,57.787,43.1194,18.677,90.4488,26.2695,29.2594,0.0174194,0.0177499
14,1.90887,2.84206,4.56863,5.25205,5.49592,5.26656,3.74399,3.3862,7.84253,5.9518,8.96917,15.0169,15.1984,18.0443,17.5246,11.8621,18.6225,11.9821,11.7544,11.7406,18.7841,18.0704,15.6144,18.7361,18.7838,20.1775,9.51046,25.2238,26.3052,41.9945,42.9265,43.5931,45.4775,46.2834,47.9497,12.2628,12.193,51.2792,51.4577,8.79472,60.6509,10.4434,8.56737,76.0902,20.4111,10.6061,8.95065,75.2182,45.8415,70.2921,13,69.501,15.4324,25.0724,29.9046,85.5248,60.4928,78.5947,78.6522,24.2335,45.2286,81.8572,25.7978,47.8296,66.8199,76.1448,60.3824,82.3695,77.9003,77.8978,70.6576,61.1943,34.5879,81.846,45.6356,49.2171,0.0643673,0.0846089
15,6.36373,10.6265,22.7711,27.642,29.2439,24.7796,11.2464,9.20742,44.417,23.2551,50.3135,90.7455,93.4984,106.247,106.091,58.8807,108.532,59.2075,52.8054,52.142,107.213,113.014,95.6839,122.38,122.561,130.678,13.3279,129.103,126.663,113.562,111.363,109.606,105.195,103.443,100.078,15.9887,15.9657,94.286,93.9902,10.95,83.4031,18.6132,14.1726,68.4881,4.64716,17.7314,14.056,65.8835,56.2819,63.387,20.1785,55.4158,21.6388,29.633,32.7529,43.6747,46.6607,26.4186,26.3149,3.98587,37.5179,46.8739,4.16358,8.89755,43.2555,42.7872,35.713,36.7201,22.2923,22.2761,16.8125,12.2886,5.04725,27.5544,7.2872,8.18212,0.0105744,0.0103568
16,12.5378,11.6554,3.57961,2.70511,2.65318,7.9096,27.4493,26.9512,3.10746,22.0385,4.90662,1.41041,1.64306,1.31521,1.45984,14.2832,1.2929,14.5627,19.7187,20.3123,1.23545,1.68988,4.39985,2.28422,2.55915,2.60553,25.708,2.02519,1.92639,5.35504,5.81266,6.02141,6.85883,7.22785,8.72482,0.341709,0.339776,10.813,10.9838,0.25862,17.8465,0.287754,0.250486,31.8232,58.3967,0.277971,0.252649,20.5001,3.69861,15.1932,0.332771,15.5179,0.424665,1.04507,1.58299,44.8141,10.986,67.8095,67.4689,61.0871,5.06317,32.5336,63.241,82.799,17.2637,27.448,15.4139,40.2744,59.0955,59.022,64.9045,71.0464,67.57,49.8213,71.6417,71.7279,0.0991721,0.0764079
17,0.152702,0.243656,0.358948,0.403526,0.424689,0.491886,0.40808,0.366987,0.689745,0.707888,0.92425,1.19393,1.35819,1.44618,1.55912,1.85991,1.48341,1.90334,1.98293,1.99397,1.40119,1.98615,2.3807,3.19016,3.47586,5.4534,1.56376,29.235,41.9419,45.2429,44.9649,43.5705,41.2929,40.3168,39.5273,4.22327,4.29082,35.3957,35.2011,3.42785,29.4594,12.5189,12.036,34.0982,0.947783,18.8858,17.8473,62.9264,84.3641,76.8876,31.5841,95.9867,45.4072,78.4736,91.2367,50.5388,119.663,22.1517,22.3789,1.06443,125.052,81.0661,1.17765,4.20401,127.456,108.785,150.994,79.5225,27.2986,27.3585,16.9046,9.64244,2.12675,49.5851,4.11978,5.05824,0.125087,0.0735944
18,2.25079,3.38963,4.7577,5.13999,5.30086,5.62728,4.09731,3.56952,7.01536,6.439,8.26482,11.4005,12.3867,17.8501,17.0377,11.9617,21.5978,12.1057,11.8781,11.852,29.9538,21.7405,16.4782,29.4469,29.224,43.1771,4.92391,104.708,121.453,171.395,166.146,164.247,156.272,152.997,140.905,258.045,256.678,127.172,126.164,206.78,91.4197,171.108,137.715,45.2572,2.43187,116.855,95.6675,50.7269,92.6579,59.1115,81.6539,54.6096,63.8328,63.1355,65.7658,18.7548,61.3144,9.43851,9.37507,2.03984,66.2588,27.7052,2.0899,3.63895,49.5769,34.0471,51.399,18.4189,7.35108,7.34209,5.59645,4.3311,2.24063,9.79103,2.87499,3.1228,0.0273501,0.014407
19,3.66147,5.08168,6.20468,6.53182,6.7081,7.66578,7.16159,6.68442,8.66655,9.75078,10.2498,9.62653,10.36,9.43796,10.1367,14.9364,9.12103,15.1012,15.7404,15.8154,8.13606,11.1873,14.6225,14.0491,14.9354,17.4059,14.373,30.1791,32.8941,42.0978,42.8318,42.7278,43.1521,43.2408,44.9565,2.69345,2.70715,45.048,45.1166,1.85274,44.5158,4.35863,3.56639,44.5453,8.97824,4.81326,4.06055,42.5729,25.2595,39.9083,6.41066,40.1207,8.12147,14.2107,17.2128,45.9074,35.9045,37.3371,37.3664,8.11389,27.1591,46.7549,8.51384,17.5271,40.7412,45.6781,38.5346,47.2842,37.1076,37.1159,30.8254,24.1773,10.7631,43.346,15.4604,17.2242,0.0413814,0.0383037
20,2.39367,3.78103,6.31647,7.39154,7.8208,8.0194,5.81765,5.26616,12.4575,10.1251,15.492,22.4273,24.4494,27.7837,28.562,24.8155,29.1996,25.2086,25.1799,25.2037,29.9807,33.7003,33.1839,43.4533,44.7741,55.8323,21.9361,95.0527,104.014,179.44,181.585,183.32,187.61,189.347,191.921,33.7824,33.8536,197.725,197.951,23.8597,207.512,41.5289,32.9189,197.461,28.0453,38.1915,31.1424,180.115,127.24,169.609,40.1392,150.637,42.1507,61.2538,71.3648,139.595,126.566,104.926,104.318,24.2202,97.1962,137.299,25.1606,48.3491,120.462,122.095,100.007,111.177,84.1074,83.9929,69.7538,56.6304,28.215,91.3596,37.8155,41.295,0.0057586,0.00568391
21,29.7506,46.4994,58.186,48.6493,45.667,53.8229,20.9976,14.2075,25.9282,40.1586,25.29,1.91203,2.2994,0.901166,1.1238,38.9647,0.823411,39.3962,42.3324,42.2822,0.763455,1.2786,11.9118,2.32117,3.18012,4.16802,0.152297,10.2106,8.75981,0.148445,0.1048,0.0902994,0.0537847,0.0441892,0.0230441,0.250844,0.248567,0.0128266,0.012321,0.158023,0.00465875,0.126314,0.0873832,0.00139627,4.26468e-05,0.0661649,0.0490147,0.00214388,0.0146483,0.00305367,0.0346383,0.00248104,0.0206866,0.013033,0.0111369,0.000533321,0.00314335,0.000232412,0.000231834,3.95408e-05,0.0052888,0.00083369,4.10351e-05,7.73624e-05,0.00173841,0.000992797,0.00168193,0.000527713,0.000202748,0.000202683,0.000145489,0.000105423,4.8498e-05,0.000292992,6.58527e-05,7.28047e-05,1.42508e-06,1.31253e-06
22,3.24676,5.71032,13.8632,17.2827,18.4001,14.8143,5.92801,4.85271,29.3538,12.8994,33.6742,59.507,63.3341,58.0189,63.382,37.288,52.9422,37.3902,31.3843,30.7886,39.7962,67.7354,69.8949,78.0404,81.0289,78.098,10.2438,42.2747,35.7769,41.892,38.3508,36.268,30.5977,28.517,24.617,0.157121,0.158127,19.8882,19.7044,0.095707,15.2342,0.29696,0.209948,19.4821,23.8448,0.307396,0.226779,15.1721,4.45445,11.9943,0.413094,12.6528,0.540015,1.33571,1.89291,40.8974,9.28024,63.5154,63.8883,29.7186,4.71088,29.9181,31.9431,59.8667,14.6526,25.2793,13.0756,44.3253,75.995,76.0649,80.5417,77.0678,45.6253,67.2445,61.7586,66.4751,0.0307221,0.0791585
23,0.051299,0.0839953,0.228238,0.308889,0.334176,0.220044,0.087307,0.0743703,0.568513,0.175416,0.59257,3.68634,3.5946,8.6604,7.17095,0.527992,11.2924,0.52836,0.423765,0.414713,15.3811,8.5695,1.88721,8.08662,6.57212,8.64408,0.163337,9.69497,10.0837,13.0095,12.691,12.9642,13.1711,13.3394,12.2717,33.2681,33.6789,13.0057,12.9738,28.0256,16.1087,64.7765,62.2499,23.1947,0.470575,75.2725,71.9307,45.2372,86.5874,57.6741,88.091,68.6909,96.9996,110.336,112.052,27.3016,88.4488,10.868,10.9532,0.660201,108.509,46.0401,0.730383,2.26464,81.506,61.5012,93.2849,39.4184,12.5352,12.5578,7.88441,4.71869,1.27297,22.5782,2.24279,2.67619,0.105224,0.0695355
25,14.5155,23.8829,38.1595,32.3652,29.7208,26.0139,9.71861,6.88682,12.6064,13.5987,10.0114,1.70135,1.94792,0.636984,0.916497,9.97386,0.463692,10.0113,10.2185,10.2024,0.300379,1.02949,5.5273,2.02071,2.64144,3.19419,0.504778,5.88269,5.97667,0.767699,0.658715,0.587257,0.427454,0.373817,0.276295,0.151428,0.15032,0.159554,0.154538,0.0868224,0.0427976,0.0934069,0.0618177,0.00685559,0.000682539,0.0535703,0.0390562,0.00855711,0.0364386,0.0112707,0.0341222,0.00826838,0.0242042,0.0204567,0.0195416,0.00205166,0.00924686,0.00107279,0.00106808,0.00042376,0.0126579,0.00293661,0.000417718,0.000535194,0.00532532,0.00327882,0.0048403,0.00190409,0.000904912,0.000904282,0.000713382,0.00058043,0.000378859,0.00117225,0.000435375,0.000459048,5.13634e-06,4.69387e-06
27,0.0456771,0.0557538,0.0648385,0.0689679,0.0710073,0.0784433,0.0786181,0.0766488,0.0958739,0.102238,0.116599,0.157023,0.171537,0.207744,0.210248,0.196981,0.227056,0.200723,0.210466,0.211889,0.252737,0.258643,0.247354,0.362784,0.375945,0.544738,0.323977,1.71406,2.20282,14.875,14.9825,15.6107,16.6161,17.0924,16.3325,8.23937,8.38106,17.9279,17.9243,6.05654,22.509,25.7525,21.9873,32.4957,2.01005,34.1686,29.2913,51.5678,89.9147,60.7102,50.1896,71.1122,64.1095,97.6944,105.19,45.2598,87.3178,26.9461,27.1218,2.86966,104.661,60.9102,3.16253,8.62485,85.2884,73.536,96.3464,59.2946,30.3109,30.3474,22.1641,15.2613,5.21879,43.789,8.45583,9.76671,0.0836999,0.0571796
28,34.9382,47.2242,56.5137,52.4125,50.7608,50.8113,34.173,29.1378,35.5589,39.5375,29.4858,10.1556,9.44875,4.78883,5.41574,18.6373,3.63314,18.3045,18.9819,18.9796,2.27759,4.14944,8.22404,3.22902,3.39163,2.31437,5.08641,1.10017,0.675848,0.0932661,0.0852941,0.076234,0.0602452,0.0546186,0.0519091,0.00487204,0.00485214,0.0386125,0.0383416,0.00410043,0.022554,0.00406902,0.00366931,0.0114448,0.040431,0.00360729,0.00335634,0.00674299,0.00477881,0.00589305,0.0033877,0.00504798,0.00327489,0.00346559,0.0035872,0.00621083,0.00436174,0.00753508,0.00744754,0.0143316,0.0038564,0.00510175,0.0131921,0.00969727,0.00422569,0.00443015,0.00381133,0.00463285,0.00565235,0.00564193,0.00602401,0.0066183,0.0082314,0.00482301,0.0072245,0.00698213,4.28202e-05,4.91648e-05
29,13.4538,22.2606,36.3776,37.3879,37.126,32.3291,18.4318,15.3077,30.3976,25.2502,25.8491,13.5297,12.7101,7.55968,8.30825,17.6081,6.04056,17.3889,17.3409,17.3091,4.07854,6.71918,11.4755,5.66131,5.97324,4.45227,11.1393,2.69758,2.49462,3.29854,3.40684,3.44991,3.60288,3.6592,3.8806,0.0238144,0.0240731,4.06794,4.08296,0.00923008,4.23721,0.0588304,0.0343762,3.57866,8.21622,0.0579177,0.0374477,2.28785,1.03548,1.90208,0.081091,1.48371,0.105763,0.255104,0.349327,2.2347,1.05475,3.41348,3.36787,6.40857,0.652252,1.55057,6.2644,5.42587,1.01405,1.14549,0.75966,1.27221,2.24879,2.24049,2.73121,3.41526,4.76661,1.46234,4.11744,3.90207,0.000342838,0.000494523
