real_name,mass_east:687065.4788_north:1463263.947,mass_east:688128.2578_north:1465335.321,mass_east:688645.4866_north:1467976.518,mass_east:688893.3636_north:1468603.156,mass_east:689018.9478_north:1468771.178,mass_east:689566.2899_north:1468142.227,mass_east:689990.5854_north:1465709.388,mass_east:689998.3193_north:1465052.028,mass_east:690192.1061_north:1469885.689,mass_east:690721.4336_north:1467926.473,mass_east:690862.0289_north:1470112.851,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.98_north:1472953.2,mass_east:692320.9146_north:1470354.661,mass_east:692341.83_north:1473492.4,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.89_north:1473096.06,mass_east:692625.6287_north:1471812.114,mass_east:693237.55_north:1473027.71,mass_east:693307.83_north:1472882.83,mass_east:693883.83_north:1473125.85,mass_east:694377.36_north:1467140.62,mass_east:695371.19_north:1473577.85,mass_east:695655.19_north:1473710.47,mass_east:697897.37_north:1474135.59,mass_east:697934.47_north:1474070.69,mass_east:697994.98_north:1474063.94,mass_east:698119.03_north:1473992.05,mass_east:698174.92_north:1473965.36,mass_east:698193.14_north:1473787.02,mass_east:698366.88_north:1479093,mass_east:698388.54_north:1479093.16,mass_east:698414.01_north:1473663.84,mass_east:698421.15_north:1473650.61,mass_east:698637.1944_north:1479927.937,mass_east:699066.57_north:1473349.55,mass_east:699749.19_north:1478820.01,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.11_north:1479002.79,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.78_north:1475734.54,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.18,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.37_north:1474878.73,mass_east:702482.643_north:1470462.43,mass_east:702518.8983_north:1470461.695,mass_east:702524.6997_north:1464702.711,mass_east:702558.411_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.96,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.349_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.109_north:1468505.821,mass_east:703894.7541_north:1465612.15,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652,mass_east:866800_north:1475343,mass_east:869966.27_north:1447717.22
14,4.78997,7.71395,14.9579,17.8258,18.7894,16.6077,8.91325,7.56987,28.0298,16.7147,31.9926,60.583,62.5894,78.8713,76.6765,39.8538,84.6698,40.1823,37.0173,36.7041,91.8692,84.2613,64.1108,92.9041,91.6505,106.587,14.1264,159.675,174.123,221.029,213.623,208.697,195.648,190.589,179.587,25.3715,25.3288,163.494,162.634,17.4865,132.875,26.0332,19.922,96.3881,7.70665,22.201,17.7736,88.4525,70.5933,85.0047,22.0081,72.4856,22.2253,31.2164,36.1117,56.8464,60.7843,36.9957,36.8163,6.78585,47.3867,59.4691,7.08058,14.3327,55.2786,53.8387,45.5539,46.3185,30.5338,30.504,24.042,18.465,8.38693,35.7777,11.6543,12.9005,0.0112239,0.0111806
15,4.78647,7.70879,14.8713,17.7025,18.6585,16.5775,8.96867,7.62758,27.89,16.803,31.9718,59.5928,61.8203,76.6395,75.0998,40.4141,81.646,40.7678,37.6165,37.3043,86.8244,83.0442,64.9883,93.7237,93.1214,109.851,14.4517,164.392,177.918,215.964,209.423,204.354,191.871,186.997,177.182,22.1004,22.0769,161.479,160.661,15.3609,132.101,23.4498,18.1438,96.4451,8.18297,20.4467,16.5079,88.6383,69.0572,85.2982,20.7661,73.1602,21.4186,30.81,35.8878,56.9219,61.7364,37.2459,37.0587,7.15838,48.1077,59.834,7.45461,14.7828,56.3895,54.5812,46.8895,46.5942,30.6186,30.5877,24.2089,18.7292,8.71011,35.8253,11.9683,13.2038,0.0120334,0.0116618
16,4.5247,7.29932,14.2574,17.0258,17.9538,15.8053,8.41876,7.14526,26.8552,15.8688,30.6583,58.2258,60.1958,75.6395,73.6854,38.2281,81.0703,38.5468,35.453,35.1466,87.4912,81.2569,61.9858,90.6219,89.5719,105.603,13.4464,166.07,185.461,216.802,210.451,205.604,193.665,189.018,179.696,26.0037,25.9618,164.765,163.976,18.059,135.749,26.2129,20.2369,96.5162,7.7522,22.2607,17.9609,87.5158,69.0219,84.1351,21.9273,71.2308,22.1453,30.9685,35.7895,54.0972,59.9026,35.1247,34.9317,6.7801,47.0096,56.8249,7.05797,13.9424,53.8859,51.5757,44.5217,43.4807,28.464,28.4325,22.5247,17.4848,8.20095,33.1413,11.2201,12.3606,0.0109433,0.010558
17,5.1184,8.12226,14.8342,17.4602,18.3834,16.9592,9.82999,8.44783,27.5854,17.8882,32.082,58.26,60.9196,76.5904,75.0174,41.9195,82.5029,42.3143,39.4928,39.2151,89.6169,84.1888,65.8394,96.1338,95.3494,113.374,16.2235,177.506,195.527,223.313,217.3,212.415,200.195,195.266,186.189,27.4666,27.3703,169.806,168.981,19.1384,138.651,24.165,18.4589,100.44,8.12819,19.3142,15.4649,88.3395,60.4923,82.5393,17.9934,69.0725,17.6748,24.8014,29.0659,57.6641,55.4927,38.1115,37.9131,7.08363,40.5491,58.7336,7.38451,14.8741,51.5279,51.8063,41.4594,45.6832,31.092,31.0583,24.6183,19.0059,8.69925,35.8366,12.0485,13.3211,0.00925361,0.00939119
18,4.87568,7.82854,14.9669,17.7754,18.728,16.7229,9.1144,7.75503,27.9343,16.9774,32.0122,59.818,62.0503,77.9567,76.0729,40.2608,83.6671,40.6004,37.4518,37.139,90.4328,84.3257,64.7322,94.6911,93.6655,110.721,14.2758,173.295,191.597,206.606,200.896,195.909,184.784,180.533,173.75,25.8966,25.8355,160.816,160.195,18.0289,136.24,25.0132,19.3479,98.7289,8.19715,21.0744,17.0423,87.7837,65.9287,83.4606,20.669,70.339,20.8872,29.3042,33.9553,55.2853,58.441,36.6407,36.4319,7.22506,45.1855,57.1265,7.52526,14.8308,52.9412,51.2738,43.4599,43.8146,29.5103,29.4755,23.5552,18.4364,8.74738,33.8421,11.926,13.1166,0.00999736,0.00970992
19,4.61306,7.44411,14.4323,17.1978,18.1291,16.0542,8.62656,7.3255,27.0835,16.1928,30.9685,58.5545,60.6208,76.3022,74.3446,38.7853,81.8736,39.1124,36.0238,35.7179,88.5111,82.1416,62.7216,91.7268,90.6685,106.821,13.7207,163.859,178.488,219.762,211.705,206.353,193.026,188.05,178,27.0883,27.0466,163.3,162.533,18.7606,135.415,27.3119,21.0701,97.2874,7.80437,23.1439,18.6703,88.6913,70.3256,85.4232,22.7503,72.6956,22.9572,32.0189,36.9489,55.1254,61.4205,35.705,35.5123,6.82425,48.4061,58.1148,7.10656,14.1028,55.3842,52.9557,45.9483,44.5787,29.0088,28.9772,22.9091,17.7426,8.27423,33.9022,11.3494,12.5128,0.0106138,0.0101828
20,5.31702,8.55251,16.3077,19.2906,20.2907,18.1181,9.87921,8.39406,29.7394,18.2953,33.7833,60.2389,62.21,76.0948,74.4622,41.7374,80.8758,42.0627,39.0081,38.7033,86.3641,81.2968,64.3189,89.4593,88.5818,102.009,15.3679,157.188,175.292,217.921,212.595,207.95,196.519,191.844,183.633,23.7767,23.7266,167.672,166.88,16.3257,136.52,23.3148,17.8627,99.1954,8.38259,19.5742,15.7052,88.6475,64.5156,83.9421,19.2385,71.3834,19.5126,27.9444,32.6722,58.2323,58.955,38.8556,38.6511,7.35336,44.6659,59.8996,7.6707,15.4616,54.3901,53.6889,44.5932,46.7449,31.696,31.6615,25.2054,19.5647,9.01924,36.5152,12.466,13.7676,0.00890614,0.00884575
22,4.84674,7.79133,14.963,17.7957,18.7557,16.7064,9.06313,7.70605,28.0311,16.9334,32.1023,60.5178,62.6705,79.2363,77.0772,40.2241,85.2723,40.5581,37.3979,37.0846,92.8419,85.1764,64.6865,94.6297,93.3333,109.373,14.3108,167.32,184.307,218.293,211.665,205.9,193.091,188.2,180.459,26.7294,26.6531,165.572,164.866,18.5769,137.572,25.0342,19.2745,99.0228,8.09264,20.8149,16.7694,87.9771,65.3187,83.5083,20.2192,70.483,20.3565,28.6848,33.3404,55.7805,58.3863,36.8301,36.6224,7.10617,44.7903,57.6389,7.4036,14.7105,53.1318,51.702,43.5522,44.3142,29.7195,29.6852,23.6351,18.4098,8.62991,34.2218,11.8236,13.026,0.0101312,0.0098986
23,4.71692,7.56615,14.4382,17.1461,18.066,16.1454,8.82497,7.5146,26.9814,16.4207,30.9599,58.0192,60.2341,75.7557,73.9535,39.1032,81.315,39.4396,36.3856,36.0825,87.822,82.0957,63.0669,92.397,91.4523,108.063,13.8685,163.704,177.034,224.556,215.698,210.257,196.219,191.056,180.023,25.526,25.4767,165.448,164.671,17.6151,139.116,25.1807,19.2757,102.293,7.98472,21.044,16.8752,92.0971,67.9055,87.3839,20.482,73.7195,20.5764,29.085,33.8979,58.8501,60.6637,38.5303,38.3337,7.16323,45.9554,60.9422,7.48228,15.0955,55.5539,54.5873,45.3499,47.1756,31.5196,31.4861,24.9466,19.2885,8.88461,36.5542,12.2822,13.567,0.0108403,0.0107439
27,4.75897,7.6934,15.0475,17.9477,18.9152,16.632,8.80652,7.45692,28.1196,16.6078,31.9838,60.1727,62.1009,77.7789,75.7152,39.4631,83.2908,39.7759,36.571,36.2522,89.936,83.1293,63.447,91.9173,90.7301,106.121,13.6891,162.136,176.357,233.373,225.499,221.057,207.3,201.784,188.944,25.171,25.1291,171.409,170.458,17.3765,138.993,25.4695,19.5382,101.31,7.99793,21.5816,17.3134,92.0477,69.9999,87.8901,21.2869,74.7549,21.5357,30.5588,35.5662,59.2655,62.2072,38.8391,38.6428,7.1555,47.7693,61.6456,7.47567,15.1682,56.8646,55.5752,46.7283,47.8804,31.8481,31.8151,25.1764,19.4271,8.88376,37.0532,12.3197,13.6225,0.0112546,0.0111434
29,4.70269,7.49797,14.1989,16.8601,17.7762,16.0092,8.8615,7.57509,26.8418,16.4668,31.0974,58.6038,61.205,76.6319,75.2315,40.0678,82.0316,40.4336,37.3164,37.0089,87.5448,84.1465,65.1416,95.6582,94.7731,112.213,14.631,173.434,191.352,219.646,214.23,209.785,198.834,194.438,186.196,24.3827,24.3517,171.482,170.715,16.9565,143.119,24.4933,19.1608,104.987,8.33426,20.7844,16.9835,91.7861,61.817,85.1931,20.1907,70.8111,20.1458,27.3088,31.3925,59.2957,56.7054,38.8824,38.6812,7.30895,42.0973,60.2297,7.61404,15.1681,52.5449,52.8422,42.3355,46.6345,31.7014,31.6668,25.0685,19.3532,8.93806,36.5513,12.3183,13.6029,0.0132133,0.0130892
31,4.56858,7.35932,14.0795,16.7313,17.6336,15.7836,8.64683,7.36275,26.4003,16.1474,30.3644,56.5243,58.7075,73.3785,71.751,38.7632,78.5678,39.1139,36.2087,35.9217,84.5233,79.5851,62.0324,89.9498,89.3124,105.869,14.1079,164.179,178.047,227.362,218.8,213.238,198.818,193.387,182.227,26.8341,26.7915,166.484,165.676,18.6191,138.499,26.924,20.701,101.832,8.01721,22.6621,18.2219,92.5867,70.578,88.5056,22.1333,75.3476,22.2598,31.2603,36.2687,58.9603,62.8903,38.246,38.0492,7.08305,48.49,61.7241,7.38919,14.8753,57.4525,55.8787,47.3737,47.7567,31.2767,31.2441,24.6309,18.9725,8.70742,36.6127,12.0365,13.3011,0.0109535,0.0106603
32,5.35096,8.47416,15.7657,18.5761,19.5383,17.7146,9.93934,8.51014,28.9273,18.1871,33.3176,59.3165,61.9503,75.212,74.4063,42.4534,79.6403,42.8192,39.6964,39.3854,83.3414,82.8418,66.5995,94.402,93.9047,110.468,15.9548,169.721,186.534,233.413,224.677,218.602,204.043,198.664,188.461,21.7974,21.7793,173.247,172.474,14.9194,145.167,22.6347,17.513,103.068,9.4283,19.3183,15.6556,88.2611,61.4615,82.1825,19.0699,68.1958,19.2722,26.8013,30.9989,57.1657,55.2051,39.1995,38.9734,8.26461,41.6042,57.3973,8.59189,16.5326,50.706,50.4656,41.1578,44.5195,31.555,31.5167,25.5577,20.2777,9.90419,35.4049,13.3546,14.6328,0.0136783,0.0135211
33,4.83306,7.68028,14.4419,17.1065,18.0161,16.1787,8.98173,7.67773,26.8889,16.534,30.9161,58.0081,60.2869,75.9856,74.1715,39.3147,81.6225,39.6618,36.6215,36.3199,88.2957,82.4423,63.5103,93.0116,92.1776,108.814,14.0413,160.309,171.702,221.819,213.252,207.274,192.367,186.749,175.642,26.7245,26.6549,159.354,158.529,18.8405,131.308,25.3088,19.6068,97.4303,7.94522,21.1559,17.126,89.4858,66.5188,85.502,20.5905,73.3124,20.7859,29.4028,34.2578,57.9738,61.1704,37.567,37.3932,7.09698,46.6835,60.9894,7.402,14.7227,56.5998,55.4988,46.9016,47.7649,31.2172,31.1883,24.5864,18.9303,8.76083,36.7885,12.0701,13.3279,0.0147133,0.0143681
34,4.83783,7.81628,15.1718,18.0713,19.0454,16.8548,9.02901,7.65854,28.387,16.9691,32.4249,60.9283,63.0766,79.1046,77.1539,40.5174,84.7706,40.8555,37.6295,37.3093,91.3872,85.2347,65.3194,95.2555,94.1827,110.823,14.1351,166.92,181.362,225.587,217.525,211.589,196.806,191.098,179.341,24.2523,24.2173,161.362,160.421,16.7874,128.678,25.0412,19.2848,92.7466,7.38258,21.5054,17.3036,86.8796,69.768,84.2498,21.5091,72.5722,21.9574,31.2828,36.346,55.2549,61.6477,35.393,35.2295,6.44512,48.3391,58.885,6.72054,13.5922,56.1916,54.1361,46.8608,45.8974,29.4121,29.3853,23.0108,17.5799,7.93994,34.9638,11.0485,12.2398,0.0113792,0.011088
36,4.93209,7.859,14.6469,17.2936,18.2033,16.5206,9.33416,7.99255,27.0646,17.0992,31.1549,56.5913,58.8288,73.3669,71.7429,39.8058,78.6798,40.1585,37.388,37.1151,85.08,79.5626,62.2224,89.3748,88.533,104.259,15.3829,168.332,189.047,230.156,223.7,218.917,206.376,201.31,191.245,28.0686,28.0093,174.095,173.205,19.0809,140.351,26.8717,20.3572,101.074,8.16147,21.8649,17.4145,91.5485,67.5396,87.0362,20.7557,73.9821,20.5556,28.8801,33.6882,59.0563,61.0116,38.3216,38.1317,7.08046,45.9757,61.5911,7.37692,14.8384,56.2578,55.4619,46.0231,47.932,31.5314,31.5001,24.7921,19.0317,8.66445,36.982,12.0136,13.2931,0.0108604,0.0108846
41,4.58198,7.35342,13.9846,16.6092,17.5063,15.7046,8.65116,7.37585,26.2568,16.083,30.2188,56.9893,59.1868,74.9476,73.0149,38.4766,80.6983,38.8182,35.8788,35.5884,87.7833,81.0908,62.0424,91.0273,90.0441,106.091,13.8715,159.678,174.271,206.479,199.555,194.914,183.099,178.621,169.181,27.5593,27.4932,155.582,154.861,19.2523,130.048,26.404,20.3005,95.8003,7.73681,21.9132,17.6209,86.7755,65.9036,82.7072,21.0806,70.3186,20.9899,29.1314,33.7106,56.071,58.4365,36.7788,36.5945,6.86073,44.8875,58.2675,7.15995,14.4196,53.5534,52.5081,44.0304,45.3782,30.2033,30.1723,23.8759,18.4305,8.46662,35.1657,11.7117,12.9424,0.0104238,0.0102967
43,4.81877,7.69063,14.377,16.9924,17.8919,16.2175,9.12268,7.80342,26.6723,16.7637,30.7227,56.4497,58.7114,73.9214,72.1503,39.2594,79.61,39.608,36.8085,36.5326,86.7065,80.3522,62.0303,90.6601,89.6828,106.492,14.8848,172.785,193.731,223.88,216.726,210.78,196.751,191.275,182.135,26.6926,26.6158,165.135,164.327,18.4007,134.143,24.8303,19.0141,96.446,7.7741,20.4841,16.4452,87.7282,65.5324,83.8585,19.8405,71.5121,20.0086,28.5473,33.3623,55.632,59.617,35.8435,35.6614,6.71043,45.5317,58.5745,6.98483,13.9358,54.687,53.2069,45.1276,45.3437,29.3988,29.3692,23.0924,17.7508,8.14983,34.6218,11.2488,12.431,0.0107236,0.0104859
45,4.71934,7.56932,14.1283,16.7002,17.5922,16.0242,9.04883,7.73744,26.3504,16.6423,30.431,56.3769,58.7636,74.9952,73.0672,38.9457,81.3226,39.2895,36.467,36.1884,89.5324,82.0831,62.1887,93.3129,92.0406,110.418,14.6416,179.045,199.052,203.582,196.792,191.835,179.736,175.115,166.675,29.6088,29.514,152.708,152.017,20.246,126.654,26.3972,20.0729,92.2017,7.77496,21.0978,16.8757,82.8501,61.3159,78.6495,19.7148,66.8386,19.3996,26.8861,31.1952,54.0718,55.306,35.9121,35.7318,6.8008,42.072,55.9093,7.09323,14.2817,50.9858,50.2803,41.8741,43.7357,29.4876,29.4568,23.4128,18.1423,8.34743,34.1223,11.5492,12.7594,0.00784033,0.00781841
