real_name,mass_east:687065.4788_north:1463263.947,mass_east:688128.2578_north:1465335.321,mass_east:688645.4866_north:1467976.518,mass_east:688893.3636_north:1468603.156,mass_east:689018.9478_north:1468771.178,mass_east:689566.2899_north:1468142.227,mass_east:689990.5854_north:1465709.388,mass_east:689998.3193_north:1465052.028,mass_east:690192.1061_north:1469885.689,mass_east:690721.4336_north:1467926.473,mass_east:690862.0289_north:1470112.851,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.98_north:1472953.2,mass_east:692320.9146_north:1470354.661,mass_east:692341.83_north:1473492.4,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.89_north:1473096.06,mass_east:692625.6287_north:1471812.114,mass_east:693237.55_north:1473027.71,mass_east:693307.83_north:1472882.83,mass_east:693883.83_north:1473125.85,mass_east:694377.36_north:1467140.62,mass_east:695371.19_north:1473577.85,mass_east:695655.19_north:1473710.47,mass_east:697897.37_north:1474135.59,mass_east:697934.47_north:1474070.69,mass_east:697994.98_north:1474063.94,mass_east:698119.03_north:1473992.05,mass_east:698174.92_north:1473965.36,mass_east:698193.14_north:1473787.02,mass_east:698366.88_north:1479093,mass_east:698388.54_north:1479093.16,mass_east:698414.01_north:1473663.84,mass_east:698421.15_north:1473650.61,mass_east:698637.1944_north:1479927.937,mass_east:699066.57_north:1473349.55,mass_east:699749.19_north:1478820.01,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.11_north:1479002.79,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.78_north:1475734.54,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.18,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.37_north:1474878.73,mass_east:702482.643_north:1470462.43,mass_east:702518.8983_north:1470461.695,mass_east:702524.6997_north:1464702.711,mass_east:702558.411_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.96,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.349_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.109_north:1468505.821,mass_east:703894.7541_north:1465612.15,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652,mass_east:866800_north:1475343,mass_east:869966.27_north:1447717.22
18,4.76288,7.67092,14.8151,17.6166,18.5557,16.4275,8.83637,7.50473,27.5312,16.506,31.3936,58.8615,60.9999,76.7324,74.8784,39.0941,82.3941,39.4164,36.2755,35.9635,88.994,83.2028,63.366,93.9989,92.9234,111.121,13.7989,177.484,195.443,218.284,209.817,203.62,188.928,183.436,173.762,25.5043,25.4501,158.068,157.317,17.6521,130.705,24.6772,19.0245,96.328,8.1798,20.6384,16.6616,86.945,64.348,82.7054,20.1233,70.6747,20.3143,28.6614,33.3247,56.8799,58.8615,37.7448,37.5566,7.28607,45.0777,59.0366,7.60077,15.1416,54.3309,53.3605,44.9202,46.2365,31.0611,31.0294,24.7003,19.1946,8.95618,36.0054,12.3142,13.5797,0.0114939,0.0113062
19,4.54182,7.32278,14.3062,17.0735,17.9954,15.7929,8.40474,7.13663,26.7767,15.7704,30.4697,58.176,60.1473,76.0174,73.9951,37.7584,81.675,38.0685,34.9569,34.6491,88.3837,81.9111,61.7687,91.8371,90.6563,107.971,13.3577,172.053,189.647,220.983,212.383,206.54,192.222,186.888,176.569,26.6463,26.6089,161.034,160.246,18.4515,132.623,26.8752,20.7715,96.0846,8.08507,22.7515,18.3986,87.7365,68.6093,84.3336,22.3305,72.1208,22.538,31.4095,36.2558,55.8165,60.9057,36.603,36.4171,7.1506,47.7834,58.6491,7.44969,14.6986,55.448,53.4874,46.147,45.5416,30.0429,30.012,23.8389,18.5289,8.71084,35.02,11.9225,13.1332,0.012156,0.0117648
23,4.54355,7.34629,14.307,17.0512,17.9692,15.8474,8.45333,7.16904,26.7418,15.8894,30.5015,57.4267,59.4965,74.5002,72.7921,38.0324,79.738,38.3496,35.2425,34.9336,85.5535,80.7047,61.9133,91.1379,90.2711,107.328,13.1702,163.18,175.655,227.59,217.161,210.736,194.325,188.307,175.559,25.7707,25.7349,158.752,157.874,17.9585,129.703,26.0522,20.124,95.2026,7.78752,22.038,17.7924,87.6584,67.6334,84.159,21.596,72.2574,21.7795,30.5271,35.3605,56.7485,60.8021,37.0564,36.8827,6.96288,47.1804,59.6862,7.26909,14.5956,55.8845,54.4492,46.4774,46.7631,30.7368,30.7077,24.2681,18.7185,8.61912,36.0788,11.9147,13.1641,0.0117404,0.0114559
27,4.56259,7.40488,14.6903,17.5655,18.5123,16.0982,8.38114,7.08193,27.4054,15.8806,30.9921,58.9185,60.7262,76.6208,74.4645,37.7806,82.3439,38.0716,34.8862,34.5698,89.4133,82.1354,61.6018,91.6153,90.2685,107.734,13.0366,176.398,195.536,221.277,212.629,206.767,192.129,186.63,176.238,26.7783,26.7309,160.36,159.575,18.4743,132.176,26.3349,20.2537,97.1716,8.11282,21.9716,17.6989,87.7219,66.0315,83.5129,21.2644,71.2152,21.2787,29.6056,34.2553,57.3918,59.3266,38.2598,38.0694,7.30588,45.6833,59.366,7.63266,15.3434,54.5208,53.5164,44.9785,46.4733,31.4793,31.4468,25.0824,19.5071,9.05925,36.3368,12.497,13.7903,0.0111843,0.0110908
31,4.64755,7.49312,14.455,17.1724,18.0822,16.025,8.63476,7.33238,26.757,16.1177,30.4952,56.6573,58.7253,73.5613,71.8599,38.0167,78.8869,38.3321,35.3313,35.0331,85.0405,79.8187,61.231,90.2681,89.3314,106.66,13.5188,167.397,182.378,228.365,218.034,211.49,195.024,188.97,176.747,27.0541,27.0096,159.841,158.981,18.7232,130.625,26.6886,20.5163,95.9732,7.91882,22.226,17.892,87.7607,66.6557,83.9025,21.4596,71.919,21.453,29.894,34.6229,57.3478,60.1728,37.6965,37.5194,7.07339,46.3447,59.9444,7.38644,14.8793,55.4981,54.4294,45.9855,47.0829,31.2622,31.2322,24.7294,19.0908,8.77069,36.5462,12.1432,13.4209,0.0112606,0.0111079
32,4.77438,7.60175,14.6822,17.4744,18.4103,16.2257,8.64319,7.34904,27.4493,16.1427,31.3849,59.3743,61.7536,76.2881,75.0841,38.9624,80.984,39.2734,35.8393,35.4961,84.8996,83.3859,64.4516,94.2909,93.4215,109.953,12.9067,164.272,180.031,213.212,205.857,200.448,187.286,182.288,172.543,23.7009,23.6892,157.777,157.015,16.788,132.174,24.9605,19.8843,97.4527,7.6163,21.8652,18.1456,85.9645,61.074,80.5069,21.7903,67.9328,22.0818,29.4965,33.4711,56.4078,55.9414,37.2853,37.108,6.92007,43.3284,57.7287,7.23263,14.5762,51.8663,51.5206,42.9169,45.3036,30.8081,30.7774,24.4268,18.8638,8.67419,35.6314,12.0121,13.2767,0.019809,0.0183758
33,4.67102,7.44829,14.1933,16.8483,17.7495,15.8078,8.54425,7.26913,26.5436,15.8921,30.4908,57.9123,60.3822,75.77,74.338,38.3567,81.0875,38.6789,35.3424,35.0082,86.5374,83.2153,63.9229,95.2094,94.4666,112.198,12.6402,160.141,170.741,221.715,212.643,205.813,189.837,183.897,172.922,27.5541,27.4873,156.06,155.226,19.7074,128.032,26.1616,20.5034,94.9326,7.71811,22.0443,18.0109,87.8866,66.4282,84.3405,21.5005,72.6615,21.7266,30.3643,35.1756,56.8594,61.1934,36.8344,36.6721,7.01099,47.3359,60.1797,7.31974,14.5371,56.5698,55.1487,47.2636,47.2844,30.8117,30.7845,24.3021,18.7409,8.71582,36.3937,11.995,13.2376,0.0165241,0.0159697
36,4.81046,7.71541,14.7492,17.5026,18.4293,16.4047,8.96041,7.63447,27.3143,16.6087,31.1996,58.0648,60.2114,75.6279,73.8273,39.1426,81.2138,39.4751,36.4621,36.164,87.8068,82.0477,62.8722,92.744,91.7479,109.683,14.301,176.124,193.908,222.095,212.831,206.838,191.673,185.997,174.84,28.1897,28.1372,158.386,157.56,19.2357,129.13,27.1694,20.7318,95.2528,8.13684,22.2372,17.8314,87.1083,65.3976,83.1214,21.1623,71.3746,20.9929,29.158,33.7992,57.5425,59.531,37.9529,37.7791,7.21087,45.5187,60.0404,7.52252,15.0582,55.1931,54.4556,45.6742,47.3837,31.6082,31.5789,25.0286,19.3301,8.90495,36.9491,12.312,13.6044,0.0123249,0.0123048
45,4.76952,7.6744,14.5692,17.2671,18.1839,16.3162,9.02219,7.69432,27.0181,16.6754,30.9492,57.593,59.8093,75.9024,73.9337,39.0738,81.9796,39.4114,36.4909,36.2029,89.6465,82.5596,62.6714,93.5319,92.3747,110.773,14.6171,178.662,198.407,224.082,214.96,208.335,192.487,186.525,175.881,28.4265,28.3512,158.424,157.585,19.699,127.408,26.4525,20.3393,92.2826,8.20473,21.7188,17.5073,83.9902,63.548,80.2497,20.775,69.1007,20.7328,28.8541,33.4049,55.7526,58.0205,37.1543,36.9802,7.19554,44.784,58.1349,7.50154,14.9628,53.8092,52.9256,44.8175,46.0271,30.8689,30.8395,24.5298,19.0252,8.82032,35.9516,12.1656,13.4292,0.00974191,0.00959887
46,4.70349,7.58372,14.6817,17.4715,18.4068,16.2828,8.73808,7.41932,27.3734,16.3676,31.2632,58.7399,60.9899,76.668,74.9695,39.1308,82.2849,39.4615,36.2792,35.9628,88.5697,83.7169,63.9443,95.6012,94.6794,114.066,13.6012,182.571,201.302,216.638,208.636,202.206,187.223,181.49,171.85,26.1575,26.0939,154.725,153.917,18.3812,125.117,24.7687,19.2628,91.9172,7.79432,20.7201,16.8391,84.2088,62.9082,80.5156,20.1493,69.3919,20.3396,28.5656,33.1609,55.2639,58.2612,36.2554,36.0888,6.92611,44.8472,58.0305,7.2241,14.3963,54.0331,52.9651,45.0392,45.7344,30.1867,30.1589,23.8725,18.4398,8.53736,35.4315,11.7728,12.999,0.0127458,0.0124507
48,4.70986,7.58706,14.7027,17.4721,18.3918,16.2128,8.67618,7.36276,27.0793,16.1914,30.7256,57.0672,59.0049,74.0399,72.1648,37.8995,79.5365,38.2023,35.1989,34.9007,86.2673,79.9303,60.8125,89.8349,88.6751,106.207,13.5968,177.16,197.47,222.284,213.028,206.777,191.468,185.779,175.292,26.7764,26.7367,158.952,158.154,18.3333,129.91,26.7249,20.465,95.5315,7.91625,22.2764,17.8896,87.7791,67.061,84.0917,21.5674,72.2947,21.5952,30.1771,34.9665,57.3917,60.6578,37.6188,37.4458,7.04441,46.8079,60.196,7.35448,14.8187,55.9607,54.8051,46.4487,47.3325,31.2973,31.2682,24.7295,19.0631,8.7335,36.695,12.1055,13.3854,0.011901,0.0117893
51,4.77922,7.67299,14.716,17.4728,18.3978,16.3353,8.88056,7.55972,27.2313,16.487,31.0519,57.7179,59.7814,74.8738,73.0808,38.7978,80.2698,39.1226,36.1116,35.8131,86.6116,80.9349,62.2148,91.0215,90.072,106.835,14.0289,166.489,182.428,209.395,201.463,196.028,182.655,177.639,167.961,27.7326,27.6777,153.242,152.499,19.2575,126.681,26.8601,20.7416,93.9074,7.93321,22.4035,18.1122,86.8839,66.7027,83.5073,21.7103,72.0935,21.8141,30.4712,35.2837,56.5589,60.8605,36.8521,36.6835,7.00472,47.2323,59.7451,7.30288,14.5583,56.1731,54.7348,46.8975,46.9602,30.6897,30.6617,24.2063,18.6575,8.61019,36.1731,11.8828,13.1259,0.0123313,0.0120322
54,4.71609,7.59249,14.8323,17.6809,18.6224,16.2934,8.65444,7.34698,27.4898,16.1847,31.1268,58.719,60.5731,76.1038,74.0722,38.1715,81.6177,38.4722,35.3514,35.0421,88.2187,81.6451,61.798,91.0325,89.8164,106.544,13.5694,169.082,185.983,226.288,216,209.466,192.977,186.869,174.586,26.2949,26.256,157.154,156.269,17.9766,126.735,26.1065,19.9661,93.0814,7.99485,21.6487,17.3809,85.5936,64.8823,81.8708,20.8493,70.4637,20.8127,29.0301,33.6547,56.7163,58.9706,37.4478,37.2826,7.13595,45.2536,59.3133,7.44793,14.9044,54.7084,53.9511,45.4044,46.9815,31.3457,31.3177,24.8355,19.1852,8.847,36.6924,12.2332,13.5167,0.0128076,0.0127915
55,4.48319,7.33057,14.882,17.8796,18.8519,16.1609,8.22328,6.9288,27.8056,15.7457,31.1886,59.1121,60.6388,76.217,73.9278,37.2943,81.8534,37.5622,34.3755,34.0591,89.1355,81.0154,60.4414,89.3581,87.8103,103.98,12.9911,166.974,186.352,220.357,211.749,205.612,190.699,185.055,174.074,27.5197,27.4681,157.021,156.15,18.9537,126.264,26.9294,20.7308,92.1613,7.94027,22.4972,18.1344,85.0089,66.4266,81.7562,21.8266,70.4338,21.8911,30.4566,35.1751,55.7745,59.5272,37.0376,36.8642,7.06564,46.5221,58.3812,7.37694,14.847,54.658,53.2512,45.535,45.964,30.7511,30.7216,24.4393,18.9479,8.73759,35.7919,12.0889,13.3546,0.0102872,0.0101883
57,4.86512,7.78657,14.9988,17.8248,18.76,16.4925,8.91536,7.59414,27.5447,16.4592,31.1539,58.5198,60.3527,76.0957,73.9712,38.233,81.7487,38.5353,35.4859,35.1839,88.7085,81.5784,61.6556,91.0219,89.8204,106.606,13.8855,168.112,185.133,223.153,213.411,206.479,189.979,183.831,172.399,26.7268,26.6713,154.554,153.672,18.7804,123.432,25.9112,20.175,90.1876,8.02924,21.8578,17.7901,84.2929,65.1253,81.2967,21.4144,70.8653,21.7028,30.3964,35.1677,56.0693,60.3426,36.8773,36.7282,7.16251,47.1153,59.4828,7.47184,14.8178,56.2077,54.9703,47.4351,47.5104,31.2311,31.206,24.7214,19.0975,8.86681,36.9119,12.2266,13.4988,0.0140125,0.0136615
58,4.92045,7.85418,14.9502,17.7241,18.656,16.593,9.07812,7.74154,27.5732,16.7516,31.4469,58.5715,60.7079,76.2517,74.4185,39.2933,81.8407,39.6215,36.5555,36.2515,88.3814,82.6005,63.2299,93.1233,92.1078,109.573,14.1693,171.314,187.96,218.039,208.971,202.8,187.4,181.595,170.175,26.1372,26.0875,153.129,152.271,18.1384,123.573,25.452,19.618,92.1892,7.88106,21.1975,17.1118,85.8757,64.3426,82.2762,20.4967,71.3886,20.5633,28.8666,33.5626,57.5291,59.8731,37.5481,37.3967,7.02013,45.6929,60.6523,7.32666,14.7035,56.0483,55.4975,46.7133,48.3804,31.7851,31.7598,25.0183,19.1785,8.74076,37.6643,12.1401,13.4384,0.0149036,0.0148758
60,4.7529,7.62878,14.5916,17.3183,18.2375,16.2467,8.86131,7.5448,27.0652,16.4598,30.9406,57.3956,59.5081,74.3686,72.668,38.8649,79.6469,39.1955,36.2094,35.9135,85.7114,80.5143,62.1974,90.686,89.8167,106.585,14.0706,168.836,186.396,224.768,216.552,210.945,196.427,190.819,179.405,26.1739,26.1356,162.19,161.305,17.9758,131.149,26.2165,20.0811,95.548,7.90334,21.8978,17.5831,87.3694,66.7528,83.6229,21.2362,71.5608,21.2695,29.7445,34.4818,56.5183,59.8712,36.9277,36.7494,6.96953,46.139,59.2125,7.26701,14.5372,55.0171,53.7683,45.5186,46.2777,30.5153,30.4856,24.095,18.5868,8.5632,35.7439,11.8251,13.0639,0.0116894,0.0115247
61,4.68764,7.54163,14.5406,17.2631,18.1712,16.0792,8.64941,7.34468,26.7943,16.1232,30.4793,56.1845,58.2067,72.4709,70.8894,37.8443,77.5295,38.1533,35.1628,34.8649,83.2195,78.6211,60.6955,88.9104,88.055,104.996,13.381,165.09,181.134,215.345,206.427,200.499,185.594,180.018,168.902,26.9945,26.9472,152.936,152.128,18.6862,125.521,26.3373,20.2788,93.1183,7.67345,21.8742,17.6427,85.8171,65.0962,82.2018,21.0736,70.7463,21.0702,29.3611,34.0193,56.1054,59.3461,36.6088,36.4431,6.8437,45.6982,58.9938,7.14437,14.3677,54.8862,53.7921,45.6139,46.4191,30.5125,30.4847,24.0622,18.5195,8.4867,35.9018,11.7569,12.9998,0.0121228,0.011936
63,4.82204,7.73716,14.8655,17.625,18.5439,16.4186,8.84894,7.51682,27.2439,16.4493,30.9495,56.4855,58.4859,72.3963,70.8825,38.3311,77.2896,38.6402,35.6447,35.3458,82.7352,78.4404,61.0056,88.6013,87.8222,104.599,13.6295,166.503,182.932,223.794,214.968,208.8,194.267,188.925,178.87,26.6815,26.634,163.595,162.822,18.5616,135.747,26.2277,20.2857,98.5044,8.02433,22.0341,17.8249,89.1594,67.4742,85.1373,21.4783,72.4018,21.6194,30.2185,35.0008,56.8655,60.4701,37.3152,37.1253,7.15827,46.731,59.3549,7.46728,14.8676,55.2519,53.727,45.6503,46.0478,30.588,30.5561,24.2676,18.8388,8.79535,35.5485,12.0838,13.3235,0.0117271,0.0114486
