real_name,mass_east:687065.4788_north:1463263.947,mass_east:688128.2578_north:1465335.321,mass_east:688645.4866_north:1467976.518,mass_east:688893.3636_north:1468603.156,mass_east:689018.9478_north:1468771.178,mass_east:689566.2899_north:1468142.227,mass_east:689990.5854_north:1465709.388,mass_east:689998.3193_north:1465052.028,mass_east:690192.1061_north:1469885.689,mass_east:690721.4336_north:1467926.473,mass_east:690862.0289_north:1470112.851,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.98_north:1472953.2,mass_east:692320.9146_north:1470354.661,mass_east:692341.83_north:1473492.4,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.89_north:1473096.06,mass_east:692625.6287_north:1471812.114,mass_east:693237.55_north:1473027.71,mass_east:693307.83_north:1472882.83,mass_east:693883.83_north:1473125.85,mass_east:694377.36_north:1467140.62,mass_east:695371.19_north:1473577.85,mass_east:695655.19_north:1473710.47,mass_east:697897.37_north:1474135.59,mass_east:697934.47_north:1474070.69,mass_east:697994.98_north:1474063.94,mass_east:698119.03_north:1473992.05,mass_east:698174.92_north:1473965.36,mass_east:698193.14_north:1473787.02,mass_east:698366.88_north:1479093,mass_east:698388.54_north:1479093.16,mass_east:698414.01_north:1473663.84,mass_east:698421.15_north:1473650.61,mass_east:698637.1944_north:1479927.937,mass_east:699066.57_north:1473349.55,mass_east:699749.19_north:1478820.01,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.11_north:1479002.79,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.78_north:1475734.54,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.18,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.37_north:1474878.73,mass_east:702482.643_north:1470462.43,mass_east:702518.8983_north:1470461.695,mass_east:702524.6997_north:1464702.711,mass_east:702558.411_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.96,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.349_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.109_north:1468505.821,mass_east:703894.7541_north:1465612.15,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652,mass_east:866800_north:1475343,mass_east:869966.27_north:1447717.22
14,4.22685,6.86351,13.7617,16.567,17.5005,15.1575,7.85383,6.64332,26.4369,15.0326,30.0998,59.8654,61.5447,78.687,76.0092,37.1282,84.7017,37.4309,34.2383,33.9242,92.5186,82.9051,61.404,89.918,88.3943,102.057,12.7323,153.154,168.26,203.566,198.389,194.901,185.539,181.846,173.247,25.1571,25.1187,160.485,159.76,17.457,133.439,26.7208,20.6056,95.5138,7.28781,23.5624,18.9529,88.4347,77.7479,86.3065,24.2738,73.4497,25.0874,35.5876,40.9353,53.9687,63.0967,34.5025,34.3195,6.38809,51.5673,57.3145,6.65762,13.3468,55.7291,52.4619,46.4005,43.7317,28.0875,28.0577,22.0576,16.972,7.80267,33.0411,10.7653,11.8928,0.011198,0.0107447
15,5.00385,8.01947,15.1845,18.0155,18.9861,17.111,9.51274,8.1292,28.5082,17.6803,32.9575,60.0656,62.5637,76.3239,75.2639,42.7386,80.7877,43.1462,40.0714,39.7682,84.7781,83.3961,67.6134,95.3336,95.3687,112.641,16.1601,167.83,179.464,226.466,222.033,218.06,207.411,202.825,193.561,20.4744,20.456,176.234,175.323,14.214,141.386,22.2269,17.1812,101.136,9.09077,19.6245,15.8195,91.2833,70.6146,87.4403,20.2413,74.362,21.0687,30.7245,35.9299,58.5423,62.3262,38.9228,38.7086,7.80627,48.3637,60.7655,8.10965,15.8017,56.6608,54.9397,46.8149,47.1085,31.5895,31.5544,25.1614,19.641,9.3258,36.4624,12.6882,13.9558,0.0118525,0.0115045
16,4.86357,7.85743,15.347,18.2899,19.2712,16.9712,9.00492,7.62521,28.5861,16.9836,32.5047,60.1494,62.0308,76.7278,74.8596,40.1629,81.7504,40.483,37.3304,37.0168,87.5942,81.7541,63.5524,90.0105,89.0528,103.478,14.1445,171.38,197.637,208.793,204.192,200.599,191.336,187.572,179.632,23.3331,23.294,166.292,165.554,16.0155,137.763,23.7188,18.1831,97.1398,7.70377,20.1975,16.2064,87.1666,67.1726,83.3932,20.087,70.1302,20.4377,29.1313,33.9101,53.6331,58.4241,34.8507,34.651,6.67895,45.2522,56.0014,6.9506,13.7755,52.5389,50.4753,43.0799,42.636,28.031,27.9983,22.1796,17.217,8.05029,32.5073,11.0249,12.149,0.00938798,0.00910689
17,5.51071,8.73023,15.7977,18.5649,19.5497,18.2042,10.6888,9.20204,29.491,19.4236,34.5158,62.1472,65.2105,81.6477,80.2254,45.7324,87.8443,46.1776,43.2077,42.916,94.9784,90.4261,71.4587,104,103.305,122.935,17.8972,188.591,206.444,210.725,205.673,200.948,189.913,185.454,178.182,27.4468,27.3453,163.279,162.554,19.2474,135.415,23.7311,18.2181,99.7306,7.77698,18.9019,15.1817,89.7589,60.4921,84.2665,17.5027,70.6327,17.1564,24.2245,28.5623,56.7722,56.5826,35.7733,35.5937,6.46777,40.732,59.2049,6.71175,13.3657,52.6241,52.6457,42.231,45.5729,29.296,29.2666,22.7264,17.2347,7.75646,34.7656,10.7576,11.9214,0.0092216,0.00928894
18,4.94621,7.96101,15.3282,18.2375,19.2222,17.1056,9.25587,7.866,28.7182,17.3246,32.8721,61.6434,63.7977,80.1427,78.0512,41.1494,85.9874,41.4899,38.2707,37.9513,93.1449,85.9909,65.8517,95.3218,94.1254,109.919,14.6823,171.105,190.708,212.851,207.94,203.263,192.911,188.853,182.641,26.1567,26.0882,169.627,169.001,18.0785,143.417,24.8618,19.0995,101.221,8.49968,20.6888,16.6398,87.5068,64.743,82.5118,20.0471,68.3661,20.0644,27.9766,32.4073,54.0935,56.0138,36.2649,36.0313,7.38497,42.9697,55.0247,7.67669,14.9331,50.2187,48.6461,40.6601,41.6004,28.5851,28.5467,22.9788,18.155,8.78088,32.2319,11.8606,13.0062,0.00844963,0.0082535
19,5.37045,8.60316,16.2182,19.1708,20.1778,18.1992,10.0688,8.57527,29.9005,18.6159,34.2736,61.8835,64.1834,79.3437,77.6407,43.1189,84.7143,43.4748,40.3242,40.0102,90.9659,85.4861,67.1769,94.9006,93.9445,108.699,15.6446,161.199,176.379,222.886,215.762,210.735,198.134,193.309,183.767,25.7978,25.7387,168.973,168.204,17.6472,140.281,24.9514,19.0064,99.7207,7.83877,20.6995,16.5343,88.7673,66.731,84.4275,20.0878,70.7567,20.1609,28.5377,33.2458,54.9034,58.4043,35.6826,35.4755,6.75059,44.6759,56.9906,7.02456,13.9875,52.719,51.0331,42.9464,43.3564,28.6223,28.5884,22.6196,17.5235,8.139,33.1361,11.1763,12.3268,0.00874455,0.00855561
20,5.91073,9.43246,17.216,20.1799,21.2121,19.6108,11.3588,9.73625,31.2786,20.6214,36.0991,61.547,64.1255,77.3833,76.3388,46.4505,82.0494,46.8582,44.012,43.7297,86.9582,84.309,69.2897,94.9669,94.6032,110.067,18.6521,172.726,191.698,214.303,211.122,206.851,197.724,193.845,189.457,21.7251,21.6625,175.519,174.906,14.835,147.298,20.4428,15.5382,108.138,9.24098,16.9206,13.4832,93.1455,61.7545,86.4374,16.5546,72.1052,16.8254,24.7478,29.3545,61.1759,57.6342,41.2398,40.9935,7.90232,41.8244,61.432,8.22445,16.4527,53.4391,53.722,42.7956,47.3997,32.9157,32.8743,26.2721,20.4896,9.5228,37.298,13.0944,14.4408,0.00712121,0.0071761
22,5.32334,8.51814,16.1619,19.1525,20.1708,18.0934,9.92163,8.44736,30.0306,18.4112,34.4211,63.683,66.0322,82.8634,80.8029,43.111,88.9954,43.4604,40.1439,39.8138,96.4916,89.3363,68.4631,99.2694,97.8997,114.163,15.4769,169.655,184.649,197.686,192.895,189.135,180.575,177.364,172.044,26.1872,26.1089,162.466,161.993,18.0378,142.376,24.2566,18.5365,104.805,9.10074,19.9217,15.9584,89.8379,63.4359,83.8618,19.1322,69.6267,19.0988,26.8516,31.2735,57.8951,56.3473,39.659,39.4103,8.05263,42.3197,57.9337,8.3873,16.4594,51.2811,50.7141,41.2842,44.3953,31.4308,31.3891,25.4175,20.1357,9.70984,35.0877,13.1609,14.4406,0.00953758,0.00953966
23,4.88068,7.84491,14.9921,17.815,18.7786,16.8169,9.16775,7.79607,28.1749,17.1394,32.4178,60.9386,63.3315,79.7657,77.8831,41.0809,85.6689,41.4353,38.1965,37.8744,92.5709,86.5588,66.4231,97.4129,96.38,113.659,14.2487,170.277,183.717,217.155,209.097,203.955,190.951,186.177,176.39,24.8257,24.7636,163.068,162.368,17.0437,139.24,23.7736,18.1015,103.401,7.68778,19.6698,15.7092,93.0116,66.5052,87.9233,19.0792,73.8488,19.1933,27.5373,32.3393,58.8674,60.1728,37.9899,37.7948,6.84854,44.7893,61.0571,7.15344,14.5481,55.2359,54.4804,44.768,46.9964,31.0063,30.9732,24.3758,18.7184,8.50393,36.1751,11.8132,13.0729,0.0102239,0.0101665
27,5.08132,8.1896,15.8299,18.8048,19.7993,17.5308,9.38902,7.95832,29.2375,17.5757,33.2347,60.9081,62.8693,77.7821,75.9118,40.9582,82.9621,41.2759,38.0832,37.7646,89.0597,83.0508,64.4882,91.431,90.3494,104.615,14.5082,158.521,173.226,233.016,227.695,225.243,215.74,211.646,200.127,24.3326,24.2935,184.608,183.672,16.6902,150.755,24.9504,19.0419,108.079,8.52652,21.2158,16.9399,95.9273,71.9919,90.8765,21.047,76.2174,21.3249,30.45,35.5213,61.3168,62.6172,40.7432,40.5156,7.61442,47.7091,62.7343,7.95328,16.1005,56.828,55.7385,46.1272,48.2926,32.8774,32.8389,26.1629,20.3373,9.39774,37.6347,12.976,14.324,0.00979745,0.00978579
29,4.74809,7.55846,14.2305,16.9175,17.8522,16.1467,9.05852,7.76785,27.2072,16.7744,31.658,61.5276,64.2794,82.8453,80.7002,41.1508,89.7983,41.5384,38.3593,38.0486,98.2277,90.7121,67.8846,102.459,100.951,119.21,15.4399,177.833,194.519,222.484,215.911,211.355,199.339,194.599,184.478,30.5983,30.5312,169.005,168.16,21.3039,138.923,28.6021,22.2126,98.1633,8.1598,23.2967,18.9307,86.1406,61.2347,80.5975,21.552,66.2991,20.7391,26.9772,30.6883,53.1131,53.1772,34.3144,34.1212,6.83291,39.9237,54.4514,7.07501,13.5846,48.279,47.7956,38.6002,41.3974,27.6158,27.5835,21.7979,16.8935,8.01256,31.9273,10.8652,11.9513,0.0101357,0.0101284
30,4.88266,7.77154,14.5451,17.2478,18.1893,16.5374,9.35483,8.02907,27.5979,17.2698,32.1306,60.5503,63.3062,79.8575,78.2397,41.9703,85.8445,42.3709,39.3058,39.0064,92.4829,87.6766,67.6984,99.4919,98.4796,116.283,16.3229,182.278,203.828,230.183,222.98,217.085,204.121,199.299,191.309,26.931,26.8921,176.942,176.23,18.7186,148.664,26.8966,21.0343,104.29,9.45068,22.8259,18.6399,91.1009,66.3735,85.8269,22.1967,71.3777,22.1573,29.9678,34.3253,56.7896,58.5048,37.9114,37.6878,8.04533,44.9508,58.2102,8.33948,15.8593,53.041,51.7567,43.2408,44.5256,30.383,30.3459,24.4046,19.2817,9.44024,34.5762,12.6758,13.8813,0.0122459,0.0119114
31,5.76524,9.16803,16.6786,19.5221,20.5109,18.9678,10.9874,9.42006,30.1911,19.9401,34.9088,59.0328,61.6906,73.721,73.1135,45.372,77.8145,45.7904,43.0161,42.7405,81.4668,81.2056,67.9936,93.2973,93.4725,110.409,18.0835,171.602,185.191,224.279,217.7,213.072,201.78,197.563,190.051,24.1756,24.1397,178.158,177.585,16.4297,155.402,24.2609,18.4116,114.878,9.86483,20.1378,16.0319,97.5757,66.9564,90.4428,19.4713,74.7256,19.4392,27.5253,32.1863,63.3227,59.7308,43.2632,42.9878,8.58056,44.0951,62.9314,8.93207,17.6561,54.6539,54.6373,43.6184,48.2022,34.1528,34.1067,27.5022,21.6756,10.3152,38.146,14.0478,15.4402,0.00843225,0.00848904
32,5.71738,8.90596,15.7663,18.4497,19.4036,18.1336,11.0099,9.5801,28.9922,19.4845,33.8418,60.2555,63.1497,78.6012,77.2697,44.8897,84.3465,45.3321,42.6611,42.404,90.8557,86.6918,69.0414,98.8778,98.2026,115.459,20.1448,177.555,199.331,222.309,216.514,213.429,204.051,200.337,190.677,31.9197,31.8957,177.429,176.626,22.0087,144.68,33.3489,25.6822,92.7257,11.0023,28.0896,22.6311,78.8526,70.1441,75.6626,26.8236,61.7547,26.0188,33.2992,37.1151,46.3839,52.1065,32.5498,32.3035,8.73578,43.4275,46.8319,8.94663,15.396,44.5067,41.4977,36.3469,34.8389,24.9881,24.9488,20.7423,17.1168,9.37454,27.197,11.9411,12.8704,0.00847523,0.00824055
33,5.4697,8.59722,15.5575,18.2552,19.1947,17.6681,10.3206,8.89355,28.4551,18.5678,32.9206,58.5668,61.069,75.5573,74.1425,42.8619,80.8114,43.2673,40.5238,40.2544,86.9102,82.4425,66.0598,93.5819,93.1961,109.809,17.0378,170.506,187.742,231.662,226.25,220.399,207.128,201.651,193.786,25.3669,25.2807,175.222,174.376,17.8723,141.128,22.8155,17.61,102.416,8.62438,18.7289,15.1184,90.9735,62.2207,85.3899,18.0081,72.3846,18.1311,26.0455,30.666,59.9158,58.8614,39.3664,39.17,7.50653,43.2973,61.739,7.8144,15.4796,55.0862,55.1618,44.9297,48.3618,32.3833,32.3508,25.5917,19.754,9.15588,37.7116,12.5975,13.9062,0.0131886,0.013111
34,4.98523,8.02971,15.3008,18.144,19.1107,17.1526,9.42854,8.02668,28.4531,17.5521,32.6506,59.6406,61.8713,76.6854,75.0499,41.3856,81.8975,41.7458,38.7316,38.4333,87.8366,82.8722,65.0873,92.9144,92.1772,108.199,15.3358,165.612,180.315,266.127,258.673,252.398,235.946,229.116,215.802,23.2035,23.1578,192.337,191.143,15.9863,148.859,23.305,17.8299,103.504,8.22932,19.8136,15.8535,93.2496,69.8283,88.9406,19.7721,75.2772,20.2316,29.4394,34.5805,59.212,62.3602,38.5382,38.3329,7.11963,47.397,61.7071,7.41761,14.952,56.9577,55.6002,46.6614,47.6711,31.3725,31.3389,24.7007,19.0088,8.67584,36.6307,12.0121,13.2836,0.0098645,0.0097162
35,5.12051,8.26592,15.8803,18.8839,19.9073,17.8117,9.67602,8.21837,29.828,18.1492,34.2451,63.8641,66.1731,83.036,80.9047,43.0958,89.0915,43.4549,40.1548,39.8274,96.5318,89.0653,68.4543,98.0528,96.718,111.115,15.4353,158.109,171.561,215.052,209.131,205.574,195.839,192.132,183.273,23.596,23.535,171.694,171.037,16.0134,148.617,23.254,17.5361,112.315,8.7362,19.518,15.4461,97.3113,68.941,90.3896,19.2768,74.9786,19.4537,27.8886,32.6291,64.885,59.8277,43.9709,43.7287,7.88465,44.2124,64.4226,8.25758,17.1313,54.9996,55.7647,43.7289,50.0739,35.4945,35.452,28.3229,21.9565,9.92196,40.0505,13.8642,15.353,0.00823099,0.00856057
36,5.91181,9.35288,16.7195,19.5293,20.5259,19.2368,11.4349,9.85045,30.4478,20.5581,35.4564,60.3844,63.2864,76.7769,75.9429,46.6728,81.6786,47.1135,44.3767,44.1067,86.733,84.9298,69.978,97.6306,97.4426,115.409,19.0546,184.806,204.934,223.843,218.493,213.81,202.691,198.236,190.889,23.5815,23.5128,176.25,175.541,15.8997,147.74,21.8234,16.4239,107.341,8.70448,17.6924,14.0115,94.0039,63.6925,87.8849,16.9959,73.1825,17.0926,25.076,29.7875,59.643,58.6482,38.8848,38.6613,7.31404,42.5438,61.0497,7.59702,15.0996,54.0626,53.8333,43.3107,46.7316,31.2238,31.187,24.6198,18.996,8.74906,36.0862,12.0434,13.2997,0.00831844,0.00837367
41,4.7332,7.59532,14.386,17.0701,17.9923,16.2128,8.97034,7.64786,27.0225,16.671,31.1529,58.4468,60.7305,76.8981,74.9054,39.7177,82.854,40.0674,37.0724,36.7762,90.3058,83.1626,63.6521,92.9965,91.893,107.62,14.3061,160.211,175.284,212.263,205.728,201.02,189.039,184.382,174.955,26.9386,26.8534,160.421,159.665,18.699,133.402,24.5335,18.718,97.6354,7.62036,19.8992,15.9113,86.6426,61.9914,81.5432,18.8154,68.4832,18.597,26.0424,30.3765,56.0885,55.6742,36.9322,36.7386,6.75022,41.5117,57.4559,7.04943,14.3385,51.2657,50.977,41.4969,44.551,30.0896,30.0567,23.7984,18.3573,8.36304,34.7542,11.6139,12.8476,0.00903086,0.00907234
