real_name,mass_east:687065.4788_north:1463263.947,mass_east:688128.2578_north:1465335.321,mass_east:688645.4866_north:1467976.518,mass_east:688893.3636_north:1468603.156,mass_east:689018.9478_north:1468771.178,mass_east:689566.2899_north:1468142.227,mass_east:689990.5854_north:1465709.388,mass_east:689998.3193_north:1465052.028,mass_east:690192.1061_north:1469885.689,mass_east:690721.4336_north:1467926.473,mass_east:690862.0289_north:1470112.851,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.98_north:1472953.2,mass_east:692320.9146_north:1470354.661,mass_east:692341.83_north:1473492.4,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.89_north:1473096.06,mass_east:692625.6287_north:1471812.114,mass_east:693237.55_north:1473027.71,mass_east:693307.83_north:1472882.83,mass_east:693883.83_north:1473125.85,mass_east:694377.36_north:1467140.62,mass_east:695371.19_north:1473577.85,mass_east:695655.19_north:1473710.47,mass_east:697897.37_north:1474135.59,mass_east:697934.47_north:1474070.69,mass_east:697994.98_north:1474063.94,mass_east:698119.03_north:1473992.05,mass_east:698174.92_north:1473965.36,mass_east:698193.14_north:1473787.02,mass_east:698366.88_north:1479093,mass_east:698388.54_north:1479093.16,mass_east:698414.01_north:1473663.84,mass_east:698421.15_north:1473650.61,mass_east:698637.1944_north:1479927.937,mass_east:699066.57_north:1473349.55,mass_east:699749.19_north:1478820.01,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.11_north:1479002.79,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.78_north:1475734.54,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.18,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.37_north:1474878.73,mass_east:702482.643_north:1470462.43,mass_east:702518.8983_north:1470461.695,mass_east:702524.6997_north:1464702.711,mass_east:702558.411_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.96,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.349_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.109_north:1468505.821,mass_east:703894.7541_north:1465612.15,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652,mass_east:866800_north:1475343,mass_east:869966.27_north:1447717.22
18,4.81803,7.74782,14.8898,17.6932,18.6374,16.5621,8.96852,7.62544,27.704,16.7189,31.659,59.2134,61.4107,77.1247,75.3129,39.6258,82.7526,39.9575,36.8135,36.5013,89.25,83.68,64.0535,94.5813,93.5839,111.699,14.066,177.922,196.11,216.906,209.176,203.187,189.287,184.06,175.262,25.0265,24.9709,160.133,159.419,17.3631,133.379,24.1988,18.6806,98.135,8.37599,20.3071,16.4067,87.7667,64.2931,83.2155,19.8764,70.7956,20.1132,28.4487,33.1035,57.2776,58.7146,38.2247,38.026,7.46098,44.8409,59.1031,7.78125,15.4453,54.0917,53.1658,44.5663,46.1285,31.2599,31.2264,24.9367,19.451,9.14109,36.0037,12.5301,13.8029,0.0112191,0.0110328
19,4.56049,7.34796,14.316,17.077,17.9993,15.8315,8.45325,7.1807,26.8054,15.8473,30.5375,58.2217,60.218,76.0837,74.0706,37.9387,81.7404,38.2524,35.1476,34.8404,88.458,81.9879,61.952,91.8837,90.7257,107.873,13.4533,171.214,188.671,221.202,212.911,207.143,193.153,187.93,177.98,26.5545,26.5144,162.685,161.912,18.4104,134.449,26.6911,20.642,97.2055,8.16299,22.6154,18.2945,88.2968,68.6718,84.7227,22.2232,72.2584,22.4473,31.314,36.1598,56.037,60.875,36.8342,36.6424,7.2191,47.6864,58.7012,7.5206,14.8271,55.3411,53.39,45.9589,45.4703,30.117,30.0851,23.9301,18.6306,8.78183,34.9912,12.006,13.2196,0.0118852,0.0115011
23,4.5679,7.37223,14.3009,17.0356,17.9533,15.8714,8.50872,7.22313,26.7539,15.9601,30.558,57.6092,59.7059,74.8832,73.1368,38.2202,80.2035,38.542,35.4407,35.1325,86.1854,81.0939,62.1854,91.4895,90.6084,107.587,13.2944,163.305,175.804,225.599,215.574,209.476,193.755,187.985,175.631,25.794,25.7575,159.451,158.599,17.9462,131.126,26.1015,20.1353,96.3447,7.83933,22.0774,17.8057,88.5049,68.1812,84.9016,21.6438,72.7369,21.8265,30.6183,35.4795,57.0998,61.0919,37.2762,37.0989,7.00947,47.3456,59.9759,7.3172,14.6811,56.0655,54.6142,46.5372,46.8847,30.8499,30.8201,24.3649,18.8037,8.67053,36.1619,11.9773,13.2302,0.011804,0.0115266
27,4.61142,7.4699,14.7418,17.6145,18.5655,16.2048,8.4853,7.17659,27.5535,16.0467,31.2411,59.4671,61.3771,77.4636,75.3484,38.2777,83.2249,38.5767,35.3469,35.0258,90.1882,83.2431,62.5559,93.0429,91.7321,109.281,13.1301,174.701,192.128,219.94,211.403,205.688,191.29,185.881,175.439,26.5293,26.481,159.859,159.081,18.3083,132.28,26.0294,20.0158,97.4081,8.1217,21.7119,17.4884,87.7482,65.7479,83.458,21.0241,71.0589,21.054,29.3479,33.9856,57.2586,59.0979,38.1519,37.9594,7.31184,45.4208,59.1782,7.63681,15.3114,54.2834,53.2831,44.7285,46.2453,31.3285,31.2958,24.9672,19.4299,9.04906,36.1349,12.4639,13.7481,0.0113782,0.0112691
31,4.62759,7.44867,14.2804,16.9537,17.8552,15.9037,8.64481,7.3516,26.5168,16.1009,30.3273,56.3774,58.513,73.3231,71.6658,38.1226,78.6288,38.4477,35.4788,35.1841,84.718,79.6851,61.3746,90.2611,89.4142,106.609,13.6184,165.679,179.981,228.139,218.1,211.736,195.524,189.529,177.307,26.8236,26.7793,160.482,159.625,18.5902,131.51,26.533,20.3914,96.8474,7.91987,22.1297,17.805,88.4861,67.0205,84.544,21.401,72.3906,21.4116,29.9002,34.6604,57.6815,60.4755,37.8155,37.6364,7.0717,46.4841,60.2938,7.38403,14.8733,55.7626,54.699,46.146,47.2783,31.3161,31.2858,24.7446,19.0867,8.76393,36.6381,12.1325,13.4097,0.0113734,0.0112038
32,4.79975,7.64539,14.7309,17.5211,18.4586,16.3128,8.72764,7.42409,27.5247,16.2875,31.5012,59.3553,61.7477,76.3279,75.0977,39.2187,81.1006,39.5344,36.1428,35.8041,85.2253,83.4186,64.5179,94.2359,93.3268,109.76,13.1863,164.286,179.791,214.635,206.95,201.397,187.974,182.936,173.159,23.64,23.6272,158.608,157.859,16.6739,133.384,24.8393,19.7215,98.0448,7.69183,21.6943,17.9528,86.7362,61.7534,81.3802,21.6011,68.6058,21.891,29.4214,33.4843,56.3844,56.4765,37.1007,36.9213,6.92972,43.6077,57.9182,7.23629,14.521,52.2514,51.7567,43.1656,45.2888,30.5888,30.5579,24.2279,18.7127,8.62869,35.4495,11.9263,13.1759,0.0187485,0.0175079
33,4.70725,7.49972,14.2468,16.9048,17.8082,15.8894,8.64506,7.36378,26.6229,16.0402,30.5903,57.9513,60.3716,75.843,74.3157,38.602,81.2375,38.9312,35.6628,35.3361,86.9754,83.0557,63.8676,94.7843,94.0398,111.665,12.9489,160.835,171.524,219.835,210.817,204.196,188.51,182.685,171.767,27.0365,26.9704,155.319,154.503,19.2449,127.971,25.6797,20.0627,95.2889,7.82303,21.5962,17.6039,87.9398,65.8993,84.2182,21.0599,72.4915,21.2852,29.8589,34.6511,57.1567,60.8574,37.1484,36.983,7.09108,46.8495,60.2983,7.40193,14.6887,56.3548,55.1178,46.9817,47.4112,31.0379,31.0102,24.503,18.9101,8.80288,36.5819,12.1094,13.3619,0.0162228,0.0157442
36,4.83525,7.73588,14.6727,17.3898,18.3102,16.3893,9.05183,7.72758,27.1873,16.7125,31.144,57.677,59.8723,75.0154,73.303,39.3813,80.4725,39.7247,36.7745,36.4832,86.8318,81.465,62.9173,92.1716,91.3077,108.906,14.6202,174.518,192.543,223.449,214.76,208.913,194.12,188.507,177.576,27.5455,27.495,160.929,160.096,18.8383,131.11,26.7117,20.3948,96.4663,8.24291,21.9506,17.6023,87.9267,65.6761,83.8052,20.9787,71.8302,20.8649,29.096,33.773,57.8965,59.7919,38.1518,37.9731,7.27543,45.6122,60.3489,7.58574,15.1381,55.396,54.6533,45.7673,47.5149,31.6784,31.6484,25.0806,19.3785,8.94991,37.006,12.3541,13.6455,0.0123399,0.0122987
41,4.62138,7.41197,14.1704,16.8321,17.7314,15.7923,8.62433,7.34716,26.3944,16.0138,30.2005,56.7703,58.8498,74.2818,72.3802,37.9856,79.867,38.3109,35.3541,35.0614,86.6408,80.2805,61.3014,90.2087,89.2136,105.709,13.6747,163.773,180.041,214.531,206.654,201.221,187.808,182.758,172.596,27.4865,27.4269,157.51,156.728,19.2482,129.917,26.4976,20.4865,95.6942,7.87236,22.1114,17.8723,87.7103,66.4972,83.9035,21.3852,71.967,21.4224,29.8633,34.5957,57.1799,60.2401,37.4165,37.2421,7.01904,46.3838,59.9117,7.32669,14.7181,55.5765,54.465,46.0807,47.0313,31.0638,31.0345,24.5316,18.912,8.69161,36.4202,12.0254,13.2906,0.0120891,0.0118915
43,4.78298,7.64706,14.4924,17.1565,18.0555,16.1478,8.90365,7.59631,26.6608,16.4011,30.4321,56.0527,58.0975,73.032,71.2035,38.0987,78.5718,38.4166,35.5671,35.2853,85.4799,79.0329,60.5071,88.878,87.7856,104.632,14.2352,172.586,193.424,215.69,208.169,202.526,188.851,183.604,174.282,26.6564,26.5974,158.381,157.608,18.3256,129.495,25.6992,19.7465,94.935,8.01892,21.4398,17.2713,87.3762,66.5266,83.8552,20.9162,72.1903,21.1443,29.9261,34.8007,56.6559,60.7606,36.9797,36.8054,7.04334,46.9509,59.7014,7.34065,14.6324,55.9931,54.551,46.6071,46.7848,30.6759,30.6469,24.2215,18.6915,8.63175,36.0497,11.9079,13.1517,0.0118721,0.0116418
45,4.79088,7.69551,14.5202,17.188,18.0989,16.3118,9.08926,7.76055,26.9127,16.751,30.8864,57.2134,59.4695,75.4345,73.5131,39.1668,81.4989,39.509,36.6353,36.3521,89.1788,82.1822,62.5735,93.2506,92.1288,110.55,14.7926,179.708,200.346,223.961,215.211,208.759,193.298,187.443,177.088,28.7903,28.711,159.765,158.934,19.932,128.728,26.6035,20.4333,93.0312,8.22092,21.7711,17.5355,84.4063,63.6795,80.5658,20.7664,69.2133,20.6897,28.7787,33.3256,55.8047,57.9971,37.1659,36.9884,7.19274,44.6948,58.1143,7.49721,14.9518,53.7064,52.8086,44.6393,45.8918,30.7921,30.7622,24.4685,18.9819,8.80256,35.8198,12.1372,13.3967,0.00954704,0.00941358
46,4.66065,7.50787,14.5141,17.2801,18.211,16.13,8.67735,7.37252,27.1803,16.2527,31.104,58.8727,61.1468,77.1124,75.3494,39.0776,82.8306,39.4123,36.2205,35.9035,89.2871,84.1451,64.1145,95.9887,95.0537,114.366,13.5466,182.55,201.44,217.394,209.805,203.472,188.753,183.055,173.626,26.0203,25.9553,156.248,155.43,18.307,125.964,24.6231,19.161,92.1844,7.75551,20.6424,16.7825,84.4895,63.2334,80.8508,20.1354,69.6526,20.3744,28.6946,33.3318,55.0865,58.5334,35.9836,35.8162,6.87851,45.1069,57.9815,7.17181,14.2588,54.1972,52.9799,45.1965,45.5707,29.9106,29.8829,23.6248,18.2395,8.45685,35.1712,11.648,12.8582,0.0130231,0.012661
48,4.62458,7.43988,14.3219,17.0127,17.9144,15.885,8.59485,7.30791,26.5146,16.0015,30.2183,56.3692,58.387,73.5436,71.6842,37.6809,79.1094,37.9944,35.0576,34.7669,85.9182,79.6183,60.6001,89.8035,88.7133,106.396,13.6719,176.94,197.085,224.421,215.28,208.92,193.544,187.818,177.451,26.6031,26.5553,160.981,160.182,18.3064,131.665,26.1756,20.1014,96.2031,7.90163,21.8632,17.5953,88.2006,67.1434,84.5128,21.2643,72.5361,21.3984,30.0978,34.9437,57.0838,60.8713,37.2349,37.0586,6.99544,46.9698,60.0093,7.29823,14.6461,56.0387,54.6813,46.5238,46.9736,30.8543,30.825,24.3481,18.7685,8.62591,36.2275,11.9297,13.1841,0.0117998,0.011588
51,4.81391,7.72774,14.7834,17.544,18.4722,16.437,8.97089,7.64027,27.3477,16.6356,31.2101,57.7919,59.8694,74.8377,73.0777,39.0955,80.1728,39.4254,36.4311,36.1343,86.4227,80.8842,62.4547,90.9588,90.073,106.691,14.2221,165.843,181.668,207.134,199.546,194.143,181.155,176.286,167.244,27.4606,27.4034,152.947,152.235,19.1256,126.999,26.551,20.5546,94.1029,7.99023,22.2475,18.018,86.9271,66.7891,83.5727,21.6774,72.1393,21.8713,30.6375,35.4806,56.4111,60.9874,36.7848,36.6128,7.03421,47.4584,59.5934,7.331,14.5787,56.1999,54.6204,46.9637,46.7462,30.5453,30.5167,24.1112,18.6108,8.61787,35.9558,11.8738,13.109,0.011946,0.0115921
54,4.7452,7.63525,14.8607,17.7106,18.6587,16.3891,8.74357,7.42612,27.6593,16.353,31.4265,59.4817,61.4632,77.3351,75.3263,38.798,82.9561,39.11,35.9318,35.6166,89.5543,83.2181,63.0482,93.059,91.8694,108.945,13.6748,170.087,185.84,223.574,213.705,207.505,191.578,185.651,173.563,25.8434,25.8089,156.624,155.762,17.6677,127.143,25.93,19.8132,93.8448,7.98391,21.5514,17.2843,86.1313,65.1218,82.3078,20.7903,70.7155,20.7574,28.985,33.6193,56.8689,59.0624,37.4587,37.2901,7.11951,45.2391,59.4304,7.42942,14.8603,54.7336,53.9686,45.3349,46.9433,31.265,31.2365,24.7498,19.1099,8.8132,36.597,12.1802,13.4573,0.0128395,0.0128073
55,4.63659,7.55956,15.196,18.2104,19.1923,16.5483,8.50253,7.1718,28.2777,16.1965,31.7846,59.9025,61.5276,77.1833,74.9456,38.2154,82.8205,38.4947,35.2805,34.9612,89.9873,82.179,61.6845,90.7721,89.294,105.603,13.3611,169.14,188.585,223.171,214.541,208.416,193.48,187.82,176.777,27.1753,27.1249,159.627,158.749,18.6811,128.352,26.6562,20.4844,92.9716,7.99646,22.2502,17.9116,85.1988,66.2458,81.78,21.5776,70.1976,21.6274,30.1142,34.8025,55.6354,59.1317,36.9542,36.776,7.08068,46.0838,58.093,7.38837,14.8244,54.2147,52.8412,45.0419,45.6062,30.5591,30.5289,24.2949,18.8521,8.71871,35.5006,12.0417,13.2963,0.0101122,0.0100117
57,4.89485,7.82688,15.0107,17.8208,18.7536,16.5431,8.9951,7.66815,27.5321,16.5717,31.1716,58.1873,60.0195,75.5084,73.4189,38.3681,81.0782,38.6742,35.6808,35.3847,87.9935,80.8762,61.4372,90.0787,88.9273,105.29,14.1346,167.506,185.593,225.986,216.717,209.919,193.863,187.84,176.845,27.0239,26.9656,159.08,158.205,18.9683,127.546,26.1231,20.3173,92.8778,8.15817,22.0189,17.902,86.3457,66.3293,83.1325,21.5765,72.21,21.8718,30.7045,35.563,57.0902,61.2914,37.5191,37.361,7.25634,47.7294,60.4236,7.56894,15.035,56.954,55.6651,47.9041,48.043,31.6036,31.577,25.0127,19.3267,8.96554,37.2705,12.3638,13.6505,0.0133691,0.013035
58,4.9344,7.86175,14.8785,17.6206,18.5465,16.563,9.11995,7.7844,27.452,16.7905,31.3792,58.3261,60.5256,75.9871,74.2165,39.405,81.5429,39.7388,36.6886,36.386,87.9844,82.4777,63.3569,93.1671,92.2198,109.621,14.205,169.794,185.88,215.076,206.388,200.427,185.578,179.974,168.924,26.0258,25.9733,152.423,151.59,18.1182,123.735,25.2319,19.4693,92.4719,7.83562,21.0316,16.988,86.0654,64.3113,82.4317,20.3596,71.4415,20.4488,28.7591,33.4623,57.4021,59.8627,37.3552,37.2025,6.9752,45.6347,60.5538,7.2785,14.592,55.9883,55.385,46.6252,48.1882,31.5636,31.5382,24.8212,19.019,8.67343,37.4291,12.0385,13.3243,0.0150119,0.0149406
59,4.69556,7.49775,14.156,16.7796,17.6732,15.8585,8.82495,7.5482,26.3458,16.2415,30.2521,56.8785,59.1135,75.1132,73.1967,38.4617,81.0667,38.8045,35.9068,35.6216,88.3965,81.7936,62.1709,92.9401,91.9193,110.484,14.4104,178.927,197.89,219.895,211.57,205.158,190.633,185.236,176.217,27.6159,27.5489,160.546,159.8,19.2974,132.08,26.349,20.4426,95.842,8.29226,22.1335,17.9646,87.8504,67.4562,84.4254,21.6805,72.6416,21.9832,30.9212,35.8321,56.3934,61.4452,36.8439,36.6647,7.26519,47.9347,59.5745,7.56108,14.8153,56.4375,54.6213,47.2055,46.549,30.4498,30.4203,24.1105,18.7071,8.80928,35.7345,12.0419,13.2631,0.0129382,0.0124604
