real_name,mass_east:687065.4788_north:1463263.947,mass_east:688128.2578_north:1465335.321,mass_east:688645.4866_north:1467976.518,mass_east:688893.3636_north:1468603.156,mass_east:689018.9478_north:1468771.178,mass_east:689566.2899_north:1468142.227,mass_east:689990.5854_north:1465709.388,mass_east:689998.3193_north:1465052.028,mass_east:690192.1061_north:1469885.689,mass_east:690721.4336_north:1467926.473,mass_east:690862.0289_north:1470112.851,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.98_north:1472953.2,mass_east:692320.9146_north:1470354.661,mass_east:692341.83_north:1473492.4,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.89_north:1473096.06,mass_east:692625.6287_north:1471812.114,mass_east:693237.55_north:1473027.71,mass_east:693307.83_north:1472882.83,mass_east:693883.83_north:1473125.85,mass_east:694377.36_north:1467140.62,mass_east:695371.19_north:1473577.85,mass_east:695655.19_north:1473710.47,mass_east:697897.37_north:1474135.59,mass_east:697934.47_north:1474070.69,mass_east:697994.98_north:1474063.94,mass_east:698119.03_north:1473992.05,mass_east:698174.92_north:1473965.36,mass_east:698193.14_north:1473787.02,mass_east:698366.88_north:1479093,mass_east:698388.54_north:1479093.16,mass_east:698414.01_north:1473663.84,mass_east:698421.15_north:1473650.61,mass_east:698637.1944_north:1479927.937,mass_east:699066.57_north:1473349.55,mass_east:699749.19_north:1478820.01,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.11_north:1479002.79,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.78_north:1475734.54,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.18,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.37_north:1474878.73,mass_east:702482.643_north:1470462.43,mass_east:702518.8983_north:1470461.695,mass_east:702524.6997_north:1464702.711,mass_east:702558.411_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.96,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.349_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.109_north:1468505.821,mass_east:703894.7541_north:1465612.15,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652,mass_east:866800_north:1475343,mass_east:869966.27_north:1447717.22
15,4.88178,7.90308,15.4968,18.4616,19.4411,17.0373,8.99121,7.6103,28.6492,16.9263,32.4453,60.0143,61.97,76.9946,75.1997,39.8073,82.2743,40.1192,36.9149,36.5958,88.2971,82.9315,63.7405,92.9241,91.8685,108.991,13.9912,170.039,185.405,224.361,214.618,208.105,192.164,186.253,174.571,25.0528,25.0194,157.516,156.65,17.1618,127.452,25.3976,19.4896,93.4262,7.91429,21.4158,17.219,86.2124,66.5395,82.8392,21.0275,71.3591,21.2611,30.0155,34.8406,56.2576,60.1482,36.9136,36.7407,6.98183,46.661,59.1278,7.28206,14.6044,55.3616,53.9782,46.0757,46.4387,30.643,30.6141,24.2244,18.6955,8.59554,35.9215,11.8888,13.1389,0.0113938,0.0112115
18,4.8355,7.76894,14.8976,17.6998,18.6461,16.5986,9.01713,7.67094,27.7535,16.7957,31.7464,59.4128,61.6124,77.4622,75.5959,39.8086,83.1592,40.1433,37.0077,36.6965,89.849,83.9255,64.2281,94.6381,93.6161,111.504,14.1751,178.28,197.234,208.292,201.755,196.223,183.93,179.291,172.07,25.0375,24.9813,158.371,157.734,17.443,133.269,24.3253,18.8475,97.6856,8.3272,20.5709,16.6618,87.3596,64.9505,83.0427,20.2703,70.5565,20.5803,29.0515,33.7294,56.2821,58.7591,37.4743,37.273,7.38009,45.2801,58.2117,7.69141,15.1935,53.775,52.4452,44.3669,45.164,30.4915,30.4578,24.3376,19.0193,8.98924,35.0835,12.2853,13.5214,0.0109541,0.0106809
19,4.63138,7.46283,14.4955,17.2747,18.2054,16.0591,8.59666,7.30099,27.1079,16.109,30.9136,58.5926,60.6466,76.4126,74.4692,38.4874,82.0151,38.8064,35.6772,35.367,88.5853,82.4546,62.642,92.5246,91.4331,108.567,13.5724,170.759,187.704,214.956,207.26,201.803,188.784,183.941,174.9,26.808,26.7655,160.748,160.035,18.6281,134.258,26.8521,20.8017,97.2967,8.13189,22.7815,18.4507,88.2375,68.8174,84.6844,22.4067,72.1525,22.6431,31.5315,36.3722,55.7135,60.8385,36.5983,36.4036,7.18051,47.7996,58.3604,7.47934,14.7383,55.1633,53.0672,45.8106,45.063,29.8201,29.7878,23.6998,18.4661,8.71784,34.6065,11.9086,13.1086,0.0114046,0.010986
23,4.66536,7.5184,14.5375,17.3035,18.2337,16.1528,8.68252,7.37315,27.1702,16.2652,31.0584,58.3297,60.4834,75.6885,73.9819,38.8949,80.9981,39.2223,36.0791,35.7664,86.8905,82.0225,63.124,92.5294,91.6695,108.633,13.5156,163.844,176.175,220.867,211.496,205.808,191.147,185.769,174.285,25.6714,25.6353,159.184,158.388,17.8095,132.335,25.9848,20.0134,97.5145,7.95168,21.9449,17.6793,88.974,68.0027,85.1145,21.4866,72.6534,21.6411,30.3435,35.1688,57.3275,60.7716,37.5741,37.3897,7.10871,46.9513,59.9207,7.41958,14.8582,55.6932,54.3264,46.0615,46.7191,30.9583,30.9272,24.5032,18.9554,8.77633,36.1137,12.1023,13.3601,0.0116633,0.0114224
27,4.68959,7.58506,14.8914,17.7784,18.7385,16.4196,8.65865,7.33153,27.853,16.3369,31.6466,60.0306,61.9871,78.0046,75.9276,38.9692,83.6826,39.2783,36.0417,35.72,90.4615,83.7469,63.3707,93.386,92.1548,109.146,13.4793,171.891,188.402,223.832,215.791,210.468,196.45,191.05,180.259,25.8479,25.8017,164.09,163.271,17.8026,134.977,25.5079,19.569,99.0394,8.30852,21.2904,17.1116,88.5759,65.6526,83.9587,20.6434,71.2451,20.6789,28.9279,33.5574,57.9894,58.9361,38.8482,38.6475,7.4735,45.0275,59.5709,7.80491,15.6398,54.1582,53.367,44.4358,46.5177,31.7866,31.7524,25.3828,19.7896,9.23691,36.487,12.7115,14.0165,0.0111543,0.0111043
31,4.60566,7.4092,14.1553,16.8007,17.6973,15.8179,8.64634,7.35907,26.359,16.0937,30.2245,56.1781,58.3505,73.1138,71.479,38.2338,78.3995,38.5669,35.6308,35.3397,84.472,79.4887,61.4411,90.0504,89.2663,106.247,13.7297,164.397,178.429,227.196,217.653,211.658,196.041,190.213,178.135,26.8056,26.7629,161.588,160.739,18.5609,132.986,26.6982,20.4888,98.1636,7.89473,22.2982,17.9142,89.6818,68.0226,85.6873,21.5923,73.2648,21.6034,30.2017,35.0236,58.1545,61.1404,37.953,37.7708,7.03654,46.9609,60.833,7.34703,14.8276,56.2782,55.1444,46.4968,47.5551,31.3596,31.329,24.7309,19.0437,8.71723,36.7414,12.0785,13.355,0.0112695,0.011088
32,4.82819,7.69554,14.8053,17.6016,18.5431,16.4235,8.81025,7.49507,27.6619,16.4431,31.6889,59.4688,61.8828,76.4228,75.2038,39.5542,81.2047,39.8749,36.5017,36.1649,85.3802,83.5296,64.7695,94.3164,93.4096,109.757,13.4101,164.547,179.997,217.232,209.284,203.551,189.799,184.672,174.819,23.3785,23.3659,160.185,159.434,16.4398,134.747,24.6147,19.4996,98.4878,7.74465,21.4926,17.7495,87.2011,62.3101,81.9461,21.4324,69.0194,21.7506,29.4077,33.5472,56.2185,56.8495,36.8959,36.7136,6.93162,43.8605,57.895,7.2334,14.4679,52.4663,51.7979,43.315,45.1182,30.332,30.3009,24.0166,18.5621,8.58393,35.1789,11.8435,13.0783,0.0180207,0.0168611
33,4.74651,7.55934,14.343,17.0153,17.9235,16.0019,8.73001,7.43952,26.7749,16.1789,30.7532,58.1495,60.5292,76.0946,74.4873,38.8143,81.5547,39.1459,35.9104,35.5873,87.5179,83.1116,63.8922,94.5363,93.7531,111.127,13.1491,160.507,171.199,218.215,209.441,203.097,187.919,182.277,171.544,27.0127,26.9463,155.555,154.755,19.1838,128.677,25.678,20.03,95.871,7.84315,21.5829,17.5707,88.3773,66.2135,84.6131,21.0516,72.7426,21.2774,29.8872,34.701,57.2921,61.0098,37.2089,37.0409,7.09184,46.9334,60.4079,7.40164,14.6926,56.4283,55.1624,46.9824,47.4098,31.0259,30.9977,24.4873,18.8963,8.79245,36.5487,12.0952,13.3466,0.0157936,0.0153328
36,4.86298,7.76359,14.6353,17.3271,18.2433,16.4004,9.13624,7.81142,27.1151,16.8154,31.1191,57.349,59.5495,74.4703,72.7848,39.5336,79.8425,39.8825,36.9987,36.7145,86.1405,80.7682,62.7098,91.0935,90.2688,107.091,14.9306,171.539,190.309,221.938,214.292,209.007,195.388,190.101,179.66,27.4773,27.4325,163.212,162.378,18.7652,132.802,27.0022,20.5673,97.4881,8.29166,22.185,17.7486,88.5131,65.9941,84.1991,21.1388,71.9627,20.9252,29.0338,33.6666,58.2841,59.6556,38.4127,38.2298,7.28801,45.3551,60.5482,7.59733,15.1847,55.2209,54.6183,45.4304,47.5923,31.8169,31.7862,25.1803,19.4419,8.9552,37.11,12.3727,13.6708,0.0120234,0.0120611
41,4.68426,7.51082,14.3249,17.005,17.9124,15.9877,8.75372,7.45829,26.666,16.2442,30.5354,57.1351,59.2478,74.5927,72.7339,38.4722,80.1262,38.8024,35.8333,35.5392,86.788,80.6302,61.8554,90.5644,89.6142,105.92,13.8446,162.698,178.509,212.613,204.991,199.687,186.648,181.739,171.93,27.3375,27.2767,157.268,156.508,19.1253,130.331,26.2954,20.3117,96.0414,7.8598,21.9255,17.7085,87.7879,66.3437,83.9,21.2078,71.8294,21.2509,29.6713,34.3952,57.0364,60.0285,37.3097,37.1322,6.9944,46.1626,59.6884,7.3,14.6648,55.3091,54.1758,45.7848,46.7378,30.8821,30.8522,24.3896,18.8094,8.64836,36.1607,11.9612,13.218,0.0116679,0.0114649
43,4.76486,7.6089,14.347,16.9735,17.8651,16.0455,8.91257,7.61307,26.4516,16.3884,30.278,55.7721,57.8796,72.8636,71.0617,38.1615,78.4487,38.4871,35.6731,35.3952,85.4128,79.0317,60.5906,89.1184,88.0666,105.096,14.3646,173.343,194.338,214.285,207.143,201.579,188.315,183.213,174.383,26.7555,26.6938,158.843,158.092,18.4531,130.471,25.7294,19.8079,95.435,8.01624,21.524,17.361,87.7459,67.0543,84.2749,21.0595,72.4519,21.3317,30.2145,35.1276,56.4114,61.0433,36.7072,36.5299,7.01352,47.2968,59.5312,7.30575,14.5198,56.0738,54.4211,46.6784,46.4645,30.3453,30.316,23.9482,18.4878,8.56071,35.6712,11.7896,13.0153,0.0118047,0.0115113
45,4.75327,7.62924,14.3048,16.9185,17.8182,16.1557,9.08729,7.76913,26.5911,16.7191,30.6284,56.5894,58.904,74.7609,72.8882,39.1582,80.8266,39.5085,36.7049,36.4292,88.5482,81.6179,62.3428,92.776,91.7014,110.047,14.9699,180.34,202.132,231.349,222.581,216.069,200.213,194.133,183.181,29.0555,28.9726,164.845,163.957,20.0389,131.815,26.6709,20.4002,94.2766,8.17266,21.6849,17.4075,85.0737,63.8392,81.0404,20.5706,69.2879,20.4174,28.4153,32.9472,55.8794,57.7723,37.1421,36.96,7.1217,44.2949,58.0458,7.42278,14.8529,53.3827,52.54,44.1582,45.6581,30.6471,30.6165,24.3289,18.8533,8.70842,35.6072,12.0244,13.2785,0.00897615,0.00888592
46,4.62761,7.44486,14.3281,17.0539,17.9759,15.9772,8.6568,7.36452,26.9099,16.1879,30.877,58.4857,60.7721,76.6006,74.8535,39.0831,82.2408,39.4272,36.2856,35.974,88.6358,83.5109,63.9837,95.2134,94.4049,113.334,13.6564,181.889,201.958,219.573,212.889,206.589,192.35,186.71,178.117,25.6163,25.5501,160.141,159.312,18.1079,128.157,24.2289,18.898,92.9058,7.79649,20.3974,16.6071,84.7763,63.2257,81.0563,19.9847,69.7123,20.2857,28.6516,33.3031,54.999,58.5447,35.8978,35.726,6.89292,45.115,57.8611,7.18363,14.2407,54.132,52.8324,45.1201,45.341,29.7255,29.6972,23.4817,18.1462,8.44236,34.9221,11.6059,12.8048,0.0129028,0.0124779
48,4.61359,7.41752,14.2145,16.8753,17.7718,15.8231,8.61749,7.3337,26.3697,16.0221,30.1306,56.1891,58.2661,73.4781,71.6404,37.8016,79.0861,38.1225,35.2123,34.9244,85.9495,79.7001,60.7643,90.1095,89.0648,106.931,13.7765,178.348,199.029,222.578,213.987,207.674,192.839,187.308,177.713,26.5202,26.467,161.727,160.96,18.341,133.053,25.8975,19.958,96.933,7.87275,21.729,17.5317,88.7849,67.64,85.1453,21.259,72.9959,21.5,30.3698,35.2859,56.8741,61.3457,36.9279,36.7482,6.94373,47.4552,59.9378,7.24103,14.4998,56.3033,54.6811,46.7779,46.6956,30.4797,30.4499,24.0263,18.5206,8.5291,35.826,11.7784,13.0121,0.0115797,0.0112738
51,4.84934,7.77725,14.813,17.56,18.4857,16.498,9.05678,7.71937,27.3409,16.7491,31.2134,57.4719,59.5316,74.3434,72.5799,39.1516,79.6504,39.4825,36.5464,36.2557,85.973,80.2475,62.1297,90.0364,89.1541,105.346,14.4296,164.516,180.992,205.874,198.745,193.434,180.906,176.185,167.731,27.5073,27.4477,153.675,152.981,19.1892,127.752,26.5715,20.6012,94.3284,7.97408,22.3437,18.1125,87.209,67.4074,83.9683,21.8635,72.4857,22.1233,31.0457,35.9466,56.2555,61.4214,36.585,36.4114,6.98604,47.9744,59.5525,7.27849,14.4743,56.4511,54.6572,47.2187,46.5857,30.3142,30.2854,23.9091,18.4481,8.53692,35.7144,11.7618,12.9858,0.0115065,0.0111158
54,4.734,7.60646,14.7146,17.5243,18.4655,16.3007,8.77096,7.4592,27.4682,16.3687,31.3142,59.3672,61.4241,77.4169,75.4182,38.9619,83.0868,39.2836,36.1305,35.8182,89.7355,83.4142,63.32,93.347,92.2055,109.109,13.7931,168.577,183.889,223.549,214.39,208.604,193.26,187.43,175.21,25.5017,25.4703,157.975,157.087,17.466,127.7,25.8816,19.7697,94.1946,7.93507,21.5906,17.3009,86.4698,65.5122,82.6104,20.8705,70.9186,20.8264,29.0516,33.6848,57.0732,59.1527,37.4992,37.3306,7.06804,45.2596,59.6315,7.37617,14.7895,54.8034,54.095,45.3232,47.0803,31.2967,31.2683,24.7357,19.0637,8.75716,36.6815,12.1207,13.3989,0.0127369,0.0127269
55,4.60482,7.5059,15.054,18.0292,18.9993,16.4068,8.45571,7.13529,27.9753,16.0817,31.4465,59.0521,60.6311,75.8957,73.6988,37.8078,81.3635,38.083,34.9352,34.6225,88.3211,80.6498,60.7321,88.8085,87.3719,102.95,13.3748,163.718,181.482,228.353,218.888,212.53,196.85,190.987,179.352,27.0141,26.9635,162.095,161.21,18.491,130.859,26.4672,20.2752,94.7985,8.20226,22.0319,17.6941,86.2251,66.3728,82.5144,21.3473,70.5877,21.3916,29.8764,34.5783,56.3071,59.2041,37.5906,37.4027,7.26209,45.9384,58.4905,7.57633,15.1675,54.2503,52.9748,44.9125,45.8114,30.9228,30.8909,24.6435,19.1781,8.91519,35.736,12.2856,13.5546,0.0096209,0.00954285
57,4.86207,7.77311,14.8916,17.6767,18.6028,16.429,8.9422,7.62263,27.3277,16.476,30.9548,57.7577,59.5661,74.9828,72.8676,38.1232,80.5448,38.4272,35.4659,35.1728,87.5587,80.1868,60.9218,89.0792,87.9205,103.829,14.0252,165.835,184.809,219.417,211.316,204.82,190.065,184.495,175.01,27.2326,27.1711,158.267,157.456,19.2307,128.007,26.3348,20.5835,92.932,7.95984,22.386,18.2648,86.7182,67.646,83.8305,22.1247,72.8035,22.5551,31.6984,36.665,56.2131,62.1613,36.5361,36.3763,7.0394,48.8812,59.9332,7.33833,14.5517,57.3507,55.4474,48.3706,47.2469,30.6158,30.5892,24.1577,18.6429,8.65354,36.2516,11.9184,13.1557,0.0129068,0.0123945
58,4.94419,7.8672,14.8189,17.535,18.4563,16.543,9.15627,7.82044,27.3597,16.8317,31.3372,58.1493,60.4059,75.8458,74.1155,39.5162,81.4072,39.8543,36.8164,36.5149,87.8406,82.4649,63.4839,93.2825,92.37,109.711,14.2402,168.636,184.348,214.034,205.765,199.957,185.562,180.103,169.41,26.0676,26.0107,153.187,152.367,18.2092,124.814,25.1037,19.399,93.1459,7.78425,20.9555,16.9413,86.6521,64.7642,83.0383,20.3402,71.8758,20.4836,28.91,33.6698,57.2999,60.2512,37.1214,36.966,6.91662,45.9719,60.5602,7.21561,14.4541,56.2111,55.4177,46.8033,47.9955,31.2667,31.241,24.5564,18.8071,8.58167,37.1188,11.902,13.1711,0.0149079,0.0147481
