iteration,total_runs,obs_realization,par_realization,obgnme
0,1000,77,77,39098.3
0,1000,78,78,10725.9
0,1000,79,79,10122.1
0,1000,80,80,10544.5
0,1000,81,81,6953.34
0,1000,82,82,10757.3
0,1000,83,83,9256.99
0,1000,84,84,32430.2
0,1000,85,85,10250.5
0,1000,86,86,9407.39
0,1000,87,87,9122.62
0,1000,88,88,10439.6
0,1000,89,89,10769.8
0,1000,90,90,8676.09
0,1000,91,91,13895
0,1000,92,92,4631.71
0,1000,93,93,18265.3
0,1000,94,94,8808.4
0,1000,95,95,61139.3
0,1000,96,96,9466.57
0,1000,97,97,8157.25
0,1000,98,98,6404.26
0,1000,99,99,5924.77
0,1000,100,100,53337.2
0,1000,101,101,9848.47
0,1000,102,102,10130
0,1000,103,103,9844.17
0,1000,104,104,19772.1
0,1000,105,105,12271
0,1000,106,106,10535.3
0,1000,107,107,7737.16
0,1000,108,108,6412.8
0,1000,109,109,9875.6
0,1000,110,110,8141.58
0,1000,111,111,10588.8
0,1000,112,112,6713.82
0,1000,113,113,10498
0,1000,114,114,62306.2
0,1000,115,115,45361.1
0,1000,116,116,13266.8
0,1000,117,117,6292.94
0,1000,118,118,10828.3
0,1000,119,119,8719.32
0,1000,120,120,10663.2
0,1000,121,121,8174.63
0,1000,122,122,28131.1
0,1000,123,123,5038.68
0,1000,124,124,6587.46
0,1000,125,125,18857.9
0,1000,126,126,7635.73
0,1000,127,127,44984.1
0,1000,128,128,10875.2
0,1000,129,129,8024.82
0,1000,130,130,10512.7
0,1000,131,131,10484.9
0,1000,132,132,6899.56
0,1000,133,133,9512.67
0,1000,134,134,26560.9
0,1000,135,135,19121.5
0,1000,136,136,8792.47
0,1000,137,137,4469.95
0,1000,138,138,9126.03
0,1000,139,139,5542.14
0,1000,140,140,16386.7
0,1000,141,141,9239.64
0,1000,142,142,6625.13
0,1000,143,143,8985.56
0,1000,144,144,10813
0,1000,145,145,5375.33
0,1000,146,146,9575.14
0,1000,147,147,7826.87
0,1000,148,148,4136.16
0,1000,149,149,9184.14
0,1000,150,150,10583
0,1000,151,151,8210.54
0,1000,152,152,10631.2
0,1000,154,154,6277.05
0,1000,155,155,10772.6
0,1000,156,156,30977.1
0,1000,157,157,7632.7
0,1000,158,158,9706.33
0,1000,159,159,25055.2
0,1000,160,160,24502.9
0,1000,161,161,10617.4
0,1000,162,162,10636.7
0,1000,163,163,10298.5
0,1000,164,164,10862.7
0,1000,165,165,10344.4
0,1000,166,166,10133.3
0,1000,167,167,3726.69
0,1000,168,168,20565.2
0,1000,169,169,9847.57
0,1000,170,170,9208.69
0,1000,171,171,13841.4
0,1000,172,172,10359.9
0,1000,173,173,22508.6
0,1000,175,175,41097.8
0,1000,176,176,8719.17
0,1000,177,177,6527.2
0,1000,178,178,9689.72
0,1000,179,179,10864.9
0,1000,180,180,8191.32
0,1000,181,181,8654.3
0,1000,182,182,9368.83
0,1000,183,183,25432.7
0,1000,184,184,10533.1
0,1000,185,185,10326.8
0,1000,186,186,6985.74
0,1000,187,187,11074.8
0,1000,188,188,7571.42
0,1000,189,189,7712.59
0,1000,190,190,10197.9
0,1000,191,191,10576.3
0,1000,192,192,9002.67
0,1000,193,193,9411.76
0,1000,194,194,9104.45
0,1000,195,195,17006.4
0,1000,196,196,8893.1
0,1000,197,197,9628.94
0,1000,198,198,9675.46
0,1000,199,199,7516.06
0,1000,200,200,12176
0,1000,201,201,10695.7
0,1000,202,202,6383.51
0,1000,203,203,10781.9
0,1000,204,204,14702.1
0,1000,205,205,9014.67
0,1000,206,206,10416.3
0,1000,207,207,9857.55
0,1000,209,209,10331.8
0,1000,210,210,10427.9
0,1000,211,211,27304.7
0,1000,212,212,10424.2
0,1000,213,213,39184.2
0,1000,214,214,5876.19
0,1000,215,215,10637.6
0,1000,216,216,10572.5
0,1000,217,217,9680.98
0,1000,218,218,8379
0,1000,219,219,14125.2
0,1000,220,220,9547.18
0,1000,221,221,7952.06
0,1000,222,222,8974.32
0,1000,223,223,6842.69
0,1000,224,224,9944.34
0,1000,225,225,15160.8
0,1000,226,226,6809.54
0,1000,227,227,24740.2
0,1000,228,228,10103.9
0,1000,229,229,10527.1
0,1000,230,230,3348.5
0,1000,231,231,5755.52
0,1000,232,232,9335.99
0,1000,233,233,5816.21
0,1000,234,234,60867.9
0,1000,235,235,9982.93
0,1000,236,236,9328.3
0,1000,237,237,10357.8
0,1000,238,238,9506.03
0,1000,239,239,9256.24
0,1000,240,240,9238.88
0,1000,241,241,13886
0,1000,242,242,10338.3
0,1000,243,243,10186.7
0,1000,244,244,19080
0,1000,245,245,9470.96
0,1000,246,246,9656.15
0,1000,247,247,6099.91
0,1000,248,248,9074.4
0,1000,249,249,3657.66
0,1000,250,250,16883
0,1000,251,251,53234.3
0,1000,252,252,7954.67
0,1000,253,253,8854.99
0,1000,254,254,18668.7
0,1000,255,255,8336.38
0,1000,256,256,9007.01
0,1000,257,257,25602.8
0,1000,258,258,9003.06
0,1000,259,259,10501.7
0,1000,260,260,9707.75
0,1000,261,261,10546
0,1000,262,262,10395.8
0,1000,263,263,9048
0,1000,264,264,26188.1
0,1000,265,265,10316.4
0,1000,266,266,10321.1
0,1000,267,267,4961.55
0,1000,268,268,16578.6
0,1000,269,269,36448.9
0,1000,270,270,8597.77
0,1000,271,271,73578
0,1000,272,272,10611.7
0,1000,273,273,10767.8
0,1000,274,274,8816.69
0,1000,275,275,17010.3
0,1000,276,276,9788.34
0,1000,277,277,12068.9
0,1000,278,278,10445.5
0,1000,279,279,4957.85
0,1000,280,280,8668.38
0,1000,281,281,10457.9
0,1000,282,282,9532.76
0,1000,283,283,10156
0,1000,284,284,9905.73
0,1000,285,285,20628.5
0,1000,286,286,10028.4
0,1000,287,287,5216.36
0,1000,288,288,9551.02
0,1000,289,289,10354.6
0,1000,290,290,9798.26
0,1000,291,291,7948.94
0,1000,292,292,8942.45
0,1000,293,293,9908.22
0,1000,294,294,4638.33
0,1000,295,295,8304.52
0,1000,296,296,10706.9
0,1000,297,297,6203.44
0,1000,298,298,10421.5
0,1000,299,299,10815.9
0,1000,300,300,9128.01
0,1000,301,301,10848.7
0,1000,302,302,8786.42
0,1000,303,303,11602.8
0,1000,304,304,27087.8
0,1000,305,305,64801.4
0,1000,306,306,9417.15
0,1000,307,307,23836.1
0,1000,308,308,12592.8
0,1000,309,309,7997.68
0,1000,310,310,26060.4
0,1000,311,311,11704
0,1000,312,312,9333.35
0,1000,313,313,10066.7
0,1000,314,314,8654.31
0,1000,315,315,55784.2
0,1000,316,316,9789.22
0,1000,317,317,10434.9
0,1000,318,318,19121.3
0,1000,319,319,8066.81
0,1000,320,320,10570.9
0,1000,321,321,9450.43
0,1000,322,322,8207.66
0,1000,323,323,9249.35
0,1000,324,324,7350.24
0,1000,325,325,15189.2
0,1000,326,326,10704.3
0,1000,327,327,6538.48
0,1000,328,328,8364.55
0,1000,329,329,9801.84
0,1000,330,330,8621.96
0,1000,331,331,51047
0,1000,332,332,10152.6
0,1000,333,333,10695.4
0,1000,334,334,10179.2
0,1000,335,335,36341.8
0,1000,336,336,10888.1
0,1000,337,337,9497.25
0,1000,338,338,10167.3
0,1000,339,339,9572.92
0,1000,340,340,10529.8
0,1000,341,341,9780.97
0,1000,344,344,6352.33
0,1000,345,345,9640.04
0,1000,346,346,37073.7
0,1000,347,347,20972.8
0,1000,348,348,27408
0,1000,349,349,10476.1
0,1000,350,350,9364.71
0,1000,351,351,9581.28
0,1000,352,352,10891
0,1000,353,353,9715.79
0,1000,354,354,8814.67
0,1000,355,355,9992.24
0,1000,356,356,7963.25
0,1000,357,357,6159.65
0,1000,358,358,10707.4
0,1000,359,359,6941.33
0,1000,360,360,9346.64
0,1000,361,361,11972.6
0,1000,362,362,10810.5
0,1000,364,364,16848.8
0,1000,365,365,9229.1
0,1000,366,366,10584.9
0,1000,367,367,9156
0,1000,368,368,9045.57
0,1000,369,369,24058.9
0,1000,370,370,10514.4
0,1000,371,371,8114.64
0,1000,372,372,9410.73
0,1000,373,373,69877.8
0,1000,374,374,8792.72
0,1000,375,375,9645.1
0,1000,376,376,43699.9
0,1000,377,377,45705
0,1000,378,378,5027.75
0,1000,379,379,7203.99
0,1000,380,380,7309.05
0,1000,381,381,6867.95
0,1000,382,382,22194.7
0,1000,383,383,9807.79
0,1000,384,384,2643.42
0,1000,385,385,9799.64
0,1000,386,386,5110.03
0,1000,387,387,10874.2
0,1000,388,388,10553.7
0,1000,389,389,10033.5
0,1000,390,390,6831.06
0,1000,391,391,8505.58
0,1000,392,392,61160.2
0,1000,393,393,10245.2
0,1000,394,394,6559.29
0,1000,395,395,9793.58
0,1000,397,397,26940.7
0,1000,398,398,9406.85
0,1000,399,399,10065.5
0,1000,400,400,8886.68
0,1000,401,401,4824
0,1000,402,402,6119.22
0,1000,403,403,10930.7
0,1000,404,404,11742.6
0,1000,405,405,10501.8
0,1000,406,406,9807.29
0,1000,407,407,10497.4
0,1000,408,408,9935.75
0,1000,409,409,10727.2
0,1000,410,410,7021.09
0,1000,411,411,7531.47
0,1000,412,412,9792.27
0,1000,413,413,23625.2
0,1000,414,414,6569.23
0,1000,415,415,10373.7
0,1000,416,416,2439.23
0,1000,417,417,10507.8
0,1000,418,418,20659.7
0,1000,419,419,9799.6
0,1000,420,420,10187.6
0,1000,422,422,10213.8
0,1000,423,423,10728
0,1000,424,424,10081
0,1000,425,425,7465.02
0,1000,426,426,15345.7
0,1000,427,427,10114.3
0,1000,428,428,10766.2
0,1000,429,429,23678.2
0,1000,430,430,10758.7
0,1000,431,431,59040.7
0,1000,432,432,11902
0,1000,433,433,68652.9
0,1000,434,434,9779.88
0,1000,435,435,42352.5
0,1000,436,436,3087.11
0,1000,437,437,9106.8
0,1000,438,438,15686.2
0,1000,439,439,10763.8
0,1000,440,440,17451.2
0,1000,441,441,10363.5
0,1000,442,442,10339.3
0,1000,443,443,9070.83
0,1000,444,444,8860.03
0,1000,445,445,26307.1
0,1000,446,446,9349.56
0,1000,447,447,45440.4
0,1000,448,448,21013.8
0,1000,449,449,9414.06
0,1000,450,450,10837.1
0,1000,451,451,8139.38
0,1000,452,452,32948.1
0,1000,453,453,22463
0,1000,454,454,32322.6
0,1000,455,455,10083.1
0,1000,456,456,16518.4
0,1000,457,457,17405.9
0,1000,458,458,8411.38
0,1000,459,459,10707.8
0,1000,460,460,19253.2
0,1000,461,461,8709.57
0,1000,462,462,9866.8
0,1000,463,463,8339.59
0,1000,464,464,9366.62
0,1000,465,465,9002.64
0,1000,466,466,10294.3
0,1000,467,467,7594.08
0,1000,468,468,69626.7
0,1000,469,469,7531.11
0,1000,470,470,10434
0,1000,471,471,10863.5
0,1000,472,472,21372.1
0,1000,473,473,9037.17
0,1000,474,474,10603.1
0,1000,475,475,8061.33
0,1000,476,476,9858.79
0,1000,477,477,10014.7
0,1000,478,478,12466.3
0,1000,479,479,9931.62
0,1000,480,480,8231.85
0,1000,481,481,10466.6
0,1000,482,482,10560.1
0,1000,483,483,9802.72
0,1000,484,484,9966.28
0,1000,485,485,10772.6
0,1000,486,486,12873.6
0,1000,487,487,9638.11
0,1000,488,488,8049.15
0,1000,489,489,8095.34
0,1000,490,490,10798
0,1000,491,491,15960.4
0,1000,492,492,9071.42
0,1000,493,493,8074.61
0,1000,494,494,10515.4
0,1000,495,495,22957.9
0,1000,496,496,10968
0,1000,497,497,9932.57
0,1000,498,498,10076.7
0,1000,499,499,10393.8
0,1000,500,500,9678.67
0,1000,501,501,8479.52
0,1000,502,502,11334.7
0,1000,503,503,7724.43
0,1000,504,504,10242.2
0,1000,505,505,30353.7
0,1000,507,507,10303.1
0,1000,508,508,8178.96
0,1000,509,509,10645.6
0,1000,510,510,4274.65
0,1000,511,511,9653.39
0,1000,512,512,7812.36
0,1000,513,513,8154.21
0,1000,514,514,7119.1
0,1000,515,515,10192.8
0,1000,516,516,9892.13
0,1000,517,517,7780.77
0,1000,518,518,9699.56
0,1000,519,519,10548.6
0,1000,520,520,10718.4
0,1000,521,521,10735.7
0,1000,522,522,18779.6
0,1000,523,523,10791.3
0,1000,524,524,38283.5
0,1000,525,525,10523
0,1000,526,526,7067.42
0,1000,527,527,9610.74
0,1000,528,528,9280.13
0,1000,529,529,8424.67
0,1000,530,530,10424.8
0,1000,531,531,9991.17
0,1000,532,532,17694.6
0,1000,533,533,10121.2
0,1000,534,534,9092.46
0,1000,535,535,8156.59
0,1000,536,536,10715.6
0,1000,537,537,5642.12
0,1000,538,538,7311.05
0,1000,539,539,7267.27
0,1000,540,540,9756.67
0,1000,541,541,6829.41
0,1000,542,542,10783.9
0,1000,543,543,33967.9
0,1000,544,544,12355.7
0,1000,545,545,8888.61
0,1000,546,546,6724.03
0,1000,547,547,10515.9
0,1000,548,548,8890.9
0,1000,549,549,13598.3
0,1000,550,550,9278.4
0,1000,551,551,10730.2
0,1000,552,552,6894.69
0,1000,553,553,9531.31
0,1000,554,554,14054.4
0,1000,555,555,6593.26
0,1000,556,556,8353.41
0,1000,557,557,15256.5
0,1000,558,558,10156
0,1000,559,559,9586.01
0,1000,560,560,11122.6
0,1000,561,561,10824.9
0,1000,562,562,9974.5
0,1000,563,563,10724.2
0,1000,564,564,9228.83
0,1000,565,565,9731.26
0,1000,566,566,10137
0,1000,567,567,10186.1
0,1000,568,568,7214.25
0,1000,569,569,10015.1
0,1000,570,570,10312.2
0,1000,571,571,36774
0,1000,572,572,17148.5
0,1000,573,573,21791.4
0,1000,574,574,7716.87
0,1000,575,575,8898.46
0,1000,576,576,9598.8
0,1000,577,577,16104.3
0,1000,578,578,3774.88
0,1000,579,579,9688.89
0,1000,580,580,6108.55
0,1000,581,581,10772.2
0,1000,582,582,19206.9
0,1000,583,583,10766.4
0,1000,584,584,8657.73
0,1000,585,585,8471.53
0,1000,586,586,9862.14
0,1000,587,587,10190.2
0,1000,588,588,10287.8
0,1000,589,589,10232.6
0,1000,590,590,10334
0,1000,591,591,8640.94
0,1000,592,592,11428
0,1000,593,593,16253.6
0,1000,594,594,13294.9
0,1000,595,595,7488.08
0,1000,596,596,9899.48
0,1000,597,597,10841.2
0,1000,598,598,10659.1
0,1000,599,599,10498
0,1000,600,600,7784.73
0,1000,601,601,8206.04
0,1000,602,602,6351.08
0,1000,603,603,24034.8
0,1000,604,604,5646.1
0,1000,605,605,9199.3
0,1000,606,606,10551
0,1000,607,607,10193
0,1000,608,608,10253.9
0,1000,609,609,8490.07
0,1000,610,610,9680.75
0,1000,611,611,10022.5
0,1000,612,612,8551.88
0,1000,613,613,10322.9
0,1000,614,614,9032.35
0,1000,615,615,13817.4
0,1000,616,616,8662.47
0,1000,617,617,8646.49
0,1000,618,618,19282.1
0,1000,619,619,9813.28
0,1000,620,620,4987.38
0,1000,621,621,12774.6
0,1000,622,622,9428.12
0,1000,623,623,11385.2
0,1000,624,624,10815.5
0,1000,625,625,6787.7
0,1000,626,626,5072.9
0,1000,627,627,10414.9
0,1000,628,628,7533.67
0,1000,630,630,9562.19
0,1000,631,631,9939.03
0,1000,632,632,40220.5
0,1000,633,633,9884.01
0,1000,634,634,14305.5
0,1000,635,635,15863.1
0,1000,637,637,9144.07
0,1000,638,638,7036.32
0,1000,639,639,3506.07
0,1000,640,640,30295.5
0,1000,641,641,10765.8
0,1000,642,642,21297.7
0,1000,643,643,5609.81
0,1000,644,644,10006.6
0,1000,645,645,57789.3
0,1000,646,646,57982.6
0,1000,647,647,11919.9
0,1000,648,648,9958.3
0,1000,649,649,10660.6
0,1000,650,650,10613
0,1000,651,651,6246.42
0,1000,652,652,21127.7
0,1000,653,653,9193.1
0,1000,654,654,66461.8
0,1000,655,655,9541.18
0,1000,656,656,6287.66
0,1000,657,657,15711.8
0,1000,658,658,18904.8
0,1000,659,659,12224.7
0,1000,660,660,10049
0,1000,661,661,10871.4
0,1000,662,662,13213.4
0,1000,663,663,9614.79
0,1000,664,664,7461.78
0,1000,665,665,43295.2
0,1000,666,666,7321.86
0,1000,667,667,6482.7
0,1000,668,668,10011.2
0,1000,669,669,13513.9
0,1000,670,670,10829.9
0,1000,671,671,70381
0,1000,672,672,10126.9
0,1000,673,673,10520.6
0,1000,674,674,9498.31
0,1000,675,675,8412.4
0,1000,676,676,64128.9
0,1000,677,677,19804.9
0,1000,678,678,10283
0,1000,679,679,10137.1
0,1000,680,680,7408.93
0,1000,681,681,9407.99
0,1000,682,682,10485.7
0,1000,683,683,5901.94
0,1000,684,684,10341.4
0,1000,685,685,6822.72
0,1000,686,686,10933.8
0,1000,687,687,8014.09
0,1000,688,688,10127.6
0,1000,689,689,21730.5
0,1000,690,690,9595.02
0,1000,691,691,9049.78
0,1000,692,692,5062.06
0,1000,693,693,48771.5
0,1000,694,694,5002.28
0,1000,695,695,10811.1
0,1000,696,696,9683.42
0,1000,697,697,7389.23
0,1000,698,698,8654.47
0,1000,699,699,10106
0,1000,700,700,10565.2
0,1000,701,701,4410
0,1000,702,702,6524.61
0,1000,703,703,9688.39
0,1000,704,704,10685.6
0,1000,705,705,10694.1
0,1000,706,706,10188.2
0,1000,707,707,9263.16
0,1000,708,708,10236.8
0,1000,709,709,9855.81
0,1000,710,710,4491.63
0,1000,711,711,23064.3
0,1000,712,712,7705.85
0,1000,714,714,10644.2
0,1000,715,715,10793.1
0,1000,716,716,5315.28
0,1000,717,717,7536.43
0,1000,718,718,8987.32
0,1000,719,719,6058.18
0,1000,720,720,17198.9
0,1000,721,721,10608.9
0,1000,722,722,8490.19
0,1000,723,723,10848.7
0,1000,724,724,10746.5
0,1000,725,725,20788.1
0,1000,726,726,10662.5
0,1000,727,727,10445
0,1000,728,728,10586.3
0,1000,729,729,9632.11
0,1000,730,730,10519.2
0,1000,731,731,35180.3
0,1000,733,733,5603.21
0,1000,734,734,9762.59
0,1000,735,735,10719.9
0,1000,736,736,10537.5
0,1000,737,737,10866.8
0,1000,738,738,10190
0,1000,739,739,8033.23
0,1000,740,740,6801.38
0,1000,741,741,16460.1
0,1000,742,742,9870.91
0,1000,743,743,9987.05
0,1000,744,744,9146.21
0,1000,745,745,28462.5
0,1000,746,746,70707.7
0,1000,747,747,7807.82
0,1000,748,748,9032.47
0,1000,749,749,10533.3
0,1000,750,750,1865.83
0,1000,751,751,6145.78
0,1000,752,752,8960
0,1000,753,753,10419.4
0,1000,754,754,9655.87
0,1000,755,755,10675.2
0,1000,756,756,10558
0,1000,757,757,10308.9
0,1000,758,758,10380.5
0,1000,759,759,10812.8
0,1000,760,760,4602.16
0,1000,761,761,9587.26
0,1000,762,762,14835.2
0,1000,763,763,9540.12
0,1000,764,764,12015.6
0,1000,765,765,10716.3
0,1000,766,766,10315.1
0,1000,767,767,7099.65
0,1000,768,768,9169.46
0,1000,769,769,10072.8
0,1000,770,770,8087.43
0,1000,771,771,12110.1
0,1000,772,772,9537.77
0,1000,773,773,10404.2
0,1000,774,774,10771
0,1000,775,775,15746.3
0,1000,776,776,5999.89
0,1000,777,777,7977.32
0,1000,778,778,8115.46
0,1000,779,779,8381.53
0,1000,780,780,7822.58
0,1000,781,781,8515.62
0,1000,782,782,10706.1
0,1000,783,783,10594.5
0,1000,784,784,21719.7
0,1000,785,785,9762.91
0,1000,786,786,10055.8
0,1000,787,787,10671.6
0,1000,788,788,10334.8
0,1000,789,789,10668.8
0,1000,790,790,32815.8
0,1000,791,791,10817.2
0,1000,792,792,13416.8
0,1000,793,793,7981.27
0,1000,794,794,51558.1
0,1000,795,795,10961.8
0,1000,796,796,9591.19
0,1000,797,797,9429.2
0,1000,798,798,8045.88
0,1000,799,799,33348.1
0,1000,801,801,10632.7
0,1000,802,802,9569.18
0,1000,803,803,14053.6
0,1000,804,804,4680.43
0,1000,805,805,18313.2
0,1000,806,806,10391.8
0,1000,807,807,9188
0,1000,808,808,9474.89
0,1000,809,809,9717.38
0,1000,810,810,10313.5
0,1000,811,811,14853.7
0,1000,812,812,8765.04
0,1000,813,813,8029.28
0,1000,814,814,5292.08
0,1000,815,815,9635.77
0,1000,816,816,10725.5
0,1000,817,817,8704.7
0,1000,818,818,5514.8
0,1000,819,819,10346.1
0,1000,820,820,14542.2
0,1000,821,821,10628.7
0,1000,822,822,14713.1
0,1000,823,823,11984.8
0,1000,824,824,8469.43
0,1000,825,825,5687.91
0,1000,826,826,11790.3
0,1000,827,827,9775.04
0,1000,828,828,10435.1
0,1000,829,829,9790.65
0,1000,830,830,22540.4
0,1000,831,831,10867.9
0,1000,832,832,10273.5
0,1000,833,833,9950.95
0,1000,834,834,6547.3
0,1000,835,835,9052.66
0,1000,836,836,10060.6
0,1000,837,837,9370.92
0,1000,838,838,5611.1
0,1000,839,839,10046.6
0,1000,840,840,8900.29
0,1000,841,841,9956.73
0,1000,843,843,10551.1
0,1000,844,844,8898.76
0,1000,845,845,10029.8
0,1000,846,846,8312.7
0,1000,847,847,10202.3
0,1000,848,848,9813.68
0,1000,849,849,7166.23
0,1000,850,850,5692.03
0,1000,851,851,8498.61
0,1000,852,852,10215
0,1000,853,853,8218.04
0,1000,854,854,3588.37
0,1000,855,855,10709.3
0,1000,856,856,10506.1
0,1000,857,857,6618.36
0,1000,858,858,19866.7
0,1000,859,859,6700.34
0,1000,860,860,16694.8
0,1000,861,861,19784.1
0,1000,862,862,10588.8
0,1000,863,863,8775.46
0,1000,864,864,10263.9
0,1000,865,865,7639.02
0,1000,866,866,7706
0,1000,867,867,10521.8
0,1000,868,868,9714.78
0,1000,869,869,9739.85
0,1000,870,870,10637.9
0,1000,871,871,8682.13
0,1000,872,872,8296.35
0,1000,873,873,8667.53
0,1000,874,874,9991.12
0,1000,875,875,10779.9
0,1000,876,876,8896.72
0,1000,877,877,9172.94
0,1000,878,878,9582.04
0,1000,879,879,6972.06
0,1000,880,880,9745.83
0,1000,881,881,9920.4
0,1000,882,882,7551.7
0,1000,883,883,7201.38
0,1000,884,884,10056.2
0,1000,885,885,8705.94
0,1000,886,886,9969.01
0,1000,887,887,4740.57
0,1000,888,888,4107.66
0,1000,889,889,18144.5
0,1000,890,890,10482.3
0,1000,891,891,10032.6
0,1000,892,892,10532.6
0,1000,893,893,9153.13
0,1000,894,894,10014.1
0,1000,895,895,8608.56
0,1000,896,896,15345.5
0,1000,897,897,9658.52
0,1000,898,898,25904.3
0,1000,899,899,7330.68
0,1000,900,900,11306.8
0,1000,901,901,8075.73
0,1000,902,902,9927.09
0,1000,903,903,9617.49
0,1000,904,904,9246.61
0,1000,905,905,5280.99
0,1000,906,906,9837.74
0,1000,907,907,10198.5
0,1000,908,908,8237.11
0,1000,909,909,8342.58
0,1000,910,910,18903.9
0,1000,911,911,10420.8
0,1000,912,912,8458.4
0,1000,913,913,17292.4
0,1000,914,914,7365.48
0,1000,915,915,8039.54
0,1000,916,916,5373.14
0,1000,917,917,16581
0,1000,918,918,10829.8
0,1000,919,919,10546.8
0,1000,920,920,10738.3
0,1000,921,921,6546.14
0,1000,922,922,14669.1
0,1000,923,923,7908.96
0,1000,924,924,9568.05
0,1000,925,925,8037.43
0,1000,926,926,63219
0,1000,927,927,7769.68
0,1000,928,928,5048.51
0,1000,929,929,10849.3
0,1000,930,930,8346.1
0,1000,931,931,10005.8
0,1000,932,932,7311.59
0,1000,933,933,6902.61
0,1000,934,934,10100.3
0,1000,935,935,9966.49
0,1000,936,936,10153.1
0,1000,937,937,19494.8
0,1000,938,938,10847
0,1000,939,939,7793.45
0,1000,940,940,34315.9
0,1000,941,941,8999.64
0,1000,942,942,9408.89
0,1000,943,943,30604.6
0,1000,944,944,38465.4
0,1000,945,945,8142.29
0,1000,946,946,9313.89
0,1000,947,947,10751.7
0,1000,948,948,10632.5
0,1000,949,949,7109.06
0,1000,950,950,10384.6
0,1000,951,951,9861.55
0,1000,952,952,10564.5
0,1000,953,953,7279.61
0,1000,954,954,44982.7
0,1000,955,955,10621.6
0,1000,956,956,7638.78
0,1000,957,957,40933.1
0,1000,958,958,10074.1
0,1000,959,959,8184.42
0,1000,960,960,5022.99
0,1000,961,961,10413.6
0,1000,962,962,10700.7
0,1000,963,963,18095.9
0,1000,964,964,9661.34
0,1000,965,965,45219.5
0,1000,966,966,10208.3
0,1000,967,967,10421.4
0,1000,968,968,18570
0,1000,969,969,10806.1
0,1000,970,970,9978.47
0,1000,971,971,3515.13
0,1000,972,972,22037.6
0,1000,973,973,31201
0,1000,974,974,30450.3
0,1000,976,976,8946.11
0,1000,977,977,8184.39
0,1000,978,978,7051.84
0,1000,979,979,7280.73
0,1000,980,980,9964.56
0,1000,982,982,10727.1
0,1000,983,983,10633.4
0,1000,984,984,5441.59
0,1000,985,985,10831.4
0,1000,986,986,10872.5
0,1000,987,987,8623.02
0,1000,988,988,3184.72
0,1000,989,989,10069.8
0,1000,990,990,9803.66
0,1000,991,991,8429.49
0,1000,992,992,10783.9
0,1000,993,993,10394.5
0,1000,994,994,10713.9
0,1000,995,995,10679.2
0,1000,996,996,28557.9
0,1000,997,997,6182.19
0,1000,998,998,13845.3
0,1000,base,base,7129.24
1,2012,0,0,10206.5
1,2012,1,1,9388.17
1,2012,2,2,10551.8
1,2012,3,3,7661.9
1,2012,4,4,18438.2
1,2012,5,5,8541.23
1,2012,6,6,15535.8
1,2012,7,7,5253.44
1,2012,8,8,11629.2
1,2012,10,10,9904.58
1,2012,11,11,11672
1,2012,12,12,23292.1
1,2012,13,13,6812.76
1,2012,14,14,9390.15
1,2012,15,15,2453.31
1,2012,16,16,36229.4
1,2012,17,17,8328.41
1,2012,18,18,34107
1,2012,19,19,5198.78
1,2012,20,20,9602.84
1,2012,21,21,17240.4
1,2012,22,22,12542.1
1,2012,23,23,12097.2
1,2012,25,25,10859.8
1,2012,27,27,8494.32
