real_name,mass_east:687065.4788_north:1463263.947,mass_east:688128.2578_north:1465335.321,mass_east:688645.4866_north:1467976.518,mass_east:688893.3636_north:1468603.156,mass_east:689018.9478_north:1468771.178,mass_east:689566.2899_north:1468142.227,mass_east:689990.5854_north:1465709.388,mass_east:689998.3193_north:1465052.028,mass_east:690192.1061_north:1469885.689,mass_east:690721.4336_north:1467926.473,mass_east:690862.0289_north:1470112.851,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.98_north:1472953.2,mass_east:692320.9146_north:1470354.661,mass_east:692341.83_north:1473492.4,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.89_north:1473096.06,mass_east:692625.6287_north:1471812.114,mass_east:693237.55_north:1473027.71,mass_east:693307.83_north:1472882.83,mass_east:693883.83_north:1473125.85,mass_east:694377.36_north:1467140.62,mass_east:695371.19_north:1473577.85,mass_east:695655.19_north:1473710.47,mass_east:697897.37_north:1474135.59,mass_east:697934.47_north:1474070.69,mass_east:697994.98_north:1474063.94,mass_east:698119.03_north:1473992.05,mass_east:698174.92_north:1473965.36,mass_east:698193.14_north:1473787.02,mass_east:698366.88_north:1479093,mass_east:698388.54_north:1479093.16,mass_east:698414.01_north:1473663.84,mass_east:698421.15_north:1473650.61,mass_east:698637.1944_north:1479927.937,mass_east:699066.57_north:1473349.55,mass_east:699749.19_north:1478820.01,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.11_north:1479002.79,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.78_north:1475734.54,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.18,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.37_north:1474878.73,mass_east:702482.643_north:1470462.43,mass_east:702518.8983_north:1470461.695,mass_east:702524.6997_north:1464702.711,mass_east:702558.411_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.96,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.349_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.109_north:1468505.821,mass_east:703894.7541_north:1465612.15,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652,mass_east:866800_north:1475343,mass_east:869966.27_north:1447717.22
10,0.00958591,0.0904504,2.55874,4.27982,4.66386,1.4574,0.0166402,0.00471602,6.0199,0.318509,4.58407,6.56299,6.30657,4.30184,4.84372,1.76368,3.69508,1.71942,1.00446,0.94064,2.8127,4.70489,4.70162,4.79978,4.78991,4.26429,8.23839e-05,1.81361,1.34889,0.0240888,0.0191155,0.016842,0.0111523,0.00939481,0.00563587,0.0861586,0.0845475,0.0027618,0.00263311,0.0572869,0.000462592,0.0218994,0.0150258,2.93948e-05,7.32018e-07,0.00845484,0.00624997,4.69689e-05,0.000729222,8.04749e-05,0.00303195,4.78788e-05,0.00136558,0.000595575,0.000460216,3.32081e-06,6.56906e-05,1.83603e-06,1.83782e-06,7.10375e-07,0.00014827,5.86883e-06,7.24862e-07,1.02044e-06,2.06314e-05,7.53529e-06,1.84654e-05,3.563e-06,1.83355e-06,1.83428e-06,1.50813e-06,1.24475e-06,7.99908e-07,2.39024e-06,9.52805e-07,1.00978e-06,6.83406e-08,5.1277e-08
11,27.4967,31.5883,33.4694,31.6681,31.1656,34.9965,26.8126,23.6028,25.4782,32.4394,23.1557,6.54919,6.3747,3.4162,3.86169,15.2272,2.82006,14.8933,15.3425,15.3297,2.08896,3.32476,6.42141,2.93586,2.99682,2.36006,4.0103,1.67312,1.62092,1.14144,1.08882,1.08043,1.02033,0.997774,0.885311,0.7432,0.753309,0.803102,0.796118,0.490829,0.595651,1.99242,1.68306,0.311609,0.0692376,2.31265,2.02357,0.29132,0.900399,0.322891,2.45076,0.272141,2.10244,1.31664,1.04213,0.146267,0.297146,0.109586,0.108678,0.0470834,0.453555,0.157678,0.0471846,0.0645083,0.204438,0.154641,0.189571,0.115306,0.0841587,0.0840271,0.0738815,0.0652453,0.0444188,0.0886543,0.0513338,0.0537957,0.000121174,0.000113159
12,0.0137336,0.0227129,0.0484736,0.0607396,0.0655009,0.0599782,0.0281457,0.023094,0.123952,0.0655001,0.161239,0.413902,0.458365,0.67162,0.664231,0.254056,0.76603,0.25788,0.226542,0.223438,0.865184,0.866773,0.571733,1.24286,1.23585,1.93459,0.0406018,7.71627,11.408,1.25536,1.07349,0.975851,0.748059,0.673859,0.530458,0.883867,0.890865,0.369219,0.361893,0.582464,0.163938,1.74059,1.32853,0.0556445,0.00564526,1.9238,1.52786,0.0566887,1.45716,0.0703234,2.64635,0.0612531,3.52716,6.55972,6.57661,0.0190155,0.12287,0.0111139,0.0110077,0.00380078,1.56875,0.0242044,0.00379721,0.0054447,0.0618254,0.0282325,0.142401,0.0153455,0.0081654,0.00815193,0.00662725,0.0055421,0.00351716,0.00963422,0.00412249,0.0043525,0.00401553,3.58226e-05
13,0.47238,0.494471,0.216804,0.198289,0.205623,0.44974,1.40699,1.49165,0.408306,1.39884,0.716844,0.687525,0.850696,0.76101,0.895807,2.27366,0.729606,2.33764,2.81777,2.88036,0.581768,1.19171,2.02416,2.01119,2.26324,2.91908,3.16175,4.29834,4.24581,2.98768,3.07086,3.07086,3.15818,3.19311,3.43428,0.042259,0.0429072,3.61758,3.63634,0.0175252,4.25645,0.139764,0.0946237,5.13586,0.656624,0.179847,0.129376,5.17872,2.96147,5.06803,0.328671,5.30512,0.539778,1.49609,2.04262,3.60549,5.20127,2.01023,1.99402,0.483254,4.07784,4.48509,0.491747,0.831855,5.62474,4.9166,5.87364,3.30706,1.52674,1.52473,1.17634,0.931288,0.499554,1.97281,0.635814,0.686735,0.193858,0.00800742
14,0.0685824,0.109284,0.226168,0.278856,0.295877,0.239312,0.122928,0.105453,0.455325,0.226577,0.501314,1.53675,1.52259,2.69333,2.34326,0.560493,3.26624,0.563834,0.499789,0.493822,4.45876,2.55498,1.1592,2.39359,2.17571,2.43822,0.204647,2.68659,2.76849,3.18367,3.11484,3.10845,3.04871,3.02987,2.89833,2.5364,2.54898,2.83413,2.82581,1.88096,2.70663,3.42811,2.79832,2.59783,0.173658,2.39617,2.05768,3.24752,2.90303,3.40949,1.56584,3.58293,1.32133,1.72693,2.0077,2.82669,3.54896,1.63734,1.65315,0.17768,2.91661,3.68573,0.189881,0.488225,4.02716,4.28698,4.26686,4.18406,2.21627,2.22346,1.57879,1.00729,0.287603,3.57846,0.503388,0.601118,0.20239,0.273822
15,3.35581,4.77948,6.37841,6.85871,7.05692,7.36752,5.90303,5.37756,9.07094,8.36046,10.3062,11.9565,12.5206,12.745,13.0928,13.1646,12.7671,13.2578,13.1982,13.1938,12.3107,14.02,14.7541,15.676,15.9996,17.0314,8.93528,18.2151,17.9574,13.0983,13.139,12.9905,12.8001,12.6998,12.974,1.7017,1.69565,12.5628,12.5633,1.01316,11.2654,1.58703,1.14367,9.29581,3.68889,1.31469,1.01691,7.87412,4.86658,7.21693,1.41311,7.0273,1.61956,2.64502,3.14216,9.39606,6.22518,9.62779,9.66482,3.58638,4.75433,8.9598,3.82396,7.08803,7.33524,8.80695,7.28613,10.5606,11.2033,11.2188,10.7646,9.64411,5.49135,12.0048,7.53959,8.15464,0.226636,0.286577
16,0.0308876,0.0507,0.0860338,0.102707,0.110193,0.121355,0.0873649,0.0771617,0.208021,0.172449,0.287318,0.556759,0.626487,0.853776,0.856628,0.564923,0.963999,0.57734,0.571794,0.571964,1.09993,1.10548,0.917114,1.57318,1.60523,2.2968,0.365435,5.12045,5.80217,8.09478,8.03234,7.99762,7.86743,7.80818,7.59845,3.08372,3.11626,7.2822,7.25841,2.60616,6.32808,6.57481,6.89399,4.92803,0.201271,9.43047,9.9246,7.1174,13.0797,8.76467,14.0089,10.2884,18.1462,21.0073,20.7141,3.94481,13.9615,1.5465,1.54761,0.137262,18.9548,6.7306,0.140981,0.327779,13.1374,9.518,16.7173,5.75589,1.50756,1.50917,0.870946,0.497051,0.147479,2.96208,0.226625,0.265097,0.00131826,0.00105781
17,11.3122,17.3719,21.778,23.2376,24.0668,29.2544,30.1277,28.6536,33.0991,41.2514,40.1552,35.1835,37.7908,33.5095,36.0279,59.2535,32.1359,59.8426,63.788,64.2573,28.5394,38.8898,52.5171,46.2371,48.8023,51.702,88.4857,57.2937,56.7199,52.3782,53.3947,53.354,54.2239,54.5017,57.5057,4.65898,4.65287,58.7731,58.9702,2.69045,60.5385,4.84092,3.32011,57.2902,78.1758,3.81284,2.71903,39.3005,18.2883,32.5928,3.67829,27.0727,3.69836,6.17673,7.68806,43.6905,19.4327,54.9409,54.445,56.2659,12.261,32.2738,55.3587,59.1809,19.8191,24.1953,14.6296,28.661,41.0648,40.9638,43.6461,46.5345,45.3361,32.0373,45.4241,45.2876,0.00187676,0.00245323
18,7.51854,10.8386,19.7338,24.6335,26.326,22.7172,15.1166,13.8503,41.1029,24.7414,45.1084,80.354,78.314,87.1045,84.0246,51.5024,87.4975,51.7929,49.2672,49.0372,87.1817,80.2874,68.3395,73.5678,72.7091,68.8895,25.4016,54.8994,50.3711,15.5691,15.5647,14.9233,13.9906,13.5458,14.3106,0.670962,0.65637,12.5832,12.5707,0.326436,8.07332,0.176252,0.0863546,2.66697,1.53181,0.0597979,0.031486,0.812695,0.23529,0.532584,0.025542,0.255966,0.0149741,0.0208933,0.0276277,0.397892,0.11125,0.468368,0.451782,0.402909,0.0465004,0.201931,0.364615,0.370212,0.0784271,0.0928269,0.0333033,0.095219,0.151975,0.150698,0.154404,0.168045,0.156769,0.086922,0.145621,0.143704,0.000632632,0.000604663
19,0.000498275,0.00078549,0.00116587,0.00133717,0.00142804,0.00182063,0.0015945,0.00142187,0.00273204,0.00311485,0.00406671,0.00551481,0.0065458,0.00722051,0.00792941,0.00996865,0.00755054,0.0102514,0.0108897,0.0109772,0.00715125,0.0108971,0.0131913,0.0194113,0.0212767,0.0358232,0.0105635,0.167536,0.217568,0.598096,0.588174,0.589003,0.575602,0.569119,0.529163,2.85688,2.91046,0.487434,0.483823,3.2003,0.352696,7.51053,8.99536,0.172294,0.00746327,11.0598,12.4892,0.328843,2.97896,0.562158,13.7902,0.66389,14.5011,10.1677,8.08523,0.0630284,1.33791,0.0246817,0.0243841,0.0048473,3.53876,0.151738,0.00495522,0.00981463,0.757159,0.276517,1.08178,0.0753622,0.0162474,0.0162081,0.0123707,0.00994026,0.00475303,0.0235889,0.00638672,0.00697686,0.00101988,0.000283469
20,1.97359,2.8671,3.77184,4.16392,4.3688,5.21388,4.78167,4.40707,6.8814,7.49223,8.89935,11.042,12.0827,13.2146,13.6473,15.0776,13.7737,15.3083,15.9128,15.9932,14.1089,15.855,17.0377,20.0155,20.7161,24.7847,16.5891,37.5045,40.045,62.5889,63.2587,63.9394,65.5581,66.2598,67.0534,25.449,25.5416,69.7632,69.8723,20.2892,77.1464,33.8846,29.9852,88.8148,24.7162,35.1812,31.4108,94.5085,79.2363,93.8918,40.1039,95.6093,44.6092,59.7254,65.8808,94.9731,92.244,80.2207,80.2515,24.2134,81.7186,99.1756,25.3687,46.2865,96.4883,99.4516,93.7202,97.1405,78.5546,78.5533,68.4,57.3871,30.6185,88.1238,40.7989,44.298,0.0572194,0.043828
21,0.125592,0.142666,0.169923,0.176394,0.177894,0.168022,0.14015,0.133713,0.186222,0.160611,0.185744,0.266536,0.271317,0.78874,0.582417,0.181523,1.35731,0.181475,0.176751,0.176253,3.49754,0.800352,0.232161,0.826391,0.675956,1.0271,0.136759,1.69023,1.86599,2.2003,1.86359,1.75888,1.37862,1.25176,0.854987,50.8104,50.9657,0.590083,0.573913,38.4821,0.280061,51.4388,43.9737,0.167223,0.0969877,37.6236,32.9291,0.192244,2.79165,0.252088,24.0378,0.227582,15.4391,6.85833,4.72436,0.140249,0.336653,0.126029,0.125832,0.0870162,1.04601,0.147231,0.0874504,0.102755,0.188832,0.150905,0.193843,0.136351,0.11905,0.119014,0.112316,0.105807,0.0874518,0.124617,0.0945402,0.0968246,0.00186722,0.0013795
22,0.0166222,0.0224882,0.030953,0.0344892,0.0359714,0.0375411,0.0312979,0.0292917,0.0540072,0.0468252,0.068356,0.161847,0.184173,0.358203,0.330765,0.129114,0.477725,0.132365,0.130434,0.130495,0.744188,0.484039,0.266263,0.753347,0.736347,1.30891,0.109423,5.06197,6.60123,25.1871,24.765,25.2085,25.4349,25.5973,23.6926,61.1477,61.4258,24.06,23.9657,55.9164,25.4981,79.9272,77.9687,28.3219,0.332289,86.8463,84.2306,46.7611,86.7319,57.3145,97.0342,64.2861,104.62,111.856,110.744,26.9006,80.1895,10.7859,10.8266,0.419793,100.193,42.52,0.464766,1.73708,71.8863,54.257,80.8826,34.8465,10.9796,10.9904,6.56188,3.67048,0.792267,19.4985,1.50196,1.8432,0.056264,0.0338673
23,0.00194665,0.00282285,0.00463151,0.00539235,0.00567713,0.00539156,0.00352814,0.00314621,0.00892695,0.00598445,0.0109741,0.0314455,0.0352969,0.073002,0.0667317,0.0177696,0.0987907,0.0181253,0.0166242,0.0164936,0.154057,0.100405,0.045794,0.163544,0.157267,0.311348,0.00714923,1.53364,2.05729,4.39063,4.15815,4.07651,3.73654,3.60094,3.10616,2.88768,2.90003,2.59503,2.55851,2.00991,1.48117,4.37312,4.05563,0.477397,0.00448148,5.29269,5.24478,0.799464,3.81623,1.19996,7.09707,1.37596,8.494,8.06988,7.19078,0.220901,2.42282,0.0457584,0.0463428,0.00375228,4.68755,0.618974,0.00385812,0.00725456,2.11917,1.27712,3.57266,0.637415,0.0680518,0.0684161,0.0282022,0.0124321,0.00424881,0.251321,0.00585268,0.0066613,0.135288,0.0315206
24,3.35454,5.56548,10.7367,11.9495,12.3099,11.3323,5.23676,4.28524,15.0716,10.4073,16.3057,12.5008,13.2654,8.85897,10.3103,18.6331,7.43241,18.7245,18.3863,18.3505,5.05368,10.4449,17.9084,12.3957,13.5708,13.3153,23.7933,14.678,14.6794,20.5545,21.708,22.0861,23.8201,24.5285,27.8432,0.18522,0.184472,31.3954,31.706,0.0922701,41.4225,0.201128,0.108459,56.1282,128.985,0.146778,0.0853959,31.951,5.55962,22.1562,0.162882,17.6458,0.192385,0.648404,1.07338,59.1091,9.4327,102.279,101.539,130.817,3.43613,33.7019,132.291,141.924,12.0106,20.7036,7.28245,34.922,81.211,81.0181,97.4771,113.951,127.13,52.719,124.426,122.101,0.0230629,0.0305814
25,12.9309,6.52941,1.73991,1.13858,1.01257,1.54577,4.14323,4.92665,0.514847,1.76149,0.53568,0.2085,0.242639,0.201246,0.230498,0.847932,0.194189,0.859263,1.03884,1.05988,0.16578,0.288392,0.518458,0.457946,0.510929,0.667415,1.4161,1.16133,1.19628,0.487571,0.482294,0.456479,0.413496,0.393725,0.404711,0.000895663,0.000884771,0.327345,0.325531,0.000252319,0.158786,0.000514381,0.000204757,0.0329093,0.00740091,0.000212976,0.000100685,0.00988793,0.00303747,0.00667413,0.000134934,0.00312219,0.000102845,0.000210052,0.00030526,0.00381234,0.00139366,0.00366988,0.00354136,0.00171769,0.000585409,0.00214955,0.00158273,0.00205364,0.000949301,0.00104514,0.000411431,0.000962095,0.00119991,0.0011902,0.00110526,0.00107892,0.000768967,0.000776009,0.000799713,0.000818498,3.89836e-06,4.49708e-06
26,0.000541569,0.000709163,0.00136335,0.00191884,0.00219592,0.00214125,0.00100464,0.00086899,0.00809366,0.00342836,0.0144844,0.0761793,0.0876668,0.175465,0.161995,0.0423595,0.225612,0.0438185,0.0401308,0.039852,0.3225,0.224448,0.119094,0.313193,0.304142,0.465936,0.0124847,1.16144,1.38723,3.40883,3.33523,3.37448,3.35952,3.36139,3.09219,19.9885,20.1233,3.06461,3.04938,22.5503,3.04981,26.481,29.255,3.28866,0.0156708,30.2583,31.8732,6.83567,18.1612,9.44073,33.4289,12.6988,37.3243,38.3195,36.4372,4.1019,20.0193,1.34256,1.35682,0.0148509,30.889,8.38688,0.0174277,0.140728,19.83,13.8892,28.928,8.20221,1.71943,1.72487,0.882549,0.401644,0.0384042,4.10898,0.11031,0.151195,0.148457,0.0524456
