real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
10,7.97439,8.1268,14.4193,33.5766,1.32456,19.2921,1.57871,1.56001,0.786157,2.93609,31.4244,4.69737,32.2878,43.6123,42.4229,37.1536,29.6278,66.2488,232.511,291.322,262.347,343.767,270.928,210.881,65.1488,41.7875,194.369,165.595,14.8818,96.4293,150.432,77.2112,46.4249,2.92147,117.337,81.4007,56.3797,150.988,76.7647,85.9362,74.6531,74.4273,102.551,81.7525,23.2567,65.242,7.42139,7.44257,92.7653,45.9023,1.50785,58.5388,44.9494,30.6194,44.7059,14.6628,10.281,10.3576,5.33535,7.10725,7.56834,7.63286,7.11128,7.31096
11,7.54565,6.93234,14.994,33.4362,1.59504,22.6035,1.56049,1.48839,0.608241,2.85498,30.1425,4.33183,31.3535,44.9863,44.7656,33.2075,27.8604,69.5996,228.352,300.304,284.378,350.795,270.574,236.697,58.5335,46.1818,203.94,156.388,15.0993,111.577,156.877,76.771,45.5592,2.94981,116.73,77.8582,58.1365,155.145,73.2252,79.7849,77.5428,71.741,97.9587,83.3152,21.4946,72.9929,8.05009,6.93202,84.9315,51.1035,1.62751,58.0946,44.5572,28.3009,41.6691,14.613,10.6414,10.3377,6.34298,8.20826,8.15694,7.29387,7.80321,6.89148
12,7.10568,7.80612,15.1052,29.0906,1.57857,21.0612,1.49579,1.64869,0.724659,2.916,31.1779,4.37805,31.2901,42.4022,42.9452,38.7715,29.1944,71.7209,255.475,287.703,275.865,328.575,285.34,236.696,61.3362,40.833,192.567,164.459,14.674,108.009,154.47,78.3001,48.7326,2.93561,121.281,86.1851,61.5095,146.738,80.6282,80.3038,75.4277,80.0796,100.044,83.4812,21.2896,61.227,7.36948,8.54512,90.853,48.6333,1.62936,63.7513,43.6336,29.0775,47.7568,14.5465,10.2361,9.65161,6.12775,6.84934,7.48309,7.32032,6.9853,6.67215
13,7.77198,7.04362,13.4618,30.3384,1.47408,24.2025,1.50061,1.56576,0.64873,3.04995,29.9557,4.78991,31.5509,41.6066,45.9726,34.691,31.9943,70.9276,240.645,282.142,265.889,344.551,276.67,223.756,67.428,41.6306,201.618,158.784,14.8691,94.9773,156.242,71.0383,46.4449,3.2254,125.324,88.9908,64.053,137.699,80.2833,79.1274,71.9216,75.8209,103.475,74.785,22.9841,67.6394,7.31211,7.2341,88.1958,46.8404,1.35388,58.2808,42.3698,29.6734,45.8157,14.9863,11.1855,11.3855,5.66743,7.69969,8.05403,8.48612,7.83984,7.48135
14,6.40647,7.40308,15.1272,31.9969,1.45358,22.6174,1.49273,1.32616,0.659711,2.85384,30.3445,4.93996,32.0301,40.8885,45.2149,36.7623,29.8925,74.9202,241.363,313.931,270.581,347.339,303.012,226.483,54.3959,45.6822,196.433,146.394,14.193,114.509,147.736,79.1378,41.4926,2.8475,124.269,82.3223,60.1842,160.482,79.6636,83.6125,76.9019,76.2387,88.0349,78.1244,21.3883,67.6325,7.97191,7.20335,85.6483,42.8003,1.49667,62.9557,43.0207,32.0711,46.3899,15.1632,10.7125,10.8325,5.96768,7.37125,7.27124,7.95092,6.84316,7.52409
15,7.39739,7.69166,15.2452,30.2511,1.63355,21.9458,1.47268,1.36441,0.624973,3.06543,28.5222,4.45592,29.6919,44.9465,41.7913,37.3894,32.0539,76.5891,257.902,317.13,293.605,361.625,288.543,211.703,60.1898,46.2747,208.154,160.827,16.0103,112.563,136.042,75.7738,48.0047,3.02692,119.996,90.0982,57.5997,151.364,81.7543,84.6862,71.9705,78.4654,100.059,81.149,21.9262,70.2158,7.67557,6.48734,87.2663,42.6654,1.58364,65.3443,46.8846,30.3184,48.5238,14.9851,10.5423,10.2672,5.79916,7.49769,7.70516,7.05357,7.12768,7.51521
16,7.82338,7.24447,15.4675,32.447,1.69375,22.356,1.32264,1.58174,0.860515,3.18344,30.3173,4.5436,28.5331,43.1297,49.8771,38.3234,28.7897,75.2729,256.913,288.302,291.018,362.073,262.317,207.504,53.574,43.0251,191.082,165.749,13.5095,110.003,152.536,75.1669,43.5659,3.06212,122.218,81.8461,59.5724,141.3,72.5377,81.4199,76.866,79.4727,99.5124,86.6153,23.9377,65.8562,7.38798,7.07305,88.7119,40.3992,1.32561,61.1053,44.1856,33.3197,44.2055,15.1135,10.7617,11.205,6.13513,8.07641,8.06795,7.58638,7.45237,7.71794
17,7.2038,7.42412,14.4437,31.451,1.44111,23.3158,1.47983,1.49433,0.759378,2.82253,29.2962,4.41693,30.6209,43.2697,42.5705,37.0426,30.7723,79.3385,232.926,310.091,258.557,333.154,278.171,201.782,63.4278,43.0184,214.811,158.163,14.274,103.076,142.321,79.0542,41.7005,3.00813,124.443,83.7739,53.2692,146.135,72.256,84.4908,73.723,77.1488,96.314,75.1128,22.9473,59.3533,7.77403,7.70862,86.2776,45.1725,1.46034,61.3019,41.9004,30.4614,45.7585,14.8022,10.5385,10.6193,5.51096,7.38297,6.99137,7.24785,7.61786,7.31275
18,7.03408,7.34044,15.4208,28.9989,1.43772,24.5341,1.49113,1.45819,0.658014,3.24469,29.9845,4.61438,29.6207,40.8283,40.9666,39.183,26.5281,79.7701,245.04,295.439,258.236,363.051,322.512,229.957,65.2378,43.4844,200.622,157.517,16.1121,117.076,148.04,75.2938,45.7043,2.84169,117.283,82.1657,57.3358,142.072,80.134,84.3371,80.8281,79.2984,87.1595,89.7709,21.6207,72.983,7.16176,8.12106,85.9015,41.0579,1.41095,60.711,44.743,29.7046,46.4254,15.1356,10.5233,9.99537,5.96147,7.42927,6.95797,7.8048,7.70139,7.5695
19,7.41451,7.72227,14.2368,28.0814,1.3774,22.9989,1.79592,1.65102,0.706744,2.85928,31.1154,4.86492,29.434,43.5164,47.4797,35.3742,30.044,75.0252,250.25,300.161,249.678,364.418,301.193,233.527,57.1627,47.4489,196.337,160.413,14.7801,105.841,159.704,66.8911,45.4858,3.2425,112.511,75.8026,57.488,147.138,70.1948,86.5053,71.2146,70.0873,100.275,75.241,22.7743,67.8197,7.82702,7.99987,88.7268,47.5646,1.62815,62.8046,39.3463,30.6008,47.9879,16.7507,10.597,9.47263,6.46813,7.03959,7.39035,7.72507,7.35674,7.09409
20,7.68268,7.41845,14.8524,29.9555,1.61731,22.7694,1.57812,1.57138,0.748048,2.779,30.7659,4.33798,32.9985,46.5004,46.0338,34.9176,30.9545,87.4225,262.355,292.366,253.075,371.817,273.885,206.713,62.1602,43.7562,190.913,159.238,13.8281,102.248,155.429,77.9483,39.9215,3.05761,114.717,80.9774,61.283,146.429,72.6551,83.3614,77.1225,75.4141,97.2585,84.3244,23.1195,67.5778,7.82112,8.24665,86.9791,41.4096,1.53632,59.897,42.2375,29.5208,46.0342,14.9362,10.5578,11.5587,5.75966,6.69933,7.23693,7.93554,7.17672,7.20584
21,6.92334,7.88452,14.9199,29.7923,1.57578,23.2644,1.72556,1.52729,0.757469,3.01257,27.7037,3.94661,30.6834,46.0117,41.9533,36.0527,32.7948,75.5011,252.853,312.173,286.98,314.911,310.131,222.539,61.6512,51.7545,191.997,160.571,13.9648,113.813,155.189,74.339,46.8627,2.75613,123.817,86.7272,61.9399,151.435,74.3035,74.4878,72.2892,75.661,100.625,87.9541,20.6123,65.5567,7.92628,7.64937,88.8736,44.4274,1.49323,59.0854,46.7347,31.4171,45.1291,14.215,10.8022,9.94176,6.07425,7.34997,7.596,7.27844,7.41787,6.99373
22,7.26317,7.65376,14.0531,29.9724,1.49211,22.2405,1.72107,1.47501,0.80715,3.04893,28.4069,4.72388,30.8722,41.3918,47.5693,39.7047,31.9144,71.5543,243.632,306.891,292.13,350.597,286.778,215.175,60.5632,45.0641,208.621,162.962,16.5535,104.683,152.066,76.7828,44.6133,3.04073,113.653,76.5761,52.122,137.306,75.3878,84.687,75.9816,79.3641,99.8411,84.3606,20.6535,67.1917,7.83119,7.78893,89.0727,45.1003,1.60678,63.9977,44.0381,29.416,43.6831,16.1449,10.1466,9.85018,6.1573,7.36547,6.67988,6.62115,7.38634,8.0227
23,7.41242,7.44066,15.0494,30.0023,1.53162,21.4019,1.42403,1.52845,0.70383,3.28045,29.8913,4.5342,29.7519,44.3032,45.9287,36.1903,31.2523,80.2522,242.485,303.084,278.413,360.568,295.171,208.012,58.176,43.8979,194.686,167.522,13.994,100.477,154.202,76.8023,44.3982,2.95025,113.896,83.1783,59.9236,139.413,77.2078,91.4381,67.8825,78.5267,102.186,85.0778,25.2924,66.0772,6.99989,6.8029,89.2012,42.0125,1.56697,60.6843,43.9023,31.2085,43.3018,15.1683,9.96355,9.37848,6.05286,7.86059,7.39123,7.04189,8.02198,8.11559
24,7.62365,7.99855,15.403,28.6947,1.61743,23.3001,1.48305,1.67973,0.664242,2.98897,28.2254,4.71847,31.9807,42.766,44.557,36.8773,27.9281,75.4086,230.426,284.704,254.47,350.097,293.057,217.729,55.9968,43.2994,205.241,177.857,14.6834,98.5632,148.906,73.4252,40.7704,3.22357,110.02,83.7741,63.832,147.696,72.3917,86.0167,72.9794,81.046,101.747,80.1853,21.7586,68.9845,7.78125,7.41229,82.0989,43.5801,1.44245,60.644,45.0981,29.2234,45.3795,15.8439,10.727,10.6916,6.13568,6.71062,7.3095,7.45789,7.5446,7.82224
25,7.34795,7.61427,14.6538,27.6832,1.47586,21.7272,1.50726,1.4063,0.625693,3.25785,31.6677,4.12014,27.812,47.7401,47.0657,34.2212,28.846,69.9815,236.718,301.353,278.514,359.087,291.207,228.607,61.281,44.4778,198.68,153.644,14.5532,112.562,154.264,75.1967,43.8034,3.13406,122.403,89.4917,64.6144,141.545,73.6088,81.9517,66.7676,73.4953,89.5001,76.8446,23.4862,69.8521,7.94419,7.45033,82.9278,45.2216,1.61369,64.3612,42.6034,31.232,42.4387,15.7297,10.4466,10.0804,6.31616,7.53312,7.02965,7.94466,7.03061,7.1252
26,7.6765,7.76141,15.6865,31.0455,1.54474,23.3184,1.42659,1.47994,0.846434,3.02596,29.937,5.05363,27.5088,40.1768,47.194,38.131,29.5197,70.6856,231.231,297.603,251.731,333.375,270.775,238.202,60.6461,46.0417,189.686,158.746,15.2483,103.352,147.765,76.1165,44.3787,3.09682,120.971,81.4457,60.4711,144.156,68.6892,79.9852,73.6536,70.399,101.738,86.7572,22.9489,67.6615,7.92754,7.11279,97.9062,45.7944,1.57769,63.8065,42.5036,28.0259,43.8722,15.4086,10.8844,11.4043,6.3768,7.41423,8.07502,7.55165,7.75683,7.94492
27,7.87261,7.86793,16.5153,34.2004,1.42705,21.7955,1.51072,1.58977,0.527993,2.79848,29.0385,4.56858,30.1403,44.5832,46.355,36.7845,30.0693,77.1788,235.904,299.147,255.23,337.833,275.226,222.473,62.1277,43.7909,197.43,154.571,13.7486,105.51,139.209,72.1242,41.6069,3.214,125.65,85.6399,55.9405,148.151,72.0916,89.167,68.1127,74.4513,105.168,82.914,23.0559,63.4116,6.95433,7.027,92.0905,42.4372,1.44167,57.9129,45.0436,29.6667,43.3276,15.5477,11.1924,9.94385,5.91159,7.62963,8.05883,7.7192,7.7308,6.86424
28,7.58634,6.84486,14.6105,30.7801,1.5471,22.7897,1.41805,1.44783,0.781946,3.21688,30.7697,4.88848,30.1921,48.3902,44.1291,37.3288,33.6829,79.4292,236.052,303.347,265.59,360.209,294.607,214.129,64.9656,45.1229,212.184,168.094,15.3087,112.135,150.106,73.7959,43.8249,3.11499,121.228,79.0128,59.2516,148.885,73.536,77.2825,82.4298,76.2163,93.9512,83.47,20.7269,68.6721,7.90909,7.86869,85.8849,43.548,1.56644,59.1462,47.353,32.1471,42.2909,15.882,10.2015,10.4555,5.98725,7.59389,7.10379,6.53699,7.37039,7.21687
29,7.91421,7.85226,14.5432,27.5662,1.46149,23.1587,1.37572,1.50378,0.794839,3.04362,29.9631,4.76174,32.7925,43.3327,43.715,38.4916,30.7798,81.1956,234.09,286.009,251.603,342.103,281.251,207.031,61.4223,44.7926,195.285,160.582,14.3292,96.3882,142.405,73.9865,43.6716,3.05914,117.241,77.2464,56.7394,154.725,70.4662,80.8547,72.4391,78.8232,96.3862,81.0966,21.2097,66.0526,7.4156,6.89235,88.5895,44.7327,1.32689,60.0601,44.8211,26.7342,41.8079,15.3724,10.6297,10.6899,6.05798,7.15629,7.701,7.45952,7.5058,7.37979
30,7.64726,7.36471,15.6405,31.1107,1.63628,22.287,1.47348,1.36535,0.784799,3.08167,28.8264,4.88874,31.3361,46.1249,43.6645,37.4889,30.4547,80.4455,237.237,292.786,288.234,332.528,303.729,234.34,59.8962,42.8527,200.17,160.79,16.7032,98.2799,146.593,74.1546,45.3534,2.79752,115.997,81.2635,56.3415,148.481,76.1091,86.2831,77.8413,76.7633,92.8381,83.7691,22.2432,67.3835,7.56972,7.68404,83.4954,47.8113,1.44634,57.2416,39.9902,31.1159,44.9841,14.5899,10.0596,10.8883,5.81357,7.77318,7.64099,7.93551,7.48874,7.34684
31,7.611,7.56137,15.8668,28.7455,1.32767,22.6676,1.59769,1.44384,0.813213,2.98687,32.2749,4.26966,31.3147,43.8752,43.6034,35.3995,30.6904,73.1076,241.742,265.53,259.198,355.481,292.534,233.126,58.1791,38.7265,179.016,181.11,16.0933,99.1777,156.541,73.0472,44.4615,3.03756,130.091,88.7535,56.4805,143.694,74.1605,77.8476,77.968,77.3502,95.3993,88.9459,22.741,62.5389,7.83392,7.96352,85.9064,42.9981,1.3265,60.6682,46.9765,28.3546,44.0784,15.2301,10.1107,10.5946,5.84989,7.74486,6.85402,7.02086,7.4457,7.78224
32,7.92075,7.35112,15.6568,29.0082,1.44605,24.2074,1.60199,1.25362,0.578683,2.95027,32.7102,4.37609,28.9874,47.0639,44.8313,38.1859,32.5519,71.1135,237.362,327.254,276.211,333.583,278.813,223.626,64.919,45.4486,195.137,158.001,14.1915,101.785,167.973,81.1051,43.9977,2.89675,120.194,81.6026,63.8536,131.926,73.8488,82.1913,74.7908,76.1524,97.2562,80.4801,22.4797,66.1708,7.15774,6.99674,90.7634,41.11,1.40859,59.8729,46.5895,27.3487,41.5941,15.4396,11.0941,10.383,5.62379,7.56586,7.2192,7.33742,7.54454,6.98274
33,7.60318,7.30368,14.7921,28.6176,1.61133,23.5478,1.49674,1.62148,0.646178,3.22026,29.9323,4.15907,30.8499,46.3159,38.9427,38.4856,29.1439,77.9408,218.061,303.654,250.242,329.693,283.126,222.23,61.1445,43.5817,200.613,159.12,15.2454,104.356,145.743,82.8997,47.9606,3.37073,112.962,79.3501,58.4512,153.865,75.8248,78.313,78.6573,77.1865,92.3788,80.9686,21.9489,66.2181,7.23148,7.66281,92.4176,48.4394,1.43764,61.0112,41.1226,28.5569,44.7727,16.0095,9.63187,10.4388,5.94443,7.71687,6.77411,7.71759,7.52164,7.80156
34,7.24155,6.82953,15.3056,30.5117,1.38351,25.0064,1.57033,1.35188,0.771883,3.24108,28.4182,4.42133,28.6443,46.2751,42.0645,34.7172,26.5005,75.9092,255.928,286.933,266.078,335.794,270.07,231.195,59.6911,46.9661,182.144,147.435,14.3908,115.269,143.379,72.5043,51.6653,2.65722,118.339,80.5147,57.147,135.071,72.091,83.9888,77.1497,71.6953,98.815,79.764,23.5607,71.9033,7.53223,7.12319,82.1821,41.0137,1.40899,59.7031,46.2079,27.5812,49.9447,14.0246,11.6935,9.72964,6.39164,8.40677,8.1366,7.85063,6.92996,7.65124
35,7.06174,6.94584,14.4856,30.5647,1.3998,23.2938,1.44484,1.38821,0.787305,2.90454,31.0158,4.68318,29.7053,42.4893,48.6988,38.9718,26.4857,73.7113,250.059,303.142,272.854,337.339,287.903,235.63,58.2215,43.9934,187.498,167.262,14.9187,101.616,153.244,78.3824,42.3176,3.11439,125.264,79.9636,61.3384,156.073,77.0983,81.199,77.3049,72.8,93.1277,81.1877,22.7402,72.1291,7.31131,7.40212,88.9452,47.6963,1.54282,61.4831,43.2139,31.0245,48.0849,14.8183,10.0813,9.70498,5.90867,7.39219,6.84865,6.84464,7.88955,7.1859
36,6.81255,7.77341,16.0818,31.6262,1.40506,22.3878,1.59075,1.64487,0.820245,3.08804,30.6404,4.43473,31.0602,45.4875,41.1141,38.7778,30.3656,74.255,246.957,302.338,279.548,406.691,288.97,232.378,65.3415,43.4312,188.823,172.733,15.8786,104.205,143.843,78.6041,47.3338,3.06339,116.669,79.8321,59.2251,131.638,73.5384,83.8047,69.1789,81.029,89.2658,79.5704,21.5715,68.9719,7.33406,7.09013,106.047,44.7744,1.54219,54.7045,43.5578,30.7927,44.4692,13.3886,10.7994,9.62627,5.89023,7.12595,7.95756,7.89399,8.55001,7.45296
