real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
12,11.1253,11.5587,25.0572,21.6228,2.6176,32.356,2.64288,2.097,2.04713,46.8631,26.5574,9.27787,28.2868,25.4646,32.3172,0.396544,40.3192,41.675,27.0411,25.2785,24.4223,23.5913,20.7905,19.6746,23.9773,24.0023,16.592,16.4562,19.9186,9.53969,25.9047,25.078,2.86125,0.476041,25.59,25.5065,2.46141,8.90121,3.028,24.3811,2.56931,22.1356,15.021,12.3863,0.667027,3.35896,0.377104,0.371255,6.13744,0.902232,0.199236,0.217107,1.93811,1.03513,2.02079,0.519897,0.243642,0.243096,0.197248,0.17086,0.129743,0.292682,0.135403,0.139111
13,0.0140902,0.015839,0.027595,0.0259342,0.0158861,0.0363648,0.016277,0.0172486,0.0173966,0.055424,0.0385591,0.0241131,0.0676782,0.0675158,0.153496,0.0291652,1.71233,2.73336,21.8716,23.024,23.4741,24.0646,25.6985,25.568,1.95592,2.00016,26.7347,26.7195,1.67788,26.9268,8.17689,8.57322,19.7643,0.154469,14.5616,14.9198,22.7778,36.2969,25.9673,27.2975,28.2049,41.0438,57.9762,59.3037,11.5138,38.2975,4.31254,4.31324,55.2972,17.4348,0.19501,0.647423,34.2475,23.3355,44.3335,13.6407,3.96815,3.96998,2.31111,1.29047,0.304117,7.10043,0.550197,0.665696
14,6.85723,7.39449,8.67518,8.87516,5.39806,9.04919,5.45434,5.0037,4.95761,8.91203,10.3893,8.94138,12.9155,13.0669,15.5786,1.62076,19.021,18.9708,11.6197,11.0773,10.8616,10.6015,9.88672,9.78711,2.41336,2.41209,9.21871,9.20443,1.56717,8.44247,1.80152,1.34714,8.22021,0.907862,1.29178,1.09995,8.52458,5.4194,8.37212,1.54215,9.09482,2.30286,4.35538,5.18266,7.9029,9.34813,4.89533,4.89536,8.21024,9.70012,0.8438,1.76428,11.2455,11.2987,13.204,9.75833,4.77555,4.77844,3.46656,2.46468,1.01924,7.04328,1.46153,1.6397
15,3.04707,3.49127,4.66323,4.78646,3.45034,5.24504,3.53341,3.52645,3.53039,5.80539,6.49813,5.71787,10.2829,10.7119,16.496,2.24597,41.6116,47.3522,56.8505,56.0456,55.9256,55.0851,52.7687,52.9521,1.58719,1.58185,49.3828,49.2602,0.82317,38.288,1.54479,1.01404,23.3919,1.28574,1.24212,0.934844,20.4167,10.437,18.8343,1.52047,19.1106,2.11165,4.70343,6.13547,21.4378,17.3858,13.091,13.1798,12.2243,25.2935,1.05982,2.84783,23.4686,28.5429,26.1959,30.8263,15.9683,16.0075,10.3399,5.84519,1.34296,26.2557,2.38585,2.9258
16,0.0944838,0.104982,0.164632,0.1591,0.0881318,0.202009,0.0900193,0.0903651,0.0905653,0.271563,0.223209,0.150926,0.372128,0.376058,0.752223,0.0906554,5.18657,7.43115,30.4262,30.4568,30.0875,30.3514,30.2187,28.3514,34.1354,34.538,27.6085,27.468,32.7216,24.4616,65.7285,68.2803,16.5481,0.231884,81.7075,82.8613,23.9341,66.495,31.0454,96.2741,31.1467,101.944,95.8875,89.4483,7.38985,41.6528,2.64315,2.62949,63.7773,12.6584,0.251941,0.629617,28.9891,16.4891,32.0536,7.65233,2.11855,2.11724,1.38106,0.921064,0.329887,3.45978,0.501715,0.572073
17,0.457307,0.606033,0.576583,0.696579,2.08521,0.579784,2.1704,2.6193,2.67758,0.490762,1.07375,2.02886,2.3574,2.7661,4.51584,3.80351,12.2571,13.4742,19.8204,20.5021,20.8617,21.1435,22.1953,22.4428,1.37228,1.40066,23.436,23.4551,1.02978,26.2381,5.53879,5.58821,30.619,0.300693,9.73295,9.97771,46.2374,47.3451,52.091,18.8512,57.9303,29.3837,46.7199,51.8734,27.9349,65.1069,9.25417,9.28784,66.1984,44.097,0.259559,0.987537,66.2133,54.8168,74.4535,35.8638,9.25611,9.26674,4.88876,2.3958,0.410685,18.5125,0.838059,1.06144
18,3.19715,3.48355,5.17528,4.99386,2.42832,6.04542,2.47039,2.35638,2.34712,7.46715,6.32952,4.36098,8.52081,8.4545,12.3611,1.26569,32.3509,39.2695,89.3778,90.092,90.044,90.6367,91.5667,89.8308,31.3761,31.5738,90.0516,89.9162,25.6453,87.6294,51.0501,50.589,70.6614,1.49502,63.2578,64.3235,75.827,90.9233,80.5334,81.8529,76.0957,95.6647,101.412,99.441,39.2146,80.1532,20.6965,20.555,90.5972,49.6831,1.97687,5.75232,68.5959,53.2842,69.3957,34.747,15.6071,15.5836,11.3976,8.24422,2.95218,20.5154,4.62666,5.27185
19,0.0820697,0.0821167,0.246624,0.188828,0.0136659,0.369361,0.0137675,0.0109222,0.0106664,0.746946,0.231178,0.0520852,0.21457,0.178854,0.234693,0.00211186,0.350231,0.407956,0.363893,0.32422,0.297806,0.29023,0.248111,0.201764,15.7778,15.8048,0.168232,0.16551,23.0016,0.108065,14.9689,19.9324,0.0521865,0.000834413,16.5608,20.6014,0.121614,1.27378,0.210052,13.842,0.226793,10.9291,4.94446,3.50315,0.017123,0.432827,0.00375315,0.00373395,1.19784,0.0460554,0.000697126,0.00112682,0.220379,0.0784488,0.285504,0.0208561,0.00297084,0.00296919,0.00190393,0.00137279,0.000733937,0.0058527,0.000919054,0.000993003
20,0.0177466,0.0208793,0.033308,0.0335719,0.0169924,0.0404057,0.0174675,0.0169702,0.0169464,0.049913,0.0513049,0.0368098,0.0965668,0.100157,0.200107,0.0116957,1.3158,1.9091,11.1328,11.6772,11.8067,12.219,13.3397,12.9587,3.93745,4.01205,14.3437,14.3543,3.34858,19.1467,13.2538,13.4555,29.3723,0.0790663,21.4466,21.1724,51.7028,69.0879,62.3403,37.1051,77.3813,53.8771,84.1133,92.5406,35.5299,98.4981,13.3466,13.4405,111.523,59.3749,0.164356,1.42181,101.619,80.7823,122.309,52.126,14.8647,14.8892,8.5258,4.28861,0.45556,28.2317,1.27387,1.72707
22,1.08143,1.16183,3.17129,2.60204,0.428387,4.74211,0.435287,0.398051,0.394942,8.97842,3.71058,1.12476,4.73062,4.19289,7.09351,0.213687,18.7712,22.5858,42.7367,41.8253,40.7276,40.9311,40.0053,36.6116,33.9936,34.1556,35.4939,35.2805,26.0568,32.6258,52.4473,49.8164,25.6545,0.348493,61.807,60.7805,37.6851,76.331,46.218,77.0732,46.4558,87.8118,92.4264,89.9336,14.7722,56.9065,5.44978,5.44444,75.1495,23.8632,0.400826,1.12586,44.7745,29.7898,48.9598,16.3729,4.87087,4.87129,3.05851,1.90219,0.572881,8.22033,0.938769,1.09799
23,3.33015,3.76647,4.51419,4.71278,3.97021,4.84408,4.05472,4.04976,4.05348,4.97494,6.06354,5.93366,9.12869,9.57036,14.0319,2.6312,35.2353,40.2066,56.2871,57.0561,57.8256,57.6845,58.0763,59.7188,1.5484,1.5469,59.3832,59.4178,0.963466,56.516,1.65386,1.19218,51.1519,5.69634,1.40062,1.08352,38.0949,11.8431,30.575,1.55914,26.3621,1.90026,3.89029,5.12568,43.1621,18.5983,38.5712,38.4367,10.6259,36.4629,7.47385,17.6436,23.1275,30.5447,20.5886,36.1378,33.5099,33.4827,28.6746,23.2697,10.4391,35.447,15.1096,16.7584
24,0.0356478,0.0383085,0.0536357,0.0518504,0.0313813,0.0621421,0.031857,0.0314936,0.0314934,0.0780647,0.0642854,0.0475186,0.0862385,0.085795,0.133143,0.0271867,0.954508,1.74677,38.6128,37.5699,35.8227,36.1978,34.263,28.5398,16.9404,17.1985,25.8184,25.4592,14.2292,19.6482,44.8014,44.3236,15.4279,0.0677977,64.1874,63.4462,37.7483,119.87,55.7152,96.8886,66.1387,125.243,160.458,163.864,13.4558,98.6215,3.51048,3.54343,146.028,29.6814,0.0987576,0.386693,77.9707,46.2217,96.1079,22.174,4.09104,4.10022,2.08609,1.00344,0.178183,9.5184,0.359607,0.453798
25,3.83647,4.40609,5.21244,5.48698,6.06305,5.66024,6.21439,6.55747,6.60458,5.96231,7.31201,7.94273,11.8951,12.7311,19.5371,6.41629,51.8612,59.0697,81.6767,83.3133,84.6593,84.7521,86.2888,89.0287,6.55038,6.60979,89.6188,89.7204,4.6439,87.1498,13.0699,11.4156,73.0175,6.39536,16.1595,14.5963,70.217,59.4312,70.0534,23.3156,68.3521,30.6497,46.5648,52.0207,49.3658,68.3775,30.882,30.7332,65.0445,57.3676,5.74982,11.6606,67.5685,60.8496,69.6779,47.7524,25.7268,25.7078,19.5135,14.673,6.60368,33.2982,9.12412,10.099
26,0.620321,0.664928,1.71455,1.43096,0.18105,2.42944,0.183963,0.156169,0.153674,4.22004,1.92324,0.608124,2.27487,2.03595,3.05785,0.0425224,6.47227,7.59012,12.982,12.3518,11.787,11.7343,10.9138,9.50389,76.5815,77.0855,8.61273,8.51999,84.7424,6.65116,108.083,124.639,4.42258,0.0243578,129.622,143.219,8.97856,40.705,13.2514,135.457,14.7601,130.056,93.3463,78.4698,2.3854,23.1878,0.536945,0.537015,43.7382,5.28441,0.0228284,0.0634982,15.7219,8.0456,19.2783,3.18751,0.478249,0.478517,0.236807,0.1203,0.0298826,1.1106,0.0499926,0.0598533
27,0.577284,0.528964,0.835448,0.785153,0.0137755,0.773919,0.0136327,0.00705121,0.00659223,0.535736,0.729431,0.186587,0.579926,0.51249,0.474821,0.000844093,0.371721,0.390358,0.62377,0.57228,0.527422,0.525331,0.469948,0.373716,22.9748,22.9904,0.327967,0.322765,26.4936,0.247048,23.5815,29.2386,0.176092,0.000754076,28.0934,34.1623,0.492535,4.00176,0.842078,28.7368,1.02883,27.1317,15.4402,11.6588,0.100098,1.98154,0.01572,0.0157592,4.95117,0.285952,0.00077468,0.00169638,1.2379,0.518199,1.74776,0.160202,0.0145586,0.0145744,0.00638433,0.00311593,0.000977402,0.0425398,0.00144943,0.00167624
28,1.69412,2.07224,1.34739,1.69494,8.03211,1.15826,8.22309,9.69158,9.86695,0.779715,2.08063,5.34669,3.39438,3.99071,4.52908,12.2885,6.21931,6.50197,16.546,17.8192,18.5535,19.1126,21.3349,22.6712,0.196299,0.19886,25.4791,25.6279,0.0992662,33.3079,0.586372,0.418104,48.3356,10.8349,0.756023,0.567862,47.2419,16.531,41.1467,1.32704,41.9219,2.05736,5.61544,7.95549,70.0938,32.7322,64.8666,65.0257,18.6254,64.1522,11.982,29.5647,42.7547,57.4872,37.175,70.6525,65.9255,65.9315,55.429,42.9206,16.5926,72.5351,25.6462,29.1147
30,4.96384,5.32233,6.83912,6.74884,4.44601,7.53511,4.50873,4.41131,4.40502,8.50776,7.98862,6.53967,9.98138,10.0241,12.9952,2.99439,25.5505,29.2205,53.5226,53.7218,53.6489,53.7537,53.5458,52.6186,20.8606,20.9379,51.4951,51.3806,17.6458,45.7619,27.1559,25.4116,31.2032,2.63731,28.6029,27.1015,31.1001,38.5784,32.7576,31.2721,30.3307,32.8039,35.4561,35.861,17.1268,31.4337,10.2345,10.1783,34.1294,20.671,2.26632,4.18533,26.8775,21.7895,26.4533,15.6863,8.36112,8.35356,6.45798,5.00057,2.47323,10.5874,3.27556,3.5796
31,12.8099,13.6584,17.0893,16.9598,9.87426,18.3687,9.99271,9.35933,9.29786,19.6664,19.4577,15.8285,22.8307,22.8077,26.6904,3.79293,34.6153,35.7442,36.5575,36.2511,36.0447,35.9021,35.2421,34.6131,14.9643,15.0031,33.5405,33.4636,11.8779,30.0369,18.8402,16.9089,22.9261,1.73433,19.3697,17.6956,24.9164,30.7583,26.706,21.4258,25.801,22.9439,26.9019,28.0008,14.6032,27.0646,8.16763,8.13404,28.5266,18.2877,1.42589,2.83046,23.9342,19.7495,23.7483,14.2456,6.89621,6.89221,5.04641,3.6683,1.59329,9.33858,2.21439,2.46402
32,0.177705,0.182424,0.413461,0.343906,0.0582212,0.567688,0.0587444,0.0510841,0.0503751,0.986174,0.423276,0.148499,0.445218,0.394545,0.535901,0.0178285,0.952449,1.10004,1.12764,1.03275,0.967651,0.94668,0.83021,0.710795,16.0144,15.8892,0.6051,0.597329,17.533,0.392756,8.47543,8.37888,0.18571,0.0103179,6.04344,5.8562,0.243393,0.956246,0.313804,3.74112,0.279313,2.52939,1.42428,1.16273,0.0763813,0.353155,0.0370246,0.0368591,0.583346,0.11204,0.00920033,0.0150053,0.219233,0.130827,0.22067,0.0721916,0.0310271,0.0310074,0.0235303,0.0182387,0.0100062,0.0419453,0.0125829,0.0135769
34,0.811001,0.912291,1.39231,1.35994,0.738698,1.65598,0.756603,0.747484,0.747833,2.08894,1.83004,1.32755,2.73927,2.76797,4.46779,0.556407,16.6937,22.0884,97.233,100.086,100.678,102.519,106.555,103.894,45.1189,45.49,106.316,106.132,35.913,106.386,75.6623,67.8609,85.9946,1.17625,82.8913,74.3827,111.855,163.213,128.375,95.3268,121.715,102.686,125.957,133.734,45.9466,129.83,17.8242,17.7446,137.713,67.6534,1.19984,3.50759,104.25,76.1402,99.3514,44.8514,14.4,14.3912,8.95569,5.51732,1.58809,23.1789,2.6174,3.0723
35,1.15486,1.25935,2.013,1.89979,0.872755,2.45922,0.888882,0.858132,0.856103,3.39797,2.46391,1.56965,3.35457,3.27804,5.11039,0.56073,17.4683,22.9406,70.7388,68.5963,66.1535,66.431,63.8198,56.9411,75.4802,75.6953,53.836,53.4046,56.2618,45.5349,95.2888,84.0088,30.939,0.699126,95.9799,88.6603,43.4742,100.546,53.7011,104.717,51.7689,110.2,111.742,107.894,16.3491,63.0525,6.70971,6.69058,85.2776,25.3328,0.703146,1.70487,47.2755,30.9478,50.8086,17.1751,5.72803,5.72609,3.8049,2.53328,0.901332,8.97475,1.36981,1.56519
36,4.15107,4.50738,5.45703,5.49942,4.49587,5.89694,4.56839,4.60394,4.61268,6.41071,6.55116,6.02105,8.46128,8.64168,11.171,3.865,21.2802,24.0255,51.818,53.0669,53.4096,54.2331,56.3757,55.6761,21.9476,22.093,57.801,57.7903,17.545,62.4916,35.4499,32.3637,61.3101,3.40626,40.5342,37.2931,71.6727,83.8081,76.7402,50.3249,76.7072,58.5619,76.8245,82.3308,43.1263,83.1171,21.6619,21.6099,89.4641,55.2169,2.86194,6.01313,75.0581,60.666,77.7848,42.9624,18.7998,18.7937,12.648,8.41738,3.24197,27.3553,4.66264,5.26835
37,0.00208313,0.00286916,0.00558481,0.00597911,0.0041794,0.00748533,0.00444709,0.00496527,0.00504761,0.00992733,0.0126761,0.0108636,0.0389511,0.0437063,0.119509,0.00990459,1.13677,1.6298,9.02846,9.45993,9.66586,9.85369,10.4557,10.6503,0.180549,0.183585,11.2083,11.2266,0.0867573,12.1893,0.591882,0.444319,12.1734,0.229009,0.794113,0.62785,9.84905,6.16618,8.77373,1.41003,7.76713,2.20611,4.46913,5.27252,6.75483,7.14036,4.03674,3.99774,6.91231,6.46646,0.367033,1.07052,6.54715,5.69494,6.42399,4.41248,2.83254,2.82677,2.15056,1.57275,0.564661,3.16332,0.886814,1.01118
39,8.2165,8.89308,13.4887,12.985,4.67601,15.593,4.73629,4.20407,4.15223,18.4499,16.1988,10.0486,20.4545,19.9303,26.3492,1.06784,40.0003,42.05,35.8867,34.4635,33.5143,33.0947,31.0856,28.953,15.9245,16.0443,26.7717,26.6004,12.9018,22.5518,30.6304,31.4834,20.2823,0.360487,43.3424,44.9984,36.3305,69.4081,46.538,65.4239,56.9951,86.4644,106.766,107.777,21.0584,78.483,7.45969,7.51606,104.223,38.1162,0.331188,1.09908,75.336,55.1419,95.7141,33.6782,8.53286,8.55001,4.74087,2.448,0.477095,17.5655,0.918116,1.14549
40,8.52787e-07,8.82526e-07,1.13212e-06,1.08892e-06,7.04806e-07,1.26291e-06,7.09887e-07,6.9341e-07,6.92071e-07,1.5298e-06,1.23153e-06,9.4174e-07,1.42479e-06,1.39392e-06,1.98949e-06,5.56033e-07,0.000146338,0.000628715,1.54575,1.71303,1.65795,1.86849,2.23894,1.61729,6.66741,6.87951,1.79292,1.75776,6.88101,1.64977,25.7518,31.2336,0.623507,6.3374e-07,35.1014,39.8576,2.52142,7.50816,4.12181,32.8849,3.36809,25.4603,9.19416,6.28052,0.100452,3.67053,0.00107974,0.00110304,3.63485,0.580464,6.70198e-07,1.11366e-06,2.28947,1.04676,2.10602,0.210941,0.00136102,0.00136961,0.000106904,6.18957e-06,7.95413e-07,0.0197608,1.06895e-06,1.24989e-06
