iteration,total_runs,obs_realization,par_realization,obgnme
0,1000,132,132,8885.44
0,1000,133,133,46337.1
0,1000,134,134,10492.2
0,1000,135,135,16446
0,1000,136,136,104345
0,1000,137,137,10450.5
0,1000,138,138,10452.8
0,1000,139,139,10176.5
0,1000,140,140,10361.4
0,1000,142,142,6906.55
0,1000,143,143,10873.8
0,1000,144,144,13456.4
0,1000,145,145,72997.5
0,1000,146,146,9964.22
0,1000,147,147,16361.3
0,1000,148,148,10284.2
0,1000,149,149,13660.1
0,1000,150,150,7774.84
0,1000,151,151,52583.4
0,1000,152,152,13177.1
0,1000,153,153,11182.8
0,1000,154,154,10770.7
0,1000,155,155,79616.1
0,1000,156,156,10347.6
0,1000,157,157,9558.05
0,1000,158,158,60916.8
0,1000,159,159,9949.31
0,1000,160,160,9269.81
0,1000,161,161,10638.1
0,1000,162,162,5014.12
0,1000,164,164,10603.4
0,1000,165,165,15688.9
0,1000,166,166,10145.6
0,1000,168,168,61462.9
0,1000,170,170,10460.2
0,1000,172,172,59361.2
0,1000,173,173,69461.6
0,1000,174,174,10004
0,1000,175,175,5067.55
0,1000,176,176,51458.5
0,1000,177,177,110393
0,1000,178,178,71676.5
0,1000,179,179,19674.6
0,1000,180,180,57174.5
0,1000,181,181,24488.6
0,1000,182,182,57850.7
0,1000,183,183,4950.85
0,1000,184,184,18758.4
0,1000,185,185,49350.4
0,1000,186,186,22614
0,1000,187,187,10179
0,1000,188,188,28693.5
0,1000,189,189,21454.9
0,1000,190,190,22197.6
0,1000,191,191,6308.68
0,1000,192,192,8437.72
0,1000,193,193,12809.2
0,1000,194,194,106409
0,1000,195,195,7256.57
0,1000,196,196,97714.5
0,1000,197,197,10637.1
0,1000,198,198,11645.3
0,1000,199,199,14713.8
0,1000,200,200,10925.5
0,1000,201,201,10431.6
0,1000,202,202,14055.7
0,1000,203,203,25662.4
0,1000,204,204,28373.4
0,1000,205,205,10504.7
0,1000,206,206,13171.5
0,1000,207,207,22729
0,1000,209,209,13394.2
0,1000,210,210,48550.4
0,1000,211,211,10287.8
0,1000,212,212,8691.61
0,1000,213,213,10293.2
0,1000,214,214,5497.02
0,1000,215,215,25361.4
0,1000,216,216,10817.8
0,1000,217,217,6431.17
0,1000,218,218,9936.58
0,1000,219,219,17154
0,1000,220,220,19563.3
0,1000,221,221,9784.67
0,1000,222,222,6050.28
0,1000,223,223,10745.9
0,1000,224,224,46820.2
0,1000,225,225,24253.3
0,1000,226,226,9701.08
0,1000,227,227,43099.9
0,1000,228,228,10710.6
0,1000,229,229,56894.4
0,1000,230,230,12382.8
0,1000,231,231,9153.27
0,1000,232,232,9943.28
0,1000,233,233,10594.1
0,1000,234,234,10399.1
0,1000,235,235,105374
0,1000,236,236,9365.3
0,1000,237,237,21405.7
0,1000,238,238,7594.17
0,1000,239,239,51239.8
0,1000,240,240,10440.4
0,1000,241,241,9830.45
0,1000,242,242,55478.8
0,1000,243,243,10122.7
0,1000,245,245,7155.37
0,1000,246,246,38056
0,1000,247,247,21766.6
0,1000,248,248,9657.73
0,1000,249,249,9651.67
0,1000,250,250,11596.6
0,1000,251,251,49510.9
0,1000,252,252,9094.46
0,1000,253,253,31615.7
0,1000,254,254,34057.4
0,1000,255,255,8410.71
0,1000,256,256,10068
0,1000,257,257,11936.2
0,1000,258,258,9981.77
0,1000,259,259,7699.11
0,1000,260,260,39581
0,1000,261,261,18372.7
0,1000,262,262,28524.4
0,1000,263,263,50159.7
0,1000,264,264,13416.4
0,1000,265,265,17020
0,1000,267,267,4642.9
0,1000,268,268,114782
0,1000,269,269,36918.2
0,1000,271,271,10117.1
0,1000,272,272,8719.03
0,1000,273,273,21196.3
0,1000,274,274,9274.14
0,1000,275,275,11204.6
0,1000,276,276,6714.85
0,1000,277,277,11469.8
0,1000,278,278,13240.9
0,1000,279,279,7645.29
0,1000,280,280,6480.61
0,1000,281,281,9825.46
0,1000,282,282,68746.3
0,1000,283,283,10611.8
0,1000,284,284,20702.7
0,1000,285,285,52824.4
0,1000,286,286,80571.5
0,1000,287,287,9839.5
0,1000,288,288,103208
0,1000,289,289,48139.9
0,1000,290,290,7113.94
0,1000,291,291,9358.59
0,1000,292,292,6827.85
0,1000,293,293,9304.03
0,1000,294,294,120978
0,1000,295,295,101646
0,1000,296,296,17853.9
0,1000,297,297,11446.4
0,1000,298,298,10190.3
0,1000,299,299,13452
0,1000,301,301,10848.4
0,1000,302,302,10474.2
0,1000,303,303,6287.24
0,1000,304,304,10049
0,1000,305,305,9178.25
0,1000,306,306,13107.1
0,1000,307,307,7421.54
0,1000,308,308,9476.5
0,1000,309,309,35374.5
0,1000,310,310,6000.56
0,1000,311,311,11062.5
0,1000,312,312,8044.15
0,1000,313,313,9218.57
0,1000,314,314,4845.05
0,1000,315,315,10322.5
0,1000,316,316,17593.3
0,1000,317,317,10149.5
0,1000,318,318,9158.7
0,1000,319,319,4265.68
0,1000,320,320,31639.5
0,1000,321,321,19351.2
0,1000,322,322,7957.3
0,1000,323,323,10410.8
0,1000,324,324,10622.7
0,1000,325,325,10140.3
0,1000,326,326,12298.8
0,1000,327,327,20080.8
0,1000,328,328,15188.1
0,1000,329,329,27713
0,1000,330,330,7355.16
0,1000,331,331,21672.3
0,1000,332,332,10160.3
0,1000,333,333,6449.19
0,1000,334,334,118818
0,1000,335,335,9801.39
0,1000,336,336,38011.2
0,1000,337,337,14334.7
0,1000,338,338,14831.8
0,1000,339,339,10083
0,1000,340,340,10355
0,1000,341,341,6771.57
0,1000,342,342,43484.9
0,1000,343,343,10723.1
0,1000,344,344,9831.92
0,1000,345,345,8656.88
0,1000,346,346,54697.7
0,1000,347,347,6769.5
0,1000,349,349,11259.2
0,1000,350,350,8934.46
0,1000,351,351,6239.5
0,1000,352,352,9877.54
0,1000,353,353,9951.96
0,1000,354,354,9747.72
0,1000,355,355,10521.9
0,1000,356,356,12564.3
0,1000,357,357,37278.4
0,1000,358,358,11052.5
0,1000,359,359,5326.84
0,1000,360,360,22135.8
0,1000,361,361,13774.5
0,1000,362,362,14919.4
0,1000,363,363,13754.3
0,1000,364,364,60400.9
0,1000,365,365,7333.51
0,1000,366,366,7084.28
0,1000,367,367,7473.68
0,1000,368,368,90345
0,1000,369,369,59369.1
0,1000,370,370,6972.32
0,1000,371,371,107697
0,1000,372,372,13840.9
0,1000,373,373,116929
0,1000,374,374,26770.5
0,1000,375,375,9369.05
0,1000,376,376,55445
0,1000,377,377,45064.3
0,1000,378,378,9399.35
0,1000,379,379,12213.5
0,1000,380,380,9659.12
0,1000,381,381,49928.5
0,1000,382,382,11161.4
0,1000,383,383,20110.2
0,1000,384,384,5365.79
0,1000,385,385,20313
0,1000,386,386,46622
0,1000,387,387,41688
0,1000,388,388,14809.9
0,1000,389,389,15745.6
0,1000,390,390,19205.6
0,1000,391,391,9636.24
0,1000,392,392,9486.64
0,1000,393,393,58834.1
0,1000,394,394,10348.9
0,1000,395,395,44288
0,1000,396,396,16479.7
0,1000,398,398,10145.3
0,1000,399,399,118336
0,1000,400,400,16554.1
0,1000,401,401,21069.9
0,1000,402,402,10556.3
0,1000,404,404,10163.5
0,1000,405,405,33363.3
0,1000,406,406,11629.3
0,1000,407,407,13759
0,1000,408,408,24617.7
0,1000,409,409,11474.4
0,1000,410,410,8312.44
0,1000,411,411,53433.2
0,1000,412,412,4444.15
0,1000,413,413,9025.26
0,1000,414,414,50459.2
0,1000,415,415,25344.7
0,1000,416,416,26225.6
0,1000,417,417,19344.5
0,1000,418,418,37906.1
0,1000,419,419,94883.5
0,1000,420,420,8695.62
0,1000,421,421,13835.4
0,1000,422,422,9551.73
0,1000,423,423,75932
0,1000,424,424,9982.17
0,1000,425,425,8797.18
0,1000,426,426,42116.2
0,1000,427,427,42699.3
0,1000,428,428,29743.4
0,1000,429,429,83876.1
0,1000,431,431,20609.8
0,1000,432,432,10171.9
0,1000,434,434,18923.6
0,1000,435,435,11160.5
0,1000,436,436,5289.93
0,1000,438,438,22371.3
0,1000,439,439,10192.2
0,1000,440,440,19616.1
0,1000,441,441,2537.2
0,1000,442,442,10429.2
0,1000,443,443,5519.01
0,1000,445,445,44176.2
0,1000,446,446,9898.9
0,1000,447,447,120600
0,1000,448,448,7473.09
0,1000,449,449,58134.9
0,1000,450,450,13209.6
0,1000,452,452,19358
0,1000,453,453,9967.22
0,1000,454,454,15223.9
0,1000,455,455,51936.4
0,1000,456,456,20526.3
0,1000,457,457,116137
0,1000,458,458,9558.91
0,1000,459,459,12289.9
0,1000,460,460,27676.9
0,1000,461,461,14916.6
0,1000,462,462,101543
0,1000,463,463,10023.2
0,1000,464,464,58996.5
0,1000,465,465,10556.1
0,1000,466,466,12168.2
0,1000,467,467,15356.9
0,1000,468,468,26841.2
0,1000,471,471,30513
0,1000,472,472,75828.8
0,1000,473,473,89865.7
0,1000,474,474,41076.1
0,1000,475,475,10539.7
0,1000,476,476,10827.7
0,1000,477,477,11310
0,1000,478,478,10350
0,1000,479,479,10114.2
0,1000,480,480,3545.59
0,1000,481,481,87335.2
0,1000,482,482,11623.8
0,1000,483,483,14353.6
0,1000,484,484,7575.7
0,1000,485,485,54333.4
0,1000,486,486,14129.5
0,1000,487,487,6390.58
0,1000,488,488,103852
0,1000,489,489,10437.5
0,1000,490,490,2434.48
0,1000,491,491,13530.9
0,1000,493,493,9422.62
0,1000,494,494,5152.34
0,1000,495,495,15906.3
0,1000,496,496,20740.1
0,1000,497,497,7053.02
0,1000,498,498,6257.37
0,1000,499,499,12939.2
0,1000,500,500,9979.36
0,1000,502,502,85166.2
0,1000,503,503,34656.3
0,1000,504,504,17157.8
0,1000,505,505,9907.48
0,1000,506,506,27848.1
0,1000,507,507,19201.6
0,1000,508,508,100630
0,1000,509,509,8875.5
0,1000,510,510,10570.5
0,1000,511,511,9292.81
0,1000,512,512,36459.5
0,1000,513,513,54987.1
0,1000,514,514,6882.94
0,1000,515,515,7335.13
0,1000,516,516,38332.7
0,1000,517,517,9627.25
0,1000,518,518,8050.89
0,1000,519,519,9339.85
0,1000,520,520,9602.47
0,1000,521,521,86840.7
0,1000,522,522,8030.01
0,1000,523,523,5223.47
0,1000,524,524,9474.2
0,1000,525,525,114928
0,1000,526,526,14146.7
0,1000,528,528,9794.73
0,1000,529,529,52343
0,1000,530,530,24458.4
0,1000,531,531,37909.6
0,1000,532,532,35155.9
0,1000,533,533,8307.24
0,1000,534,534,18312.3
0,1000,535,535,5753.61
0,1000,537,537,10237.4
0,1000,538,538,10315.4
0,1000,539,539,6623.29
0,1000,540,540,8048.72
0,1000,541,541,9382.16
0,1000,542,542,25936.5
0,1000,543,543,25339.5
0,1000,544,544,10369.3
0,1000,545,545,40413.9
0,1000,546,546,9904.24
0,1000,547,547,6540.51
0,1000,548,548,97032.4
0,1000,549,549,10079.5
0,1000,550,550,10173.5
0,1000,551,551,15019
0,1000,552,552,12623.5
0,1000,553,553,11401.6
0,1000,554,554,9976.35
0,1000,555,555,7257.5
0,1000,556,556,9273
0,1000,557,557,9029.84
0,1000,558,558,10098.7
0,1000,559,559,10377.5
0,1000,560,560,10679.4
0,1000,561,561,9558.56
0,1000,562,562,26739.5
0,1000,563,563,43671.8
0,1000,564,564,9469.24
0,1000,565,565,9962.9
0,1000,566,566,11295.5
0,1000,567,567,23770.7
0,1000,568,568,36497.7
0,1000,569,569,9265.45
0,1000,570,570,10263.9
0,1000,571,571,9979.64
0,1000,572,572,8138.76
0,1000,573,573,34901.2
0,1000,574,574,19320.4
0,1000,575,575,25265.6
0,1000,576,576,15739.1
0,1000,577,577,14111.9
0,1000,578,578,8656.11
0,1000,579,579,9099.94
0,1000,580,580,8550.06
0,1000,582,582,17122.5
0,1000,583,583,7472.36
0,1000,584,584,4100.85
0,1000,585,585,9191.61
0,1000,586,586,10000.2
0,1000,587,587,83145.7
0,1000,588,588,36415.3
0,1000,590,590,10273
0,1000,591,591,18873.9
0,1000,592,592,5617.95
0,1000,593,593,23383.4
0,1000,594,594,9957.47
0,1000,595,595,30815.3
0,1000,596,596,37227.7
0,1000,597,597,10673.2
0,1000,598,598,9697.97
0,1000,599,599,11637.5
0,1000,600,600,17804.6
0,1000,601,601,8542.06
0,1000,602,602,28701.7
0,1000,603,603,91893.4
0,1000,604,604,48440.6
0,1000,605,605,30407.4
0,1000,606,606,18146.8
0,1000,607,607,21537
0,1000,608,608,5493.83
0,1000,609,609,6917.11
0,1000,610,610,14160.5
0,1000,612,612,9200.17
0,1000,613,613,36586.8
0,1000,614,614,23308.9
0,1000,615,615,16708.5
0,1000,616,616,10409.6
0,1000,617,617,16136.9
0,1000,618,618,10201.6
0,1000,619,619,28446
0,1000,620,620,10447
0,1000,621,621,14746
0,1000,622,622,16078.9
0,1000,623,623,9009.11
0,1000,624,624,28748.4
0,1000,625,625,25257.4
0,1000,626,626,10048
0,1000,627,627,4536.99
0,1000,628,628,2925.45
0,1000,629,629,10573.1
0,1000,630,630,8607.19
0,1000,631,631,21735.5
0,1000,632,632,10820.1
0,1000,633,633,9697.98
0,1000,634,634,12214.4
0,1000,635,635,8505.23
0,1000,636,636,9849.72
0,1000,637,637,14602
0,1000,639,639,14042.9
0,1000,641,641,28145
0,1000,642,642,10768.5
0,1000,643,643,5375.5
0,1000,645,645,7576.86
0,1000,646,646,9790.68
0,1000,648,648,8853.68
0,1000,649,649,8432.14
0,1000,650,650,25108.9
0,1000,651,651,8843.12
0,1000,652,652,10341.5
0,1000,653,653,8480.42
0,1000,654,654,18859
0,1000,655,655,16622.5
0,1000,656,656,10051.8
0,1000,657,657,11004.4
0,1000,658,658,82735.2
0,1000,659,659,6726.4
0,1000,660,660,2804.98
0,1000,662,662,8239.18
0,1000,663,663,23864.4
0,1000,664,664,41086.1
0,1000,665,665,22980.8
0,1000,666,666,8567.34
0,1000,667,667,71722.6
0,1000,668,668,94458.7
0,1000,669,669,37566.7
0,1000,670,670,10204.9
0,1000,671,671,10345.1
0,1000,673,673,37551.1
0,1000,674,674,55698.4
0,1000,675,675,96917.1
0,1000,676,676,10435.3
0,1000,677,677,10977.3
0,1000,678,678,28136
0,1000,679,679,50727.3
0,1000,680,680,11090.3
0,1000,681,681,77931.5
0,1000,682,682,9465.26
0,1000,683,683,17536.3
0,1000,684,684,10415.4
0,1000,685,685,9598.1
0,1000,686,686,8498.17
0,1000,687,687,4501.56
0,1000,688,688,66530.1
0,1000,689,689,34611.3
0,1000,690,690,59768.5
0,1000,691,691,8223.65
0,1000,692,692,32234.9
0,1000,693,693,9211.26
0,1000,694,694,4056.94
0,1000,695,695,6553.48
0,1000,696,696,9884.34
0,1000,697,697,26870.7
0,1000,698,698,6520.8
0,1000,699,699,22753.9
0,1000,700,700,43677.8
0,1000,701,701,23753.2
0,1000,703,703,25585.7
0,1000,704,704,16397.3
0,1000,705,705,62619.8
0,1000,706,706,9863.7
0,1000,707,707,11091.4
0,1000,708,708,5335.88
0,1000,709,709,62939.8
0,1000,710,710,11892
0,1000,712,712,14212
0,1000,713,713,8773.59
0,1000,714,714,14866.9
0,1000,715,715,116141
0,1000,716,716,21955.2
0,1000,717,717,9035.72
0,1000,718,718,27778.7
0,1000,719,719,10154.3
0,1000,720,720,88467.3
0,1000,722,722,18906.1
0,1000,723,723,98961.2
0,1000,724,724,12448.9
0,1000,725,725,62847.2
0,1000,726,726,6595.1
0,1000,728,728,28263.9
0,1000,729,729,45796.4
0,1000,730,730,14357.5
0,1000,731,731,116935
0,1000,732,732,13174.4
0,1000,733,733,9907.6
0,1000,734,734,24528.1
0,1000,735,735,30804.8
0,1000,736,736,10185.3
0,1000,737,737,8473.74
0,1000,738,738,18443.2
0,1000,739,739,10140.4
0,1000,740,740,7149.4
0,1000,741,741,20507.2
0,1000,743,743,11039.3
0,1000,744,744,63024.4
0,1000,745,745,91510.6
0,1000,746,746,71035.5
0,1000,747,747,7168.83
0,1000,748,748,17831.5
0,1000,749,749,11124.4
0,1000,750,750,27543.5
0,1000,751,751,61214.4
0,1000,752,752,7562.95
0,1000,753,753,9769.87
0,1000,754,754,9571.79
0,1000,756,756,23908.8
0,1000,757,757,21949.7
0,1000,758,758,9122.5
0,1000,759,759,17595.5
0,1000,760,760,9138.77
0,1000,761,761,23951.1
0,1000,762,762,6578.02
0,1000,763,763,10417.7
0,1000,764,764,10745.3
0,1000,765,765,90597.1
0,1000,766,766,10325.9
0,1000,767,767,14102.5
0,1000,768,768,40168.7
0,1000,769,769,5120.92
0,1000,770,770,2964.33
0,1000,771,771,20267.7
0,1000,772,772,13508
0,1000,773,773,5021.78
0,1000,774,774,11033.4
0,1000,775,775,16908.8
0,1000,776,776,69840.8
0,1000,777,777,67523.2
0,1000,778,778,9778.2
0,1000,779,779,3305.88
0,1000,780,780,12742.9
0,1000,781,781,8573.41
0,1000,782,782,10207.8
0,1000,783,783,48275.6
0,1000,784,784,49816.4
0,1000,786,786,8576.81
0,1000,787,787,32802.1
0,1000,788,788,8890.16
0,1000,790,790,108383
0,1000,791,791,9724.56
0,1000,792,792,37639.9
0,1000,794,794,10259
0,1000,795,795,7958.52
0,1000,796,796,24557
0,1000,797,797,10429.2
0,1000,798,798,2414.59
0,1000,800,800,17924.7
0,1000,801,801,12366.8
0,1000,802,802,94971.4
0,1000,804,804,6030.09
0,1000,805,805,8542.78
0,1000,807,807,21786.9
0,1000,808,808,8816.84
0,1000,809,809,10622.3
0,1000,810,810,59211.3
0,1000,811,811,29546.9
0,1000,812,812,12439.8
0,1000,813,813,6071.84
0,1000,814,814,13542.8
0,1000,815,815,37696.1
0,1000,816,816,18170.4
0,1000,817,817,10315.8
0,1000,818,818,8922.23
0,1000,819,819,9771.32
0,1000,820,820,9968.61
0,1000,821,821,8705.49
0,1000,822,822,8760.72
0,1000,823,823,16493.6
0,1000,824,824,10718.4
0,1000,825,825,9202.18
0,1000,826,826,15013.2
0,1000,827,827,6397.9
0,1000,828,828,49734.6
0,1000,829,829,93651.2
0,1000,830,830,8185.06
0,1000,831,831,19586.9
0,1000,832,832,11584.4
0,1000,834,834,30774.8
0,1000,835,835,10057.8
0,1000,836,836,11042.9
0,1000,837,837,13230.4
0,1000,838,838,8676.5
0,1000,839,839,7774.23
0,1000,840,840,62489.8
0,1000,841,841,3996.77
0,1000,842,842,63241.6
0,1000,843,843,12815.7
0,1000,844,844,12650.6
0,1000,845,845,23985.8
0,1000,846,846,24535.7
0,1000,848,848,11113.5
0,1000,849,849,7554.31
0,1000,850,850,43653.2
0,1000,851,851,6525.38
0,1000,852,852,24359.5
0,1000,853,853,32870.6
0,1000,854,854,7114.61
0,1000,855,855,65833.8
0,1000,856,856,8073.81
0,1000,858,858,31283
0,1000,859,859,8276.83
0,1000,860,860,53883.1
0,1000,861,861,13061.5
0,1000,862,862,3569.08
0,1000,863,863,8365.81
0,1000,864,864,36462.9
0,1000,865,865,49011.5
0,1000,866,866,11109.4
0,1000,868,868,69462.3
0,1000,869,869,9772.87
0,1000,870,870,19797.5
0,1000,871,871,86402.6
0,1000,872,872,10383.7
0,1000,873,873,8668.63
0,1000,874,874,19446.7
0,1000,875,875,10135
0,1000,876,876,93407.2
0,1000,877,877,8882.62
0,1000,878,878,7129.05
0,1000,879,879,13874.1
0,1000,881,881,11973.3
0,1000,882,882,10607.9
0,1000,883,883,5173.02
0,1000,884,884,10492.9
0,1000,885,885,39230.8
0,1000,887,887,10619.1
0,1000,888,888,79953.8
0,1000,889,889,9654.91
0,1000,891,891,28849.8
0,1000,892,892,10423.4
0,1000,893,893,6579.76
0,1000,894,894,8738.32
0,1000,895,895,2598.46
0,1000,896,896,64051.9
0,1000,897,897,9923.67
0,1000,898,898,27104
0,1000,899,899,29193
0,1000,900,900,79223.2
0,1000,901,901,9496.72
0,1000,902,902,9214.85
0,1000,903,903,29317.8
0,1000,904,904,29879.9
0,1000,905,905,6726.17
0,1000,906,906,8010.21
0,1000,907,907,73713.3
0,1000,908,908,120117
0,1000,910,910,10023.3
0,1000,911,911,9758.87
0,1000,912,912,9008.19
0,1000,913,913,11826.8
0,1000,914,914,6774.9
0,1000,915,915,9757.12
0,1000,917,917,10720
0,1000,918,918,90753.7
0,1000,919,919,11248.7
0,1000,920,920,10422.8
0,1000,921,921,6197.91
0,1000,922,922,103779
0,1000,923,923,18488.6
0,1000,924,924,9504.19
0,1000,926,926,9926.18
0,1000,928,928,9349.89
0,1000,929,929,11367.4
0,1000,930,930,26140
0,1000,931,931,7127.88
0,1000,932,932,3459.44
0,1000,933,933,11286.1
0,1000,935,935,75756.3
0,1000,936,936,6833.08
0,1000,937,937,8217.56
0,1000,939,939,15319.8
0,1000,940,940,79015.6
0,1000,942,942,3782.9
0,1000,943,943,9103.71
0,1000,944,944,3869.84
0,1000,945,945,9942.5
0,1000,946,946,10777.8
0,1000,947,947,8465.01
0,1000,948,948,11998.8
0,1000,949,949,6022.17
0,1000,950,950,21396.1
0,1000,951,951,10687.9
0,1000,952,952,8092.65
0,1000,953,953,5446.93
0,1000,954,954,11407.7
0,1000,956,956,92497.3
0,1000,957,957,11049.4
0,1000,958,958,23432.8
0,1000,959,959,81528.5
0,1000,960,960,3130.2
0,1000,961,961,24646.7
0,1000,962,962,4334.59
0,1000,963,963,77558.5
0,1000,964,964,13573.4
0,1000,965,965,8722.78
0,1000,966,966,71206.7
0,1000,967,967,8458.63
0,1000,968,968,73417.9
0,1000,969,969,12334.8
0,1000,970,970,29801.2
0,1000,971,971,5690.49
0,1000,972,972,7513.66
0,1000,973,973,108090
0,1000,974,974,90803.1
0,1000,975,975,23463
0,1000,976,976,10404.8
0,1000,977,977,97854.2
0,1000,978,978,11081.4
0,1000,979,979,10740.7
0,1000,980,980,24016.3
0,1000,981,981,10081.3
0,1000,982,982,36365.7
0,1000,983,983,10023.5
0,1000,984,984,7420.81
0,1000,985,985,46602
0,1000,986,986,101684
0,1000,987,987,10504.9
0,1000,988,988,97205.8
0,1000,989,989,30356
0,1000,990,990,9779.32
0,1000,991,991,20297.4
0,1000,992,992,12338.1
0,1000,993,993,29098.1
0,1000,994,994,6350.59
0,1000,995,995,15529
0,1000,996,996,34053
0,1000,997,997,13515
0,1000,998,998,26361.1
0,1000,base,base,8568.65
1,1961,0,0,6257.99
1,1961,2,2,6636.21
1,1961,3,3,14295
1,1961,6,6,5656.79
1,1961,7,7,6701.46
1,1961,10,10,18841.5
1,1961,12,12,19231.3
1,1961,13,13,9662.2
1,1961,14,14,9713.91
1,1961,15,15,6005.39
1,1961,16,16,9755.18
1,1961,17,17,5311.4
1,1961,18,18,6260.04
1,1961,19,19,16060.3
1,1961,20,20,9064.32
1,1961,21,21,7611.49
1,1961,22,22,18381.9
1,1961,23,23,4071.33
1,1961,24,24,7504.63
1,1961,25,25,4593.29
1,1961,26,26,5136.15
1,1961,27,27,3926.94
1,1961,28,28,5532.57
1,1961,29,29,6815.34
1,1961,30,30,4463.78
1,1961,31,31,4474.72
1,1961,32,32,5730.86
1,1961,33,33,5067.46
1,1961,34,34,4388.94
1,1961,35,35,6445.53
1,1961,36,36,7410.63
1,1961,37,37,8062.12
1,1961,38,38,10676.7
1,1961,39,39,6835.76
1,1961,40,40,8878.93
1,1961,41,41,9691.05
1,1961,44,44,11538.9
1,1961,45,45,2442.91
1,1961,46,46,9346.1
1,1961,47,47,12505.6
1,1961,48,48,6076.85
1,1961,49,49,4211.51
1,1961,50,50,2565.17
1,1961,52,52,7360.77
1,1961,54,54,6704.84
1,1961,55,55,2552.47
1,1961,56,56,15274.6
1,1961,57,57,7009
1,1961,58,58,7688.6
1,1961,59,59,5215.11
1,1961,60,60,6483.21
1,1961,61,61,19287.1
1,1961,63,63,7529.36
1,1961,64,64,2037.85
1,1961,65,65,8584.92
1,1961,66,66,14410.4
1,1961,67,67,3172.1
1,1961,68,68,10521.4
1,1961,69,69,7803.92
1,1961,70,70,4838
1,1961,71,71,2282.94
1,1961,72,72,3258.86
1,1961,73,73,3018.87
1,1961,74,74,8707.76
1,1961,75,75,2337.49
1,1961,76,76,9940.69
1,1961,77,77,6476.05
1,1961,78,78,7886.82
1,1961,79,79,7206.85
1,1961,81,81,17920.3
1,1961,82,82,17637.7
1,1961,83,83,9760.76
1,1961,85,85,6522.61
1,1961,86,86,15092.5
1,1961,87,87,6710.6
1,1961,88,88,11635.3
1,1961,90,90,15745
1,1961,93,93,17454.2
1,1961,94,94,4926.66
1,1961,95,95,13044.5
1,1961,96,96,2803.96
