real_name,beta,diffusion_coefficient,eruption_mass,fall_time_threshold,median_grainsize,plume_height,std_grainsize,wind0_height:10974.0_dir,wind0_height:10974.0_vel,wind0_height:112.0_dir,wind0_height:112.0_vel,wind0_height:12456.0_dir,wind0_height:12456.0_vel,wind0_height:14262.0_dir,wind0_height:14262.0_vel,wind0_height:1525.0_dir,wind0_height:1525.0_vel,wind0_height:16622.0_dir,wind0_height:16622.0_vel,wind0_height:18640.0_dir,wind0_height:18640.0_vel,wind0_height:20616.0_dir,wind0_height:20616.0_vel,wind0_height:23814.0_dir,wind0_height:23814.0_vel,wind0_height:26442.0_dir,wind0_height:26442.0_vel,wind0_height:3163.0_dir,wind0_height:3163.0_vel,wind0_height:4432.0_dir,wind0_height:4432.0_vel,wind0_height:5882.0_dir,wind0_height:5882.0_vel,wind0_height:7604.0_dir,wind0_height:7604.0_vel,wind0_height:796.0_dir,wind0_height:796.0_vel,wind0_height:9708.0_dir,wind0_height:9708.0_vel
11,0.602628,990.475,3.69263e+10,827.668,0.751715,12795.6,2.41442,26.3641,64.6248,-13.2986,247.611,52.2879,64.5723,27.7968,62.8877,23.9208,380.571,45.8095,71.4151,-29.6848,99.7214,5.03945,91.8467,36.2779,260.072,33.3578,273.375,-21.8847,347.6,-29.7272,16.1822,25.959,67.9569,-7.79797,88.5204,0.195731,284.5,33.4137,58.4985
12,0.441201,1248.98,4.77706e+10,758.119,0.09131,13293,2.34195,52.9999,63.273,12.9909,272.897,41.6804,64.4729,18.3433,66.6246,-3.93347,354.732,35.7532,88.3547,31.6899,102.262,-15.9792,81.9229,-16.4941,267.792,22.9401,254.386,24.3505,373.978,-10.6105,17.693,12.6916,80.958,-3.42802,85.5846,-22.2035,244.829,59.7976,52.8934
13,0.456177,1019.14,3.25806e+10,788.21,-0.210782,13227.2,2.24908,11.1332,61.8388,14.8108,234.872,73.1595,60.0515,43.0481,70.9649,-2.69019,293.108,37.1193,91.3182,18.9938,92.0277,-8.54302,78.4398,-26.6156,298.897,31.8977,272.06,-1.38572,377.575,14.6502,17.1277,10.1049,68.8266,-2.31092,90.4906,-21.6159,283.714,25.5936,59.5315
14,0.243395,1196.52,1.94664e+10,702.566,1.46625,14462.6,2.18614,39.4636,72.5669,31.9429,249.395,-8.25515,60.579,35.624,88.1591,29.9223,362.518,-34.3896,91.4233,-36.6327,86.1573,-1.95542,76.1117,13.9404,283.176,35.6179,175.296,-33.5849,433.078,-19.5534,17.1941,-4.3564,70.4683,35.2472,101.823,-19.7524,252.135,46.971,69.5039
15,0.433829,1340.29,3.82502e+10,791.252,-0.0919454,13276.1,2.43214,2.62409,61.5724,0.789188,243.627,62.487,59.2737,33.2429,68.1033,-0.242501,331.776,-3.64739,87.1609,15.4147,91.6551,-9.75885,85.2209,5.07247,264.052,7.84997,282.296,2.03254,368.194,6.23889,15.9058,-8.82545,74.5934,23.9735,96.8275,-19.7584,311.1,33.8065,56.4872
16,0.411439,1221.88,4.44961e+10,912.249,0.0346779,13382,2.52803,38.6436,52.4206,4.66092,259.651,58.9598,60.5843,24.8968,72.7299,0.18065,330.256,-3.05475,94.0463,8.85223,96.1383,6.83411,94.0063,21.4377,259.449,26.8826,223.685,1.18054,340.432,9.76299,21.3518,11.5111,70.971,-13.7429,95.9052,-22.699,269.873,31.446,48.9352
17,0.386676,1333.53,3.88775e+10,855.298,-0.00028094,13397.9,2.17273,36.744,60.4441,6.95681,253.624,47.6973,59.6792,22.6871,72.0679,2.84976,371.1,6.65517,91.8146,22.5599,90.233,16.6593,94.1706,13.9506,241.432,27.5535,272.561,-0.994014,380.649,-3.36606,17.7317,20.2007,75.8825,-7.29507,98.0519,-13.6267,263.989,29.0486,53.6554
18,0.501736,1599.41,3.15759e+10,967.1,0.362761,14494.8,2.41962,27.4234,62.6164,24.765,220.3,37.5327,64.4383,17.9618,84.3868,-10.7363,316.364,46.8753,79.2644,-31.5366,77.3202,12.8329,82.9209,10.0117,173.383,22.0391,263.861,3.55013,317.976,18.8084,17.6949,0.13815,72.2653,-18.6302,110.421,-1.79706,290.65,35.7254,60.9132
19,0.287504,1032.42,3.27151e+10,880.918,-0.16646,13478.8,2.36733,33.1615,62.0948,4.95391,261.122,62.1043,63.1306,25.4313,64.5827,10.0718,331.946,11.9791,91.419,8.22393,89.2754,25.9267,91.1384,5.81123,237.596,29.1226,255.983,15.4857,364.365,2.42227,15.6651,3.42166,85.6469,-7.79775,95.1091,-8.97578,294.788,27.7304,48.5007
20,0.428799,1252.54,3.02963e+10,814.075,-0.313398,13695.6,2.37591,33.318,67.673,4.63143,251.838,15.2858,65.7822,8.91785,67.8815,-6.9137,322.169,11.9579,91.9279,-4.48125,80.418,23.8693,89.5428,11.0995,256.778,16.3198,250.284,8.95265,363.148,2.65131,18.2863,-4.52675,76.9597,3.92989,91.8317,-23.2564,258.523,30.0855,50.4513
21,0.371409,600.576,3.81635e+10,835.31,0.213667,13637.7,2.42639,11.2974,63.4688,-21.2077,236.974,76.7963,63.18,23.3021,66.6296,5.21713,327.964,10.1383,95.1195,24.5813,92.0975,-12.3525,89.5875,-12.3113,248.804,39.069,253.718,-2.08767,344.026,-3.49304,16.2287,21.2579,80.4309,-19.254,95.5385,-22.712,283.892,29.9158,58.4572
22,0.385688,1656.7,2.73692e+10,818.983,0.544258,14155.9,2.53647,30.522,64.0832,21.9048,286.115,26.7984,43.8374,2.30247,84.024,30.315,286.822,-0.721204,85.1533,3.10437,91.8802,-0.681031,94.7195,37.6002,294.006,29.6305,251.538,9.11645,313.359,17.0268,18.6806,4.11902,102.97,38.447,115.064,-15.6195,215.71,-10.5338,56.8256
23,0.487023,797.554,3.8414e+10,810.156,0.12473,13487,2.30029,65.5768,71.2204,7.5035,217.618,60.945,67.3862,11.7604,63.5243,-0.169738,305.914,0.172036,89.8409,10.0308,88.5592,-4.44602,93.6683,-4.9337,262.175,6.86891,237.78,15.2142,367.175,10.7215,16.7867,-3.51888,71.5255,15.9196,97.8383,-36.8789,275.42,5.29829,65.5486
24,0.337167,1040.21,3.33075e+10,807.888,0.0549313,13325.4,2.44987,25.1412,59.0682,8.26162,249.607,56.3577,63.2391,14.2086,73.7522,-5.68948,329.538,-8.61285,92.9366,4.1305,91.9979,29.4713,90.6078,9.12371,251.717,32.1028,261.216,12.8583,378.343,5.03591,18.3358,-5.83964,73.6068,5.80808,86.071,-24.9346,242.208,24.9977,56.6703
25,0.410001,1034.33,4.47603e+10,819.118,0.21618,13354.8,2.48582,35.3234,61.9017,-11.1924,265.445,63.8732,65.4181,13.1846,72.7298,1.44311,320.367,21.677,99.0106,5.08181,92.4811,-0.878134,88.0244,-8.03896,242.906,23.3869,260.312,2.74824,373.577,-4.53969,17.8359,15.0689,72.9396,-3.55206,90.4379,-7.46066,272.545,22.7163,55.3408
26,0.420972,1617.5,4.17004e+10,782.734,-0.168078,13792.5,2.21538,32.7025,58.853,8.61419,260.592,39.6374,63.4007,26.7718,64.9553,4.00334,310.765,20.8939,93.4687,21.1916,87.8575,24.0998,88.9784,27.1907,256.365,28.1286,215.317,19.655,384.737,5.7024,16.647,-11.5275,77.6525,6.56971,97.2157,-26.2577,278.213,42.0386,52.7733
27,0.319289,1160.94,2.76574e+10,843.545,0.809974,13986.1,2.91869,13.4483,61.6757,-55.8544,279.255,39.4343,62.851,-24.2304,72.405,23.0587,270.209,-25.916,86.6022,1.85859,110.441,-26.0948,87.6356,-48.0123,267.938,-44.0166,280.264,0.808853,387.269,22.6296,16.0661,31.5074,80.1981,-7.86998,114.578,48.9043,254.543,17.5142,56.5361
28,0.493139,1597,3.46703e+10,771.461,-0.215463,13327.7,2.41752,40.8849,63.0879,26.2191,265.702,16.6536,59.7444,29.0509,64.6211,5.85912,331.737,22.5188,88.3329,9.43218,82.0771,0.85734,92.6456,46.5828,275.541,-0.240649,266.145,-6.40731,386.39,6.71375,15.5859,0.476328,83.8264,-8.89262,100.444,-17.2639,264.308,50.7767,55.9841
29,0.434874,1298.34,3.71738e+10,781.535,0.435753,13486.1,2.45593,32.9997,56.2456,5.50053,261.257,60.6458,63.39,9.56719,69.6957,-5.54304,324.741,14.0671,86.259,19.6249,90.3502,-1.33749,79.9513,11.0813,249.46,14.6261,250.099,7.25691,377.231,8.59889,17.7826,10.0596,68.5918,-6.55085,96.2182,-7.90175,248.049,17.4614,49.7194
30,0.380935,2140.23,1.67453e+10,778.691,1.67069,14407.7,2.14251,-6.29894,58.315,-5.99171,289.971,65.3823,59.9463,-13.7376,67.155,-18.0652,326.688,-0.975352,103.516,45.5901,72.0988,-4.61375,59.2411,-0.782638,256.53,-4.63056,345.686,14.6643,409.912,1.54962,14.9003,16.7427,88.0626,-16.2961,98.1094,16.0672,274.987,5.14216,58.0305
31,0.559622,1253.52,2.84779e+10,843.249,0.382433,13506,2.44782,12.661,66.2809,27.9774,227.797,46.8724,56.9291,54.0341,64.2951,5.68796,345.103,12.7457,90.5856,-6.13727,99.5528,-6.59841,88.2727,38.1876,275.702,9.60478,246.096,-2.64128,407.749,16.1889,15.7504,-3.23433,74.448,-8.68225,93.9682,-14.7396,223.544,45.0427,55.2115
32,0.442172,1199.73,1.75074e+10,847.583,1.09516,13281.5,2.34381,24.4962,60.0995,11.7029,280.15,52.735,73.0099,18.5012,84.8477,11.1678,346.124,40.2975,95.4468,4.67987,98.4198,4.21201,94.022,-15.0509,202.953,-8.54074,282.828,23.0597,382.387,-20.9732,16.3516,11.8146,64.1856,-17.9257,93.8939,0.126541,294.61,-0.962533,49.7322
34,0.471216,1052.08,3.73131e+10,810.846,0.193981,13144,2.34422,34.7752,62.8794,2.00181,259.558,62.5694,63.0935,15.0474,68.37,3.10156,326.367,9.26458,92.913,8.71622,96.7545,-13.9167,92.7984,12.4728,259.99,24.9515,262.985,9.40443,388.398,4.04202,16.998,3.90882,71.8512,-9.70499,87.7865,-11.8162,269.795,42.4021,54.9126
35,0.481411,905.333,4.00994e+10,872.291,0.118798,13543.3,2.3868,42.4805,62.0803,10.7819,233.621,66.5007,59.4119,23.1799,67.5125,0.732322,331.803,9.51441,94.5037,3.53158,92.7061,5.37679,88.2076,-5.04792,256.166,14.7904,270.029,-0.337381,359.265,-3.41017,16.993,10.8578,73.1545,-1.47319,88.1079,-5.89693,262.516,14.0434,56.9518
36,0.473653,1029.04,3.71059e+10,809.627,-0.0666264,13481.4,2.44542,31.7521,61.3547,11.2158,240.997,57.3175,62.9834,43.6905,70.4952,-1.64806,343.293,15.7371,95.585,-6.68258,97.8511,-5.40016,89.2594,14.3908,271.138,35.1874,265.954,-1.92392,356.095,9.95988,16.5896,14.631,79.3146,-17.2034,93.9615,-20.0577,278.593,27.2681,56.6006
37,0.469288,2520.5,1.80097e+10,763.968,0.508209,13706.9,2.68472,50.4226,69.2614,11.4769,292.809,-52.1115,61.7174,58.81,75.0256,-19.5514,340.303,5.72985,81.6964,-29.846,88.6278,34.0008,81.9146,25.7131,295.758,2.26642,310.562,-4.641,308.352,38.9571,17.8579,33.3738,93.9107,1.43196,87.4557,-14.9631,277.333,12.0619,57.5368
38,0.395433,1327.99,4.00758e+10,827.898,-0.0959458,13560.2,2.35253,40.9937,56.208,12.0808,240.742,46.1165,61.482,34.2938,77.8345,-4.09031,310.755,2.85814,93.0147,10.2934,87.0491,13.1568,88.5029,45.2828,242.952,15.0798,258.997,5.0407,377.869,10.2853,17.4159,-4.57892,67.9299,-5.58154,96.891,-15.0988,256.928,35.7018,54.5042
39,0.266998,1372.57,3.47462e+10,822.004,0.411963,14506,2.42597,17.7065,56.0082,-10.9934,238.671,29.4154,63.4486,7.95653,85.5531,18.7052,377.667,30.4504,87.8505,17.0725,78.9373,7.11442,64.3674,-33.6396,244.463,5.73155,264.087,-40.2191,320.383,-11.9551,21.6456,1.52635,65.7538,-3.09031,82.4227,9.50206,265.877,24.5383,61.3048
40,0.552073,1109.67,3.75735e+10,933.459,-0.465971,13338.1,2.51234,37.3078,62.3271,-11.2956,258.067,59.8739,65.7633,22.7155,70.4107,-1.27335,353.465,8.59162,83.5311,1.42001,95.9452,-15.9062,89.0411,7.37624,277.537,29.3038,241.104,15.1092,387.34,4.77777,15.134,4.20417,74.8011,3.26243,85.0919,-37.2752,234.563,31.3885,62.6247
41,0.515284,1042.04,3.74709e+10,842.708,0.150913,13739.7,2.38917,35.0458,62.4259,8.07331,253.988,30.2126,65.2037,37.0287,67.8501,11.7185,333.706,11.8004,92.2112,4.07707,95.6507,6.08909,93.7943,16.7496,273.328,15.9503,256.819,-7.57743,405.702,0.101679,18.4064,12.3895,78.5047,-2.06334,100.68,-10.2382,257.861,30.8849,53.9309
42,0.637067,911.966,2.07133e+10,792.306,0.0149976,14216.2,2.21483,53.4173,64.9982,5.47489,232.708,15.9973,67.1415,28.2336,75.3042,5.34667,313.304,1.45053,91.4271,7.26758,84.6192,12.3386,86.1443,22.3786,270.733,2.30205,195.259,2.12091,357.75,-14.1438,18.2337,16.936,80.6616,-3.33111,96.1425,-2.66988,226.163,8.22274,57.4628
43,0.269143,1415.11,3.25062e+10,937.144,0.702975,14646.8,2.38868,27.5189,90.8261,70.1794,239.567,19.5707,62.1752,54.1759,104.205,11.9143,346.816,17.684,105.94,26.131,100.406,-0.120533,79.7443,-5.85812,333.595,4.20379,193.829,-29.9346,296.927,-21.657,13.7548,4.70039,95.7024,-4.94973,95.0583,4.16214,316.683,31.2594,74.6535
44,0.430871,1106.63,3.92824e+10,870.35,-0.0113375,13431.2,2.36237,45.6397,62.7263,12.0629,244.14,53.0383,64.0366,20.4002,70.256,10.2164,322.484,-12.379,88.6109,7.3778,96.2817,4.49255,92.1645,20.6346,262.114,23.0751,273.565,-6.99705,380.164,0.591947,16.7555,10.5979,78.8336,-11.7111,91.9849,-25.1924,268.84,19.1001,57.276
45,0.550461,1715.38,3.5396e+10,811.544,-0.0788964,13464.2,2.29568,46.6736,61.4381,13.3596,239.722,9.44944,67.8714,35.4018,68.5787,-2.71558,344.843,-10.7978,82.6355,-7.42761,88.7346,10.5988,89.5694,10.8671,266.433,6.466,245.764,8.55438,365.324,9.47124,17.4252,11.1035,77.3183,-6.17628,101.399,-21.2798,245.411,30.9557,55.0808
46,0.20566,587.127,2.66768e+10,809.311,1.00733,13490,2.32329,38.7901,65.612,21.0221,247.005,40.5675,68.7236,34.7968,79.2323,13.6324,303.973,31.7458,91.0864,22.6678,93.0928,22.0819,93.123,-45.3438,180.94,26.4506,247.935,-40.9724,282.696,6.52813,17.0127,-4.01124,80.5137,-15.827,101.549,24.0214,289.515,-6.40387,60.2301
47,0.36805,1380.5,3.41823e+10,828.007,-0.198627,13239.5,2.40888,28.7197,63.1817,6.34797,248.471,64.6456,63.9767,36.6538,73.2706,0.808007,312.933,5.85158,94.2258,17.3757,93.8905,-10.4629,94.384,6.39163,230.459,32.0118,262.193,-1.04462,387.111,26.6931,16.3487,-4.27163,72.1522,-9.02322,88.8036,-27.278,262.551,32.1035,54.8762
48,0.421519,1353.4,2.95541e+10,781.045,0.262505,13102.6,2.49035,32.6772,63.2055,4.27973,228.695,44.8735,58.6572,22.5541,71.3399,14.9621,335.758,9.5033,95.4451,-16.185,92.0715,2.58417,75.2066,40.0816,237.133,9.28186,231.778,5.50562,365.118,15.9736,16.341,-13.3452,71.4543,-0.46011,93.4504,-20.8885,308.517,22.4509,54.9358
49,0.410497,1053.53,4.72941e+10,752.799,-0.562057,13602.9,2.46607,50.248,59.8799,49.4148,237.234,32.7118,61.2664,54.9609,70.5348,3.68625,305.771,26.794,89.4736,14.4484,74.8379,-25.464,87.3222,29.6397,263.216,1.27274,224.412,-0.180239,366.835,4.97853,14.6976,10.7472,80.9586,-5.34687,95.1451,-19.8978,246.779,24.4861,59.147
50,0.383448,1041.7,3.88681e+10,777.426,0.0876999,13552.3,2.4259,43.5891,63.4972,6.90423,255.254,61.3056,64.2339,22.8279,67.7842,1.67401,332.116,9.19287,93.4402,0.422311,87.7375,-5.82999,95.8498,3.72773,272.025,30.5131,269.777,13.8333,359.107,-16.8308,17.0214,4.30387,76.569,22.4302,90.9666,-20.4409,266.912,25.3868,60.1001
51,0.40788,2120.41,2.4097e+10,778.188,0.629581,13717.2,2.18856,0.724711,58.6576,7.18612,297.009,56.0027,57.9407,1.33523,87.1641,20.1792,271.133,-9.1261,65.2758,31.2209,62.811,20.943,102.558,35.4738,269.066,12.3656,254.634,5.52736,406.9,-0.862342,16.3798,-36.3604,97.2461,-14.4922,82.8858,-8.77583,280.161,20.1236,55.4911
52,0.397667,1329.71,3.57754e+10,819.267,-0.00943305,13868.1,2.21464,35.9796,56.4796,21.4162,226.908,15.7872,62.8393,52.8918,77.0927,5.18549,338.054,13.1922,86.2005,9.83153,89.8667,36.2097,84.9096,37.8816,237.042,19.0445,238.701,0.395825,354.962,3.89249,15.6923,0.635839,81.8966,1.16265,95.4071,-11.8378,254.728,33.2317,57.4042
54,0.504246,912.503,4.06835e+10,761.75,0.1649,13592.5,2.68791,31.1472,61.1434,14.1317,256.252,43.3513,63.5867,27.0965,66.5266,3.63877,382.515,12.1135,97.1394,-20.331,91.6308,9.13366,92,18.4816,271.394,13.2067,275.669,6.13811,383.579,10.6156,15.8179,-1.54226,80.1385,-4.63749,102.677,-29.8351,268.433,41.3219,56.602
55,0.524155,1690.7,3.85095e+10,802.166,0.426928,13657.1,2.34258,43.0909,60.1958,15.0679,252.809,26.4339,61.0819,40.5701,65.6849,0.746401,348.029,14.9137,92.2567,33.3671,87.1834,11.3249,93.0396,-1.96914,245.189,4.37015,240.031,0.696698,405.87,12.3231,17.7288,-7.69107,66.9219,12.3675,98.2664,-9.51223,257.342,31.9667,54.5242
56,0.438393,1723.45,2.80178e+10,833.45,0.765514,13248.7,2.55515,39.6472,67.0616,3.30096,211.163,75.4467,56.7306,-9.63448,63.3441,8.49026,360.782,42.5754,91.4279,-20.1083,76.2814,9.10322,74.1228,-11.2981,303.871,55.5799,278.138,-2.61255,358.593,21.1001,15.6225,-10.9491,77.7654,18.55,75.3757,-29.4061,348.977,0.34668,66.2162
57,0.445672,1203.1,5.26951e+10,864.298,-0.172384,14272.2,2.40171,47.0229,57.6306,27.6994,236.619,54.7569,70.2083,21.052,77.1376,-6.29461,330.762,1.65009,80.9652,-1.95163,90.6904,22.5139,80.9311,21.6023,200.897,10.2409,243.071,11.8651,349.163,14.611,15.8821,3.86013,68.5935,-5.04116,97.6535,-13.796,262.694,32.2188,52.686
58,0.496083,1087.53,3.39675e+10,829.989,0.271539,13579.5,2.49986,17.8527,64.2953,26.1455,231.58,56.1493,65.2183,40.7356,71.2564,12.8724,359.219,16.1911,100.452,-16.9858,95.6494,-11.8644,92.6816,4.23682,313.468,32.3726,278.744,-10.1594,400.612,2.00557,18.9322,12.0796,76.812,-15.8592,83.9655,-36.9186,225.589,37.5007,55.6003
59,0.462238,1624.98,2.55943e+10,833.791,0.118416,13318.1,2.51932,37.7567,60.2121,14.4128,256.154,38.0707,63.7266,43.9599,61.8891,-12.0287,349.894,15.961,92.799,-12.1519,88.1898,1.71807,84.2026,39.2209,268.32,6.44971,241.467,15.6146,364.747,12.3243,14.8697,-2.68959,73.8622,-11.6179,92.9329,-31.3404,236.673,36.3803,55.1668
60,0.429631,1346.11,4.74519e+10,870.782,-0.245537,13482.8,2.32979,66.192,62.0054,27.6241,267.972,50.4916,63.1663,3.17606,78.6991,3.2306,319.248,8.49617,87.5489,0.594964,100.275,19.1605,90.6293,21.5388,256.813,17.8791,231.23,-6.55487,370.478,19.0289,17.2166,6.77651,87.4803,-4.18163,100.36,-10.492,280.21,27.9196,57.4865
61,0.754707,1956.49,1.0913e+10,851.502,1.5065,12794.3,2.72123,44.4048,66.5068,-8.34179,233.29,-43.7782,88.9807,54.4175,67.2395,-43.1596,297.558,75.3654,88.2196,-5.0761,104.658,45.8346,81.0155,-13.8019,266.836,28.8859,279.925,14.8098,373.402,24.6099,15.3689,24.936,60.3185,-41.4395,112.689,-17.2483,267.067,-1.70094,63.3935
62,0.413177,1088.92,3.33448e+10,851.669,-0.1476,13482.2,2.61922,34.7395,63.1462,2.54089,259.928,49.3938,60.4119,43.8418,70.5017,4.24029,323.986,30.017,98.2752,-17.6842,98.1168,-0.457349,80.4918,23.4288,252.311,-2.98749,257.717,-4.27572,366.771,-0.0888063,18.5041,7.78986,70.5092,-7.59879,96.0602,-33.3835,255.813,30.1269,52.4474
63,0.613668,1479.71,3.52933e+10,806.367,-0.305913,13223,2.67699,37.3977,55.4384,12.3195,244.357,55.6636,55.1838,4.0914,76.5969,44.3033,305.196,42.7856,84.196,-13.769,102.76,-28.7946,73.644,-0.926576,271.096,7.85903,263.806,-6.78319,357.108,11.7946,20.0743,19.444,61.9084,-29.5342,97.9643,-20.4582,241.481,33.4495,56.2728
64,0.417329,1209.68,2.26984e+10,882.069,0.32862,13479,2.54155,54.5022,68.9153,44.3558,262.785,37.3886,63.8957,15.1541,73.6962,5.34334,305.016,26.498,105.719,-22.0117,94.0716,-1.43437,86.9403,22.7423,266.769,0.318145,181.382,-1.58504,311.473,10.9198,18.6891,13.9975,78.6339,-24.5484,82.7573,-11.7976,279.582,14.4859,56.9004
65,0.363265,1066.37,2.7165e+10,768.19,0.21731,13984.1,2.38003,36.2006,64.1412,13.7124,237.942,22.1785,63.9806,18.7487,69.4741,8.17633,283.146,5.9139,98.6055,5.52421,98.6779,5.02772,93.1732,19.9981,267.699,18.5046,238.243,2.25488,324.881,7.34306,16.5257,5.65422,76.7756,-8.08985,97.4717,-5.71151,283.018,34.0729,62.323
66,0.500575,1240.34,3.67105e+10,807.748,-0.158057,13506.2,2.48555,38.9152,60.2874,4.50482,257.974,48.3872,62.8621,29.5508,67.8483,0.018162,341.242,8.32058,92.429,-13.1095,95.7218,1.58608,88.0346,20.511,252.68,28.7935,251.397,-0.853709,365.154,7.50047,17.6016,11.2237,76.0033,-9.07321,96.8684,-20.6776,245.278,37.6523,52.6864
68,0.379454,1192.83,1.65816e+10,736.455,0.923729,14079.8,2.66747,24.2085,69.4144,25.9531,199.742,21.5299,72.4251,38.1212,77.127,-32.3388,286.861,39.7432,92.1314,34.9695,99.0392,31.9121,114.411,37.851,213.302,1.33834,248.008,-49.9601,379.467,-15.4175,17.1166,-22.3869,75.0288,59.9506,82.4474,-11.3924,276.061,31.4662,62.1232
69,0.38054,1413.6,2.79194e+10,812.367,0.0161751,13457.2,2.23685,33.5753,58.8871,25.2212,244.258,35.8317,65.6518,24.5046,64.8648,12.8381,275.416,29.7358,91.9587,23.4379,81.4819,2.04492,96.6867,45.3317,261.179,7.18729,275.114,3.55959,385.027,8.19123,14.033,-2.44403,71.1063,12.2819,91.0953,-25.5414,295.524,17.424,50.9108
