real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
16,0.732459,0.805311,1.1483,1.12261,0.692658,1.33663,0.706297,0.704754,0.705659,1.65642,1.44716,1.09827,2.07824,2.09655,3.38526,0.612248,17.3795,25.479,179.075,180.91,179.243,181.215,180.505,168.417,43.3341,43.7171,161.396,160.364,33.2265,130.687,76.3968,68.5493,71.6562,1.10344,85.5602,79.4316,83.232,141.088,94.8968,101.383,81.8854,110.265,118.852,118.748,28.3162,87.127,11.6866,11.6354,102.645,39.9708,1.16387,2.9223,63.2865,43.4775,60.2257,25.3268,9.52824,9.52146,6.45112,4.34617,1.52686,13.9437,2.34753,2.68658
17,0.658808,0.730864,1.05411,1.03572,0.61878,1.23337,0.631707,0.625814,0.626118,1.52795,1.37109,1.02807,2.09261,2.11997,3.7571,0.473024,22.9035,33.1429,145.614,143.241,140.181,140.043,134.417,123.689,26.2494,26.4973,114.542,113.652,18.7635,88.3108,49.7239,43.2573,50.8466,0.682188,57.1125,51.8577,66.9292,118.628,79.492,72.6642,73.856,84.6538,102.58,105.788,23.456,83.3614,8.7744,8.75216,99.0231,36.4956,0.717003,1.92119,63.701,43.0817,64.7314,23.8889,7.51501,7.51322,4.80935,3.0647,0.972494,12.1721,1.55587,1.8057
18,2.84098,3.10168,4.43704,4.32231,2.40612,5.12387,2.44928,2.38729,2.38382,6.21675,5.46413,4.01535,7.4723,7.48468,11.1002,1.67637,32.688,40.7904,119.017,120.724,121.076,121.897,123.057,121.076,28.6087,28.7613,119.705,119.451,21.7751,107.521,43.3294,39.1684,70.2047,2.5446,48.4227,45.4448,68.0218,85.5969,71.7451,59.2928,63.7798,67.8269,78.1321,79.3303,30.6371,66.3333,16.3219,16.187,74.7694,37.9788,2.48663,5.45584,53.7943,40.2821,53.9642,25.9477,12.2467,12.2299,9.14368,6.85484,2.96337,15.8169,4.18791,4.65435
19,0.506865,0.534027,1.09074,0.949718,0.20837,1.45189,0.210895,0.186322,0.184043,2.35561,1.21887,0.505012,1.45225,1.32623,1.99332,0.0627491,5.57118,7.35899,13.1492,11.47,10.4792,10.0195,8.12145,6.68315,71.751,71.4513,5.25117,5.16308,64.3749,2.93891,56.4259,57.9474,1.23416,0.0322371,53.1881,56.7063,1.89683,10.4426,2.72076,47.8267,2.66039,42.6449,25.7226,20.1238,0.444123,4.16593,0.166437,0.16552,9.03102,0.814041,0.027175,0.0524298,2.45892,1.14512,3.03744,0.461291,0.133348,0.133247,0.0928849,0.0669424,0.0302184,0.20513,0.0411484,0.0455066
20,1.48863,1.65981,2.26819,2.26478,1.55995,2.58871,1.59381,1.60394,1.6075,3.04456,2.95989,2.43828,4.43811,4.55111,7.3268,1.35801,29.5027,39.1261,168.87,171.746,171.529,173.418,174.851,167.494,20.0891,20.2759,163.378,162.659,14.9418,137.588,39.7146,36.9295,79.7327,1.84064,50.4054,48.3749,84.4568,108.252,91.2691,70.1469,84.6711,87.118,108.107,111.133,36.8148,93.0844,15.9701,15.8957,108.559,51.0014,1.74894,4.14167,78.9588,58.3559,84.6431,35.9762,13.0086,13.0001,8.69953,5.85999,2.14718,19.7537,3.20881,3.6477
21,1.37863,1.51397,2.17696,2.12376,1.23134,2.53136,1.25486,1.23532,1.23495,3.11772,2.72237,2.0233,3.81493,3.83011,5.84369,0.907539,20.7854,29.0114,208.772,201.173,193.813,191.826,175.647,154.94,40.8558,41.1335,134.933,133.354,31.628,91.5083,63.9784,57.0748,51.0996,1.14547,69.1228,63.3982,63.6364,110.302,73.9467,80.1906,68.3166,87.7834,98.7289,99.8853,24.7542,76.0909,10.4092,10.3686,90.3563,35.9699,1.12964,2.69183,58.9329,41.1697,59.4684,24.0589,8.63318,8.62836,5.81112,3.91835,1.42658,13.0249,2.14736,2.44548
22,0.704185,0.75077,2.02593,1.62314,0.366774,3.05375,0.373146,0.357365,0.356313,5.99668,2.19679,0.760239,2.58238,2.30475,3.64999,0.260142,9.8981,12.2487,34.6688,34.7675,34.2943,34.8073,35.2441,32.933,28.773,28.9871,33.1656,33.0353,23.6002,33.4216,48.7838,46.8188,30.7498,0.572872,58.1131,56.0634,45.6,80.6575,54.7483,71.5644,56.8992,80.6764,90.5601,90.9722,21.8284,67.9368,8.86224,8.86993,83.1692,33.728,0.704549,1.95941,57.1096,41.3402,61.3033,25.1865,8.38624,8.38968,5.38715,3.38559,1.03701,13.8345,1.69663,1.98214
23,0.228911,0.248623,0.375612,0.35897,0.185849,0.448017,0.189104,0.184642,0.184424,0.588006,0.459532,0.312458,0.632285,0.62461,0.990323,0.138842,4.50647,6.7594,99.4514,98.7449,94.854,97.1085,95.2654,79.7694,50.0231,50.3926,74.8084,73.8464,35.1272,58.7254,77.6488,63.2681,37.0348,0.272175,76.1569,64.46,60.299,128.405,74.8315,83.0776,71.8272,87.9645,106.303,110.47,20.6143,83.856,6.08633,6.10082,101.946,35.6959,0.337612,1.01505,64.4264,43.8222,66.484,24.168,5.89603,5.90086,3.39454,1.94412,0.516201,11.3897,0.888279,1.0579
24,0.876499,0.961474,1.40317,1.3633,0.762409,1.6435,0.776778,0.761876,0.761337,2.05418,1.75627,1.27231,2.47659,2.478,3.87985,0.548433,14.8529,20.1673,113.489,112.743,109.907,111.101,108.401,96.8094,31.4121,31.6386,90.6635,89.8293,23.036,69.9356,51.6451,45.6331,39.0489,0.704262,57.3032,53.0818,51.218,93.4518,60.5262,70.017,56.0375,79.6939,89.8659,89.9688,18.1647,63.9098,6.94055,6.92012,79.1376,28.1804,0.705535,1.70141,49.2595,33.3932,51.4187,18.5616,5.90089,5.89905,3.85781,2.54326,0.901995,9.44833,1.37026,1.56618
25,1.92133,2.09817,3.18371,3.05758,1.49966,3.78429,1.52639,1.4696,1.46548,4.86443,3.95366,2.65785,5.54525,5.48448,8.89993,0.899121,41.3437,58.4244,186.21,176.346,168.937,166.308,151.015,134.242,55.2039,55.5067,117.685,116.431,40.6822,82.2354,80.5184,70.1638,45.5862,0.974831,83.8482,76.1085,59.0179,116.639,70.5073,95.1595,65.5279,102.832,112.192,111.641,21.3564,75.6626,8.73033,8.69871,95.2473,32.2346,0.96238,2.27106,56.8124,37.9279,58.5479,21.2172,7.30758,7.30409,4.91065,3.31441,1.21786,11.1841,1.82722,2.07873
26,1.54425,1.65384,3.08505,2.78162,0.783795,3.97498,0.795264,0.720562,0.713743,5.97821,3.64035,1.75336,4.71462,4.42845,6.99506,0.277995,21.1044,26.8398,67.4273,63.3848,60.1737,59.3068,53.1958,46.0588,102.847,102.637,39.4149,38.905,76.1745,24.6545,90.4976,80.5115,10.7615,0.169822,82.0597,79.0718,14.1029,42.5087,17.6559,81.4484,16.1023,80.3991,65.0322,57.088,3.98368,20.9095,1.38143,1.37548,34.6524,6.39587,0.149468,0.335902,13.7307,7.77835,15.2236,3.78546,1.12558,1.12494,0.727572,0.480284,0.177825,1.80509,0.262327,0.297909
27,0.62854,0.593785,2.70167,1.89956,0.0611649,4.13874,0.0619265,0.0558875,0.0553949,7.40829,2.26609,0.236407,1.75069,1.33305,1.64915,0.0278473,2.31715,2.81355,7.52073,7.10236,6.69793,6.69971,6.20625,5.22731,70.1992,70.3392,4.74339,4.68596,69.8518,3.71317,74.5684,79.0689,2.46074,0.0259952,77.1935,81.0536,4.92707,23.27,7.26844,73.5287,7.80904,67.3286,47.9684,40.5014,1.25401,12.0175,0.318819,0.318738,22.4203,2.68787,0.0263945,0.0595343,7.87487,3.98847,9.4038,1.59483,0.286175,0.286295,0.161912,0.0966154,0.033689,0.59302,0.0502995,0.0575934
28,4.43135,4.88987,7.13651,6.97339,3.81629,8.33113,3.89065,3.78794,3.78204,10.2276,9.08363,6.59624,13.1149,13.1814,20.9596,2.38214,74.3746,95.0612,233.065,227.841,223.491,221.561,209.779,197.377,35.0872,35.224,179.85,178.61,24.6196,128.638,50.3303,44.5654,59.0869,1.9792,55.8851,53.0374,57.5548,87.8721,62.9198,70.5278,55.049,82.7486,91.0153,89.4588,21.8408,60.7373,10.7545,10.6696,76.3607,28.9511,1.66405,3.49966,46.7674,32.1352,49.167,18.9378,8.0737,8.06259,5.88237,4.33244,1.86349,10.7848,2.60943,2.90136
29,0.812483,0.889177,1.28472,1.24852,0.724385,1.50311,0.737874,0.728102,0.728075,1.88669,1.60392,1.1758,2.27791,2.28243,3.70513,0.564764,18.8412,27.2947,143.105,141.33,138.31,138.642,133.854,122.625,52.7621,53.1401,114.006,113.101,40.8846,87.0851,81.5065,72.6311,46.2574,0.84393,85.725,78.9193,56.6561,111.289,66.8747,95.0856,60.0942,99.748,103.829,102.287,19.5438,67.8426,8.1297,8.09763,84.8863,28.8096,0.870296,2.1163,49.5432,33.0203,49.5378,18.6454,6.74045,6.73656,4.57829,3.10632,1.12449,10.0499,1.705,1.94368
30,3.28478,3.52597,4.52327,4.4664,3.05897,4.9953,3.10363,3.06725,3.06654,5.67668,5.31414,4.39808,6.73752,6.78458,8.9951,2.38987,19.2225,22.258,42.6233,42.8539,42.8001,42.9556,42.9695,42.1551,18.5001,18.5733,41.5017,41.414,15.7101,37.7651,24.3441,22.7276,27.5372,2.46851,25.6443,24.2522,28.9525,36.2146,30.8178,28.1022,28.8406,29.5645,32.3624,32.9544,16.211,29.8601,9.60437,9.56207,31.9615,19.7935,2.14462,3.93215,25.6667,20.949,25.1621,15.1875,8.08396,8.07823,6.23814,4.81074,2.37435,10.3279,3.15298,3.4491
31,2.34146,2.52975,3.96684,3.75169,1.61854,4.75859,1.64432,1.554,1.54632,6.25301,4.76541,2.99304,6.31102,6.15592,9.34952,0.811473,31.4827,41.6999,124.465,117.28,111.601,109.96,98.9025,86.246,64.4725,64.6655,74.2509,73.3417,48.5353,47.541,79.4795,70.7308,21.2566,0.608767,78.859,73.7134,26.7298,68.1863,33.017,83.1104,30.2143,84.2913,79.0482,74.1617,8.56078,37.1854,3.66401,3.64456,53.4854,13.139,0.534582,1.12111,25.9861,15.9136,27.6687,8.33053,2.94749,2.94512,2.06528,1.47235,0.617544,4.32328,0.872795,0.974715
32,1.57079,1.58898,3.07374,2.64751,0.516018,3.915,0.519277,0.443053,0.435839,5.91193,3.07143,1.25411,3.09612,2.78961,3.46568,0.120914,5.15685,5.83586,6.22096,5.66602,5.3137,5.18101,4.54873,3.94404,41.302,41.0925,3.41415,3.37514,40.8708,2.42528,30.9703,31.8428,1.40841,0.0536344,28.2745,28.7698,2.1459,7.97395,2.876,23.6505,2.83079,19.8213,13.5616,11.525,0.667684,3.86818,0.265566,0.264745,6.51511,1.12383,0.0463141,0.0852844,2.54974,1.44967,2.78858,0.714861,0.228847,0.228793,0.158375,0.112763,0.0519367,0.357203,0.0699379,0.077226
34,1.95281,2.10212,3.48048,3.239,1.22358,4.26838,1.24249,1.15934,1.15202,5.8658,4.13373,2.39309,5.37492,5.17619,7.83284,0.555701,25.6889,34.7621,113.455,104.193,97.5499,95.2463,82.356,69.6321,100.409,100.432,57.6095,56.7674,75.1559,34.5488,101.385,89.1213,15.1715,0.39842,92.3499,86.0932,19.3871,56.8069,24.3499,89.3454,22.064,85.7884,72.7078,65.6924,5.84393,27.7141,2.46774,2.45397,42.5873,8.98553,0.351074,0.741324,18.4158,10.8236,19.573,5.52188,1.96837,1.96668,1.37873,0.980137,0.407404,2.86028,0.577836,0.646143
35,3.26654,3.60517,5.15661,5.059,2.95716,5.98017,3.01534,2.96398,2.96256,7.28246,6.55071,4.9194,9.42699,9.50303,15.0909,2.07207,65.2427,90.6723,278.926,267.219,258.89,254.79,234.248,214.783,47.4384,47.6768,190.451,188.774,34.6576,134.421,68.2724,58.6092,73.6942,2.30356,70.5523,63.2055,81.8067,123.162,90.8608,80.7756,81.6529,88.3821,102.211,104.729,34.8053,86.5743,16.7256,16.6369,97.9125,46.265,2.17162,4.93076,68.1407,50.1467,66.6458,31.6187,13.4267,13.4147,9.507,6.71907,2.63925,18.619,3.85779,4.34733
36,0.905368,1.00289,1.38342,1.36994,0.948718,1.58864,0.968893,0.984185,0.987516,1.90858,1.7715,1.43875,2.58597,2.63826,4.16844,1.03533,18.7413,26.7628,191.023,197.871,200.287,203.076,208.945,206.02,28.8378,29.0916,204.672,204.151,21.5318,179.738,52.5912,46.4534,109.876,2.54768,60.4891,55.0755,116.23,147.745,126.197,76.5871,112.424,89.3678,112.302,118.559,48.4868,115.306,22.7262,22.5931,121.916,64.4788,2.64343,6.39447,92.8998,69.4041,89.6567,43.4029,17.9433,17.9257,12.6078,8.84737,3.3433,25.0537,4.99035,5.65032
37,7.45015e-05,9.37176e-05,0.000149579,0.000162327,0.000253531,0.000191927,0.000277659,0.000385304,0.000402564,0.000250695,0.000346532,0.000460736,0.00144234,0.00179119,0.00665862,0.00431732,0.170686,0.287912,2.76439,3.0189,3.19773,3.27754,3.68508,4.13907,0.00682317,0.00701917,4.67907,4.72097,0.00407343,5.96547,0.051666,0.0479069,7.00719,0.884845,0.114517,0.109829,5.69883,2.51751,5.26124,0.324395,6.42429,0.691628,1.90501,2.52812,7.62928,6.84766,6.58945,6.5526,5.38253,9.02329,2.47479,6.15393,10.0646,11.4583,12.9563,10.978,5.49905,5.49522,4.54917,4.4477,3.57459,7.96193,4.10853,4.1317
