real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
12,1.97965,2.18436,3.20277,3.12117,1.74725,3.7555,1.78208,1.74976,1.74882,4.67697,4.06249,2.9595,5.83827,5.8619,9.35729,1.23778,41.2566,58.5993,284.597,277.216,269.843,267.87,250.759,228.462,40.451,40.6387,203.865,201.938,27.8501,138.879,57.9356,48.1951,64.1317,1.44057,59.2446,52.2904,68.4492,108.835,76.3544,69.3353,66.0606,77.4676,90.3314,91.9754,24.8412,70.5655,11.2321,11.1615,83.008,33.7818,1.34872,3.14199,52.9281,36.7771,52.0122,21.7078,8.73401,8.7245,6.11074,4.2813,1.63745,12.1856,2.41716,2.73229
13,3.57665,3.93099,5.80695,5.63732,2.99192,6.81454,3.04852,2.96115,2.95577,8.4974,7.29046,5.18033,10.2816,10.2685,16.0379,1.87556,60.7819,82.7367,322.592,309.513,298.508,294.818,270.077,242.156,47.8407,48.0045,211.451,209.192,32.7116,137.912,64.5055,53.6702,62.0481,1.73362,65.134,57.7408,66.5307,110.388,74.6855,75.3395,64.6111,83.2899,94.4895,95.1926,24.1975,69.5253,11.274,11.2001,83.3288,32.7262,1.54316,3.38833,51.539,35.5709,50.5161,21.0502,8.73614,8.72622,6.21707,4.44711,1.80467,11.978,2.59253,2.90712
14,1.16332,1.2832,1.82172,1.78837,1.0964,2.1127,1.11824,1.11052,1.11131,2.58466,2.31496,1.76751,3.34516,3.37958,5.37096,0.883013,23.3619,33.8295,246.665,236.684,227.09,225.181,206.492,181.505,25.6006,25.7442,159.367,157.561,17.1882,108.887,39.2585,31.6676,58.2947,1.28405,40.4085,34.4344,68.3482,102.656,77.2649,49.1485,70.1815,57.3894,76.7706,82.1521,27.186,75.5872,11.8411,11.7896,84.0571,38.3948,1.29283,3.12119,60.2114,43.2949,60.593,25.9384,9.70944,9.70295,6.61955,4.50962,1.64596,14.3259,2.48289,2.82633
15,1.85093,2.03587,3.03521,2.93981,1.56108,3.58176,1.59125,1.55172,1.54968,4.52212,3.81923,2.69658,5.41924,5.4106,8.56524,1.04279,36.5109,52.2581,274.803,264.414,255.109,252.278,231.447,206.484,49.7709,50.0251,180.037,178.033,35.7425,117.575,71.6581,61.4839,54.2613,1.16552,73.8425,66.7292,60.7184,108.751,69.3328,83.9035,60.2281,90.5188,97.2511,96.344,21.1156,65.751,9.28647,9.23043,80.8309,29.3575,1.0984,2.55906,47.7917,32.2576,46.9003,18.5568,7.26436,7.25686,5.05189,3.5212,1.34061,10.2489,1.98212,2.24226
16,2.24546,2.47218,3.60284,3.51088,1.97016,4.20934,2.00854,1.9697,1.96831,5.21201,4.53608,3.3175,6.42844,6.44921,10.0929,1.38116,42.7951,60.8386,320.311,312.556,304.241,302.236,282.75,256.514,40.766,40.9568,227.578,225.301,28.2965,150.923,59.67,50.0885,66.8985,1.56887,62.8797,56.2888,70.0842,114.394,77.7208,76.4003,65.7691,86.9179,98.1329,97.9838,25.6496,69.2776,11.9168,11.842,83.0595,33.7004,1.46883,3.38257,50.5664,35.5539,48.2225,21.7383,9.26362,9.2532,6.53414,4.60085,1.77853,12.6496,2.61349,2.95045
17,1.0573,1.16572,1.73334,1.68163,0.923837,2.04719,0.942343,0.9262,0.925853,2.59172,2.19433,1.57111,3.14934,3.15347,5.0574,0.680254,23.2104,34.0402,247.665,241.698,233.896,233.745,220.068,194.968,45.6163,45.8985,174.886,172.993,32.1176,121.458,69.8239,58.6364,58.6441,0.946959,72.0985,63.8659,70.1658,126.499,81.369,83.3013,70.7516,91.2323,103.468,104.711,23.4253,76.9197,9.57678,9.53117,92.0176,33.8787,0.949588,2.37371,56.0261,37.7716,54.6272,21.3823,7.71851,7.71254,5.18745,3.4819,1.21922,11.4405,1.87052,2.14072
18,2.34651,2.56677,3.77423,3.65339,1.96398,4.42463,1.99995,1.9483,1.94539,5.54208,4.67566,3.32792,6.47169,6.45025,9.90455,1.3095,38.7922,54.768,313.83,307.258,299.167,298.322,281.603,255.311,52.6887,52.8948,229.21,226.996,37.3374,155.208,71.1366,59.554,71.002,1.50189,71.575,63.8062,70.1362,114.075,76.3251,82.7048,64.5599,91.633,100.963,99.9251,28.0623,68.0867,13.8848,13.8014,82.9034,34.4907,1.50879,3.73416,49.9846,35.57,48.2705,22.6439,10.8175,10.8045,7.753,5.4264,1.95481,14.0298,2.99085,3.41256
19,1.75972,1.94289,2.80659,2.74563,1.60864,3.27364,1.64096,1.6211,1.62134,4.03915,3.56674,2.66239,5.1364,5.17454,8.18555,1.22,34.3577,48.8934,313.384,307.254,299.337,298.302,281.036,254.156,37.2396,37.4369,227.389,225.134,25.6226,155.38,55.8884,46.5843,74.2749,1.59224,58.4657,51.7192,80.278,119.625,88.7414,70.4944,77.1706,80.6705,97.0356,99.8623,30.0489,81.486,13.434,13.3576,93.4522,40.8032,1.53834,3.65666,62.4454,44.2751,61.3783,26.5364,10.5988,10.5883,7.35655,5.10075,1.90601,14.9462,2.84456,3.22628
20,2.56908,2.81507,4.27703,4.11488,2.03473,5.07924,2.07235,1.99923,1.99413,6.4929,5.33222,3.62044,7.45349,7.39019,11.6016,1.22023,46.3007,65.1955,281.167,264.704,252.307,247.473,220.249,193.083,47.4383,47.5675,163.953,161.925,31.9816,103.704,61.2448,49.8536,50.2201,1.18267,60.3478,52.3846,59.6734,108.912,69.6415,69.9405,63.3896,78.7245,94.801,97.2067,21.6922,71.7619,9.27873,9.23133,87.9404,31.5814,1.09627,2.52261,54.1094,36.4461,55.3977,20.6214,7.46526,7.45944,5.1013,3.50907,1.33092,11.0327,1.9651,2.2245
21,2.01555,2.21547,3.22562,3.14069,1.75399,3.7667,1.78757,1.75051,1.74895,4.66362,4.04538,2.95009,5.68995,5.70123,8.76504,1.21325,31.2493,43.3012,273.724,259.036,246.949,242.84,216.591,188.454,38.379,38.5859,159.957,157.913,27.761,101.438,57.8025,50.5487,50.6877,1.33815,62.596,57.3914,57.7873,99.8051,66.0336,75.1842,59.7221,84.5761,95.1373,95.2272,21.7073,66.984,9.72585,9.66955,82.9044,30.5332,1.24475,2.80562,50.7989,34.5755,51.9514,19.9154,7.68256,7.67513,5.37611,3.78817,1.49554,10.9302,2.17647,2.45003
22,2.62814,2.91487,4.07995,4.03473,2.55291,4.68945,2.60594,2.59255,2.59491,5.60184,5.22434,4.11579,7.55251,7.67199,11.8332,2.00745,43.7275,59.9207,344.588,342.19,337.28,336.082,320.425,298.32,32.4782,32.6829,268.872,266.605,23.3792,182.809,52.4599,45.8067,86.0357,2.43737,58.3896,53.2871,84.4291,114.651,90.178,72.4876,78.7311,83.561,98.977,101.233,35.1574,82.3304,17.2452,17.1235,94.2586,44.7089,2.24817,5.11461,64.5652,47.2327,63.6144,29.6721,13.1394,13.1224,9.41724,6.74691,2.67826,17.5289,3.89462,4.37923
23,2.11188,2.32056,3.44877,3.34072,1.77973,4.063,1.81381,1.76881,1.76647,5.11523,4.32666,3.06197,6.10063,6.089,9.50717,1.19929,36.7714,51.5612,315.769,307.584,298.926,296.778,276.388,250.227,44.5691,44.7381,220.795,218.555,30.119,145.718,60.5166,48.5709,69.5097,1.50847,59.1297,50.2199,75.8692,124.597,85.9133,67.7258,76.5951,75.5834,95.5725,100.459,29.3799,83.206,13.5577,13.4776,96.1937,40.2306,1.49877,3.69219,63.5781,44.6824,62.9799,26.6922,10.6765,10.6659,7.44949,5.17796,1.894,15.0498,2.86479,3.25834
24,2.28724,2.51685,3.6762,3.58067,1.96845,4.29371,2.00626,1.95828,1.95581,5.30435,4.6214,3.35432,6.50976,6.52145,10.0201,1.3007,34.2726,45.4306,251.98,248.94,242.079,243.307,232.43,205.988,35.6296,35.8133,186.151,184.121,24.6822,128.424,53.8501,45.3995,61.3953,1.34204,57.3368,51.3689,70.8885,113.875,79.9528,70.0347,69.5989,80.4722,95.1081,97.023,25.2292,74.6828,10.5775,10.5253,88.1914,35.6521,1.24697,2.86346,56.3875,39.2497,55.9658,22.9807,8.5273,8.52063,5.81595,3.99354,1.5132,12.5172,2.23483,2.53031
25,1.5682,1.72438,2.55421,2.47686,1.3485,3.01162,1.37463,1.34604,1.3449,3.80541,3.21963,2.29435,4.60275,4.60145,7.41848,0.950033,36.8029,55.2451,291.879,278.027,267.136,262.888,237.968,211.701,47.2619,47.4967,182.697,180.616,32.6275,118.952,68.4928,56.9281,57.8937,1.18671,70.0321,61.6227,68.7504,124.192,79.9119,81.8131,71.612,91.216,106.527,108.405,24.4886,79.6261,10.4054,10.3526,96.5492,35.3191,1.15499,2.75463,59.2101,40.0006,59.1719,22.7452,8.36495,8.3583,5.7119,3.90974,1.44365,12.2684,2.16327,2.45804
26,1.96631,2.17642,3.11847,3.06215,1.84074,3.62512,1.87852,1.86128,1.86218,4.4353,3.98727,3.02684,5.79291,5.85594,9.32105,1.41484,41.3596,59.3219,311.688,303.923,296.454,293.78,274.422,251.579,36.0096,36.2155,223.623,221.55,25.2193,151,55.6927,47.5409,70.8312,1.74675,59.9426,53.9984,74.3106,113.061,82.093,72.9387,71.6411,83.1693,97.1518,98.7706,28.2461,76.4096,13.1275,13.0411,89.6275,37.7628,1.63211,3.76576,58.1252,40.8815,57.3473,24.4922,10.1365,10.1248,7.15881,5.06316,1.96962,13.9385,2.88845,3.25723
27,2.58446,2.87279,4.12985,4.0654,2.41391,4.79802,2.46496,2.43566,2.43613,5.83089,5.32528,4.04755,7.80557,7.90377,12.6014,1.75965,51.161,69.8201,317.93,314.946,309.845,309.409,297.209,276.67,31.2632,31.4302,253.96,252.022,21.2108,182.822,48.6266,40.5737,86.3872,1.99064,52.3701,46.2098,87.6621,120.88,95.0189,65.4068,81.9526,76.5238,96.3514,100.538,33.2044,85.6331,15.2614,15.1583,96.8853,44.1913,1.81877,4.2539,66.388,47.5828,65.2585,28.7975,11.7059,11.692,8.17627,5.72573,2.18022,16.2757,3.219,3.6393
28,0.825291,0.914678,1.29874,1.27849,0.808283,1.50849,0.825281,0.825759,0.827104,1.84794,1.66994,1.29397,2.4636,2.50016,4.09911,0.703559,22.7979,34.6733,258.646,256.493,251.826,251.993,242.271,222.62,29.6856,29.9196,204.16,202.427,20.6844,148.384,51.706,43.4683,73.3371,1.16561,56.6691,49.9765,82.9828,129.867,93.6556,70.4794,81.3526,81.4923,100.973,104.952,29.1833,86.4579,12.2543,12.1918,99.1376,41.0925,1.19578,3.03332,65.0987,45.2474,63.6352,26.3143,9.78825,9.77994,6.61464,4.45393,1.55155,14.3158,2.3898,2.73675
29,1.49719,1.64885,2.36291,2.31117,1.3872,2.751,1.41464,1.40289,1.40369,3.39642,2.98818,2.24902,4.30036,4.33581,6.97125,1.10886,32.5374,46.0202,217.529,216.007,212.923,212.97,206.306,193.284,44.5529,44.8381,179.898,178.673,32.7864,135.071,68.632,60.0404,65.9173,1.51488,72.8591,66.7284,69.7732,113.745,77.9541,83.9257,67.0212,90.8302,97.9976,97.6992,25.154,71.2741,11.6264,11.5541,84.4451,33.908,1.4516,3.36683,52.6129,36.5468,50.8183,21.7792,9.08228,9.07247,6.43919,4.56348,1.77409,12.47,2.60943,2.94367
30,1.67125,1.84825,2.71644,2.65018,1.50026,3.19657,1.5309,1.50774,1.50749,4.00699,3.48564,2.54002,5.15866,5.19451,8.75041,1.09082,42.9637,59.6429,216.785,213.052,208.989,208.113,198.785,185.31,43.4402,43.6723,170.237,168.995,30.4856,124.929,64.213,54.4465,60.8686,1.30465,66.8254,59.668,66.4048,112.215,75.3639,78.0711,66.6756,86.5662,99.2707,100.386,23.7484,73.5005,10.4669,10.4034,89.0398,33.4445,1.21821,2.87952,55.2633,37.6295,55.7277,21.5974,8.20254,8.1944,5.67639,3.94474,1.484,11.765,2.20613,2.49901
31,2.56493,2.82841,4.11739,4.01809,2.26441,4.80999,2.30911,2.26355,2.26181,5.94823,5.21074,3.82597,7.47039,7.5099,12.005,1.52929,56.8468,81.6117,290.096,277.13,268.001,262.967,238.602,217.137,45.5936,45.8018,187.378,185.44,32.4589,118.828,64.4379,54.9264,52.1259,1.44171,66.3194,59.6412,56.56,100.705,64.349,76.1569,55.8388,83.1063,90.9918,90.3736,19.9533,61.2419,9.21422,9.15146,75.9816,27.3562,1.26998,2.78676,44.6901,30.1212,44.4768,17.41,7.1002,7.09196,5.05913,3.63027,1.47927,9.75951,2.12276,2.37878
32,3.11803,3.40088,5.2106,4.98697,2.3467,6.18961,2.38828,2.28501,2.27699,7.92947,6.38972,4.24626,8.67744,8.55957,12.9871,1.29912,44.4771,60.2719,245.218,233.862,224.383,221.377,200.937,177.675,67.1884,67.425,153.415,151.618,49.6139,97.9437,86.7173,75.7978,43.6782,1.109,86.8376,79.9022,49.1905,98.178,57.1389,94.2793,50.1542,98.4146,98.4439,94.8884,16.7543,56.8818,7.46572,7.41848,74.3664,23.6721,0.988802,2.18183,40.8171,26.702,41.4086,14.977,5.81246,5.80624,4.08566,2.89527,1.16119,8.17842,1.67454,1.88077
34,1.97616,2.17992,3.20955,3.1241,1.73152,3.76996,1.76595,1.73228,1.73117,4.7105,4.06851,2.94541,5.83501,5.85247,9.29466,1.22002,39.8705,57.1094,315.079,305.596,296.624,293.747,272.055,246.1,42.3373,42.5297,216.284,214.059,29.1031,142.186,60.2088,49.8705,65.1819,1.44775,61.1601,53.6981,69.3906,112.16,77.5559,71.1545,67.2691,79.1785,92.5577,94.3502,25.4754,71.9969,11.6189,11.5441,84.8923,34.4225,1.36753,3.22445,53.7959,37.3732,52.7019,22.1276,8.99591,8.9858,6.3015,4.41144,1.67066,12.4816,2.47814,2.80497
35,2.16239,2.38029,3.59118,3.47116,1.78588,4.25809,1.82052,1.76821,1.7651,5.4157,4.53273,3.14441,6.46366,6.44078,10.3033,1.13725,45.5417,65.8907,281.327,263.966,251.493,246.161,218.361,192.041,43.2499,43.4098,163.016,161.038,29.5581,103.907,59.447,49.4205,51.5387,1.18446,60.671,53.5375,61.2166,108.702,71.0596,71.4145,64.6595,80.3207,95.0567,97.1415,22.5629,72.5211,9.64241,9.5921,87.8528,32.6304,1.10484,2.58267,54.8823,37.3288,55.5377,21.2815,7.72443,7.71817,5.26288,3.60704,1.34914,11.4058,2.00473,2.27337
36,2.41383,2.64835,4.00828,3.86288,1.94302,4.75315,1.97948,1.91505,1.91079,6.05522,5.01059,3.43606,7.02632,6.98039,10.9232,1.19917,41.767,58.1556,296.243,282.981,271.463,268.005,243.112,214.063,50.5315,50.7014,184.274,182.047,34.591,116.83,66.6406,55.0935,52.6432,1.19295,66.0052,58.2775,59.235,105.82,67.8921,75.2158,59.531,82.7835,93.238,93.5571,20.5898,65.7429,8.99817,8.94451,80.8508,29.054,1.09871,2.50824,48.4035,32.4938,48.4523,18.4709,7.06049,7.05344,4.90058,3.41981,1.32116,10.0662,1.93708,2.18689
37,0.316953,0.360299,0.386831,0.412703,0.63262,0.406343,0.649852,0.731556,0.742496,0.4144,0.531517,0.67468,0.906413,1.00215,1.87859,1.54561,20.1843,31.4611,209.211,211.798,211.86,212.581,211.147,204.311,12.2086,12.3998,195.671,194.81,8.20969,161.295,34.5847,28.5995,96.9208,2.8638,44.2722,37.9788,132.839,209.926,159.586,65.826,148.676,85.7646,134.077,151.375,44.1188,162.873,16.314,16.2518,173.23,71.85,2.31118,4.63783,126.51,86.0513,124.909,46.2904,13.6906,13.6864,8.94138,6.06187,2.51197,22.5882,3.50872,3.92163
38,1.62568,1.79139,2.6641,2.58496,1.39698,3.14246,1.42451,1.39384,1.39256,3.96052,3.36857,2.39987,4.81005,4.81178,7.60859,0.968393,30.6357,43.2835,297.137,289.372,279.862,278.929,260.064,230.228,42.3953,42.6003,203.028,200.702,29.1058,133.639,61.7981,51.5121,62.4576,1.17663,64.1303,56.9237,69.9735,118.303,79.1072,76.6384,69.0114,86.7276,101.15,102.57,25.074,74.9477,10.7679,10.7104,90.4909,34.8019,1.1429,2.77723,55.6576,38.2501,55.0754,22.3383,8.54949,8.54165,5.83522,3.97448,1.43371,12.3095,2.16925,2.4724
39,0.94435,1.03571,1.55524,1.49981,0.793062,1.84534,0.808155,0.789957,0.789144,2.36777,1.94613,1.35731,2.75052,2.73814,4.36656,0.561803,19.5387,28.6959,238.444,231.727,222.742,222.957,208.381,180.302,54.1831,54.491,159.713,157.715,37.8065,107.3,79.7873,66.2811,51.4112,0.766652,80.5382,70.6701,65.1442,129.44,77.0965,91.5257,67.8974,99.3349,111.912,112.375,21.1438,76.0539,8.15535,8.1253,95.1788,31.7123,0.781197,1.95183,54.806,36.144,54.6607,19.9963,6.7588,6.75514,4.45548,2.94021,1.01418,10.4057,1.56314,1.79325
