real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
11,0.355788,0.369755,0.61503,0.557001,0.192969,0.754868,0.194798,0.17928,0.17783,1.07149,0.664938,0.359346,0.75365,0.708016,0.943988,0.0862847,1.88333,2.23464,4.3805,4.13829,3.92761,3.90813,3.60999,3.12705,70.5128,70.7986,2.8269,2.79683,72.3573,2.15288,69.4958,71.7494,1.30765,0.0617211,60.1286,60.7963,2.06689,9.21771,2.84568,45.5056,2.83307,35.5238,19.9451,15.6967,0.652282,4.06484,0.282236,0.281563,7.56051,1.08801,0.0573055,0.102009,2.59315,1.4243,2.92104,0.705696,0.249182,0.249135,0.180102,0.133062,0.0653717,0.370839,0.086326,0.0945722
12,17.7281,18.2632,33.5384,29.8963,5.54287,41.0727,5.58233,4.60903,4.51725,55.0986,35.3565,15.2232,37.6692,34.5965,42.9922,1.09124,57.1233,59.9554,36.4518,33.6698,32.3726,31.0429,26.7476,25.1927,34.0329,34.0585,20.6647,20.474,31.2442,11.2034,37.1522,39.6866,3.61887,0.572363,41.7433,46.1212,3.76474,13.8601,4.85299,46.2768,4.82048,48.3461,34.7325,28.4593,1.19116,7.38469,0.632578,0.625602,15.0069,1.85559,0.260098,0.329049,4.99027,2.56756,6.61571,1.16821,0.451037,0.45027,0.356768,0.298512,0.197013,0.588906,0.222737,0.233611
13,0.118513,0.130068,0.172822,0.171614,0.127773,0.19589,0.130278,0.13304,0.133553,0.232013,0.217336,0.182837,0.310016,0.316516,0.485292,0.150045,1.83748,2.52563,18.8721,20.2023,20.7336,21.6109,24.4582,24.7376,8.86021,8.97961,28.6363,28.7558,7.35827,40.4979,21.5348,20.688,52.8553,0.716899,29.5662,28.0638,69.4774,91.5551,79.9301,43.7282,89.7371,57.1323,86.1494,96.5218,44.7417,107.721,22.3136,22.3236,117.485,61.7062,1.21392,4.30913,99.1449,75.0114,108.286,48.691,20.7728,20.774,13.9883,8.60306,2.16601,29.9824,3.91318,4.69802
14,4.89976,5.46982,5.62792,6.0286,7.54588,5.71026,7.68882,8.02386,8.06801,5.39079,7.34058,8.83329,10.6645,11.4303,15.3565,7.20558,30.9914,33.8111,46.1123,46.4588,46.7394,46.6113,46.3477,46.7009,4.3267,4.36674,45.6453,45.6088,3.19909,41.8546,8.82987,7.87927,37.5103,4.84968,11.1515,10.1306,41.8928,39.3426,43.5754,16.0462,46.1164,20.8405,31.9642,35.9809,34.6517,48.1989,21.6352,21.6368,45.7959,42.4547,4.15069,8.09031,50.1443,47.163,52.5021,39.3291,20.844,20.8504,15.4416,11.1214,4.755,28.8042,6.67292,7.45966
15,0.0954849,0.111116,0.150392,0.156299,0.153697,0.175739,0.158695,0.173589,0.17574,0.208302,0.238224,0.228931,0.505657,0.552416,1.21284,0.353387,8.39795,11.3658,40.7682,42.9463,44.2544,45.0597,48.3838,50.6582,1.74863,1.776,54.2692,54.4635,1.20923,62.0974,5.34196,4.80815,68.1762,2.78579,7.90801,7.23483,74.6579,51.1395,74.6551,13.665,80.5723,20.193,37.0529,44.2927,65.8186,80.6182,35.7511,35.7754,68.108,82.0983,3.21241,8.6382,91.2174,91.1984,95.0562,77.3636,34.6925,34.7126,22.9,14.3586,4.35934,53.4681,7.04874,8.24633
16,2.06174,2.24507,3.07516,3.01714,1.86607,3.49171,1.89877,1.86906,1.8682,4.13751,3.73772,2.9191,4.98139,5.00799,7.06093,1.35008,17.3009,20.6841,56.901,57.9612,58.0125,58.8948,60.6817,59.1069,34.9374,35.1705,60.6392,60.5665,29.6192,62.6602,53.9043,51.0668,54.9773,1.63233,60.524,57.5095,64.0797,89.423,71.2201,70.0404,69.9015,75.8838,85.3582,87.3102,33.1075,76.7068,17.4355,17.3616,85.1509,43.7527,1.81291,4.82195,64.8352,49.0385,65.257,31.3335,14.3518,14.3386,10.5762,7.44536,2.51469,18.8787,3.96776,4.57932
17,0.28978,0.33545,0.402133,0.424228,0.577345,0.444049,0.596085,0.677369,0.688487,0.486609,0.592366,0.690197,1.1228,1.24144,2.3607,1.41521,12.3519,15.8398,42.5794,43.953,44.5683,45.1949,47.1596,47.2854,8.93032,9.04621,48.853,48.8586,7.22175,51.333,21.0979,20.4436,48.0521,1.6115,28.8121,28.1278,61.183,72.5942,67.6475,42.0227,68.4387,53.7714,70.5732,74.5217,32.8547,74.7652,14.3101,14.2941,80.406,46.6077,1.42446,3.45366,68.0745,53.9619,71.8399,35.5295,12.8726,12.8732,8.40905,5.41449,1.80453,20.3768,2.80803,3.24058
18,2.84098,3.10168,4.43704,4.32231,2.40612,5.12387,2.44928,2.38729,2.38382,6.21675,5.46413,4.01535,7.4723,7.48468,11.1002,1.67637,32.688,40.7904,119.017,120.724,121.076,121.897,123.057,121.076,28.6087,28.7613,119.705,119.451,21.7751,107.521,43.3294,39.1684,70.2047,2.5446,48.4227,45.4448,68.0218,85.5969,71.7451,59.2928,63.7798,67.8269,78.1321,79.3303,30.6371,66.3333,16.3219,16.187,74.7694,37.9788,2.48663,5.45584,53.7943,40.2821,53.9642,25.9477,12.2467,12.2299,9.14368,6.85484,2.96337,15.8169,4.18791,4.65435
19,9.5281,10.0051,15.6003,14.5229,5.05941,18.3752,5.11421,4.59087,4.54051,23.5588,17.2247,10.0603,19.783,18.8571,24.2663,1.43197,40.1923,44.102,33.9012,31.5038,30.1315,29.295,26.0245,23.7742,40.3531,40.4379,20.5801,20.3951,38.1732,14.0753,46.2607,47.8492,7.5677,0.445171,49.1784,50.5967,9.1534,23.7896,11.22,49.32,10.8663,47.013,37.3866,33.1734,3.38289,13.9488,1.59636,1.58421,21.4736,5.00243,0.320592,0.577363,9.89182,6.06065,10.7267,3.20888,1.21143,1.2099,0.88167,0.663727,0.324307,1.69011,0.424954,0.464326
20,0.23176,0.255217,0.347844,0.344071,0.244869,0.398533,0.249839,0.254474,0.255397,0.480202,0.44127,0.361219,0.638914,0.65147,1.02255,0.279565,4.00335,5.39963,32.518,34.1085,34.4838,35.6499,38.6928,37.6634,17.4277,17.6243,41.1013,41.1159,14.6789,51.0254,35.8776,33.8988,64.1843,1.01149,44.8064,41.871,91.5044,107.436,101.993,58.9528,107.334,70.284,94.2718,102.161,57.324,115.528,25.4171,25.4843,116.611,79.8295,1.39246,4.66658,108.142,90.5745,108.993,63.9352,25.193,25.209,16.1521,9.53959,2.28303,39.5222,4.15018,5.02889
21,1.10116,1.20938,1.62937,1.61372,1.10764,1.84524,1.12893,1.13375,1.1359,2.16832,2.03062,1.66391,2.81479,2.85861,4.1608,1.02877,11.8815,15.0882,80.7979,84.1381,85.5647,86.9641,90.8077,90.7341,20.0077,20.1596,92.3421,92.2461,16.0838,87.8283,33.7407,31.2163,64.2579,2.09645,39.2874,36.7923,71.2704,80.8876,76.2385,49.1941,73.1104,57.1862,71.3248,75.09,38.6542,76.4635,19.4121,19.3561,79.7433,50.6835,2.28481,5.52856,68.5526,55.9074,69.3423,38.8534,16.7441,16.7377,11.6959,8.06201,2.98694,24.0633,4.4968,5.11161
22,2.6096,2.79369,5.11994,4.60078,1.52581,6.64537,1.54859,1.44287,1.43361,10.3378,5.95696,3.04324,7.47791,7.03069,10.4306,0.708651,23.3265,27.1352,38.404,36.7294,35.4642,35.1118,32.8025,29.9599,48.7066,48.8346,27.4558,27.2477,42.7358,21.5353,59.1881,58.8859,13.5401,0.518252,63.5352,63.9004,17.7413,41.9484,21.7387,67.3302,21.3713,67.5921,59.2798,54.4408,6.86487,26.8859,3.02121,3.00754,38.8507,10.4432,0.45732,0.935893,19.9824,12.789,21.7346,7.00209,2.48534,2.48373,1.73328,1.23192,0.526121,3.69941,0.735767,0.819791
23,0.625791,0.684583,0.985559,0.958465,0.551838,1.14762,0.562092,0.553647,0.553526,1.42362,1.22257,0.899198,1.70303,1.70441,2.64402,0.434883,10.7563,14.9757,76.9286,76.7766,75.4134,76.3267,76.0398,70.03,15.7422,15.8141,68.572,68.1664,10.8144,62.4494,22.1119,17.5353,48.788,0.92325,21.3925,17.69,58.2569,64.7538,62.1728,24.3208,58.5211,27.4462,40.0501,45.2462,32.1831,58.5206,14.4093,14.4326,55.2576,41.9319,1.14897,3.21691,52.973,45.0691,51.8873,33.028,13.898,13.9044,9.02187,5.63994,1.71543,21.3042,2.82374,3.30254
24,4.5918,4.99237,6.08989,6.14256,4.84202,6.59174,4.92066,4.92433,4.9298,7.14578,7.38431,6.69903,9.73742,9.96434,13.2795,3.87289,28.1097,32.3548,75.243,77.5483,78.6456,79.6542,82.8491,83.7649,23.6811,23.8794,86.3571,86.4172,20.0135,87.7749,41.9328,40.3705,72.0629,4.52087,50.9331,48.9472,70.3675,84.1246,73.323,64.3281,70.9571,74.1099,87.5546,89.6679,42.9733,76.7756,26.9399,26.7768,87.0245,50.3557,4.69095,9.98476,67.2549,53.844,69.2609,38.5957,21.4182,21.3931,16.6854,12.8391,5.80197,26.2447,8.10573,8.96752
25,1.8217,2.02032,2.6202,2.63789,2.05945,2.93113,2.10228,2.14439,2.1522,3.34538,3.37215,2.97092,4.96546,5.12556,8.03339,2.08168,32.0729,42.2679,123.182,123.784,123.78,123.791,122.68,120.5,19.4392,19.5854,116.488,116.152,14.8584,99.8411,33.4681,30.4479,67.1796,3.1435,39.3467,36.7508,70.7872,83.7142,75.4915,50.9749,72.5561,60.9697,77.1024,80.8345,38.5516,77.6258,20.3388,20.2514,84.1674,49.8198,3.0217,6.56585,69.308,55.4823,72.2336,38.1233,16.9779,16.9672,12.2122,8.77027,3.63205,23.6701,5.18988,5.80775
26,12.5742,13.4328,18.819,18.2381,8.23335,21.1482,8.3371,7.64908,7.58285,24.3119,21.7485,15.143,26.3619,25.9492,32.8225,2.71024,51.4426,55.6462,82.788,81.8296,80.5003,80.6327,78.7818,73.9886,73.9569,74.3671,70.6642,70.2797,67.8056,59.9135,100.79,98.3592,40.1979,1.19878,107.415,103.835,52.8662,100.993,62.9651,112.479,61.1656,112.36,109.769,106.635,22.0395,71.2441,9.34905,9.32544,88.771,32.9697,1.04494,2.39755,55.869,39.0841,57.4049,23.1419,8.11073,8.10914,5.37327,3.54598,1.26747,12.6634,1.90605,2.17777
27,0.62854,0.593785,2.70167,1.89956,0.0611649,4.13874,0.0619265,0.0558875,0.0553949,7.40829,2.26609,0.236407,1.75069,1.33305,1.64915,0.0278473,2.31715,2.81355,7.52073,7.10236,6.69793,6.69971,6.20625,5.22731,70.1992,70.3392,4.74339,4.68596,69.8518,3.71317,74.5684,79.0689,2.46074,0.0259952,77.1935,81.0536,4.92707,23.27,7.26844,73.5287,7.80904,67.3286,47.9684,40.5014,1.25401,12.0175,0.318819,0.318738,22.4203,2.68787,0.0263945,0.0595343,7.87487,3.98847,9.4038,1.59483,0.286175,0.286295,0.161912,0.0966154,0.033689,0.59302,0.0502995,0.0575934
28,2.68222,2.9683,3.98877,3.97865,2.79192,4.51316,2.84939,2.87298,2.87993,5.24413,5.10144,4.2468,7.42864,7.61406,11.8268,2.62118,41.0781,51.7641,127.387,128.616,129.045,129.32,129.404,128.385,27.3639,27.5957,125.714,125.474,22.0939,109.996,49.1412,46.9602,69.6148,3.34914,59.8585,57.7258,70.9853,96.8456,77.1649,76.3155,73.5141,88.3004,102.05,103.285,33.7753,81.9678,17.1405,17.03,96.7458,45.0419,2.8619,5.79585,68.8985,51.1116,72.319,32.2646,13.4959,13.4824,9.73938,7.14611,3.17485,18.7826,4.37085,4.83874
29,1.4204,1.55726,2.05201,2.04038,1.47642,2.30357,1.5045,1.52014,1.52404,2.6687,2.5473,2.14854,3.52916,3.59939,5.27147,1.45623,16.2767,20.5143,65.7823,67.3892,67.8313,68.7395,70.8103,69.8119,22.173,22.3459,70.8985,70.8155,17.9323,69.5359,37.5978,34.7482,54.6833,2.44139,43.3725,40.6129,63.2324,84.1141,69.9133,53.187,66.9034,60.4009,73.0784,76.3184,31.3798,71.6216,15.7804,15.7162,77.5378,42.1261,2.3709,5.10914,60.7327,46.9225,60.8377,30.9156,13.2577,13.2501,9.49959,6.82038,2.84733,18.6952,4.0562,4.53469
30,15.3604,16.469,18.8376,19.1238,16.0738,19.7692,16.2873,16.2005,16.2033,20.3913,21.9501,20.9876,27.0373,27.6581,33.5336,11.816,53.5961,57.6085,68.8019,69.1681,69.7281,69.3588,68.881,70.3598,19.9776,20.0656,68.6891,68.6798,16.6648,60.5577,27.7301,25.9285,42.2773,7.17336,30.2047,28.4767,39.7057,45.5196,41.0859,34.5193,39.4644,37.4984,42.9303,44.1431,25.2688,41.2418,16.708,16.5967,44.067,29.379,5.11497,8.05251,36.9228,30.992,36.943,23.2827,13.3531,13.3386,10.6658,8.63395,4.92422,16.3176,6.06723,6.50065
31,25.3867,26.6191,32.2531,31.9079,19.2059,34.2407,19.3819,18.1392,18.0155,36.2528,35.4596,29.142,39.8114,39.6017,44.7573,7.4291,55.9791,58.2912,70.1426,69.7422,69.2865,69.2405,68.3642,66.6666,27.9066,27.9279,65.0575,64.8961,21.9314,59.3349,30.3219,25.9653,45.1501,3.67672,27.7968,24.3093,45.5898,48.0919,46.637,27.3346,41.3035,26.941,31.3678,33.4322,25.9636,38.6111,15.8738,15.7939,35.9953,29.5741,3.18494,6.24144,33.1222,28.8406,29.4312,22.2551,13.0509,13.0386,10.1548,7.80189,3.62767,15.9173,4.96831,5.47936
32,1.57079,1.58898,3.07374,2.64751,0.516018,3.915,0.519277,0.443053,0.435839,5.91193,3.07143,1.25411,3.09612,2.78961,3.46568,0.120914,5.15685,5.83586,6.22096,5.66602,5.3137,5.18101,4.54873,3.94404,41.302,41.0925,3.41415,3.37514,40.8708,2.42528,30.9703,31.8428,1.40841,0.0536344,28.2745,28.7698,2.1459,7.97395,2.876,23.6505,2.83079,19.8213,13.5616,11.525,0.667684,3.86818,0.265566,0.264745,6.51511,1.12383,0.0463141,0.0852844,2.54974,1.44967,2.78858,0.714861,0.228847,0.228793,0.158375,0.112763,0.0519367,0.357203,0.0699379,0.077226
34,1.79653,1.85774,3.67759,3.19569,0.647162,4.77059,0.653118,0.562761,0.554245,7.36775,3.91058,1.60492,4.31544,3.91456,5.39143,0.152531,11.3004,13.6886,12.338,10.827,9.9912,9.52211,7.77443,6.61195,33.9952,33.9195,5.25467,5.17759,31.838,3.0962,31.627,33.8659,1.5014,0.0579111,33.4098,36.3514,2.25586,9.62866,3.1257,33.4495,3.21264,31.9857,22.0226,18.1354,0.647132,4.90272,0.25527,0.25392,9.56313,1.16427,0.0459773,0.0853643,3.219,1.64676,3.98182,0.713805,0.206426,0.206281,0.14444,0.105366,0.049376,0.322145,0.066075,0.0726821
35,3.59565,3.92908,5.00921,5.00956,3.68492,5.52134,3.75013,3.75132,3.75595,6.18494,6.10923,5.30529,8.10268,8.24921,11.1655,2.99773,25.9033,31.2074,105.065,108.092,108.629,110.713,115.224,111.304,18.3515,18.4532,113.815,113.517,13.9583,112.033,28.7495,25.5959,83.0896,3.1312,32.6354,29.9758,95.7531,94.7572,100.712,41.7406,88.8928,49.9441,66.4819,71.9489,44.0913,85.3529,20.8697,20.8105,81.8237,57.6581,2.88997,6.20501,73.8553,60.5179,70.4912,41.7639,17.9295,17.922,12.4982,8.6776,3.45914,25.6845,4.9926,5.62042
36,4.85513,5.2648,6.41722,6.45071,5.19388,6.95351,5.277,5.31503,5.32489,7.60541,7.68137,6.98461,9.89261,10.0869,13.0642,4.55786,25.4677,29.1363,71.4277,73.3379,73.9642,75.1004,78.1188,77.5982,26.5285,26.6856,80.3056,80.3022,21.5228,83.9581,40.4189,36.7821,75.1427,4.83617,44.6461,40.9865,83.819,98.5524,90.5223,53.0573,88.5633,59.7271,77.2744,83.8107,48.4694,93.362,27.9209,27.7856,94.6728,60.4248,4.58864,9.70313,82.017,65.6558,80.9357,45.5306,22.8872,22.8668,17.2047,12.7906,5.51241,29.6445,7.79314,8.68051
37,7.45015e-05,9.37176e-05,0.000149579,0.000162327,0.000253531,0.000191927,0.000277659,0.000385304,0.000402564,0.000250695,0.000346532,0.000460736,0.00144234,0.00179119,0.00665862,0.00431732,0.170686,0.287912,2.76439,3.0189,3.19773,3.27754,3.68508,4.13907,0.00682317,0.00701917,4.67907,4.72097,0.00407343,5.96547,0.051666,0.0479069,7.00719,0.884845,0.114517,0.109829,5.69883,2.51751,5.26124,0.324395,6.42429,0.691628,1.90501,2.52812,7.62928,6.84766,6.58945,6.5526,5.38253,9.02329,2.47479,6.15393,10.0646,11.4583,12.9563,10.978,5.49905,5.49522,4.54917,4.4477,3.57459,7.96193,4.10853,4.1317
