real_name,beta,diffusion_coefficient,eruption_mass,fall_time_threshold,median_grainsize,plume_height,std_grainsize,wind0_height:10974.0_dir,wind0_height:10974.0_vel,wind0_height:112.0_dir,wind0_height:112.0_vel,wind0_height:12456.0_dir,wind0_height:12456.0_vel,wind0_height:14262.0_dir,wind0_height:14262.0_vel,wind0_height:1525.0_dir,wind0_height:1525.0_vel,wind0_height:16622.0_dir,wind0_height:16622.0_vel,wind0_height:18640.0_dir,wind0_height:18640.0_vel,wind0_height:20616.0_dir,wind0_height:20616.0_vel,wind0_height:23814.0_dir,wind0_height:23814.0_vel,wind0_height:26442.0_dir,wind0_height:26442.0_vel,wind0_height:3163.0_dir,wind0_height:3163.0_vel,wind0_height:4432.0_dir,wind0_height:4432.0_vel,wind0_height:5882.0_dir,wind0_height:5882.0_vel,wind0_height:7604.0_dir,wind0_height:7604.0_vel,wind0_height:796.0_dir,wind0_height:796.0_vel,wind0_height:9708.0_dir,wind0_height:9708.0_vel
11,0.602628,990.475,3.69263e+10,827.668,0.751715,12795.6,2.41442,26.3641,64.6248,-13.2986,247.611,52.2879,64.5723,27.7968,62.8877,23.9208,380.571,45.8095,71.4151,-29.6848,99.7214,5.03945,91.8467,36.2779,260.072,33.3578,273.375,-21.8847,347.6,-29.7272,16.1822,25.959,67.9569,-7.79797,88.5204,0.195731,284.5,33.4137,58.4985
12,0.441201,1248.98,4.77706e+10,758.119,0.09131,13293,2.34195,52.9999,63.273,12.9909,272.897,41.6804,64.4729,18.3433,66.6246,-3.93347,354.732,35.7532,88.3547,31.6899,102.262,-15.9792,81.9229,-16.4941,267.792,22.9401,254.386,24.3505,373.978,-10.6105,17.693,12.6916,80.958,-3.42802,85.5846,-22.2035,244.829,59.7976,52.8934
13,0.456177,1019.14,3.25806e+10,788.21,-0.210782,13227.2,2.24908,11.1332,61.8388,14.8108,234.872,73.1595,60.0515,43.0481,70.9649,-2.69019,293.108,37.1193,91.3182,18.9938,92.0277,-8.54302,78.4398,-26.6156,298.897,31.8977,272.06,-1.38572,377.575,14.6502,17.1277,10.1049,68.8266,-2.31092,90.4906,-21.6159,283.714,25.5936,59.5315
14,0.487027,1087.16,3.17047e+10,789.892,0.269438,14004.5,2.46437,43.7378,61.9157,21.138,211.528,30.0041,59.8568,28.5551,71.1449,7.72679,362.394,25.2385,90.6087,-12.8396,93.3238,7.51699,83.1821,18.5224,280.624,13.6664,196.85,-19.4688,444.039,-7.14645,16.4363,7.49242,69.1815,-2.81271,106.749,-1.45139,225.563,48.1181,57.8442
15,0.433829,1340.29,3.82502e+10,791.252,-0.0919454,13276.1,2.43214,2.62409,61.5724,0.789188,243.627,62.487,59.2737,33.2429,68.1033,-0.242501,331.776,-3.64739,87.1609,15.4147,91.6551,-9.75885,85.2209,5.07247,264.052,7.84997,282.296,2.03254,368.194,6.23889,15.9058,-8.82545,74.5934,23.9735,96.8275,-19.7584,311.1,33.8065,56.4872
16,0.411439,1221.88,4.44961e+10,912.249,0.0346779,13382,2.52803,38.6436,52.4206,4.66092,259.651,58.9598,60.5843,24.8968,72.7299,0.18065,330.256,-3.05475,94.0463,8.85223,96.1383,6.83411,94.0063,21.4377,259.449,26.8826,223.685,1.18054,340.432,9.76299,21.3518,11.5111,70.971,-13.7429,95.9052,-22.699,269.873,31.446,48.9352
17,0.386676,1333.53,3.88775e+10,855.298,-0.00028094,13397.9,2.17273,36.744,60.4441,6.95681,253.624,47.6973,59.6792,22.6871,72.0679,2.84976,371.1,6.65517,91.8146,22.5599,90.233,16.6593,94.1706,13.9506,241.432,27.5535,272.561,-0.994014,380.649,-3.36606,17.7317,20.2007,75.8825,-7.29507,98.0519,-13.6267,263.989,29.0486,53.6554
18,0.665703,1270.63,4.59696e+10,941.834,0.0904357,14001.3,2.52574,23.8465,62.9645,42.5033,215.456,49.4488,67.1241,26.4292,79.6915,-0.783567,339.345,37.5987,77.6918,-50.7224,82.1651,-13.0929,86.6539,29.2812,197.58,11.5251,275.671,-0.00218366,336.202,13.083,17.9417,1.73872,73.1719,-19.395,109.869,-14.9082,262.306,69.1185,61.8154
19,0.287504,1032.42,3.27151e+10,880.918,-0.16646,13478.8,2.36733,33.1615,62.0948,4.95391,261.122,62.1043,63.1306,25.4313,64.5827,10.0718,331.946,11.9791,91.419,8.22393,89.2754,25.9267,91.1384,5.81123,237.596,29.1226,255.983,15.4857,364.365,2.42227,15.6651,3.42166,85.6469,-7.79775,95.1091,-8.97578,294.788,27.7304,48.5007
20,0.428799,1252.54,3.02963e+10,814.075,-0.313398,13695.6,2.37591,33.318,67.673,4.63143,251.838,15.2858,65.7822,8.91785,67.8815,-6.9137,322.169,11.9579,91.9279,-4.48125,80.418,23.8693,89.5428,11.0995,256.778,16.3198,250.284,8.95265,363.148,2.65131,18.2863,-4.52675,76.9597,3.92989,91.8317,-23.2564,258.523,30.0855,50.4513
21,0.371409,600.576,3.81635e+10,835.31,0.213667,13637.7,2.42639,11.2974,63.4688,-21.2077,236.974,76.7963,63.18,23.3021,66.6296,5.21713,327.964,10.1383,95.1195,24.5813,92.0975,-12.3525,89.5875,-12.3113,248.804,39.069,253.718,-2.08767,344.026,-3.49304,16.2287,21.2579,80.4309,-19.254,95.5385,-22.712,283.892,29.9158,58.4572
22,0.531729,924.054,4.04969e+10,864.817,-0.20241,13819.1,2.52926,48.2154,65.5452,25.0191,238.727,46.4426,53.1465,28.6699,74.5385,21.6899,319.786,-10.4716,88.8693,-11.4272,97.0183,-4.28182,92.9511,54.2249,284.771,21.4909,224.78,1.71403,340.07,7.35055,18.2524,11.8555,86.1068,5.14798,107.926,-26.3533,218.794,24.7998,55.4156
23,0.487023,797.554,3.8414e+10,810.156,0.12473,13487,2.30029,65.5768,71.2204,7.5035,217.618,60.945,67.3862,11.7604,63.5243,-0.169738,305.914,0.172036,89.8409,10.0308,88.5592,-4.44602,93.6683,-4.9337,262.175,6.86891,237.78,15.2142,367.175,10.7215,16.7867,-3.51888,71.5255,15.9196,97.8383,-36.8789,275.42,5.29829,65.5486
24,0.337167,1040.21,3.33075e+10,807.888,0.0549313,13325.4,2.44987,25.1412,59.0682,8.26162,249.607,56.3577,63.2391,14.2086,73.7522,-5.68948,329.538,-8.61285,92.9366,4.1305,91.9979,29.4713,90.6078,9.12371,251.717,32.1028,261.216,12.8583,378.343,5.03591,18.3358,-5.83964,73.6068,5.80808,86.071,-24.9346,242.208,24.9977,56.6703
25,0.410001,1034.33,4.47603e+10,819.118,0.21618,13354.8,2.48582,35.3234,61.9017,-11.1924,265.445,63.8732,65.4181,13.1846,72.7298,1.44311,320.367,21.677,99.0106,5.08181,92.4811,-0.878134,88.0244,-8.03896,242.906,23.3869,260.312,2.74824,373.577,-4.53969,17.8359,15.0689,72.9396,-3.55206,90.4379,-7.46066,272.545,22.7163,55.3408
26,0.420972,1617.5,4.17004e+10,782.734,-0.168078,13792.5,2.21538,32.7025,58.853,8.61419,260.592,39.6374,63.4007,26.7718,64.9553,4.00334,310.765,20.8939,93.4687,21.1916,87.8575,24.0998,88.9784,27.1907,256.365,28.1286,215.317,19.655,384.737,5.7024,16.647,-11.5275,77.6525,6.56971,97.2157,-26.2577,278.213,42.0386,52.7733
27,0.424618,793.723,3.7187e+10,850.537,-0.241758,13546.4,2.46466,49.1843,61.7936,6.39684,250.629,52.585,68.2221,31.7227,72.4795,18.1675,337.968,-7.28833,91.9375,-8.64604,98.9208,7.96658,84.5613,6.70702,242.802,27.8003,256.642,1.75114,354.127,3.49873,19.8634,20.9354,75.7564,-4.16375,85.2475,-4.41845,303.46,15.4151,57.5726
28,0.493139,1597,3.46703e+10,771.461,-0.215463,13327.7,2.41752,40.8849,63.0879,26.2191,265.702,16.6536,59.7444,29.0509,64.6211,5.85912,331.737,22.5188,88.3329,9.43218,82.0771,0.85734,92.6456,46.5828,275.541,-0.240649,266.145,-6.40731,386.39,6.71375,15.5859,0.476328,83.8264,-8.89262,100.444,-17.2639,264.308,50.7767,55.9841
29,0.434874,1298.34,3.71738e+10,781.535,0.435753,13486.1,2.45593,32.9997,56.2456,5.50053,261.257,60.6458,63.39,9.56719,69.6957,-5.54304,324.741,14.0671,86.259,19.6249,90.3502,-1.33749,79.9513,11.0813,249.46,14.6261,250.099,7.25691,377.231,8.59889,17.7826,10.0596,68.5918,-6.55085,96.2182,-7.90175,248.049,17.4614,49.7194
30,0.466863,1429.65,3.24831e+10,813.307,0.307917,13522.4,2.28851,21.6162,58.2903,1.23829,250.232,71.6303,60.0913,18.141,69.0514,0.619757,329.036,4.07935,94.7584,7.93961,82.6724,-12.0353,70.3021,9.96292,248.848,8.34989,282.319,-5.92606,399.274,11.877,16.4892,4.30965,72.0372,-16.4643,87.2964,-12.9231,291.378,36.9113,57.1261
31,0.559622,1253.52,2.84779e+10,843.249,0.382433,13506,2.44782,12.661,66.2809,27.9774,227.797,46.8724,56.9291,54.0341,64.2951,5.68796,345.103,12.7457,90.5856,-6.13727,99.5528,-6.59841,88.2727,38.1876,275.702,9.60478,246.096,-2.64128,407.749,16.1889,15.7504,-3.23433,74.448,-8.68225,93.9682,-14.7396,223.544,45.0427,55.2115
32,0.475845,1011.56,3.2661e+10,836.864,0.134079,12972.6,2.44867,35.5895,61.831,6.46318,269.84,63.9615,67.3948,23.7872,70.0936,11.5312,342.724,15.573,97.547,5.4556,99.3254,-4.40833,85.1423,-1.2399,252.032,9.61231,271.305,8.09394,374.499,-2.04082,18.1239,9.66001,73.9015,-17.0272,86.9605,-23.3911,283.609,33.8665,56.7323
34,0.471216,1052.08,3.73131e+10,810.846,0.193981,13144,2.34422,34.7752,62.8794,2.00181,259.558,62.5694,63.0935,15.0474,68.37,3.10156,326.367,9.26458,92.913,8.71622,96.7545,-13.9167,92.7984,12.4728,259.99,24.9515,262.985,9.40443,388.398,4.04202,16.998,3.90882,71.8512,-9.70499,87.7865,-11.8162,269.795,42.4021,54.9126
35,0.481411,905.333,4.00994e+10,872.291,0.118798,13543.3,2.3868,42.4805,62.0803,10.7819,233.621,66.5007,59.4119,23.1799,67.5125,0.732322,331.803,9.51441,94.5037,3.53158,92.7061,5.37679,88.2076,-5.04792,256.166,14.7904,270.029,-0.337381,359.265,-3.41017,16.993,10.8578,73.1545,-1.47319,88.1079,-5.89693,262.516,14.0434,56.9518
36,0.473653,1029.04,3.71059e+10,809.627,-0.0666264,13481.4,2.44542,31.7521,61.3547,11.2158,240.997,57.3175,62.9834,43.6905,70.4952,-1.64806,343.293,15.7371,95.585,-6.68258,97.8511,-5.40016,89.2594,14.3908,271.138,35.1874,265.954,-1.92392,356.095,9.95988,16.5896,14.631,79.3146,-17.2034,93.9615,-20.0577,278.593,27.2681,56.6006
37,0.513099,1330.66,3.14382e+10,773.921,-0.551582,13680,2.41142,32.6192,57.764,14.5977,251.915,16.5242,58.7606,21.7972,71.1912,-9.60276,357.346,11.9474,83.0488,-2.9382,91.0721,2.07053,82.3689,24.6017,277.125,-3.05286,281.863,-10.6484,363.452,20.1347,15.9765,6.02928,72.2982,6.71195,94.1267,-1.04424,251.635,33.9213,50.454
38,0.395433,1327.99,4.00758e+10,827.898,-0.0959458,13560.2,2.35253,40.9937,56.208,12.0808,240.742,46.1165,61.482,34.2938,77.8345,-4.09031,310.755,2.85814,93.0147,10.2934,87.0491,13.1568,88.5029,45.2828,242.952,15.0798,258.997,5.0407,377.869,10.2853,17.4159,-4.57892,67.9299,-5.58154,96.891,-15.0988,256.928,35.7018,54.5042
39,0.336665,1127.17,4.87381e+10,813.116,0.192595,13650.8,2.52501,30.3096,60.0129,2.25257,248.531,53.7347,60.6427,26.1236,75.2058,9.53349,355.027,26.8513,91.961,4.16805,93.086,-8.64931,76.4024,-3.7512,264.961,-0.167175,254.965,-9.0702,381.708,-0.846756,21.0157,1.09322,64.3885,-1.50303,86.5081,-6.95527,279.581,37.9033,63.1634
40,0.552073,1109.67,3.75735e+10,933.459,-0.465971,13338.1,2.51234,37.3078,62.3271,-11.2956,258.067,59.8739,65.7633,22.7155,70.4107,-1.27335,353.465,8.59162,83.5311,1.42001,95.9452,-15.9062,89.0411,7.37624,277.537,29.3038,241.104,15.1092,387.34,4.77777,15.134,4.20417,74.8011,3.26243,85.0919,-37.2752,234.563,31.3885,62.6247
41,0.515284,1042.04,3.74709e+10,842.708,0.150913,13739.7,2.38917,35.0458,62.4259,8.07331,253.988,30.2126,65.2037,37.0287,67.8501,11.7185,333.706,11.8004,92.2112,4.07707,95.6507,6.08909,93.7943,16.7496,273.328,15.9503,256.819,-7.57743,405.702,0.101679,18.4064,12.3895,78.5047,-2.06334,100.68,-10.2382,257.861,30.8849,53.9309
42,0.564087,946.794,3.27216e+10,820.083,-0.0738865,13577.8,2.31626,41.3912,61.7752,19.9931,252.331,40.275,60.9077,25.3503,69.5406,11.7173,321.764,-4.03186,90.441,-0.773521,84.0137,7.73047,83.5645,18.6015,283.308,7.84648,242.648,-6.74778,345.638,-12.7059,18.6085,9.82838,81.8424,-3.36924,90.1478,-13.8104,254.141,31.5288,57.5182
43,0.408407,1075.48,4.33064e+10,838.421,0.187185,13884.9,2.40153,37.6734,66.142,42.0828,214.005,53.2065,57.8166,29.568,79.331,3.47754,339.779,12.0069,93.7657,1.1384,101.022,-16.3056,81.5885,15.2487,291.106,23.777,229.889,-8.9602,333.682,-10.6685,16.5919,7.49207,73.2536,-10.5692,91.0114,-13.8998,249.712,39.1836,60.9214
44,0.430871,1106.63,3.92824e+10,870.35,-0.0113375,13431.2,2.36237,45.6397,62.7263,12.0629,244.14,53.0383,64.0366,20.4002,70.256,10.2164,322.484,-12.379,88.6109,7.3778,96.2817,4.49255,92.1645,20.6346,262.114,23.0751,273.565,-6.99705,380.164,0.591947,16.7555,10.5979,78.8336,-11.7111,91.9849,-25.1924,268.84,19.1001,57.276
45,0.550461,1715.38,3.5396e+10,811.544,-0.0788964,13464.2,2.29568,46.6736,61.4381,13.3596,239.722,9.44944,67.8714,35.4018,68.5787,-2.71558,344.843,-10.7978,82.6355,-7.42761,88.7346,10.5988,89.5694,10.8671,266.433,6.466,245.764,8.55438,365.324,9.47124,17.4252,11.1035,77.3183,-6.17628,101.399,-21.2798,245.411,30.9557,55.0808
46,0.318301,890.852,4.6432e+10,839.453,0.224192,13329,2.45759,46.8331,63.0858,13.6264,254.096,52.2273,65.7713,27.9952,68.528,6.37254,321.134,11.0149,90.687,4.77881,89.9767,-19.7146,91.7461,-11.5587,252.5,21.9897,274.138,-8.38318,369.943,-1.00495,18.5182,3.13201,77.5833,-6.21711,97.9938,-12.7649,282.1,20.2009,57.6567
47,0.36805,1380.5,3.41823e+10,828.007,-0.198627,13239.5,2.40888,28.7197,63.1817,6.34797,248.471,64.6456,63.9767,36.6538,73.2706,0.808007,312.933,5.85158,94.2258,17.3757,93.8905,-10.4629,94.384,6.39163,230.459,32.0118,262.193,-1.04462,387.111,26.6931,16.3487,-4.27163,72.1522,-9.02322,88.8036,-27.278,262.551,32.1035,54.8762
48,0.421519,1353.4,2.95541e+10,781.045,0.262505,13102.6,2.49035,32.6772,63.2055,4.27973,228.695,44.8735,58.6572,22.5541,71.3399,14.9621,335.758,9.5033,95.4451,-16.185,92.0715,2.58417,75.2066,40.0816,237.133,9.28186,231.778,5.50562,365.118,15.9736,16.341,-13.3452,71.4543,-0.46011,93.4504,-20.8885,308.517,22.4509,54.9358
49,0.410497,1053.53,4.72941e+10,752.799,-0.562057,13602.9,2.46607,50.248,59.8799,49.4148,237.234,32.7118,61.2664,54.9609,70.5348,3.68625,305.771,26.794,89.4736,14.4484,74.8379,-25.464,87.3222,29.6397,263.216,1.27274,224.412,-0.180239,366.835,4.97853,14.6976,10.7472,80.9586,-5.34687,95.1451,-19.8978,246.779,24.4861,59.147
50,0.383448,1041.7,3.88681e+10,777.426,0.0876999,13552.3,2.4259,43.5891,63.4972,6.90423,255.254,61.3056,64.2339,22.8279,67.7842,1.67401,332.116,9.19287,93.4402,0.422311,87.7375,-5.82999,95.8498,3.72773,272.025,30.5131,269.777,13.8333,359.107,-16.8308,17.0214,4.30387,76.569,22.4302,90.9666,-20.4409,266.912,25.3868,60.1001
51,0.434122,1487.5,3.41507e+10,815.026,-0.324937,13335.6,2.33091,30.2426,57.2099,14.2446,234.031,50.0266,63.6778,26.813,68.0112,8.73467,343.917,1.22841,88.2474,16.0226,85.8215,9.4497,87.2875,22.3442,249.913,20.5682,253.915,1.22729,379.896,7.28338,16.1469,-9.3913,79.5118,-14.8625,90.5725,-17.3545,275.191,38.3946,54.1936
52,0.397667,1329.71,3.57754e+10,819.267,-0.00943305,13868.1,2.21464,35.9796,56.4796,21.4162,226.908,15.7872,62.8393,52.8918,77.0927,5.18549,338.054,13.1922,86.2005,9.83153,89.8667,36.2097,84.9096,37.8816,237.042,19.0445,238.701,0.395825,354.962,3.89249,15.6923,0.635839,81.8966,1.16265,95.4071,-11.8378,254.728,33.2317,57.4042
54,0.504246,912.503,4.06835e+10,761.75,0.1649,13592.5,2.68791,31.1472,61.1434,14.1317,256.252,43.3513,63.5867,27.0965,66.5266,3.63877,382.515,12.1135,97.1394,-20.331,91.6308,9.13366,92,18.4816,271.394,13.2067,275.669,6.13811,383.579,10.6156,15.8179,-1.54226,80.1385,-4.63749,102.677,-29.8351,268.433,41.3219,56.602
55,0.524155,1690.7,3.85095e+10,802.166,0.426928,13657.1,2.34258,43.0909,60.1958,15.0679,252.809,26.4339,61.0819,40.5701,65.6849,0.746401,348.029,14.9137,92.2567,33.3671,87.1834,11.3249,93.0396,-1.96914,245.189,4.37015,240.031,0.696698,405.87,12.3231,17.7288,-7.69107,66.9219,12.3675,98.2664,-9.51223,257.342,31.9667,54.5242
56,0.530539,1213.9,3.34462e+10,827.033,0.0233797,12871.8,2.5015,38.4727,66.528,-3.88069,214.653,90.5231,50.5759,-5.28473,63.7372,8.33444,377.872,24.7517,91.7412,-25.0206,83.2229,-3.31567,74.2846,10.594,297.233,46.3684,252.98,-4.6196,356.52,15.8406,15.8045,-11.1973,69.8828,11.1307,71.0929,-29.7421,329.872,26.9272,63.1471
57,0.445672,1203.1,5.26951e+10,864.298,-0.172384,14272.2,2.40171,47.0229,57.6306,27.6994,236.619,54.7569,70.2083,21.052,77.1376,-6.29461,330.762,1.65009,80.9652,-1.95163,90.6904,22.5139,80.9311,21.6023,200.897,10.2409,243.071,11.8651,349.163,14.611,15.8821,3.86013,68.5935,-5.04116,97.6535,-13.796,262.694,32.2188,52.686
58,0.496083,1087.53,3.39675e+10,829.989,0.271539,13579.5,2.49986,17.8527,64.2953,26.1455,231.58,56.1493,65.2183,40.7356,71.2564,12.8724,359.219,16.1911,100.452,-16.9858,95.6494,-11.8644,92.6816,4.23682,313.468,32.3726,278.744,-10.1594,400.612,2.00557,18.9322,12.0796,76.812,-15.8592,83.9655,-36.9186,225.589,37.5007,55.6003
59,0.462238,1624.98,2.55943e+10,833.791,0.118416,13318.1,2.51932,37.7567,60.2121,14.4128,256.154,38.0707,63.7266,43.9599,61.8891,-12.0287,349.894,15.961,92.799,-12.1519,88.1898,1.71807,84.2026,39.2209,268.32,6.44971,241.467,15.6146,364.747,12.3243,14.8697,-2.68959,73.8622,-11.6179,92.9329,-31.3404,236.673,36.3803,55.1668
60,0.429631,1346.11,4.74519e+10,870.782,-0.245537,13482.8,2.32979,66.192,62.0054,27.6241,267.972,50.4916,63.1663,3.17606,78.6991,3.2306,319.248,8.49617,87.5489,0.594964,100.275,19.1605,90.6293,21.5388,256.813,17.8791,231.23,-6.55487,370.478,19.0289,17.2166,6.77651,87.4803,-4.18163,100.36,-10.492,280.21,27.9196,57.4865
61,0.647812,849.164,2.36395e+10,835.804,0.227896,13418.3,2.34386,35.9519,63.4398,16.6562,237.452,23.5438,71.6602,24.7813,75.7476,-8.48152,318.728,43.56,87.1311,10.3217,97.6304,21.6094,92.1881,3.21413,271.608,23.8325,257.658,-2.81219,360.409,-2.77533,15.4171,3.02927,61.701,-11.0051,106.291,-15.8314,274.69,21.7199,61.4593
62,0.413177,1088.92,3.33448e+10,851.669,-0.1476,13482.2,2.61922,34.7395,63.1462,2.54089,259.928,49.3938,60.4119,43.8418,70.5017,4.24029,323.986,30.017,98.2752,-17.6842,98.1168,-0.457349,80.4918,23.4288,252.311,-2.98749,257.717,-4.27572,366.771,-0.0888063,18.5041,7.78986,70.5092,-7.59879,96.0602,-33.3835,255.813,30.1269,52.4474
63,0.613668,1479.71,3.52933e+10,806.367,-0.305913,13223,2.67699,37.3977,55.4384,12.3195,244.357,55.6636,55.1838,4.0914,76.5969,44.3033,305.196,42.7856,84.196,-13.769,102.76,-28.7946,73.644,-0.926576,271.096,7.85903,263.806,-6.78319,357.108,11.7946,20.0743,19.444,61.9084,-29.5342,97.9643,-20.4582,241.481,33.4495,56.2728
64,0.574846,1245.82,3.78584e+10,843.894,0.11636,13134.3,2.67081,45.4263,64.5194,42.7944,247.948,59.6916,63.2736,12.6195,66.0182,6.66037,332.333,21.778,96.7688,-28.3002,92.5722,-14.0316,90.0362,26.4908,277.644,15.1009,230.5,2.83888,363.142,-1.12058,18.1999,21.1833,75.5913,-15.2367,85.3319,-21.7813,236.214,32.0248,56.9895
65,0.363265,1066.37,2.7165e+10,768.19,0.21731,13984.1,2.38003,36.2006,64.1412,13.7124,237.942,22.1785,63.9806,18.7487,69.4741,8.17633,283.146,5.9139,98.6055,5.52421,98.6779,5.02772,93.1732,19.9981,267.699,18.5046,238.243,2.25488,324.881,7.34306,16.5257,5.65422,76.7756,-8.08985,97.4717,-5.71151,283.018,34.0729,62.323
66,0.500575,1240.34,3.67105e+10,807.748,-0.158057,13506.2,2.48555,38.9152,60.2874,4.50482,257.974,48.3872,62.8621,29.5508,67.8483,0.018162,341.242,8.32058,92.429,-13.1095,95.7218,1.58608,88.0346,20.511,252.68,28.7935,251.397,-0.853709,365.154,7.50047,17.6016,11.2237,76.0033,-9.07321,96.8684,-20.6776,245.278,37.6523,52.6864
68,0.471454,1320.9,3.57507e+10,770.729,0.221674,13678.6,2.56713,33.17,65.6849,29.3125,220.265,36.0915,68.6704,37.3475,67.6912,-7.38951,333.635,22.13,91.3224,1.79375,94.1035,19.4073,95.3045,34.1297,247.724,10.9703,257.08,-21.8093,370.703,-7.49333,15.6663,-10.1444,73.0099,23.3523,91.8744,-26.5198,239.793,44.6172,57.6688
69,0.38054,1413.6,2.79194e+10,812.367,0.0161751,13457.2,2.23685,33.5753,58.8871,25.2212,244.258,35.8317,65.6518,24.5046,64.8648,12.8381,275.416,29.7358,91.9587,23.4379,81.4819,2.04492,96.6867,45.3317,261.179,7.18729,275.114,3.55959,385.027,8.19123,14.033,-2.44403,71.1063,12.2819,91.0953,-25.5414,295.524,17.424,50.9108
