time,elapsed_seconds,message
2023-01-07 19:20:39,0.0225317,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00585377,calculating multimodal upgrade for 7
2023-01-07 19:20:39,0.0225438,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00588785,calculating multimodal upgrade for 8
2023-01-07 19:20:39,0.0225861,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00562486,calculating multimodal upgrade for 9
2023-01-07 19:20:39,0.0225153,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.0054409,calculating multimodal upgrade for 10
2023-01-07 19:20:39,0.0225881,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00555526,calculating multimodal upgrade for 11
2023-01-07 19:20:39,0.0226204,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00541148,calculating multimodal upgrade for 12
2023-01-07 19:20:39,0.0226736,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00553317,calculating multimodal upgrade for 13
2023-01-07 19:20:39,0.0226586,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00592533,calculating multimodal upgrade for 14
2023-01-07 19:20:39,0.0226407,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00578627,calculating multimodal upgrade for 15
2023-01-07 19:20:39,0.0226328,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00579233,calculating multimodal upgrade for 16
2023-01-07 19:20:39,0.0225975,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00573027,calculating multimodal upgrade for 17
2023-01-07 19:20:39,0.0226292,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00577549,calculating multimodal upgrade for 18
2023-01-07 19:20:39,0.0225182,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00557352,calculating multimodal upgrade for 19
2023-01-07 19:20:39,0.0227248,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00517164,calculating multimodal upgrade for 20
2023-01-07 19:20:39,0.0221337,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.0056049,calculating multimodal upgrade for 21
2023-01-07 19:20:39,0.0227426,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00562465,calculating multimodal upgrade for 22
2023-01-07 19:20:39,0.0227338,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00565145,calculating multimodal upgrade for 23
2023-01-07 19:20:39,0.0236934,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00565496,calculating multimodal upgrade for 24
2023-01-07 19:20:39,0.022696,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.0059502,calculating multimodal upgrade for 25
2023-01-07 19:20:39,0.0226444,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00568606,calculating multimodal upgrade for 26
2023-01-07 19:20:39,0.0226129,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00571468,calculating multimodal upgrade for 27
2023-01-07 19:20:39,0.022664,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00514894,calculating multimodal upgrade for 28
2023-01-07 19:20:39,0.0226268,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00608149,calculating multimodal upgrade for 29
2023-01-07 19:20:39,0.0225898,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:39,0.00510443,calculating multimodal upgrade for 30
2023-01-07 19:20:40,0.0238379,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00586587,calculating multimodal upgrade for 31
2023-01-07 19:20:40,0.0229349,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00570389,calculating multimodal upgrade for 32
2023-01-07 19:20:40,0.0226851,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00540798,calculating multimodal upgrade for 33
2023-01-07 19:20:40,0.0227412,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00584093,calculating multimodal upgrade for 34
2023-01-07 19:20:40,0.0226839,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.005619,calculating multimodal upgrade for 35
2023-01-07 19:20:40,0.0226887,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.005469,calculating multimodal upgrade for 36
2023-01-07 19:20:40,0.0226983,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00586402,calculating multimodal upgrade for 37
2023-01-07 19:20:40,0.0227223,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00580263,calculating multimodal upgrade for 38
2023-01-07 19:20:40,0.0227527,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00571533,calculating multimodal upgrade for 39
2023-01-07 19:20:40,0.0227872,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00570278,calculating multimodal upgrade for 40
2023-01-07 19:20:40,0.0227919,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00556996,calculating multimodal upgrade for 41
2023-01-07 19:20:40,0.0228029,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00579698,calculating multimodal upgrade for 42
2023-01-07 19:20:40,0.022827,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00554591,calculating multimodal upgrade for 43
2023-01-07 19:20:40,0.0228144,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.0056744,calculating multimodal upgrade for 44
2023-01-07 19:20:40,0.0227438,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00569562,calculating multimodal upgrade for 45
2023-01-07 19:20:40,0.0227891,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00581705,calculating multimodal upgrade for 46
2023-01-07 19:20:40,0.0228138,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00540552,calculating multimodal upgrade for 47
2023-01-07 19:20:40,0.0228285,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00543955,calculating multimodal upgrade for 48
2023-01-07 19:20:40,0.0228663,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00554075,calculating multimodal upgrade for 49
2023-01-07 19:20:40,0.0229021,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00590657,calculating multimodal upgrade for 50
2023-01-07 19:20:40,0.022808,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00575535,calculating multimodal upgrade for 51
2023-01-07 19:20:40,0.0228515,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00499469,calculating multimodal upgrade for 52
2023-01-07 19:20:40,0.0228445,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00589767,calculating multimodal upgrade for 54
2023-01-07 19:20:40,0.0229125,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00554835,calculating multimodal upgrade for 55
2023-01-07 19:20:40,0.0228341,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00575967,calculating multimodal upgrade for 56
2023-01-07 19:20:40,0.0228897,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00570552,calculating multimodal upgrade for 57
2023-01-07 19:20:40,0.0228256,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00592362,calculating multimodal upgrade for 58
2023-01-07 19:20:40,0.0229503,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00557322,calculating multimodal upgrade for 59
2023-01-07 19:20:40,0.0228501,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00541975,calculating multimodal upgrade for 60
2023-01-07 19:20:40,0.0228518,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00560779,calculating multimodal upgrade for 61
2023-01-07 19:20:40,0.0229074,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00588253,calculating multimodal upgrade for 62
2023-01-07 19:20:40,0.0228466,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00576022,calculating multimodal upgrade for 63
2023-01-07 19:20:40,0.0228025,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00544366,calculating multimodal upgrade for 64
2023-01-07 19:20:40,0.0229302,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00526575,calculating multimodal upgrade for 65
2023-01-07 19:20:40,0.0228543,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:40,0.00578368,calculating multimodal upgrade for 66
2023-01-07 19:20:41,0.0228717,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.0058922,calculating multimodal upgrade for 67
2023-01-07 19:20:41,0.022953,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00591548,calculating multimodal upgrade for 68
2023-01-07 19:20:41,0.0228909,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00586174,calculating multimodal upgrade for 69
2023-01-07 19:20:41,0.0228797,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.0055235,calculating multimodal upgrade for 70
2023-01-07 19:20:41,0.0229178,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00550278,calculating multimodal upgrade for 71
2023-01-07 19:20:41,0.0229233,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00554813,calculating multimodal upgrade for 72
2023-01-07 19:20:41,0.0228816,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00538195,calculating multimodal upgrade for 73
2023-01-07 19:20:41,0.0229849,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00579425,calculating multimodal upgrade for 74
2023-01-07 19:20:41,0.0229569,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00575966,calculating multimodal upgrade for 75
2023-01-07 19:20:41,0.0229075,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00553843,calculating multimodal upgrade for 77
2023-01-07 19:20:41,0.0229723,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00578349,calculating multimodal upgrade for 78
2023-01-07 19:20:41,0.0229196,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00531586,calculating multimodal upgrade for 79
2023-01-07 19:20:41,0.0229862,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00548609,calculating multimodal upgrade for 80
2023-01-07 19:20:41,0.0241377,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.0053762,calculating multimodal upgrade for 81
2023-01-07 19:20:41,0.0230792,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.0057513,calculating multimodal upgrade for 82
2023-01-07 19:20:41,0.0229721,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00568321,calculating multimodal upgrade for 83
2023-01-07 19:20:41,0.0230223,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00575935,calculating multimodal upgrade for 84
2023-01-07 19:20:41,0.0229531,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00546709,calculating multimodal upgrade for 85
2023-01-07 19:20:41,0.0229826,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00567475,calculating multimodal upgrade for 86
2023-01-07 19:20:41,0.0230179,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00552186,calculating multimodal upgrade for 87
2023-01-07 19:20:41,0.023051,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00558707,calculating multimodal upgrade for 88
2023-01-07 19:20:41,0.0229827,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00581386,calculating multimodal upgrade for 89
2023-01-07 19:20:41,0.0229706,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.0058506,calculating multimodal upgrade for 90
2023-01-07 19:20:41,0.0290088,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00596629,calculating multimodal upgrade for 91
2023-01-07 19:20:41,0.0236791,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00594925,calculating multimodal upgrade for 92
2023-01-07 19:20:41,0.0234225,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00591087,calculating multimodal upgrade for 93
2023-01-07 19:20:41,0.0233605,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00588157,calculating multimodal upgrade for 94
2023-01-07 19:20:41,0.023283,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00582832,calculating multimodal upgrade for 95
2023-01-07 19:20:41,0.0233373,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00558016,calculating multimodal upgrade for 96
2023-01-07 19:20:41,0.0233299,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00577174,calculating multimodal upgrade for 97
2023-01-07 19:20:41,0.0231927,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00578652,calculating multimodal upgrade for 99
2023-01-07 19:20:41,0.0233392,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00577002,calculating multimodal upgrade for 100
2023-01-07 19:20:41,0.023397,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00558671,calculating multimodal upgrade for 101
2023-01-07 19:20:41,0.0232719,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00578935,calculating multimodal upgrade for 102
2023-01-07 19:20:41,0.0231997,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:41,0.00577675,calculating multimodal upgrade for 103
2023-01-07 19:20:42,0.0234062,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00526772,calculating multimodal upgrade for 104
2023-01-07 19:20:42,0.0233187,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00573909,calculating multimodal upgrade for 105
2023-01-07 19:20:42,0.0233064,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.005767,calculating multimodal upgrade for 106
2023-01-07 19:20:42,0.0232231,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00584625,calculating multimodal upgrade for 107
2023-01-07 19:20:42,0.0244559,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00579047,calculating multimodal upgrade for 108
2023-01-07 19:20:42,0.0243471,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.0058432,calculating multimodal upgrade for 109
2023-01-07 19:20:42,0.0232984,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00554317,calculating multimodal upgrade for 110
2023-01-07 19:20:42,0.0232466,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00599029,calculating multimodal upgrade for 111
2023-01-07 19:20:42,0.0233153,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00562982,calculating multimodal upgrade for 112
2023-01-07 19:20:42,0.023394,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00580969,calculating multimodal upgrade for 113
2023-01-07 19:20:42,0.0232165,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00567347,calculating multimodal upgrade for 114
2023-01-07 19:20:42,0.0233218,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00569001,calculating multimodal upgrade for 116
2023-01-07 19:20:42,0.0232821,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00554144,calculating multimodal upgrade for 117
2023-01-07 19:20:42,0.0232646,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00594796,calculating multimodal upgrade for 118
2023-01-07 19:20:42,0.0234376,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00531782,calculating multimodal upgrade for 119
2023-01-07 19:20:42,0.0233582,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.0058428,calculating multimodal upgrade for 120
2023-01-07 19:20:42,0.0233297,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00518154,calculating multimodal upgrade for 121
2023-01-07 19:20:42,0.0234297,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00606909,calculating multimodal upgrade for 122
2023-01-07 19:20:42,0.0233874,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00572766,calculating multimodal upgrade for 123
2023-01-07 19:20:42,0.0234102,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00537822,calculating multimodal upgrade for 124
2023-01-07 19:20:42,0.0234685,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00574357,calculating multimodal upgrade for 125
2023-01-07 19:20:42,0.0235488,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00597503,calculating multimodal upgrade for 126
2023-01-07 19:20:42,0.0234838,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00581755,calculating multimodal upgrade for 127
2023-01-07 19:20:42,0.0235715,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.0058654,calculating multimodal upgrade for 128
2023-01-07 19:20:42,0.0234571,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00565559,calculating multimodal upgrade for 129
2023-01-07 19:20:42,0.0235547,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00530499,calculating multimodal upgrade for 130
2023-01-07 19:20:42,0.0236089,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00537054,calculating multimodal upgrade for 131
2023-01-07 19:20:42,0.0245877,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00473168,calculating multimodal upgrade for 132
2023-01-07 19:20:42,0.0233896,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00584681,calculating multimodal upgrade for 134
2023-01-07 19:20:42,0.0234022,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00564115,calculating multimodal upgrade for 135
2023-01-07 19:20:42,0.0234209,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00582512,calculating multimodal upgrade for 136
2023-01-07 19:20:42,0.0234372,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00599686,calculating multimodal upgrade for 137
2023-01-07 19:20:42,0.0234528,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00551681,calculating multimodal upgrade for 138
2023-01-07 19:20:42,0.0235462,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:42,0.00583753,calculating multimodal upgrade for 140
2023-01-07 19:20:43,0.0317901,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00667323,calculating multimodal upgrade for 141
2023-01-07 19:20:43,0.0249585,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00525872,calculating multimodal upgrade for 143
2023-01-07 19:20:43,0.0233968,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00568106,calculating multimodal upgrade for 144
2023-01-07 19:20:43,0.023428,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00556116,calculating multimodal upgrade for 145
2023-01-07 19:20:43,0.0232133,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00596277,calculating multimodal upgrade for 146
2023-01-07 19:20:43,0.0234559,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.0058233,calculating multimodal upgrade for 147
2023-01-07 19:20:43,0.0234522,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00582389,calculating multimodal upgrade for 148
2023-01-07 19:20:43,0.0233995,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00553989,calculating multimodal upgrade for 149
2023-01-07 19:20:43,0.0234123,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00587493,calculating multimodal upgrade for 150
2023-01-07 19:20:43,0.0235557,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00581436,calculating multimodal upgrade for 151
2023-01-07 19:20:43,0.0233381,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00571206,calculating multimodal upgrade for 152
2023-01-07 19:20:43,0.0234486,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00598814,calculating multimodal upgrade for 153
2023-01-07 19:20:43,0.0234485,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00573154,calculating multimodal upgrade for 154
2023-01-07 19:20:43,0.0233795,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00549693,calculating multimodal upgrade for 155
2023-01-07 19:20:43,0.0234824,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00517578,calculating multimodal upgrade for 156
2023-01-07 19:20:43,0.0234293,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00570308,calculating multimodal upgrade for 157
2023-01-07 19:20:43,0.023395,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00578346,calculating multimodal upgrade for 158
2023-01-07 19:20:43,0.0234592,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00549814,calculating multimodal upgrade for 159
2023-01-07 19:20:43,0.023381,upgrade thread progress: 0 of 1 parts done
2023-01-07 19:20:43,0.00571247,calculating multimodal upgrade for 160
