real_name,mass_east:691536.9571_north:1472268.609,mass_east:691761.1951_north:1472254.183,mass_east:692160.2298_north:1473177.647,mass_east:692193.9800_north:1472953.200,mass_east:692320.9146_north:1470354.661,mass_east:692341.8300_north:1473492.400,mass_east:692364.7132_north:1470367.143,mass_east:692531.9473_north:1470074.692,mass_east:692553.9683_north:1470044.157,mass_east:692556.9148_north:1474042.065,mass_east:692614.8900_north:1473096.060,mass_east:692625.6287_north:1471812.114,mass_east:693237.5500_north:1473027.710,mass_east:693307.8300_north:1472882.830,mass_east:693883.8300_north:1473125.850,mass_east:694377.3600_north:1467140.620,mass_east:695371.1900_north:1473577.850,mass_east:695655.1900_north:1473710.470,mass_east:697797.7000_north:1474207.000,mass_east:697897.3700_north:1474135.590,mass_east:697934.4700_north:1474070.690,mass_east:697994.9800_north:1474063.940,mass_east:698174.9200_north:1473965.360,mass_east:698193.1400_north:1473787.020,mass_east:698366.8800_north:1479093.000,mass_east:698388.5400_north:1479093.160,mass_east:698414.0100_north:1473663.840,mass_east:698421.1500_north:1473650.610,mass_east:698637.1944_north:1479927.937,mass_east:699066.5700_north:1473349.550,mass_east:699749.1900_north:1478820.010,mass_east:700125.6119_north:1479352.578,mass_east:700383.6161_north:1472828.366,mass_east:700534.2473_north:1465200.142,mass_east:700608.1100_north:1479002.790,mass_east:700951.9146_north:1479457.732,mass_east:701230.3042_north:1473607.164,mass_east:701236.7800_north:1475734.540,mass_east:701403.2659_north:1474089.033,mass_east:701447.5679_north:1478796.180,mass_east:701979.8903_north:1474231.631,mass_east:702055.6754_north:1478553.709,mass_east:702329.8068_north:1477485.218,mass_east:702331.1537_north:1477050.524,mass_east:702349.4475_north:1472091.164,mass_east:702379.3700_north:1474878.730,mass_east:702482.6430_north:1470462.430,mass_east:702518.8983_north:1470461.695,mass_east:702558.4110_north:1475908.563,mass_east:702689.9009_north:1472997.564,mass_east:702691.3487_north:1464877.287,mass_east:702854.5674_north:1467466.960,mass_east:702936.0558_north:1474386.983,mass_east:703169.6307_north:1473542.173,mass_east:703507.3490_north:1474766.077,mass_east:703540.6353_north:1472478.642,mass_east:703626.6524_north:1470324.906,mass_east:703634.9476_north:1470325.699,mass_east:703737.2128_north:1469459.118,mass_east:703741.1090_north:1468505.821,mass_east:703894.7541_north:1465612.150,mass_east:703963.5297_north:1471311.749,mass_east:703986.7135_north:1466887.458,mass_east:703990.7543_north:1467265.652
10,7.38707,7.74184,15.7501,27.5495,1.55975,22.1179,1.40643,1.59587,0.738794,3.0544,29.9838,4.09237,26.53,48.3261,41.3631,36.2241,32.3606,75.4856,231.186,333.087,251.351,338.903,285.448,233.034,65.0532,43.9311,193.931,161.614,13.2686,100.462,154.642,73.3534,46.8936,3.05549,129.176,83.6433,57.3286,147.783,72.6392,81.3002,69.3934,72.3607,88.1196,80.7445,21.3012,66.3982,7.14936,7.38421,92.2806,46.2403,1.44982,59.5932,46.0391,32.2188,44.0091,15.7302,10.4293,10.2804,5.81053,7.6857,7.16009,7.79487,7.54467,7.42195
11,6.79183,7.6921,16.5231,33.1928,1.31147,24.6299,1.4052,1.50549,0.779058,3.25495,29.3012,4.35192,29.9239,45.55,49.111,35.4716,26.1234,69.6473,230.539,310.983,264.532,319.994,282.781,241.61,56.3689,41.7573,189.669,172.258,15.7825,102.357,149.716,75.1887,48.1685,3.11182,128.747,79.1318,61.4969,149.341,68.1023,84.8082,72.4967,73.3386,102.299,84.9892,21.989,68.2602,6.65951,7.59271,96.8652,43.1544,1.58057,56.5555,45.3017,28.6435,41.806,15.2127,11.4316,10.478,5.7882,7.85078,7.02468,7.70919,7.07272,7.84772
12,7.50959,8.10273,15.7599,30.504,1.49777,22.9681,1.65887,1.59913,0.873796,3.13144,28.8811,4.31382,30.2676,44.3568,45.2883,37.4528,30.7904,66.8151,224.693,278.832,270.618,326.159,302.341,239.06,57.366,44.1095,190.275,161.085,14.5529,102.09,140.89,74.3438,42.2273,2.9921,124.085,91.4378,54.4492,148.818,74.2985,83.5047,75.9185,73.6211,107.848,89.7502,22.2287,64.7827,7.65783,7.81279,87.7456,39.6151,1.53315,61.6803,42.2672,32.5242,44.843,14.7009,10.848,10.9388,6.37407,7.46248,7.3979,6.98226,7.46666,7.78675
13,7.88869,8.11009,14.942,28.5083,1.54769,24.3128,1.47651,1.48243,0.797514,2.81901,30.0106,4.02104,32.4336,39.9714,45.5381,37.0142,34.2576,77.9901,247.342,281.603,279.852,372.963,289.113,221.432,63.4366,44.8144,200.9,176.447,15.5351,103.775,143.755,77.5501,41.4021,2.99765,122.836,80.4613,59.6753,144.482,77.3836,81.4515,80.6508,69.4892,104.347,82.5719,24.0029,68.6615,7.56359,7.18498,92.0843,42.9619,1.49073,67.6966,42.5981,30.6313,48.3566,15.0048,10.8526,11.1229,5.7295,7.17765,7.71153,7.552,7.93004,7.46939
14,7.69235,7.84879,15.6652,31.0718,1.50345,22.7584,1.49996,1.48276,0.924145,2.82301,31.1166,3.88345,31.038,42.5577,47.7271,36.3359,29.5183,73.2505,241.898,277.581,303.96,376.081,312.424,213.273,63.0197,45.9693,196.823,168.181,15.9553,100.362,141.322,77.1702,46.0245,2.95476,115.905,75.1324,59.7165,130.262,80.1536,85.8323,73.3969,67.4424,88.4925,83.855,21.951,74.1198,7.135,7.89401,85.9958,46.7215,1.49124,61.3987,42.2481,30.7055,51.3949,14.9384,9.83784,9.76558,6.06255,7.27399,7.57383,8.19557,7.59006,7.04859
15,7.39546,7.37575,15.3207,31.1888,1.47101,25.0019,1.46231,1.45359,0.72147,3.04192,29.6741,4.10049,29.0221,46.5276,44.1997,37.0896,30.1323,79.2455,264.176,289.62,281.609,323.381,285.825,217.142,59.6672,41.0681,191.88,155.151,16.1584,103.271,142.825,77.6489,46.3369,3.26066,121.282,80.2143,64.5471,145.14,72.0671,77.6941,76.2126,81.7343,101.362,78.3735,23.1133,63.3341,8.09051,7.95634,81.01,50.2468,1.37524,61.6666,44.1256,27.3879,47.3085,13.9594,10.7285,11.1532,5.79027,7.31259,7.62449,7.38535,7.16612,7.11553
16,7.43681,7.40116,14.545,28.6839,1.25201,22.6114,1.33778,1.65134,0.876252,2.93794,30.7191,4.73296,30.2976,42.1048,43.753,38.0073,28.3691,76.0412,242.36,301.138,253.59,325.321,299.818,219.398,57.2675,45.096,182.119,173.053,13.4007,102.185,139.065,69.4591,48.927,2.88843,121.933,87.1429,58.8458,142.687,80.3144,85.6547,78.9532,75.4193,89.7872,81.356,24.2781,64.3265,7.45559,6.87757,88.51,45.4184,1.46979,60.6524,43.0435,32.3418,43.4935,15.6735,10.0217,9.32993,6.40323,7.70727,7.26811,7.64548,8.2732,7.65858
17,7.63469,7.88624,17.0595,30.9817,1.36145,22.0532,1.45197,1.42442,0.689484,3.11362,28.0379,4.08043,31.465,45.5117,44.2834,40.5441,29.7363,67.7302,251.378,288.296,246.773,345.554,280.11,225.941,60.9136,45.1789,199.299,152.236,14.8316,109.846,153.767,68.8544,42.4914,3.0261,118.71,80.5226,57.5265,153.179,75.7062,83.9816,76.3709,76.7023,89.301,82.766,23.1624,68.1937,7.68306,7.66402,90.6316,41.5642,1.53694,59.291,47.8372,29.2451,43.9168,13.2843,10.0439,10.2444,6.59357,8.12345,7.36203,6.72792,7.4893,7.22289
18,7.25868,7.18037,14.6285,28.1638,1.55062,22.6417,1.58295,1.29639,0.74123,2.77062,30.2393,4.71383,30.881,50.3366,44.6132,37.8597,28.7961,78.2137,231.389,322.448,264.134,352.161,307.94,230.163,58.9818,44.7519,179.693,180.276,15.2911,109.14,142.796,71.7475,48.0018,3.10598,125.35,87.4121,57.3408,132.984,76.2517,84.8058,79.796,78.8379,91.9978,83.5738,21.9921,65.2317,7.69927,7.29242,86.2713,44.6094,1.44366,57.0214,42.0381,29.7641,42.1458,14.3456,11.1557,10.3444,5.63229,7.54706,7.6049,7.86154,7.09848,7.25454
19,7.85743,7.42461,14.4812,27.2494,1.52461,22.4032,1.41719,1.56947,0.74819,3.27877,29.7768,4.69731,28.1686,42.2649,44.6121,37.3441,30.4814,72.5819,238.329,287.229,280.559,361.328,260.155,219.795,61.7757,48.1967,194.852,158.401,15.4648,96.8911,146.246,70.3431,48.1906,2.93324,121.552,80.7624,60.9715,145.318,74.023,78.2717,74.1738,74.3578,94.4639,90.9809,20.5349,63.707,6.91343,7.12119,89.695,43.9492,1.51998,57.2202,43.9202,31.3757,45.4198,14.6487,10.7392,9.87234,6.06118,7.62273,7.11252,7.6187,7.86173,7.626
20,7.6173,7.63173,15.6223,29.0426,1.51462,24.3694,1.41933,1.65781,0.647778,2.84438,29.5459,4.75559,31.1749,42.5836,42.5759,37.5898,29.0225,79.6371,257.12,321.954,270.671,344.703,280.604,221.099,55.8851,41.7246,204.936,171.557,14.2632,107.423,145.73,75.2471,44.0496,2.74687,114.494,80.6542,57.6859,130.456,71.7969,80.0036,75.8962,71.791,100.69,85.5198,22.6129,68.6349,6.86199,7.26063,92.0691,40.5186,1.49557,55.6295,46.3233,28.5214,45.1848,15.4421,11.0815,9.75706,5.93559,7.1652,7.51298,8.10156,7.88328,6.79388
21,7.83953,7.22443,16.2987,29.6669,1.46937,23.252,1.52921,1.50218,0.635926,2.95406,30.6867,4.58304,29.6583,45.9164,43.9052,36.729,32.2444,71.7366,264.31,317.202,259.373,366.926,271.413,218.356,60.4554,44.0587,175.518,169.386,15.2423,108.04,147.032,77.6377,48.695,3.13816,119.278,81.559,60.0763,143.145,70.5936,82.283,75.7091,71.6645,95.2561,77.8944,23.1601,66.1058,7.32328,7.5505,89.4492,44.899,1.60654,58.5363,48.2874,27.8645,45.7334,13.7616,10.3052,9.95879,6.23955,7.1603,7.59765,7.70938,7.75795,7.16039
22,6.55837,7.66532,15.0877,28.6493,1.44617,22.3799,1.57994,1.428,0.788768,3.24881,30.9496,4.6808,28.3256,41.0452,47.2495,39.6211,29.5309,78.2128,235.815,291.944,288.806,372.037,276.126,227.359,64.409,45.7431,190.215,163.301,14.7592,97.7829,148.439,66.6384,45.2299,2.90405,120.429,82.402,61.1491,153.071,73.2285,81.6158,72.3849,70.9819,80.3805,80.119,21.7898,71.0883,7.24759,7.65399,88.7306,44.6644,1.52292,57.9391,43.7753,29.3133,45.4256,15.1464,9.59733,10.9884,6.01023,8.16947,6.51205,6.77421,6.46678,7.15478
23,7.37621,7.46788,15.1998,30.9936,1.61684,23.6901,1.50196,1.43954,0.896454,2.75137,30.7721,4.36955,26.341,45.2409,42.868,39.9142,29.4541,68.8224,226.502,298.972,269.302,333.435,292.544,238.907,60.5709,44.6982,196.387,154.017,13.1099,95.6663,166.282,74.5201,46.5367,3.18596,121.297,78.0787,63.3989,147.464,71.4282,87.0028,75.2586,73.5607,93.2339,87.8483,22.8759,64.2233,7.43558,6.94439,99.4648,46.0647,1.47158,63.0061,43.8588,31.4791,45.902,15.7235,10.7893,9.91676,5.84719,7.51176,7.31734,7.8137,7.39704,8.10984
24,7.62105,7.32267,15.8966,29.8941,1.59707,24.0446,1.49051,1.45718,0.770882,2.9848,30.0127,4.4511,31.7903,43.0086,43.3059,36.3285,28.7046,74.0427,248.011,279.615,265.978,330.09,261.508,215.572,62.2942,41.8926,186.357,180.641,15.2158,103.373,164.572,72.633,46.8352,2.96188,121.269,83.5327,64.0432,148.26,73.5014,79.1503,77.7029,78.088,98.4899,85.9672,22.4816,70.4707,7.39455,7.00895,93.946,43.1283,1.44496,50.9406,44.9303,30.8501,41.1723,13.4962,10.1869,10.1991,6.47853,7.47938,7.48498,7.80183,7.53819,7.70653
25,7.63453,7.33518,14.0456,29.8908,1.46078,23.9416,1.39388,1.54134,0.809573,3.02909,26.6936,4.39874,32.0111,45.4818,44.6034,36.8036,31.8439,78.3283,230.042,316.705,284.859,354.019,279.799,234.334,58.9306,48.8291,183.935,167.183,15.9305,103.29,158.551,75.1681,46.6139,2.94531,114.244,75.6915,61.7873,138.566,74.2263,80.995,74.6103,76.6356,101.32,77.9075,21.1959,68.0666,7.36279,6.88863,85.7616,42.3558,1.4071,63.7963,43.1149,29.8073,48.748,14.61,11.3303,9.74338,5.72071,7.16077,7.622,7.50489,7.02395,7.15459
26,7.49315,7.4449,14.7468,29.9724,1.5483,22.598,1.5247,1.5033,0.868621,2.98745,27.1656,4.59507,28.5102,43.633,42.4586,37.8921,30.1947,74.1537,246.292,296.497,273.36,346.873,300.82,227.725,61.3965,42.728,205.159,171.27,14.0474,108.697,153.646,79.7327,44.1345,2.83206,125.408,83.8087,58.1296,141.991,78.9877,82.9833,76.0204,76.0088,99.2954,79.1767,22.0642,69.8174,6.9662,7.00383,92.3945,44.3791,1.69311,62.117,39.1237,31.6889,46.9125,13.7015,9.94106,10.728,5.78068,7.45554,7.91881,7.1748,7.07376,7.94973
27,7.29371,7.43818,14.6531,30.4744,1.61818,24.978,1.48758,1.38239,0.672395,3.04382,32.4769,4.34428,29.0743,45.2807,46.2696,37.844,31.0661,76.1952,224.547,275.919,286.117,337.631,289.327,221.358,57.3756,48.0644,178.128,169.752,15.0486,109.64,159.184,72.2635,43.1199,3.34588,113.589,77.4887,58.5568,137.78,73.9232,79.1448,77.4328,75.9736,106.959,85.5284,21.687,67.6828,7.46591,6.89527,93.4564,42.1051,1.52577,61.0623,44.6424,28.1427,46.2439,16.2698,9.88593,10.1532,5.97373,7.42867,8.14363,7.64087,6.89839,7.67472
28,7.66076,7.5661,13.6434,29.9669,1.61474,22.6769,1.46294,1.58614,0.924249,2.60745,28.8354,3.98411,31.1933,42.2588,44.6708,35.4436,28.9748,74.7911,238.805,309.018,238.072,341.736,289.253,246.153,63.2047,44.496,189.654,165.393,13.5104,97.6343,142.062,75.0854,43.4771,3.00861,130.476,85.0516,60.0671,128.956,73.1472,75.1016,69.4419,69.751,100.249,81.0349,23.0697,67.0526,7.72063,7.11552,84.3985,42.9163,1.55852,59.7759,40.5004,28.3083,43.6332,14.6237,11.9179,10.7951,6.12974,7.39912,7.79598,6.51399,7.84449,7.39092
29,7.06191,7.59043,14.8426,30.1803,1.40061,20.4342,1.36334,1.45717,0.714508,3.22259,29.8341,4.48615,31.4533,42.738,45.6465,35.9514,29.6105,72.2231,219.203,255.981,256.652,340.176,277.14,222.405,53.2591,44.6683,193.755,166.164,15.2854,104.062,149.648,75.6285,45.0057,2.60977,119.028,81.6317,62.1828,147.205,74.0678,85.4279,74.4903,74.452,91.9138,88.8221,22.7994,69.9934,7.79268,6.9433,92.8377,42.3519,1.4122,64.3342,44.5379,28.5524,43.8748,15.1358,10.7971,10.237,5.82219,7.21008,8.12211,7.6605,7.64649,7.40949
30,7.89258,7.47272,14.25,30.4153,1.55798,22.9273,1.36663,1.48605,0.847146,2.74992,28.4418,4.25374,31.6534,44.5708,43.0282,39.1184,30.0517,76.1516,230.922,252.465,264.677,306.718,268.978,226.229,61.654,47.3869,191.007,178.735,15.2684,113.049,151.418,67.514,47.9507,3.06684,108.767,81.2681,59.5921,131.386,77.0948,81.6466,76.8546,74.2981,101.076,79.6565,23.4835,66.5825,7.9323,7.45454,90.3305,43.8835,1.47531,64.3199,44.1914,27.5609,46.553,14.1602,9.33162,10.0698,5.79292,7.27796,7.7764,7.67166,7.39918,8.10325
31,7.33721,8.16063,14.0899,30.6388,1.58339,21.7233,1.47582,1.47984,0.816619,2.84016,28.6958,4.49102,31.3034,47.5753,41.5433,36.7194,31.5526,80.9478,230.567,269.393,289.784,338.534,308.504,212.056,57.0012,45.0103,216.873,180.48,14.2863,100.434,150.38,71.323,45.6853,2.96653,116.878,85.3873,58.1815,134.518,75.3752,85.3711,72.6733,77.0916,102.528,73.6007,22.4387,67.1729,7.49142,7.42329,87.7052,46.2911,1.53637,57.102,46.1712,28.6658,43.3299,15.7003,10.9811,10.7059,6.28651,7.76856,7.63105,7.74298,7.68225,8.59002
32,7.69958,8.03376,15.0978,31.1169,1.42615,22.1074,1.24083,1.41521,0.731264,3.2079,29.857,4.83197,29.6745,45.3407,40.7077,38.166,30.204,73.653,238.147,292.541,257.729,362.407,288.517,220.358,58.6722,44.1675,202.358,158.349,14.9556,94.5673,161.718,75.2264,42.1776,2.98781,117.372,70.5892,55.8673,132.683,77.912,76.6908,76.1647,71.8452,96.2714,80.0811,23.6043,66.8731,7.08876,7.49736,90.3046,47.4498,1.59463,54.0283,44.0475,26.3775,45.9623,15.2175,11.1894,10.545,6.2548,7.18959,7.35208,7.63981,7.2321,7.00981
33,6.63556,7.24298,14.3048,29.5364,1.60829,22.3772,1.54436,1.47662,0.838523,2.90184,28.4152,4.40447,29.2233,44.1738,44.2149,38.191,29.9904,78.6399,248.18,284.375,252.93,348.942,307.806,228.972,61.8407,46.2219,196.64,168.8,15.0761,107.431,133.654,75.9425,48.2469,3.0758,121.86,85.4501,61.3272,151.601,79.7127,82.1243,74.3124,76.0524,91.8801,83.5355,23.785,61.721,7.66956,7.79483,85.5845,43.1574,1.50855,60.7069,48.7046,33.1048,46.2838,14.3696,10.3821,11.0267,6.45841,8.02217,7.30674,7.46722,7.48222,8.21938
34,7.96475,7.60444,15.714,30.087,1.5429,21.4354,1.46333,1.49682,0.696548,2.9283,27.8734,4.3596,31.7882,42.4777,47.7565,39.345,30.6789,78.2428,241.808,293.766,287.871,366.846,291.75,225.812,59.8059,42.4216,202.082,155.425,15.685,108.058,155.45,75.3526,46.9842,2.97323,120.415,82.0666,60.9519,129.613,78.7124,77.5273,73.1462,64.9596,95.0143,80.5095,22.6296,65.2653,6.86524,7.94206,86.3973,43.7561,1.74571,59.1205,48.3616,29.6125,42.6695,14.622,8.73551,10.4946,6.22079,7.13155,7.5457,7.38101,7.29039,7.30606
35,7.20621,7.94872,14.4328,30.1659,1.58223,24.4508,1.50169,1.54409,0.640222,3.0195,33.1055,4.90897,31.4244,45.2845,43.8496,35.593,31.0398,72.899,235.265,313.94,284.138,354.421,279.252,224.164,55.35,45.6617,190.449,162.416,14.2423,96.3544,156.662,75.903,42.9325,2.93495,113.972,80.5894,58.7985,137.533,76.9671,85.419,78.2509,69.7084,90.2347,82.6312,23.1193,62.5494,8.22218,7.16439,94.2877,45.501,1.52936,58.2675,45.5585,28.8169,46.4768,15.1116,10.7702,10.6848,5.60547,7.73169,7.26306,7.79686,7.12749,7.73186
36,7.48834,7.72303,15.9485,27.7886,1.63316,21.2779,1.47885,1.52822,0.763028,3.15641,31.5676,4.49663,29.9466,46.3088,42.762,40.1406,29.6118,75.2411,240.013,281.122,269.794,353.705,303.686,224.337,58.0185,43.0295,188.35,167.517,16.6498,107.759,155.534,76.3761,45.9091,3.04196,121.085,73.342,60.2734,149.841,73.6914,79.9954,75.5213,74.1928,88.929,85.8232,24.6734,71.2009,7.21406,7.86336,81.034,42.5955,1.57382,61.696,45.8746,30.9752,44.8272,15.2244,9.92677,10.0986,5.49795,7.72763,7.51315,7.77238,7.14349,7.40739
